START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WAG
CALLSIGN: YL3FT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: YL3FT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WAG DARC/WAG/2021.
QSO:  3500 CW 2021-10-16 2235 YL3FT         599 DL6HCC        599 E14
QSO:  3506 CW 2021-10-16 2236 YL3FT         599 003 DM6EE         599 H24
QSO:  3506 CW 2021-10-16 2236 YL3FT         599 002 DR5X          599 M11
QSO:  3500 CW 2021-10-16 2237 YL3FT         599 004 DL2ANM        599 X41
QSO:  3506 CW 2021-10-16 2237 YL3FT         599 5 DK8NT         599 B27
QSO:  3506 CW 2021-10-16 2238 YL3FT         599 007 DC6O          599 K06
QSO:  3506 CW 2021-10-16 2238 YL3FT         599 8 DL5ARM        599 X33
QSO:  3500 CW 2021-10-16 2239 YL3FT         599 010 DL3AVI        599 X11
QSO:  3500 CW 2021-10-16 2239 YL3FT         599 009 DL6BQE        599 Y22
QSO:  3506 CW 2021-10-16 2239 YL3FT         599 011 DK2OY         599 M15
QSO:  3506 CW 2021-10-16 2240 YL3FT         599 012 DL7UGN        599 Y22
QSO:  3506 CW 2021-10-16 2241 YL3FT         599 015 DK7HA         599 E02
QSO:  3506 CW 2021-10-16 2241 YL3FT         599 014 DQ0L          599 U08
QSO:  3500 CW 2021-10-16 2242 YL3FT         599 16 DL1AWM        599 X12
QSO:  3506 CW 2021-10-16 2242 YL3FT         599 17 DL8MBS        599 X19
QSO:  3500 CW 2021-10-16 2243 YL3FT         599 018 DH3MS         599 T19
QSO:  3500 CW 2021-10-16 2244 YL3FT         599 020 DL1YPF        599 W22
QSO:  3506 CW 2021-10-16 2244 YL3FT         599 019 DK9PY         599 K04
QSO:  3500 CW 2021-10-16 2246 YL3FT         599 021 DL3RHN        599 V22
QSO:  3500 CW 2021-10-16 2247 YL3FT         599 023 DL7A          599 E33
QSO:  3500 CW 2021-10-16 2247 YL3FT         599 022 DL7ACN        599 A22
QSO:  3506 CW 2021-10-16 2249 YL3FT         599 25 DL4ME         599 X30
QSO:  3506 CW 2021-10-16 2249 YL3FT         599 24 DM7AA         599 S55
QSO:  3514 CW 2021-10-16 2251 YL3FT         599 27 DL5ASK        599 X29
QSO:  3518 CW 2021-10-16 2251 YL3FT         599 026 DL6KVA        599 V01
QSO:  3500 CW 2021-10-16 2253 YL3FT         599 029 DK1X          599 F35
QSO:  3500 CW 2021-10-16 2253 YL3FT         599 028 DR5E          599 O53
QSO:  3500 CW 2021-10-16 2254 YL3FT         599 031 DD5DD         599 Z90
QSO:  3552 CW 2021-10-16 2254 YL3FT         599 030 DL4HG         599 E38
QSO:  3520 CW 2021-10-16 2256 YL3FT         599 033 DM5R          599 D20
QSO:  3500 CW 2021-10-16 2257 YL3FT         599 034 DL7VHP        599 Y34
QSO:  3514 CW 2021-10-16 2259 YL3FT         599 035 DL5YM         599 Y21
