START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2015
CALLSIGN: R6CC
OPERATORS: R6CC
CATEGORY: SINGLE-OP 15M HIGHSINGLE-OP 20M HIGHSINGLE-OP 40M HIGHSINGLE-OP 80M HIGHSINGLE-OP ALL HIGH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 80M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 21012 CW 2015-11-14 1222 R6CC          599 1          OK2NO         599 HBR       
QSO: 21058 CW 2015-11-14 1303 R6CC          599 59         OK2DM         599 HVS       
QSO: 21044 CW 2015-11-14 1303 R6CC          599 60         OK4RQ         599 DPM       
QSO: 21011 CW 2015-11-14 1304 R6CC          599 61         OK2BFN        599 GZL       
QSO: 21017 CW 2015-11-14 1306 R6CC          599 62         OM5VS         599 LVC       
QSO: 21026 CW 2015-11-14 1306 R6CC          599 63         OK2EQ         599 HOP       
QSO: 21039 CW 2015-11-14 1308 R6CC          599 64         OK1OA         599 ELI       
QSO: 21055 CW 2015-11-14 1308 R6CC          599 65         OK1MNV        599 FJI       
QSO: 21037 CW 2015-11-14 1309 R6CC          599 66         OK1ARO        599 APD       
QSO: 21014 CW 2015-11-14 1309 R6CC          599 67         OK2EA         599 HVS       
QSO: 21018 CW 2015-11-14 1310 R6CC          599 68         OK2FUG        599 HKA       
QSO: 21042 CW 2015-11-14 1311 R6CC          599 69         OK2MBP        599 HNJ       
QSO: 21038 CW 2015-11-14 1312 R6CC          599 70         OK1ICJ        599 DPS       
QSO: 21045 CW 2015-11-14 1313 R6CC          599 71         OK1DVA        599 BBE       
QSO: 21026 CW 2015-11-14 1313 R6CC          599 72         OK2BLD        599 HOS       
QSO: 21050 CW 2015-11-14 1315 R6CC          599 73         OK1TD         599 ECL       
QSO: 21021 CW 2015-11-14 1317 R6CC          599 74         OK1FCR        599 FCR       
QSO: 21020 CW 2015-11-14 1318 R6CC          599 75         OK2PDK        599 GZS       
QSO: 21032 CW 2015-11-14 1319 R6CC          599 76         OL5Y          599 BKO       
QSO: 21027 CW 2015-11-14 1320 R6CC          599 77         OK2BME        599 HNJ       
QSO: 21044 CW 2015-11-14 1321 R6CC          599 78         OK2PYA        599 GJI       
QSO: 14000 CW 2015-11-14 1325 R6CC          599 79         OM6AL         599 MAR       
QSO: 14000 CW 2015-11-14 1326 R6CC          599 80         OK1JD         599 FRK       
QSO: 14000 CW 2015-11-14 1327 R6CC          599 81         OM8LA         599 KEZ       
QSO: 14000 CW 2015-11-14 1328 R6CC          599 82         OK1IE         599 GTR       
QSO: 14000 CW 2015-11-14 1330 R6CC          599 83         OK2KG         599 GBL       
QSO: 14000 CW 2015-11-14 1331 R6CC          599 84         OM3CND        599 KNM       
QSO: 14000 CW 2015-11-14 1332 R6CC          599 85         OL6P          599 GVY       
QSO: 14000 CW 2015-11-14 1332 R6CC          599 86         OL2U          599 EMO       
QSO: 14000 CW 2015-11-14 1333 R6CC          599 87         OM8FF         599 KEO       
QSO: 14000 CW 2015-11-14 1334 R6CC          599 88         OK1FGD        599 FSE       
QSO: 14000 CW 2015-11-14 1335 R6CC          599 89         OK1DOL        599 DPS       
QSO: 14000 CW 2015-11-14 1335 R6CC          599 90         OK7SX         599 BPB       
QSO: 14000 CW 2015-11-14 1336 R6CC          599 91         OM3PA         599 PAR       
QSO: 14000 CW 2015-11-14 1338 R6CC          599 92         OK2QX         599 HPR       
QSO: 14000 CW 2015-11-14 1338 R6CC          599 93         OK1CZ         599 APF       
QSO: 14000 CW 2015-11-14 1339 R6CC          599 94         OK1NF         599 CPR       
QSO: 14000 CW 2015-11-14 1340 R6CC          599 95         OK1ES         599 BRA       
QSO: 14000 CW 2015-11-14 1346 R6CC          599 96         OK2CQR        599 BME       
QSO: 14000 CW 2015-11-14 1349 R6CC          599 97         OM8ON         599 KEB       
QSO: 14000 CW 2015-11-14 1349 R6CC          599 98         OM/HA5RT      599 DET       
QSO: 14000 CW 2015-11-14 1350 R6CC          599 99         OM8AA         599 POP       
QSO: 14000 CW 2015-11-14 1351 R6CC          599 100        OK1MLP        599 BBE       
QSO: 14000 CW 2015-11-14 1352 R6CC          599 101        OK3C          599 GBL       
QSO: 14000 CW 2015-11-14 1352 R6CC          599 102        OM3CPF        599 NIT       
QSO: 14000 CW 2015-11-14 1353 R6CC          599 103        OK1UKV        599 APD       
QSO: 14000 CW 2015-11-14 1354 R6CC          599 104        OM8DD         599 KEO       
QSO: 14000 CW 2015-11-14 1354 R6CC          599 105        OK1HX         599 BNY       
QSO: 14000 CW 2015-11-14 1355 R6CC          599 106        OM0WR         599 SNI       
QSO: 21000 CW 2015-11-14 1358 R6CC          599 107        OK2KG         599 GBL       
QSO: 21000 CW 2015-11-14 1359 R6CC          599 108        OK6T          599 FNA       
QSO: 21000 CW 2015-11-14 1400 R6CC          599 109        OK1JOC        599 DPS       
QSO: 21000 CW 2015-11-14 1401 R6CC          599 110        OK2ER         599 HOS       
QSO: 21000 CW 2015-11-14 1403 R6CC          599 111        OM6AL         599 MAR       
QSO: 21000 CW 2015-11-14 1404 R6CC          599 112        OK1DKO        599 ETE       
QSO: 14000 CW 2015-11-14 1406 R6CC          599 113        OK2TBC        599 GHO       
QSO: 14000 CW 2015-11-14 1407 R6CC          599 114        OK2BLD        599 HOS       
QSO: 14000 CW 2015-11-14 1408 R6CC          599 115        OK1XGL        599 CBU       
QSO: 14000 CW 2015-11-14 1409 R6CC          599 116        OL5Y          599 BKO       
QSO: 14000 CW 2015-11-14 1411 R6CC          599 117        OM3CW         599 DST       
QSO: 14000 CW 2015-11-14 1412 R6CC          599 118        OL90IARU      599 CJH       
QSO: 14000 CW 2015-11-14 1412 R6CC          599 119        OK2EA         599 HVS       
QSO: 14000 CW 2015-11-14 1414 R6CC          599 120        OL3A          599 DDO       
QSO: 14000 CW 2015-11-14 1415 R6CC          599 121        OM4X          599 TNC       
QSO: 14000 CW 2015-11-14 1419 R6CC          599 122        OK1TN         599 FJI       
QSO: 14000 CW 2015-11-14 1420 R6CC          599 123        OK6T          599 FNA       
QSO: 14000 CW 2015-11-14 1421 R6CC          599 124        OK7Y          599 EUL       
QSO: 14000 CW 2015-11-14 1421 R6CC          599 125        OK7AW         599 GPR       
QSO: 14000 CW 2015-11-14 1422 R6CC          599 126        OK1DOR        599 APD       
QSO: 14000 CW 2015-11-14 1426 R6CC          599 127        OK6Y          599 GVY       
QSO: 14000 CW 2015-11-14 1427 R6CC          599 128        OM8FR         599 KEZ       
QSO: 14000 CW 2015-11-14 1432 R6CC          599 129        OM7SR         599 BBY       
QSO: 14000 CW 2015-11-14 1433 R6CC          599 130        OM3TBG        599 NIT       
QSO: 14000 CW 2015-11-14 1434 R6CC          599 131        OK1HCG        599 CPI       
QSO: 14000 CW 2015-11-14 1436 R6CC          599 132        OK1FMX        599 EMO       
QSO: 14000 CW 2015-11-14 1437 R6CC          599 133        OM7AG         599 ZVO       
QSO: 14000 CW 2015-11-14 1437 R6CC          599 134        OK1SI         599 ELT       
QSO: 14000 CW 2015-11-14 1440 R6CC          599 135        OK1HFP        599 DTA       
QSO: 14000 CW 2015-11-14 1447 R6CC          599 136        OK2LF         599 HOP       
QSO: 14000 CW 2015-11-14 1447 R6CC          599 137        OK1PI         599 FCR       
QSO: 14000 CW 2015-11-14 1448 R6CC          599 138        OK2D          599 HVS       
QSO: 14000 CW 2015-11-14 1450 R6CC          599 139        OM7LM         599 ZVO       
QSO: 14000 CW 2015-11-14 1451 R6CC          599 140        OK7XC         599 CTA       
QSO: 14000 CW 2015-11-14 1452 R6CC          599 141        OL2X          599 GTR       
QSO: 14000 CW 2015-11-14 1453 R6CC          599 142        OM8LM         599 POP       
QSO: 14000 CW 2015-11-14 1454 R6CC          599 143        OM7JG         599 VKR       
QSO: 14000 CW 2015-11-14 1455 R6CC          599 144        OK2PEM        599 GZS       
QSO: 14000 CW 2015-11-14 1455 R6CC          599 145        OK2SGW        599 HVS       
QSO: 14000 CW 2015-11-14 1457 R6CC          599 146        OK1KUO        599 FUO       
QSO: 14000 CW 2015-11-14 1458 R6CC          599 147        OK2BME        599 HNJ       
QSO: 14000 CW 2015-11-14 1458 R6CC          599 148        OK2DW         599 HVS       
QSO: 14000 CW 2015-11-14 1459 R6CC          599 149        OK1OEA        599 FRK       
QSO: 14000 CW 2015-11-14 1500 R6CC          599 150        OK2KJU        599 HPR       
QSO: 14000 CW 2015-11-14 1501 R6CC          599 151        OK2MBP        599 HNJ       
QSO: 14000 CW 2015-11-14 1502 R6CC          599 152        OL5T          599 FPA       
QSO: 14000 CW 2015-11-14 1503 R6CC          599 153        OM7AX         599 BBY       
QSO: 14000 CW 2015-11-14 1503 R6CC          599 154        OM6RM         599 SEN       
QSO: 14000 CW 2015-11-14 1504 R6CC          599 155        OK2AF         599 GZS       
QSO: 14000 CW 2015-11-14 1506 R6CC          599 156        OK2FD         599 CJH       
QSO:  7000 CW 2015-11-14 1512 R6CC          599 157        OM3PA         599 PAR       
QSO:  7000 CW 2015-11-14 1513 R6CC          599 158        OL9R          599 APF       
QSO:  7000 CW 2015-11-14 1514 R6CC          599 159        OL1M          599 APJ       
QSO:  7000 CW 2015-11-14 1519 R6CC          599 160        OK1RZ         599 FHB       
QSO:  7000 CW 2015-11-14 1523 R6CC          599 161        OK1IE         599 GTR       
QSO:  7000 CW 2015-11-14 1526 R6CC          599 162        OL0W          599 BBE       
QSO:  7000 CW 2015-11-14 1533 R6CC          599 163        OK1JOC        599 DPS       
QSO:  7000 CW 2015-11-14 1535 R6CC          599 164        OM7PY         599 LUC       
QSO:  7000 CW 2015-11-14 1536 R6CC          599 165        OM8AQ         599 KEO       
QSO:  7000 CW 2015-11-14 1537 R6CC          599 166        OK2CQR        599 BME       
QSO:  7000 CW 2015-11-14 1540 R6CC          599 167        OM3GI         599 POP       
QSO:  7000 CW 2015-11-14 1541 R6CC          599 168        OK7XC         599 CTA       
QSO:  7000 CW 2015-11-14 1541 R6CC          599 169        OM8KW         599 KEB       
QSO:  7000 CW 2015-11-14 1549 R6CC          599 170        OK6T          599 FNA       
QSO:  7000 CW 2015-11-14 1552 R6CC          599 171        OK2HBR        599 HOL       
QSO:  7000 CW 2015-11-14 1557 R6CC          599 172        OK2QX         599 HPR       
QSO:  7000 CW 2015-11-14 1601 R6CC          599 173        OK1OEA        599 FRK       
QSO:  7000 CW 2015-11-14 1603 R6CC          599 174        OK1DKR        599 APH       
QSO:  7000 CW 2015-11-14 1607 R6CC          599 175        OM4O          599 TNC       
QSO:  7000 CW 2015-11-14 1607 R6CC          599 176        OK1TN         599 FJI       
QSO:  7000 CW 2015-11-14 1610 R6CC          599 177        OK1AXB        599 BPV       
QSO:  7000 CW 2015-11-14 1611 R6CC          599 178        OK7Y          599 EUL       
QSO:  7000 CW 2015-11-14 1615 R6CC          599 180        OM6AL         599 MAR       
QSO:  7000 CW 2015-11-14 1616 R6CC          599 181        OK7M          599 ELT       
QSO:  7000 CW 2015-11-14 1618 R6CC          599 182        OK2EA         599 HVS       
QSO:  7000 CW 2015-11-14 1619 R6CC          599 183        OK2BFN        599 GZL       
QSO:  7000 CW 2015-11-14 1620 R6CC          599 184        OM6RM         599 SEN       
QSO:  7000 CW 2015-11-14 1621 R6CC          599 185        OM8LM         599 POP       
QSO:  7000 CW 2015-11-14 1623 R6CC          599 186        OM8LA         599 KEZ       
QSO:  7000 CW 2015-11-14 1625 R6CC          599 187        OK1KUO        599 FUO       
QSO:  7000 CW 2015-11-14 1625 R6CC          599 188        OK1FMX        599 EMO       
QSO:  7000 CW 2015-11-14 1627 R6CC          599 189        OM3CPF        599 NIT       
QSO:  7000 CW 2015-11-14 1628 R6CC          599 190        OK1MDK        599 FHB       
QSO:  7000 CW 2015-11-14 1629 R6CC          599 191        OK1JD         599 FRK       
QSO:  7000 CW 2015-11-14 1631 R6CC          599 192        OK1MLP        599 BBE       
QSO:  7000 CW 2015-11-14 1633 R6CC          599 193        OK1VK         599 BPB       
QSO:  7000 CW 2015-11-14 1636 R6CC          599 194        OM3RRC        599 PBY       
QSO:  7000 CW 2015-11-14 1637 R6CC          599 195        OK1XGL        599 CBU       
QSO:  7000 CW 2015-11-14 1638 R6CC          599 196        OK7AW         599 GPR       
QSO:  7000 CW 2015-11-14 1639 R6CC          599 197        OL6P          599 GVY       
QSO:  7006 CW 2015-11-14 1825 R6CC          599 198        OL3A          599 DDO       
QSO:  7013 CW 2015-11-14 1830 R6CC          599 199        OL3Z          599 APD       
QSO:  7026 CW 2015-11-14 1831 R6CC          599 200        OK1VD         599 FHK       
QSO:  7015 CW 2015-11-14 1832 R6CC          599 201        OM7JG         599 VKR       
QSO:  7019 CW 2015-11-14 1835 R6CC          599 202        OM3BY         599 ZIL       
QSO:  7028 CW 2015-11-14 1836 R6CC          599 203        OK1DOR        599 APD       
QSO:  7032 CW 2015-11-14 1837 R6CC          599 204        OM/HA5RT      599 DET       
QSO:  7030 CW 2015-11-14 1838 R6CC          599 205        OL1C          599 ETE       
QSO:  3509 CW 2015-11-14 1840 R6CC          599 206        OM3CPF        599 NIT       
QSO:  3514 CW 2015-11-14 1841 R6CC          599 207        OK1JD         599 FRK       
QSO:  3518 CW 2015-11-14 1841 R6CC          599 208        OM6AL         599 MAR       
QSO:  3517 CW 2015-11-14 1842 R6CC          599 209        OK1MSP        599 FHB       
QSO:  3512 CW 2015-11-14 1844 R6CC          599 210        OL90IARU      599 CJH       
QSO:  3522 CW 2015-11-14 1845 R6CC          599 211        OL3A          599 DDO       
QSO:  3510 CW 2015-11-14 1846 R6CC          599 212        OM2015TIT     599 BAB       
QSO:  3521 CW 2015-11-14 1848 R6CC          599 213        OK1AY         599 DDO       
QSO:  3518 CW 2015-11-14 1848 R6CC          599 214        OK7Y          599 EUL       
QSO:  3523 CW 2015-11-14 1849 R6CC          599 215        OK2D          599 HVS       
QSO:  3525 CW 2015-11-14 1852 R6CC          599 216        OK2SAR        599 HSU       
QSO:  3524 CW 2015-11-14 1852 R6CC          599 217        OM8DD         599 KEO       
QSO:  3530 CW 2015-11-14 1853 R6CC          599 218        OK1DOL        599 DPS       
QSO:  3537 CW 2015-11-14 1855 R6CC          599 219        OM8LM         599 POP       
QSO:  3535 CW 2015-11-14 1856 R6CC          599 220        OM3RM         599 DST       
QSO:  3547 CW 2015-11-14 1858 R6CC          599 221        OK6T          599 FNA       
QSO:  3528 CW 2015-11-14 1859 R6CC          599 222        OK1DCS        599 CCK       
QSO:  3510 CW 2015-11-14 1900 R6CC          599 223        OM3GI         599 POP       
QSO:  3520 CW 2015-11-14 1902 R6CC          599 224        OM3RRC        599 PBY       
QSO:  3521 CW 2015-11-14 1902 R6CC          599 225        OK2EA         599 HVS       
QSO:  3550 CW 2015-11-14 1904 R6CC          599 226        OK6Y          599 GVY       
QSO:  3550 CW 2015-11-14 1905 R6CC          599 227        OM3BY         599 ZIL       
QSO:  3539 CW 2015-11-14 1906 R6CC          599 228        OM7LW         599 LUC       
QSO:  3527 CW 2015-11-14 1908 R6CC          599 229        OK1OFM        599 DPM       
QSO:  3523 CW 2015-11-14 1909 R6CC          599 230        OK1FIG        599 FRK       
QSO:  3536 CW 2015-11-14 1910 R6CC          599 231        OK1FMX        599 EMO       
QSO:  3525 CW 2015-11-14 1910 R6CC          599 232        OK7AW         599 GPR       
QSO:  3526 CW 2015-11-14 1912 R6CC          599 233        OM3PA         599 PAR       
QSO:  3521 CW 2015-11-14 1912 R6CC          599 234        OL3Z          599 APD       
QSO:  3546 CW 2015-11-14 1913 R6CC          599 235        OM7AG         599 ZVO       
QSO:  3544 CW 2015-11-14 1914 R6CC          599 236        OM7PY         599 LUC       
QSO:  1822 CW 2015-11-14 1918 R6CC          599 238        OL5Y          599 BKO       
QSO:  3513 CW 2015-11-14 1921 R6CC          599 239        OK1XGL        599 CBU       
QSO:  3527 CW 2015-11-14 1923 R6CC          599 240        OK1TN         599 FJI       
QSO:  3522 CW 2015-11-14 1924 R6CC          599 241        OL4W          599 ELI       
QSO:  3535 CW 2015-11-14 1925 R6CC          599 242        OK1MDK        599 FHB       
QSO:  3523 CW 2015-11-14 1927 R6CC          599 243        OL6P          599 GVY       
QSO:  3531 CW 2015-11-14 1927 R6CC          599 244        OK7M          599 ELT       
QSO:  3537 CW 2015-11-14 1928 R6CC          599 245        OK1FJD        599 DDO       
QSO:  3520 CW 2015-11-14 1929 R6CC          599 246        OM7JG         599 VKR       
QSO:  3528 CW 2015-11-14 1930 R6CC          599 247        OM5VS         599 LVC       
QSO:  3505 CW 2015-11-14 1931 R6CC          599 248        OL1C          599 ETE       
QSO:  3541 CW 2015-11-14 1932 R6CC          599 249        OM8FF         599 KEO       
QSO:  3539 CW 2015-11-14 1932 R6CC          599 250        OK1KUO        599 FUO       
QSO:  3544 CW 2015-11-14 1934 R6CC          599 251        OK2PEM        599 GZS       
QSO:  3542 CW 2015-11-14 1935 R6CC          599 252        OM8LA         599 KEZ       
QSO:  3524 CW 2015-11-14 1936 R6CC          599 253        OM20OTC       599 DST       
QSO:  3534 CW 2015-11-14 1937 R6CC          599 254        OK7K          599 BME       
QSO:  3518 CW 2015-11-14 1939 R6CC          599 255        OK1VD         599 FHK       
QSO:  3548 CW 2015-11-14 1940 R6CC          599 256        OK1DKO        599 ETE       
QSO:  3531 CW 2015-11-14 1941 R6CC          599 257        OM3RWB        599 SLU       
QSO:  3528 CW 2015-11-14 1942 R6CC          599 258        OM/HA5RT      599 DET       
QSO:  3526 CW 2015-11-14 1943 R6CC          599 259        OK1PI         599 FCR       
QSO:  3529 CW 2015-11-14 1944 R6CC          599 260        OM8ON         599 KEB       
QSO:  7027 CW 2015-11-14 1950 R6CC          599 261        OK1OA         599 ELI       
QSO:  7019 CW 2015-11-14 1951 R6CC          599 262        OK1DOL        599 DPS       
QSO:  7014 CW 2015-11-14 1952 R6CC          599 263        OK1HCG        599 CPI       
QSO:  7020 CW 2015-11-14 1953 R6CC          599 264        OK7FL         599 BMB       
QSO:  7005 CW 2015-11-14 1954 R6CC          599 265        OK7PN         599 HVS       
QSO:  3500 CW 2015-11-14 1958 R6CC          599 266        OK4RQ         599 DPM       
QSO:  3500 CW 2015-11-14 1959 R6CC          599 267        OK1CRM        599 DDO       
QSO:  3500 CW 2015-11-14 1959 R6CC          599 268        OL5Y          599 BKO       
QSO:  3500 CW 2015-11-14 2000 R6CC          599 269        OK1OEA        599 FRK       
QSO:  3500 CW 2015-11-14 2001 R6CC          599 270        OK1WF         599 ECH       
QSO:  3500 CW 2015-11-14 2005 R6CC          599 271        OK1SI         599 ELT       
QSO:  3500 CW 2015-11-14 2006 R6CC          599 272        OK6DJ         599 DDO       
QSO:  3500 CW 2015-11-14 2006 R6CC          599 273        OM8FR         599 KEZ       
QSO:  3500 CW 2015-11-14 2009 R6CC          599 274        OM7AX         599 BBY       
QSO:  3500 CW 2015-11-14 2009 R6CC          599 275        OM8AA         599 POP       
QSO:  3500 CW 2015-11-14 2011 R6CC          599 276        OK1DOR        599 APD       
QSO:  3500 CW 2015-11-14 2013 R6CC          599 277        OK1JOC        599 DPS       
QSO:  3500 CW 2015-11-14 2014 R6CC          599 278        OM8AQ         599 KEO       
QSO:  3500 CW 2015-11-14 2016 R6CC          599 279        OK1DQT        599 API       
QSO:  3500 CW 2015-11-14 2017 R6CC          599 280        OK1MLP        599 BBE       
QSO:  3500 CW 2015-11-14 2018 R6CC          599 281        OK2MBP        599 HNJ       
QSO:  3500 CW 2015-11-14 2021 R6CC          599 282        OK1HX         599 BNY       
QSO:  3500 CW 2015-11-14 2022 R6CC          599 283        OL2U          599 EMO       
QSO:  3500 CW 2015-11-14 2024 R6CC          599 284        OM6TX         599 CAD       
QSO:  3500 CW 2015-11-14 2026 R6CC          599 285        OK7SX         599 BPB       
QSO:  3500 CW 2015-11-14 2028 R6CC          599 286        OK1AXB        599 BPV       
QSO:  3500 CW 2015-11-14 2036 R6CC          599 287        OK2BFN        599 GZL       
QSO:  3500 CW 2015-11-14 2037 R6CC          599 288        OK2VX         599 FUO       
QSO:  3500 CW 2015-11-14 2039 R6CC          599 289        OM8KW         599 KEB       
QSO:  1800 CW 2015-11-14 2045 R6CC          599 290        OM8DD         599 KEO       
QSO:  3500 CW 2015-11-14 2052 R6CC          599 291        OK1MI         599 ELT       
QSO:  3500 CW 2015-11-14 2058 R6CC          599 292        OK2QX         599 HPR       
QSO:  3500 CW 2015-11-14 2059 R6CC          599 293        OK2KG         599 GBL       
QSO:  3500 CW 2015-11-14 2101 R6CC          599 294        OK1DRQ        599 DPM       
QSO:  3500 CW 2015-11-14 2102 R6CC          599 295        OK1DRX        599 BPZ       
QSO:  3500 CW 2015-11-14 2102 R6CC          599 296        OK1HFP        599 DTA       
QSO:  3500 CW 2015-11-14 2104 R6CC          599 297        OM4WW         599 MYJ       
QSO:  3500 CW 2015-11-14 2105 R6CC          599 298        OK2PDN        599 GBM       
QSO:  3500 CW 2015-11-14 2107 R6CC          599 299        OM5WW         599 LVC       
QSO:  3500 CW 2015-11-14 2110 R6CC          599 300        OK2DM         599 HVS       
QSO:  3500 CW 2015-11-14 2113 R6CC          599 301        OK1HEH        599 FCR       
QSO:  3500 CW 2015-11-14 2114 R6CC          599 302        OK2LF         599 HOP       
QSO:  3525 CW 2015-11-14 2119 R6CC          599 303        OK7Z          599 GTR       
QSO:  3535 CW 2015-11-14 2124 R6CC          599 304        OK1IBP        599 DDO       
QSO:  7012 CW 2015-11-14 2125 R6CC          599 305        OK2D          599 HVS       
QSO:  7019 CW 2015-11-14 2125 R6CC          599 306        OL5Y          599 BKO       
QSO:  7024 CW 2015-11-14 2126 R6CC          599 307        OK1FCR        599 FCR       
QSO:  7026 CW 2015-11-14 2127 R6CC          599 308        OM20OTC       599 DST       
QSO:  7025 CW 2015-11-14 2128 R6CC          599 309        OM8ON         599 KEB       
QSO:  7005 CW 2015-11-14 2129 R6CC          599 310        OK7GU         599 DPM       
QSO:  7019 CW 2015-11-14 2130 R6CC          599 311        OK1DPU        599 ETE       
