START-OF-LOG: 3.0
CALLSIGN: XE2N
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 50440
NAME: Jose de Jesus Lopez V.
LOCATION: DX
OPERATORS: XE2DLC XE2N
CLUB: Grupo DX Division del Norte
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7523.0
SOAPBOX: Great time with my wife sharing time in contest and family!!!!
QSO:  7000 RY 2019-02-10 0318 XE2N          599 0070   XE2OK         599 0181   0
QSO:  7000 RY 2019-02-10 0329 XE2N          599 0071   N3QE          599 1279   0
QSO: 14000 RY 2019-02-10 1338 XE2N          599 0072   WS6X          599 0794   0
QSO: 14000 RY 2019-02-10 1341 XE2N          599 0073   S549APR       599 0534   0
QSO: 14000 RY 2019-02-10 1343 XE2N          599 0074   KS4YX         599 0301   0
QSO: 14000 RY 2019-02-10 1346 XE2N          599 0075   K8PK          599 0220   0
QSO: 14000 RY 2019-02-10 1348 XE2N          599 0076   DR1D          599 0192   0
QSO: 14000 RY 2019-02-10 1355 XE2N          599 0077   SN7Q          599 1984   0
QSO: 14000 RY 2019-02-10 1357 XE2N          599 0078   K5EK          599 0700   0
QSO: 14000 RY 2019-02-10 1400 XE2N          599 0079   UW1M          599 2216   0
QSO: 14000 RY 2019-02-10 1401 XE2N          599 0080   AC0C          599 2051   0
QSO: 14000 RY 2019-02-10 1405 XE2N          599 0081   9A1A          599 1049   0
QSO: 14000 RY 2019-02-10 1407 XE2N          599 0082   OK7O          599 1563   0
QSO: 14000 RY 2019-02-10 1409 XE2N          599 0083   IK0YUT        599 0123   0
QSO: 14000 RY 2019-02-10 1411 XE2N          599 0084   MI0M          599 0671   0
QSO: 14000 RY 2019-02-10 1414 XE2N          599 0085   YL2CI         599 0719   0
QSO: 14000 RY 2019-02-10 1416 XE2N          599 0086   N4ZZ          599 0577   0
QSO: 14000 RY 2019-02-10 1418 XE2N          599 0087   AB0RX         599 1266   0
QSO: 14000 RY 2019-02-10 1419 XE2N          599 0088   HG8R          599 0981   0
QSO: 14000 RY 2019-02-10 1421 XE2N          599 0089   HG8R          599 0981   0
QSO: 14000 RY 2019-02-10 1423 XE2N          599 0090   K4GM          599 0462   0
QSO: 14000 RY 2019-02-10 1424 XE2N          599 0091   AA3B          599 1976   0
QSO: 14000 RY 2019-02-10 1434 XE2N          599 0092   OK1KSL        599 1405   0
QSO: 14000 RY 2019-02-10 1436 XE2N          599 0093   S57DX         599 0907   0
QSO: 14000 RY 2019-02-10 1437 XE2N          599 0094   OL9A          599 2161   0
QSO: 14000 RY 2019-02-10 1439 XE2N          599 0095   KK9A          599 1765   0
QSO: 14000 RY 2019-02-10 1442 XE2N          599 0096   OZ0JD         599 0993   0
QSO: 14000 RY 2019-02-10 1447 XE2N          599 0097   DM5TI         599 1055   0
QSO: 14000 RY 2019-02-10 1448 XE2N          599 0098   AF4RK         599 0478   0
QSO: 14000 RY 2019-02-10 1450 XE2N          599 0099   ON5GQ         599 0935   0
QSO: 14000 RY 2019-02-10 1451 XE2N          599 0100   AA4CF         599 0174   0
QSO: 14000 RY 2019-02-10 1454 XE2N          599 0101   AD4EB         599 0914   0
QSO: 14000 RY 2019-02-10 1456 XE2N          599 0102   N2BJ          599 0961   0
QSO: 14000 RY 2019-02-10 1458 XE2N          599 0103   WT2P          599 0413   0
QSO: 14000 RY 2019-02-10 1510 XE2N          599 0104   LY9Y          599 0881   0
QSO: 14000 RY 2019-02-10 1538 XE2N          599 0105   WR0H          599 0422   0
QSO: 14000 RY 2019-02-10 1543 XE2N          599 0106   NK9I          599 0166   0
QSO: 14000 RY 2019-02-10 1544 XE2N          599 0107   IK2YCW        599 0537   0
QSO: 14000 RY 2019-02-10 1549 XE2N          599 0108   W4MLB         599 1019   0
QSO: 14000 RY 2019-02-10 1845 XE2N          599 0109   K9DJ          599 0334   0
QSO: 14000 RY 2019-02-10 1848 XE2N          599 0110   KA3GIK        599 1152   0
QSO: 14000 RY 2019-02-10 1851 XE2N          599 0111   AB4KJ         599 0066   0
QSO: 14000 RY 2019-02-10 1856 XE2N          599 0112   NN5T          599 0464   0
QSO: 14000 RY 2019-02-10 1857 XE2N          599 0113   N4UC          599 0150   0
QSO: 14000 RY 2019-02-10 1857 XE2N          599 0114   AA9BD         599 0291   0
QSO: 14000 RY 2019-02-10 1859 XE2N          599 0115   N6HE          599 0359   0
QSO: 14000 RY 2019-02-10 1902 XE2N          599 0116   K7TQ          599 0545   0
QSO: 14000 RY 2019-02-10 1903 XE2N          599 0117   KI6VI         599 0432   0
QSO: 14000 RY 2019-02-10 1906 XE2N          599 0118   VA7ST         599 0782   0
QSO: 14000 RY 2019-02-10 1908 XE2N          599 0119   V31YN         599 0851   0
QSO: 14000 RY 2019-02-10 1910 XE2N          599 0120   KB7EGG        599 0319   0
QSO: 14000 RY 2019-02-10 1913 XE2N          599 0121   N6AR          599 1041   0
QSO: 14000 RY 2019-02-10 1921 XE2N          599 0122   K5XH          599 0562   0
QSO: 14000 RY 2019-02-10 1922 XE2N          599 0123   W9IU          599 1211   0
QSO: 14000 RY 2019-02-10 1923 XE2N          599 0124   K4XL          599 0345   0
QSO: 14000 RY 2019-02-10 1926 XE2N          599 0125   AG5S          599 0190   0
QSO: 14000 RY 2019-02-10 1929 XE2N          599 0126   NX6T          599 0518   0
QSO: 14000 RY 2019-02-10 1934 XE2N          599 0127   W4GKM         599 0646   0
QSO: 14000 RY 2019-02-10 1935 XE2N          599 0128   W4UK          599 0422   0
QSO: 14000 RY 2019-02-10 1937 XE2N          599 0129   W1SJ          599 0244   0
QSO: 14000 RY 2019-02-10 1942 XE2N          599 0130   K2RB          599 0521   0
QSO: 14000 RY 2019-02-10 1944 XE2N          599 0131   NX0I          599 1248   0
QSO: 14000 RY 2019-02-10 1949 XE2N          599 0132   N4WW          599 0329   0
QSO: 14000 RY 2019-02-10 1954 XE2N          599 0133   KF6RY         599 0352   0
QSO: 14000 RY 2019-02-10 1955 XE2N          599 0134   KI6RRN        599 0401   0
QSO: 14000 RY 2019-02-10 1957 XE2N          599 0135   NR3X          599 0303   0
QSO: 14000 RY 2019-02-10 1958 XE2N          599 0136   KA1AF         599 0427   0
QSO: 14000 RY 2019-02-10 2006 XE2N          599 0137   W9JWC         599 0503   0
QSO: 14000 RY 2019-02-10 2018 XE2N          599 0138   W7II          599 0505   0
QSO: 14000 RY 2019-02-10 2019 XE2N          599 0139   K0RC          599 0118   0
QSO: 14000 RY 2019-02-10 2020 XE2N          599 0140   KU1CW         599 0794   0
QSO: 14000 RY 2019-02-10 2022 XE2N          599 0141   KF5MU         599 0169   0
QSO: 14000 RY 2019-02-10 2024 XE2N          599 0142   WZ7ZR         599 0918   0
QSO: 14000 RY 2019-02-10 2025 XE2N          599 0143   KT4O          599 0030   0
QSO: 14000 RY 2019-02-10 2026 XE2N          599 0144   K0TLG         599 0302   0
QSO: 14000 RY 2019-02-10 2032 XE2N          599 0145   KB3VQC        599 0566   0
QSO: 14000 RY 2019-02-10 2042 XE2N          599 0146   W6QU          599 0302   0
QSO: 14000 RY 2019-02-10 2045 XE2N          599 0147   KJ6LV         599 0042   0
QSO: 14000 RY 2019-02-10 2047 XE2N          599 0148   W6QU          599 0303   0
QSO: 14000 RY 2019-02-10 2049 XE2N          599 0149   K5OA          599 0422   0
QSO: 14000 RY 2019-02-10 2051 XE2N          599 0150   WZ0W          599 0185   0
QSO: 14000 RY 2019-02-10 2052 XE2N          599 0151   N4PGW         599 0006   0
QSO: 14000 RY 2019-02-10 2054 XE2N          599 0152   KM4OK         599 0004   0
QSO: 14000 RY 2019-02-10 2057 XE2N          599 0153   K5VIP         599 0373   0
QSO: 14000 RY 2019-02-10 2058 XE2N          599 0154   K0XX          599 0034   0
QSO: 14000 RY 2019-02-10 2104 XE2N          599 0155   N8BJQ         599 1098   0
QSO: 14000 RY 2019-02-10 2105 XE2N          599 0156   AC9S          599 0828   0
QSO: 14000 RY 2019-02-10 2106 XE2N          599 0157   N4LU          599 0335   0
QSO: 14000 RY 2019-02-10 2108 XE2N          599 0158   K8AC          599 0847   0
QSO: 14000 RY 2019-02-10 2109 XE2N          599 0159   NS4X          599 0620   0
QSO: 14000 RY 2019-02-10 2115 XE2N          599 0160   W8TWA         599 0640   0
QSO: 14000 RY 2019-02-10 2115 XE2N          599 0161   NN0G          599 0158   0
QSO: 14000 RY 2019-02-10 2117 XE2N          599 0162   KD8FS         599 0128   0
QSO: 14000 RY 2019-02-10 2118 XE2N          599 0163   WA8MCD        599 0394   0
QSO: 14000 RY 2019-02-10 2119 XE2N          599 0164   K6QCB         599 0041   0
QSO: 14000 RY 2019-02-10 2119 XE2N          599 0165   XE1HG         599 0633   0
QSO: 14000 RY 2019-02-10 2120 XE2N          599 0166   WV4P          599 0953   0
QSO: 14000 RY 2019-02-10 2122 XE2N          599 0167   KA6W          599 0056   0
QSO: 14000 RY 2019-02-10 2123 XE2N          599 0168   AA4DD         599 0846   0
QSO: 14000 RY 2019-02-10 2124 XE2N          599 0169   KE3K          599 0526   0
QSO: 14000 RY 2019-02-10 2333 XE2N          599 0170   W9ILY         599 0424   0
QSO: 14000 RY 2019-02-10 2334 XE2N          599 0171   W9VQ          599 0107   0
QSO: 14000 RY 2019-02-10 2334 XE2N          599 0172   WA9PCN        599 0096   0
QSO: 14000 RY 2019-02-10 2335 XE2N          599 0173   WA6I          599 0474   0
QSO: 14000 RY 2019-02-10 2336 XE2N          599 0174   N9TF          599 0143   0
QSO: 14000 RY 2019-02-10 2338 XE2N          599 0175   K6HGF         599 0406   0
QSO: 14000 RY 2019-02-10 2339 XE2N          599 0176   KC4SAW        599 0215   0
QSO: 14000 RY 2019-02-10 2346 XE2N          599 0177   AJ9C          599 0143   0
QSO: 14000 RY 2019-02-10 2348 XE2N          599 0178   LU6VEK        599 0268   0
QSO: 14000 RY 2019-02-10 2350 XE2N          599 0179   L07H          599 0212   0
QSO: 14000 RY 2019-02-10 2353 XE2N          599 0180   WN6K          599 0785   0
QSO: 14000 RY 2019-02-10 2354 XE2N          599 0181   WU6TT         599 0396   0
END-OF-LOG:
