START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.229 [RUS]
CALLSIGN: R2EA
CONTEST: CQ-WW-CW
LOCATION: DX
CLAIMED-SCORE:
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TIME: 24-HOURS
CATEGORY-TRANSMITTER: ONE
OPERATORS: R2EA
NAME: Roman Kruzhalin
CATEGORY-OVERLAY: CLASSIC
CERTIFICATE: YES
CLUB: OREL RADIO CLUB
QSO:  3500 CW 2014-11-29 0032 R2EA          599 16     OK5T          599 15
QSO:  3500 CW 2014-11-29 0034 R2EA          599 16     RW0A          599 18
QSO:  3500 CW 2014-11-29 0038 R2EA          599 16     EI5DI         599 14
QSO:  3500 CW 2014-11-29 0039 R2EA          599 16     OL1C          599 15
QSO:  3500 CW 2014-11-29 0046 R2EA          599 16     II5N          599 15
QSO:  3500 CW 2014-11-29 0048 R2EA          599 16     RM5A          599 16
QSO:  3500 CW 2014-11-29 0049 R2EA          599 16     OK1CRM        599 15
QSO:  3500 CW 2014-11-29 0052 R2EA          599 16     RC9J          599 17
QSO:  3500 CW 2014-11-29 0054 R2EA          599 16     UA4W          599 16
QSO:  3500 CW 2014-11-29 0055 R2EA          599 16     YL9T          599 15
QSO:  3500 CW 2014-11-29 0056 R2EA          599 16     UA3R          599 16
QSO:  3500 CW 2014-11-29 0058 R2EA          599 16     EW8DJ         599 16
QSO:  3500 CW 2014-11-29 0100 R2EA          599 16     G3V           599 14
QSO:  3500 CW 2014-11-29 0103 R2EA          599 16     LY7A          599 15
QSO:  3500 CW 2014-11-29 0105 R2EA          599 16     OH9W          599 15
QSO:  3500 CW 2014-11-29 0107 R2EA          599 16     HG7T          599 15
QSO:  3500 CW 2014-11-29 0109 R2EA          599 16     UW3E          599 16
QSO:  3500 CW 2014-11-29 0110 R2EA          599 16     R9CW          599 17
QSO:  3500 CW 2014-11-29 0113 R2EA          599 16     DL0GL         599 14
QSO:  3500 CW 2014-11-29 0114 R2EA          599 16     LY7M          599 15
QSO:  3500 CW 2014-11-29 0116 R2EA          599 16     DF0HQ         599 14
QSO:  3500 CW 2014-11-29 0119 R2EA          599 16     P3F           599 20
QSO:  3500 CW 2014-11-29 0121 R2EA          599 16     RM4F          599 16
QSO:  3500 CW 2014-11-29 0121 R2EA          599 16     DR1A          599 14
QSO:  3500 CW 2014-11-29 0127 R2EA          599 16     RG6G          599 16
QSO:  3500 CW 2014-11-29 0128 R2EA          599 16     DL1A          599 14
QSO:  3500 CW 2014-11-29 0129 R2EA          599 16     II2E          599 15
QSO:  3500 CW 2014-11-29 0131 R2EA          599 16     OL1A          599 15
QSO:  3500 CW 2014-11-29 0132 R2EA          599 16     UN7CW         599 17
QSO:  3500 CW 2014-11-29 0134 R2EA          599 16     DK0KC         599 14
QSO:  3500 CW 2014-11-29 0135 R2EA          599 16     LY6A          599 15
QSO:  3500 CW 2014-11-29 0137 R2EA          599 16     UW2M          599 16
QSO:  3500 CW 2014-11-29 0138 R2EA          599 16     OL3Z          599 15
QSO:  3500 CW 2014-11-29 0139 R2EA          599 16     YT7W          599 15
QSO:  3500 CW 2014-11-29 0139 R2EA          599 16     OM2Y          599 15
QSO:  3500 CW 2014-11-29 0142 R2EA          599 16     YT4A          599 15
QSO:  3500 CW 2014-11-29 0143 R2EA          599 16     DM7C          599 14
QSO:  3500 CW 2014-11-29 0150 R2EA          599 16     EU6AF         599 16
QSO:  3500 CW 2014-11-29 0152 R2EA          599 16     S57C          599 15
QSO:  3500 CW 2014-11-29 0203 R2EA          599 16     OZ8SW         599 14
QSO:  3500 CW 2014-11-29 0212 R2EA          599 16     K1BG          599 5
QSO:  3500 CW 2014-11-29 0215 R2EA          599 16     OZ1LO         599 14
QSO:  3500 CW 2014-11-29 0231 R2EA          599 16     LI8OM         599 14
QSO:  3500 CW 2014-11-29 0238 R2EA          599 16     ZA/YU7CM      599 15
QSO:  3500 CW 2014-11-29 0240 R2EA          599 16     SN3R          599 15
QSO:  3500 CW 2014-11-29 0241 R2EA          599 16     EU1U          599 16
QSO:  3500 CW 2014-11-29 0242 R2EA          599 16     OK5OK         599 15
QSO:  3500 CW 2014-11-29 0243 R2EA          599 16     TM5CD         599 14
QSO:  3500 CW 2014-11-29 0259 R2EA          599 16     IQ0RM         599 15
QSO:  3500 CW 2014-11-29 0259 R2EA          599 16     OK2BXE        599 15
