START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: ON6NL
CLUB: Bavarian Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 3961620
OPERATORS: ON6NL
NAME: Anton Mandos
SOAPBOX: Planned working the multipliers on day one
SOAPBOX: and run on the second day. Conditions were
SOAPBOX: great so I -forgot- to run and hunte the DX.
SOAPBOX: Had a lot of fun but scores could be better.
CREATED-BY: N1MM Logger+ 1.0.4333.0
QSO:  1812 CW 2014-11-29 0411 ON6NL         599 14     DF6RI         599 14
QSO:  1816 CW 2014-11-29 0417 ON6NL         599 14     DL1LH         599 14
QSO:  1818 CW 2014-11-29 0419 ON6NL         599 14     HG7T          599 15
QSO:  1818 CW 2014-11-29 0419 ON6NL         599 14     OK1T          599 15
QSO:  1818 CW 2014-11-29 0420 ON6NL         599 14     DR1A          599 14
QSO:  1818 CW 2014-11-29 0421 ON6NL         599 14     9A5Y          599 15
QSO:  1818 CW 2014-11-29 0421 ON6NL         599 14     DJ5EU         599 14
QSO:  1818 CW 2014-11-29 0424 ON6NL         599 14     EA6FO         599 14
QSO:  1818 CW 2014-11-29 0425 ON6NL         599 14     OH3OJ         599 15
QSO:  1818 CW 2014-11-29 0427 ON6NL         599 14     OH0V          599 15
QSO:  1818 CW 2014-11-29 0428 ON6NL         599 14     E75A          599 15
QSO:  1818 CW 2014-11-29 0428 ON6NL         599 14     S57O          599 15
QSO:  1818 CW 2014-11-29 0429 ON6NL         599 14     9A2AJ         599 15
QSO:  1818 CW 2014-11-29 0429 ON6NL         599 14     G4IIY         599 14
QSO:  1818 CW 2014-11-29 0429 ON6NL         599 14     PA4PS         599 14
QSO:  1818 CW 2014-11-29 0430 ON6NL         599 14     OH3JF         599 15
QSO:  1818 CW 2014-11-29 0431 ON6NL         599 14     OH5Z          599 15
QSO:  1818 CW 2014-11-29 0432 ON6NL         599 14     SO9Q          599 15
