START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.15.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: SK3W
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 12646827
OPERATORS: SM5AJV, SM5EPO, SM5IMO, SM5TXT, SM3SGP, Igor
NAME: Fernebo Contest Team - Gunnar Widell
SOAPBOX:
QSO:  7044 CW 2014-11-29 0002 SK3W          599 14     V47T          599 08     0
QSO:  7048 CW 2014-11-29 0003 SK3W          599 14     UW2M          599 16     0
QSO:  7047 CW 2014-11-29 0004 SK3W          599 14     K3NK          599 05     0
QSO:  7048 CW 2014-11-29 0004 SK3W          599 14     K8AZ          599 04     0
QSO:  7053 CW 2014-11-29 0005 SK3W          599 14     EU1A          599 16     0
QSO:  7057 CW 2014-11-29 0006 SK3W          599 14     K1BX          599 05     0
QSO:  7054 CW 2014-11-29 0006 SK3W          599 14     S51RE         599 15     0
QSO:  7050 CW 2014-11-29 0006 SK3W          599 14     KP2Q          599 08     0
QSO:  7044 CW 2014-11-29 0007 SK3W          599 14     K1BG          599 05     0
QSO:  7042 CW 2014-11-29 0008 SK3W          599 14     KU2M          599 05     0
QSO:  7042 CW 2014-11-29 0008 SK3W          599 14     K2QMF         599 05     0
QSO:  7041 CW 2014-11-29 0008 SK3W          599 14     WK1Q          599 05     0
QSO:  7039 CW 2014-11-29 0009 SK3W          599 14     PJ2T          599 09     0
QSO:  3526 CW 2014-11-29 0010 SK3W          599 14     YL3FX         599 15     1
QSO:  7037 CW 2014-11-29 0010 SK3W          599 14     CN2AA         599 33     0
QSO:  7036 CW 2014-11-29 0010 SK3W          599 14     VA2WA         599 05     0
QSO:  3516 CW 2014-11-29 0010 SK3W          599 14     LX7I          599 14     1
QSO:  7033 CW 2014-11-29 0011 SK3W          599 14     TC7S          599 20     0
QSO:  3540 CW 2014-11-29 0011 SK3W          599 14     EU6AF         599 16     1
QSO:  7019 CW 2014-11-29 0012 SK3W          599 14     YU1DW         599 15     0
QSO:  3537 CW 2014-11-29 0012 SK3W          599 14     RT4D          599 16     1
QSO:  3525 CW 2014-11-29 0013 SK3W          599 14     DR1A          599 14     1
QSO:  7010 CW 2014-11-29 0014 SK3W          599 14     W1AW/3        599 05     0
QSO:  7009 CW 2014-11-29 0014 SK3W          599 14     TM4Q          599 14     0
QSO:  3501 CW 2014-11-29 0014 SK3W          599 14     A71BX         599 21     1
QSO:  7006 CW 2014-11-29 0015 SK3W          599 14     II0C          599 15     0
QSO:  3558 CW 2014-11-29 0015 SK3W          599 14     LZ5XQ         599 20     1
QSO:  7006 CW 2014-11-29 0016 SK3W          599 14     W2GB          599 05     0
QSO:  3529 CW 2014-11-29 0016 SK3W          599 14     UP2L          599 17     1
QSO:  3501 CW 2014-11-29 0016 SK3W          599 14     W2FU          599 05     1
QSO:  7007 CW 2014-11-29 0016 SK3W          599 14     W2FU          599 05     0
QSO:  7009 CW 2014-11-29 0017 SK3W          599 14     N4WW          599 05     0
QSO:  3505 CW 2014-11-29 0017 SK3W          599 14     RW0A          599 18     1
QSO:  7010 CW 2014-11-29 0017 SK3W          599 14     K3LR          599 05     0
QSO:  7011 CW 2014-11-29 0018 SK3W          599 14     S57Z          599 15     0
QSO:  3555 CW 2014-11-29 0018 SK3W          599 14     7O2A          599 37     1
QSO:  7015 CW 2014-11-29 0019 SK3W          599 14     LZ5R          599 20     0
QSO:  7017 CW 2014-11-29 0019 SK3W          599 14     HG7T          599 15     0
QSO:  3559 CW 2014-11-29 0019 SK3W          599 14     CN2AA         599 33     1
QSO:  7017 CW 2014-11-29 0020 SK3W          599 14     TM6M          599 14     0
QSO:  7018 CW 2014-11-29 0020 SK3W          599 14     ZF1A          599 08     0
QSO:  3544 CW 2014-11-29 0020 SK3W          599 14     OM3ZWA        599 15     1
QSO:  3559 CW 2014-11-29 0021 SK3W          599 14     4L2M          599 21     1
QSO:  7022 CW 2014-11-29 0021 SK3W          599 14     IQ0RM         599 15     0
QSO:  7023 CW 2014-11-29 0022 SK3W          599 14     YR1A          599 20     0
QSO:  3543 CW 2014-11-29 0023 SK3W          599 14     II9P          599 15     1
QSO:  3556 CW 2014-11-29 0023 SK3W          599 14     OZ1IKY        599 14     1
QSO:  3506 CW 2014-11-29 0024 SK3W          599 14     IZ4DYX        599 15     1
QSO:  7027 CW 2014-11-29 0024 SK3W          599 14     S50A          599 15     0
QSO:  3550 CW 2014-11-29 0026 SK3W          599 14     HK1NA         599 09     1
QSO:  7026 CW 2014-11-29 0027 SK3W          599 14     9A4WY         599 15     0
QSO:  7031 CW 2014-11-29 0028 SK3W          599 14     4O3A          599 15     0
QSO:  3542 CW 2014-11-29 0028 SK3W          599 14     SI9AM         599 14     1
QSO:  7032 CW 2014-11-29 0029 SK3W          599 14     7Z1HL         599 21     0
QSO:  3551 CW 2014-11-29 0029 SK3W          599 14     LI3C          599 14     1
