START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.14.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: EI5KF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 3441184
OPERATORS: EI5KF
NAME: Gerard Scannell
SOAPBOX: Great buzz, 1st time in single entry.
QSO:  1821 CW 2014-11-29 0002 EI5KF         599 14     EU3AC         599 16     0
QSO:  1821 CW 2014-11-29 0003 EI5KF         599 14     S57M          599 15     0
QSO:  1821 CW 2014-11-29 0003 EI5KF         599 14     RT3T          599 16     0
QSO:  1821 CW 2014-11-29 0003 EI5KF         599 14     LA1U          599 14     0
QSO:  1821 CW 2014-11-29 0005 EI5KF         599 14     G3V           599 14     0
QSO:  1821 CW 2014-11-29 0006 EI5KF         599 14     S54X          599 15     0
QSO:  1821 CW 2014-11-29 0006 EI5KF         599 14     OZ7RQ         599 14     0
QSO:  1821 CW 2014-11-29 0007 EI5KF         599 14     G3VGZ         599 14     0
QSO:  1821 CW 2014-11-29 0008 EI5KF         599 14     OM7M          599 15     0
QSO:  1821 CW 2014-11-29 0008 EI5KF         599 14     4O3A          599 15     0
QSO:  1821 CW 2014-11-29 0009 EI5KF         599 14     OK1TN         599 15     0
QSO:  1821 CW 2014-11-29 0010 EI5KF         599 14     OK5W          599 15     0
QSO:  1821 CW 2014-11-29 0010 EI5KF         599 14     OM2XW         599 15     0
QSO:  1821 CW 2014-11-29 0011 EI5KF         599 14     OH2BO         599 15     0
QSO:  1821 CW 2014-11-29 0011 EI5KF         599 14     VE3ZI         599 04     0
QSO:  1821 CW 2014-11-29 0011 EI5KF         599 14     ON5JT         599 14     0
QSO:  1821 CW 2014-11-29 0012 EI5KF         599 14     UT1AA         599 16     0
QSO:  1821 CW 2014-11-29 0012 EI5KF         599 14     M0ZWW         599 14     0
QSO:  1821 CW 2014-11-29 0013 EI5KF         599 14     LZ9W          599 20     0
