START-OF-LOG: 3.0
LOCATION: EWA
CALLSIGN: WA7LT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 1397539
CLUB: Spokane DX Association
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.73D
NAME: C. LaMar Ray
OPERATORS: WA7LT
LOCATION: Eastern Washington
SOAPBOX: I had one hell of a time with the receiver(s)!!! First, I took a small
SOAPBOX: lightning hit while operating as W1AW/7--sent the main FT-1000D
SOAPBOX: transceiver off for repairs. Next, I purchased another used FT-1000D
SOAPBOX: and placed it into operation only to find out the antenna relay was
SOAPBOX: intermittent after it got warm.  Next, I took out my third FT-1000D
SOAPBOX: (spare station) and put it in place only to find out the antenna relay
SOAPBOX: in it had the same problem as the second one! By intermittent I mean
SOAPBOX: really bad--they would barely work after the transceiver became warm
SOAPBOX: with the intermittent problem becoming so bad the antenna circuit was
SOAPBOX: mostly open! Try working stations with that! Needless to say I turned
SOAPBOX: things off several hours before the end of the contest!
QSO: 21041 CW 2014-11-29 0020 WA7LT         599      3 BA4WR         599     24
QSO: 21041 CW 2014-11-29 0021 WA7LT         599      3 N7BV          599      3
QSO: 21041 CW 2014-11-29 0023 WA7LT         599      3 JA7MWC        599     25
QSO: 21041 CW 2014-11-29 0024 WA7LT         599      3 N6RV          599      3
QSO: 21041 CW 2014-11-29 0024 WA7LT         599      3 RV0CG         599     19
QSO: 21041 CW 2014-11-29 0024 WA7LT         599      3 JA6JNF        599     25
QSO: 21041 CW 2014-11-29 0025 WA7LT         599      3 JN3TMW        599     25
QSO: 21041 CW 2014-11-29 0025 WA7LT         599      3 JR3BOT        599     25
QSO: 21041 CW 2014-11-29 0026 WA7LT         599      3 JE7RHT        599     25
QSO: 21041 CW 2014-11-29 0027 WA7LT         599      3 JR1NKN        599     25
QSO: 21041 CW 2014-11-29 0027 WA7LT         599      3 JA2JTN        599     25
QSO: 21041 CW 2014-11-29 0028 WA7LT         599      3 JE1XAD        599     25
QSO: 21041 CW 2014-11-29 0029 WA7LT         599      3 K5NZ          599      4
QSO: 21041 CW 2014-11-29 0030 WA7LT         599      3 JI1CNA        599     25
QSO: 21041 CW 2014-11-29 0031 WA7LT         599      3 7K1EQG        599     25
QSO: 21041 CW 2014-11-29 0032 WA7LT         599      3 JA0VTK/7      599     25
QSO: 21041 CW 2014-11-29 0032 WA7LT         599      3 JH1NVA        599     25
QSO: 21041 CW 2014-11-29 0033 WA7LT         599      3 JA6ZPR        599     25
QSO: 21041 CW 2014-11-29 0033 WA7LT         599      3 JA7VEI        599     25
