START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.243 [RUS]
CALLSIGN: UA6AH
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2865447
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
OPERATORS: UA6AH   RN6BP  RU6AV
NAME: Shepetko Nikolaj. Vasiltshenko Anatolij. Brezhnev Vladimir
QSO:  1834 CW 2014-11-29 0003 UA6AH         599 16     EU5C          599 16     0
QSO:  1836 CW 2014-11-29 0004 UA6AH         599 16     PA3FYM        599 14     0
QSO:  1837 CW 2014-11-29 0005 UA6AH         599 16     RU3FM         599 16     0
QSO:  1838 CW 2014-11-29 0006 UA6AH         599 16     S51AV         599 15     0
QSO:  1840 CW 2014-11-29 0006 UA6AH         599 16     TC0A          599 20     0
QSO:  1844 CW 2014-11-29 0007 UA6AH         599 16     LY2SA         599 15     0
QSO:  1810 CW 2014-11-29 0011 UA6AH         599 16     S59AA         599 15     0
QSO:  1810 CW 2014-11-29 0012 UA6AH         599 16     UV5U          599 16     0
QSO:  1812 CW 2014-11-29 0014 UA6AH         599 16     EW8DX         599 16     0
QSO:  1813 CW 2014-11-29 0017 UA6AH         599 16     DF0SQ         599 14     0
QSO:  1815 CW 2014-11-29 0018 UA6AH         599 16     OL3Z          599 15     0
QSO:  1820 CW 2014-11-29 0020 UA6AH         599 16     YO3APJ        599 20     0
QSO:  1821 CW 2014-11-29 0021 UA6AH         599 16     OK2W          599 15     0
QSO:  1826 CW 2014-11-29 0022 UA6AH         599 16     YL2SW         599 15     0
QSO:  1826 CW 2014-11-29 0023 UA6AH         599 16     S57O          599 15     0
QSO:  1826 CW 2014-11-29 0023 UA6AH         599 16     EW2M          599 16     0
QSO:  1827 CW 2014-11-29 0026 UA6AH         599 16     4L5O          599 21     0
QSO:  1828 CW 2014-11-29 0027 UA6AH         599 16     RC6U          599 16     0
QSO:  1829 CW 2014-11-29 0028 UA6AH         599 16     UP0L          599 17     0
QSO:  1830 CW 2014-11-29 0031 UA6AH         599 16     4K6FO         599 21     0
QSO:  1831 CW 2014-11-29 0031 UA6AH         599 16     9A5Y          599 15     0
QSO:  1825 CW 2014-11-29 0033 UA6AH         599 16     RM9A          599 17     0
QSO:  1838 CW 2014-11-29 0036 UA6AH         599 16     S51V          599 15     0
QSO:  1836 CW 2014-11-29 0037 UA6AH         599 16     YL2014Z       599 15     0
QSO:  1835 CW 2014-11-29 0039 UA6AH         599 16     DJ0MDR        599 14     0
QSO:  1832 CW 2014-11-29 0041 UA6AH         599 16     9A2KD         599 15     0
QSO:  1831 CW 2014-11-29 0042 UA6AH         599 16     OH2XX         599 15     0
QSO:  1823 CW 2014-11-29 0044 UA6AH         599 16     RM4I          599 16     0
QSO:  1821 CW 2014-11-29 0045 UA6AH         599 16     UA5B          599 16     0
QSO:  1817 CW 2014-11-29 0045 UA6AH         599 16     9A1A          599 15     0
QSO:  1816 CW 2014-11-29 0047 UA6AH         599 16     9K2HN         599 21     0
QSO:  1811 CW 2014-11-29 0050 UA6AH         599 16     SA4A          599 14     0
QSO:  1811 CW 2014-11-29 0052 UA6AH         599 16     SO4R          599 15     0
QSO:  1812 CW 2014-11-29 0053 UA6AH         599 16     DF0HQ         599 14     0
QSO:  1815 CW 2014-11-29 0056 UA6AH         599 16     LY7A          599 15     0
QSO:  1819 CW 2014-11-29 0059 UA6AH         599 16     HB9LCW        599 14     0
QSO:  1820 CW 2014-11-29 0101 UA6AH         599 16     OH4MDY        599 15     0
QSO:  1848 CW 2014-11-29 0103 UA6AH         599 16     OH5Z          599 15     0
QSO:  1850 CW 2014-11-29 0104 UA6AH         599 16     LY4T          599 15     0
QSO:  1847 CW 2014-11-29 0105 UA6AH         599 16     OK1TN         599 15     0
QSO:  1835 CW 2014-11-29 0107 UA6AH         599 16     RT7M          599 16     0
QSO:  1834 CW 2014-11-29 0107 UA6AH         599 16     LY6A          599 15     0
QSO:  1833 CW 2014-11-29 0108 UA6AH         599 16     DK2OY         599 14     0
