START-OF-LOG: 3.0
LOCATION: NH
CALLSIGN: K2TE
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1956768
OPERATORS: K2TE
NAME: Ed Deichler
CREATED-BY: N1MM Logger V14.6.0
QSO: 28047 CW 2014-11-29 1555 K2TE          599 5      EI1Y          599 14
QSO: 28046 CW 2014-11-29 1556 K2TE          599 5      LZ9W          599 20
QSO: 28046 CW 2014-11-29 1556 K2TE          599 5      9A1P          599 15
QSO: 28044 CW 2014-11-29 1557 K2TE          599 5      NN1SS         599 05
QSO: 28042 CW 2014-11-29 1558 K2TE          599 5      LY7Z          599 15
QSO: 28041 CW 2014-11-29 1559 K2TE          599 5      G4BJM         599 14
QSO: 28040 CW 2014-11-29 1559 K2TE          599 5      OZ1AAR        599 14
QSO: 28039 CW 2014-11-29 1600 K2TE          599 5      PJ4A          599 09
QSO: 28038 CW 2014-11-29 1600 K2TE          599 5      CT3KN         599 33
QSO: 28038 CW 2014-11-29 1602 K2TE          599 5      IK2YCW        599 15
QSO: 28037 CW 2014-11-29 1602 K2TE          599 5      LZ2HM         599 20
QSO: 28037 CW 2014-11-29 1603 K2TE          599 5      DF0HQ         599 14
QSO: 28037 CW 2014-11-29 1604 K2TE          599 5      OM7M          599 15
QSO: 28036 CW 2014-11-29 1604 K2TE          599 5      LI8W          599 14
QSO: 28035 CW 2014-11-29 1605 K2TE          599 5      EA5RS         599 14
QSO: 28034 CW 2014-11-29 1605 K2TE          599 5      SN2M          599 15
QSO: 28034 CW 2014-11-29 1608 K2TE          599 5      7O2A          599 37
QSO: 28033 CW 2014-11-29 1608 K2TE          599 5      V55V          599 38
QSO: 28033 CW 2014-11-29 1609 K2TE          599 5      UW1M          599 16
QSO: 28033 CW 2014-11-29 1611 K2TE          599 5      EA7PP         599 14
QSO: 28032 CW 2014-11-29 1611 K2TE          599 5      EF5R          599 14
QSO: 28032 CW 2014-11-29 1611 K2TE          599 5      OH5BM         599 15
QSO: 28031 CW 2014-11-29 1613 K2TE          599 5      N9RV          599 04
QSO: 28031 CW 2014-11-29 1613 K2TE          599 5      EA3NN         599 14
QSO: 28030 CW 2014-11-29 1614 K2TE          599 5      ZS1EL         599 38
QSO: 28030 CW 2014-11-29 1614 K2TE          599 5      HA9RT         599 15
QSO: 28029 CW 2014-11-29 1615 K2TE          599 5      OK1NY         599 15
QSO: 28028 CW 2014-11-29 1615 K2TE          599 5      YT5A          599 15
QSO: 28027 CW 2014-11-29 1616 K2TE          599 5      RM5A          599 16
QSO: 28027 CW 2014-11-29 1617 K2TE          599 5      9A3TR         599 15
QSO: 28027 CW 2014-11-29 1618 K2TE          599 5      OH9W          599 15
QSO: 28026 CW 2014-11-29 1618 K2TE          599 5      UA5B          599 16
QSO: 28026 CW 2014-11-29 1619 K2TE          599 5      I0UZF         599 15
QSO: 28026 CW 2014-11-29 1619 K2TE          599 5      TM6M          599 14
QSO: 28025 CW 2014-11-29 1620 K2TE          599 5      EI5KF         599 14
QSO: 28025 CW 2014-11-29 1620 K2TE          599 5      G2NF          599 14
QSO: 28023 CW 2014-11-29 1621 K2TE          599 5      NP4Z          599 08
QSO: 28023 CW 2014-11-29 1621 K2TE          599 5      W0YK          599 03
QSO: 28022 CW 2014-11-29 1622 K2TE          599 5      DL0GL         599 14
QSO: 28021 CW 2014-11-29 1622 K2TE          599 5      9A5D          599 15
QSO: 28020 CW 2014-11-29 1623 K2TE          599 5      F5MUX         599 14
QSO: 28019 CW 2014-11-29 1624 K2TE          599 5      LZ5R          599 20
QSO: 28019 CW 2014-11-29 1624 K2TE          599 5      HC2SL         599 10
QSO: 28018 CW 2014-11-29 1626 K2TE          599 5      UT7CA         599 16
QSO: 28018 CW 2014-11-29 1626 K2TE          599 5      LZ1NG         599 20
QSO: 28018 CW 2014-11-29 1627 K2TE          599 5      YU5M          599 15
QSO: 28018 CW 2014-11-29 1628 K2TE          599 5      DL9IS         599 14
QSO: 28018 CW 2014-11-29 1629 K2TE          599 5      G3ZOD         599 14
QSO: 28018 CW 2014-11-29 1629 K2TE          599 5      OH2KM         599 15
QSO: 28018 CW 2014-11-29 1629 K2TE          599 5      CR3A          599 33
QSO: 28018 CW 2014-11-29 1630 K2TE          599 5      OH2LU         599 15
QSO: 28018 CW 2014-11-29 1630 K2TE          599 5      UW5Q          599 16
QSO: 28018 CW 2014-11-29 1630 K2TE          599 5      OK6AL         599 15
QSO: 28018 CW 2014-11-29 1631 K2TE          599 5      DM8T          599 14
QSO: 28018 CW 2014-11-29 1632 K2TE          599 5      F8FUA         599 14
QSO: 28018 CW 2014-11-29 1632 K2TE          599 5      G4ZOB         599 14
QSO: 28018 CW 2014-11-29 1632 K2TE          599 5      SE6W          599 14
QSO: 28018 CW 2014-11-29 1633 K2TE          599 5      UT8AL         599 16
QSO: 28018 CW 2014-11-29 1633 K2TE          599 5      HA2PP         599 15
QSO: 28018 CW 2014-11-29 1634 K2TE          599 5      G5O           599 14
QSO: 28018 CW 2014-11-29 1634 K2TE          599 5      IZ3SQW        599 15
QSO: 28018 CW 2014-11-29 1635 K2TE          599 5      YT7R          599 15
QSO: 28018 CW 2014-11-29 1636 K2TE          599 5      PY4XX         599 11
QSO: 28018 CW 2014-11-29 1636 K2TE          599 5      CN2AA         599 33
QSO: 28018 CW 2014-11-29 1637 K2TE          599 5      S52ZW         599 15
QSO: 28018 CW 2014-11-29 1637 K2TE          599 5      DJ1YF         599 14
QSO: 28018 CW 2014-11-29 1637 K2TE          599 5      DL3KWR        599 14
QSO: 28018 CW 2014-11-29 1638 K2TE          599 5      OH1CH         599 15
QSO: 28018 CW 2014-11-29 1638 K2TE          599 5      GM4O          599 14
QSO: 28018 CW 2014-11-29 1638 K2TE          599 5      LY2BBF        599 15
QSO: 28018 CW 2014-11-29 1639 K2TE          599 5      OL6P          599 15
QSO: 28018 CW 2014-11-29 1639 K2TE          599 5      ED1R          599 14
QSO: 28018 CW 2014-11-29 1640 K2TE          599 5      DL7YY         599 14
QSO: 28018 CW 2014-11-29 1640 K2TE          599 5      N7IR          599 03
QSO: 28018 CW 2014-11-29 1641 K2TE          599 5      PE1HWO        599 14
QSO: 28018 CW 2014-11-29 1641 K2TE          599 5      SP9GMI        599 15
QSO: 28018 CW 2014-11-29 1642 K2TE          599 5      SM5ACQ        599 14
QSO: 28017 CW 2014-11-29 1643 K2TE          599 5      LX7I          599 14
QSO: 28016 CW 2014-11-29 1643 K2TE          599 5      DD1A          599 14
QSO: 28015 CW 2014-11-29 1644 K2TE          599 5      YS1YS         599 07
QSO: 28015 CW 2014-11-29 1645 K2TE          599 5      ZF1A          599 08
QSO: 28014 CW 2014-11-29 1646 K2TE          599 5      9A1A          599 15
QSO: 28014 CW 2014-11-29 1646 K2TE          599 5      M2G           599 14
QSO: 28014 CW 2014-11-29 1646 K2TE          599 5      F8DGY         599 14
QSO: 28013 CW 2014-11-29 1647 K2TE          599 5      PE2HD         599 14
QSO: 28012 CW 2014-11-29 1648 K2TE          599 5      HA1A          599 15
QSO: 28012 CW 2014-11-29 1648 K2TE          599 5      OT4A          599 14
QSO: 28011 CW 2014-11-29 1649 K2TE          599 5      DL1IAO        599 14
QSO: 28011 CW 2014-11-29 1650 K2TE          599 5      PI4DX         599 14
QSO: 28010 CW 2014-11-29 1651 K2TE          599 5      F6IRA/P       599 14
QSO: 28009 CW 2014-11-29 1652 K2TE          599 5      EU1WW         599 16
QSO: 28115 CW 2014-11-29 1655 K2TE          599 5      HK1NA         599 09
QSO: 28125 CW 2014-11-29 1656 K2TE          599 5      OY1CT         599 14
QSO: 28002 CW 2014-11-29 1657 K2TE          599 5      EA8/K1LZ      599 33
QSO: 28048 CW 2014-11-29 1657 K2TE          599 5      GW5R          599 14
QSO: 28046 CW 2014-11-29 1658 K2TE          599 5      OH0V          599 15
QSO: 28045 CW 2014-11-29 1658 K2TE          599 5      IO5O          599 15
QSO: 28044 CW 2014-11-29 1659 K2TE          599 5      HB9CA         599 14
QSO: 28105 CW 2014-11-29 1702 K2TE          599 5      VE4EA         599 04
QSO: 28107 CW 2014-11-29 1702 K2TE          599 5      TF3CW         599 40
QSO: 28108 CW 2014-11-29 1703 K2TE          599 5      OZ1LO         599 14
QSO: 28111 CW 2014-11-29 1704 K2TE          599 5      EA3JW         599 14
QSO: 28127 CW 2014-11-29 1704 K2TE          599 5      HR2J          599 07
QSO: 28129 CW 2014-11-29 1705 K2TE          599 5      SM6Z          599 14
QSO: 28045 CW 2014-11-29 1709 K2TE          599 5      LT1F          599 13
QSO: 28076 CW 2014-11-29 1710 K2TE          599 5      YL2SM         599 15
QSO: 28095 CW 2014-11-29 1713 K2TE          599 5      HG1S          599 15
QSO: 28089 CW 2014-11-29 1715 K2TE          599 5      D2QV          599 36
QSO: 28094 CW 2014-11-29 1717 K2TE          599 5      TO7A          599 08
QSO: 28140 CW 2014-11-29 1720 K2TE          599 5      EA6SX         599 14
QSO: 28135 CW 2014-11-29 1721 K2TE          599 5      VP2MDX        599 08
QSO: 28109 CW 2014-11-29 1722 K2TE          599 5      5K0A          599 07
QSO: 14029 CW 2014-11-30 0100 K2TE          599 5      OH5Z          599 15
QSO: 14028 CW 2014-11-30 0101 K2TE          599 5      JG2KKG        599 25
QSO: 14027 CW 2014-11-30 0102 K2TE          599 5      VB7C          599 03
QSO: 14026 CW 2014-11-30 0102 K2TE          599 5      CO2IR         599 08
QSO: 14025 CW 2014-11-30 0102 K2TE          599 5      NP2X          599 08
QSO: 14025 CW 2014-11-30 0103 K2TE          599 5      YV8AD         599 09
QSO: 14024 CW 2014-11-30 0104 K2TE          599 5      N7WA          599 03
QSO: 14023 CW 2014-11-30 0104 K2TE          599 5      PY4YY         599 11
QSO: 14022 CW 2014-11-30 0105 K2TE          599 5      RJ4P          599 16
QSO: 14020 CW 2014-11-30 0105 K2TE          599 5      P33W          599 20
QSO: 14019 CW 2014-11-30 0106 K2TE          599 5      EA7PP         599 14
QSO: 14018 CW 2014-11-30 0106 K2TE          599 5      HA3NU         599 15
QSO: 14017 CW 2014-11-30 0112 K2TE          599 5      LT1F          599 13
QSO: 14013 CW 2014-11-30 0112 K2TE          599 5      VP2MDX        599 08
QSO: 14014 CW 2014-11-30 0113 K2TE          599 5      OH8X          599 15
QSO: 14015 CW 2014-11-30 0114 K2TE          599 5      6Y6N          599 08
QSO: 14012 CW 2014-11-30 0115 K2TE          599 5      RI1ANT        599 29
QSO: 14010 CW 2014-11-30 0116 K2TE          599 5      KM3T          599 05
QSO: 14010 CW 2014-11-30 0116 K2TE          599 5      K0RF          599 04
QSO: 14008 CW 2014-11-30 0117 K2TE          599 5      9K2HN         599 21
QSO: 14007 CW 2014-11-30 0117 K2TE          599 5      ED5O          599 14
QSO: 14006 CW 2014-11-30 0118 K2TE          599 5      JK1MZT        599 25
QSO: 14005 CW 2014-11-30 0118 K2TE          599 5      RK0UT         599 18
QSO: 14027 CW 2014-11-30 0119 K2TE          599 5      YT1A          599 15
QSO: 14025 CW 2014-11-30 0120 K2TE          599 5      9A1A          599 15
QSO: 14024 CW 2014-11-30 0120 K2TE          599 5      ZF1A          599 08
QSO: 14030 CW 2014-11-30 0121 K2TE          599 5      HD2A          599 10
QSO: 14031 CW 2014-11-30 0121 K2TE          599 5      OH8L          599 15
QSO: 14031 CW 2014-11-30 0122 K2TE          599 5      CX5UA         599 13
QSO: 14032 CW 2014-11-30 0123 K2TE          599 5      UA0SR         599 18
QSO: 14033 CW 2014-11-30 0124 K2TE          599 5      UA4M          599 16
QSO: 14035 CW 2014-11-30 0124 K2TE          599 5      V55V          599 38
QSO: 14039 CW 2014-11-30 0125 K2TE          599 5      EA8AH         599 33
QSO: 14040 CW 2014-11-30 0126 K2TE          599 5      VE7VR         599 03
QSO: 14040 CW 2014-11-30 0126 K2TE          599 5      EF8U          599 33
QSO: 14041 CW 2014-11-30 0127 K2TE          599 5      PJ4Q          599 09
