START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      MM3N
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER:  ONE
CATEGORY-OVERLAY:  CLASSIC
CLAIMED-SCORE: 680814
LOCATION:      DX
CLAIMED-SCORE: 680814
NAME:          SIDNEY WILL
OPERATORS:     GM4SID
SOAPBOX:       28 MHZ open from sunrise to sunset. Good Fun.  Used SD
SOAPBOX:       by EI5DI which ran faultlessly.
QSO: 3501  CW 2014-11-29 0000 MM3N          599 14     OK5T          599 15
QSO: 3502  CW 2014-11-29 0002 MM3N          599 14     EI5DI         599 14
QSO: 3502  CW 2014-11-29 0003 MM3N          599 14     DL2DX         599 14
QSO: 3503  CW 2014-11-29 0005 MM3N          599 14     LZ5R          599 20
QSO: 3505  CW 2014-11-29 0007 MM3N          599 14     OL1C          599 15
QSO: 3505  CW 2014-11-29 0008 MM3N          599 14     WE3C          599 05
QSO: 3506  CW 2014-11-29 0009 MM3N          599 14     IZ4DYX        599 15
QSO: 3506  CW 2014-11-29 0010 MM3N          599 14     W3LPL         599 05
QSO: 3507  CW 2014-11-29 0011 MM3N          599 14     W3BGN         599 05
QSO: 3509  CW 2014-11-29 0012 MM3N          599 14     RM5A          599 16
QSO: 3510  CW 2014-11-29 0013 MM3N          599 14     OK1CRM        599 15
QSO: 3511  CW 2014-11-29 0014 MM3N          599 14     YU1ED         599 15
QSO: 3511  CW 2014-11-29 0015 MM3N          599 14     OZ4UN         599 14
QSO: 3511  CW 2014-11-29 0016 MM3N          599 14     DP4E          599 14
QSO: 3512  CW 2014-11-29 0017 MM3N          599 14     G5W           599 14
QSO: 3513  CW 2014-11-29 0018 MM3N          599 14     UA4W          599 16
QSO: 3513  CW 2014-11-29 0019 MM3N          599 14     YL9T          599 15
QSO: 3513  CW 2014-11-29 0019 MM3N          599 14     DL7ON         599 14
QSO: 3514  CW 2014-11-29 0020 MM3N          599 14     UA3R          599 16
QSO: 3514  CW 2014-11-29 0020 MM3N          599 14     DR5N          599 14
QSO: 3515  CW 2014-11-29 0021 MM3N          599 14     EW8DJ         599 16
QSO: 3515  CW 2014-11-29 0022 MM3N          599 14     G3V           599 14
QSO: 3515  CW 2014-11-29 0022 MM3N          599 14     UN0L          599 17
QSO: 3515  CW 2014-11-29 0023 MM3N          599 14     LX7I          599 14
QSO: 3516  CW 2014-11-29 0024 MM3N          599 14     N4WW          599 05
QSO: 3516  CW 2014-11-29 0025 MM3N          599 14     LY7A          599 15
QSO: 3517  CW 2014-11-29 0028 MM3N          599 14     OH9W          599 15
QSO: 3518  CW 2014-11-29 0029 MM3N          599 14     HG7T          599 15
QSO: 3518  CW 2014-11-29 0030 MM3N          599 14     SM6E          599 14
QSO: 3518  CW 2014-11-29 0030 MM3N          599 14     VY2TT         599 05
QSO: 3519  CW 2014-11-29 0031 MM3N          599 14     LY6A          599 15
QSO: 3519  CW 2014-11-29 0032 MM3N          599 14     OH2XX         599 15
QSO: 3519  CW 2014-11-29 0032 MM3N          599 14     EA5KA         599 14
QSO: 3520  CW 2014-11-29 0033 MM3N          599 14     R3KM          599 16
QSO: 3520  CW 2014-11-29 0033 MM3N          599 14     TM1A          599 14
QSO: 3521  CW 2014-11-29 0035 MM3N          599 14     DL0GL         599 14
QSO: 3522  CW 2014-11-29 0035 MM3N          599 14     S51ZJ         599 15
QSO: 3522  CW 2014-11-29 0036 MM3N          599 14     UT3L          599 16
QSO: 3522  CW 2014-11-29 0036 MM3N          599 14     LY7M          599 15
QSO: 3523  CW 2014-11-29 0037 MM3N          599 14     DR4A          599 14
QSO: 3523  CW 2014-11-29 0037 MM3N          599 14     DF0HQ         599 14
QSO: 3524  CW 2014-11-29 0038 MM3N          599 14     DL0AO         599 14
QSO: 3525  CW 2014-11-29 0039 MM3N          599 14     DR1A          599 14
