START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: W3NCR
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
LOCATION: MDC
NAME: JOHN FRITZE
QSO: 7031 CW 2014-11-29 0351 W3NCR         599 05		4O3A	599	15
QSO: 7045 CW 2014-11-29 0333 W3NCR         599	05		9A4WY	599	15
QSO: 14050 CW 2014-11-29 1809 W3NCR         599	05		CN2AA	599	33
QSO: 7035 CW 2014-11-30 0257 W3NCR         599	05		CR3L	599	33
QSO: 14035 CW 2014-11-29 1334 W3NCR         599	05		CS2C	599	14
QSO: 7060 CW 2014-11-29 0305 W3NCR         599	05		DD1A	599	14
QSO: 7055 CW 2014-11-29 0311 W3NCR         599	05		DD2ML	599	15
QSO: 7063 CW 2014-11-29 0346 W3NCR         599	05		DP7D	599	14
QSO: 7026 CW 2014-11-29 0356 W3NCR         599	05		DR1A	599	14
QSO: 7034 CW 2014-11-29 0251 W3NCR         599	05		EA5RS	599	14
QSO: 14018 CW 2014-11-29 2102 W3NCR         599	05		EA7JP	599	14
QSO: 14037 CW 2014-11-29 2223 W3NCR         599	05		EA8AS	599	13
QSO: 7026 CW 2014-11-30 0303 W3NCR         599	05		ED1R	599	14
QSO: 14049 CW 2014-11-29 1345 W3NCR         599	05		ES5MC	599	15
QSO: 7023 CW 2014-11-30 0307 W3NCR         599	05		ES5OW	599	15
QSO: 7053 CW 2014-11-29 0317 W3NCR         599 05		HA9RT	599	15
QSO: 7048 CW 2014-11-30 0251 W3NCR         599	05		HG5C	599	15
QSO: 7049 CW 2014-11-29 0321 W3NCR         599	05		II2E	599	15
QSO: 14035 CW 2014-11-29 1821 W3NCR         599	05		IO1T	599	15
QSO: 7020 CW 2014-11-30 0314 W3NCR         599	05		IR4M	599	14
QSO: 14027 CW 2014-11-29 2108 W3NCR         599	05		IR4M	599	15
QSO: 14031 CW 2014-11-29 1823 W3NCR         599	05		LX7I	599	14
QSO: 7050 CW 2014-11-30 0248 W3NCR         599	05		LY7Z	599	15
QSO: 7050 CW 2014-11-29 0319 W3NCR         599	05		M6T	599	14
QSO: 14039 CW 2014-11-29 1246 W3NCR         599	05		NP4Q	599	08
QSO: 7040 CW 2014-11-30 0255 W3NCR         599	05		NP4Z	599	08
QSO: 7057 CW 2014-11-29 0309 W3NCR         599	05		OE2BZL	599	15
QSO: 7023 CW 2014-11-29 0359 W3NCR         599	05		OL4A	599	15
QSO: 7024 CW 2014-11-29 0337 W3NCR         599	05		OU4X	599	14
QSO: 7045 CW 2014-11-30 0342 W3NCR         599	05		PI4CC	599	14
QSO: 14045 CW 2014-11-29 1745 W3NCR         599	05		PI4CC	599	14
QSO: 7054 CW 2014-11-29 0314 W3NCR         599	05		PJ4Q	599	09
QSO: 7041 CW 2014-11-29 0341 W3NCR         599	05		RT5G	599	16
QSO: 7014 CW 2014-11-30 0321 W3NCR         599	05		RY6Y	599	16
QSO: 7042 CW 2014-11-30 0344 W3NCR         599	05		S51YI	599	15
QSO: 14000 CW 2014-11-29 1804 W3NCR         599	05		S56M	599	15
QSO: 7050 CW 2014-11-30 0249 W3NCR         599	05		S56X	599	15
QSO: 7034 CW 2014-11-30 0331 W3NCR         599	05		SN2B	599	15
QSO: 14034 CW 2014-11-29 1750 W3NCR         599	05		SN2B	599	15
QSO: 7051 CW 2014-11-30 0246 W3NCR         599	05		SZ1A	599	20
QSO: 7026 CW 2014-11-30 0351 W3NCR         599	05		TM6M	599	14
QSO: 14028 CW 2014-11-29 2218 W3NCR         599	05		TM6M	599	14
QSO: 7002 CW 2014-11-30 0325 W3NCR         599	05		UA5B	599	16
QSO: 7048 CW 2014-11-29 0331 W3NCR         599	05		UW2M	599	16
QSO: 28021 CW 2014-11-30 1930 W3NCR         599	05		V55V	599	38
QSO: 14025 CW 2014-11-29 1755 W3NCR         599	05		VC3M	599	04
QSO: 28006 CW 2014-11-30 2053 W3NCR         599	05		VP2MDX	599	08
QSO: 28015 CW 2014-11-30 1905 W3NCR         599	05		YS1YS	599	07
QSO: 7058 CW 2014-11-29 0406 W3NCR         599	05		YU1UN	599	15
QSO: 28027 CW 2014-11-30 1839 W3NCR         599	05		YV1KK	599	09
END-OF-LOG:
