START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DK2AB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 232870
CREATED-BY: UcxLog 7.44
NAME: Jens Abraham
CLUB: WORLD WIDE YOUNG CONTESTERS
SOAPBOX: Nice activity and a bunch of interesting DX on air. Next year maybe
SOAPBOX: more seriously activity from my side. 73s de Jens, DK2AB
QSO:  3520 CW 2014-11-29 0631 DK2AB         599 14     DR1A          599 14     0
QSO:  3516 CW 2014-11-29 0632 DK2AB         599 14     M6T           599 14     0
QSO:  3514 CW 2014-11-29 0632 DK2AB         599 14     LY4A          599 15     0
QSO:  3514 CW 2014-11-29 0633 DK2AB         599 14     W2FU          599 5      0
QSO:  3507 CW 2014-11-29 0634 DK2AB         599 14     S53MM         599 15     0
QSO:  3526 CW 2014-11-29 0634 DK2AB         599 14     CR3L          599 33     0
QSO:  3518 CW 2014-11-29 0636 DK2AB         599 14     TM1A          599 14     0
QSO:  3519 CW 2014-11-29 0638 DK2AB         599 14     LA1TV         599 14     0
QSO:  3540 CW 2014-11-29 0639 DK2AB         599 14     LX7I          599 14     0
QSO:  3541 CW 2014-11-29 0639 DK2AB         599 14     VE3EJ         599 04     0
QSO:  3536 CW 2014-11-29 0640 DK2AB         599 14     ES5RY         599 15     0
QSO:  3533 CW 2014-11-29 0641 DK2AB         599 14     YR8D          599 20     0
QSO:  3528 CW 2014-11-29 0643 DK2AB         599 14     OE8Q          599 15     0
QSO:  3526 CW 2014-11-29 0643 DK2AB         599 14     EI1Y          599 14     0
QSO:  3516 CW 2014-11-29 0646 DK2AB         599 14     OL1A          599 15     0
QSO:  3524 CW 2014-11-29 0648 DK2AB         599 14     CR2A          599 14     0
QSO:  3534 CW 2014-11-29 0649 DK2AB         599 14     WP3C          599 08     0
QSO:  3551 CW 2014-11-29 0652 DK2AB         599 14     K1DG          599 5      0
QSO:  3557 CW 2014-11-29 0652 DK2AB         599 14     HB9CA         599 14     0
QSO:  3571 CW 2014-11-29 0653 DK2AB         599 14     WB4AAA        599 5      0
QSO:  3542 CW 2014-11-29 0655 DK2AB         599 14     PA3AAV        599 14     0
QSO:  3537 CW 2014-11-29 0655 DK2AB         599 14     SA4A          599 14     0
QSO:  3513 CW 2014-11-29 0657 DK2AB         599 14     ZF1A          599 08     0
QSO:  3559 CW 2014-11-29 0659 DK2AB         599 14     OH3OJ         599 15     0
QSO:  7066 CW 2014-11-29 0704 DK2AB         599 14     TO7A          599 08     0
QSO:  7066 CW 2014-11-29 0704 DK2AB         599 14     LI8OM         599 14     0
QSO:  7058 CW 2014-11-29 0705 DK2AB         599 14     P40W          599 09     0
QSO:  7055 CW 2014-11-29 0706 DK2AB         599 14     VY2TT         599 5      0
QSO:  7055 CW 2014-11-29 0707 DK2AB         599 14     SJ2W          599 14     0
QSO:  3528 CW 2014-11-29 0711 DK2AB         599 14     KU5B          599 4      0
QSO:  7021 CW 2014-11-29 0716 DK2AB         599 14     CR3L          599 33     0
QSO:  7038 CW 2014-11-29 0717 DK2AB         599 14     CN2AA         599 33     0
QSO:  7034 CW 2014-11-29 0718 DK2AB         599 14     DP7D          599 14     0
QSO:  7033 CW 2014-11-29 0718 DK2AB         599 14     SN3A          599 15     0
QSO:  7031 CW 2014-11-29 0719 DK2AB         599 14     NN3W          599 5      0
QSO:  7004 CW 2014-11-29 0721 DK2AB         599 14     VP2MDX        599 08     0
QSO:  7001 CW 2014-11-29 0722 DK2AB         599 14     PJ4A          599 09     0
QSO:  7010 CW 2014-11-29 0723 DK2AB         599 14     HK1NA         599 09     0
QSO:  7020 CW 2014-11-29 0724 DK2AB         599 14     ER4A          599 16     0
QSO:  7028 CW 2014-11-29 0725 DK2AB         599 14     KP2M          599 08     0
QSO:  7030 CW 2014-11-29 0726 DK2AB         599 14     OH1F          599 15     0
QSO:  7029 CW 2014-11-29 0727 DK2AB         599 14     ZF1A          599 08     0
QSO:  7027 CW 2014-11-29 0727 DK2AB         599 14     NP4Z          599 08     0
QSO:  7028 CW 2014-11-29 0729 DK2AB         599 14     K5ZD          599 5      0
QSO:  7008 CW 2014-11-29 0729 DK2AB         599 14     ZA/YT7DQ      599 15     0
QSO:  7063 CW 2014-11-29 0732 DK2AB         599 14     V26K          599 08     0
QSO:  7040 CW 2014-11-29 0735 DK2AB         599 14     VP2ERJ        599 08     0
QSO:  7022 CW 2014-11-29 0737 DK2AB         599 14     MW5R          599 14     0
QSO:  7068 CW 2014-11-29 0739 DK2AB         599 14     HI3A          599 08     0
QSO:  7072 CW 2014-11-29 0740 DK2AB         599 14     VE3OI         599 04     0
QSO:  7073 CW 2014-11-29 0740 DK2AB         599 14     LI3C          599 14     0
QSO:  7079 CW 2014-11-29 0741 DK2AB         599 14     HC2AO/8       599 10     0
QSO:  7034 CW 2014-11-29 0744 DK2AB         599 14     YP5T          599 20     0
QSO:  7071 CW 2014-11-29 0746 DK2AB         599 14     V47T          599 08     0
QSO:  7018 CW 2014-11-29 0746 DK2AB         599 14     YU1DX         599 15     0
QSO:  7013 CW 2014-11-29 0747 DK2AB         599 14     WA1Z          599 5      0
QSO:  7065 CW 2014-11-29 0749 DK2AB         599 14     KP2Q          599 08     0
QSO:  7063 CW 2014-11-29 0751 DK2AB         599 14     HD2A          599 10     0
QSO: 14003 CW 2014-11-29 0755 DK2AB         599 14     LZ5R          599 20     0
QSO: 14008 CW 2014-11-29 0756 DK2AB         599 14     VE6JY         599 04     0
QSO: 14008 CW 2014-11-29 0757 DK2AB         599 14     VC7M          599 03     0
QSO: 14034 CW 2014-11-29 0757 DK2AB         599 14     KH7M          599 31     0
QSO: 14037 CW 2014-11-29 0758 DK2AB         599 14     G3V           599 14     0
QSO: 14024 CW 2014-11-29 0801 DK2AB         599 14     KH7XX         599 31     0
QSO: 14026 CW 2014-11-29 0802 DK2AB         599 14     HA3DX         599 15     0
