START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: PG3N
CLUB:
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1138960
OPERATORS: PG3N
NAME: Peter Merx
CREATED-BY: N1MM Logger+ 0.19.4310.0
QSO:  1812 CW 2014-11-29 0507 PG3N          599 14     S57O          599 15
QSO:  1813 CW 2014-11-29 0508 PG3N          599 14     DF0HQ         599 14
QSO:  1815 CW 2014-11-29 0510 PG3N          599 14     OK5T          599 15
QSO:  1835 CW 2014-11-29 0513 PG3N          599 14     EA5KA         599 14
QSO:  1834 CW 2014-11-29 0515 PG3N          599 14     HB9LCW        599 14
QSO:  1833 CW 2014-11-29 0515 PG3N          599 14     S50A          599 15
QSO:  1832 CW 2014-11-29 0516 PG3N          599 14     DL3JJ         599 14
QSO:  1830 CW 2014-11-29 0517 PG3N          599 14     TM6M          599 14
QSO:  1828 CW 2014-11-29 0518 PG3N          599 14     9A5Y          599 15
QSO:  1826 CW 2014-11-29 0519 PG3N          599 14     OK1T          599 15
QSO:  1824 CW 2014-11-29 0520 PG3N          599 14     II0C          599 15
QSO:  1821 CW 2014-11-29 0521 PG3N          599 14     OK1W          599 15
QSO:  1817 CW 2014-11-29 0522 PG3N          599 14     9A1A          599 15
QSO:  3505 CW 2014-11-29 0523 PG3N          599 14     W2FU          599 05
QSO:  3500 CW 2014-11-29 0524 PG3N          599 14     K3LR          599 05
QSO:  3501 CW 2014-11-29 0525 PG3N          599 14     N1UN          599 05
QSO:  3503 CW 2014-11-29 0526 PG3N          599 14     K1ZZ          599 05
QSO:  3504 CW 2014-11-29 0526 PG3N          599 14     K0DQ          599 05
QSO:  3507 CW 2014-11-29 0527 PG3N          599 14     R1DX          599 16
QSO:  3510 CW 2014-11-29 0529 PG3N          599 14     HA8RM         599 15
QSO:  3511 CW 2014-11-29 0529 PG3N          599 14     OL1C          599 15
QSO:  3513 CW 2014-11-29 0530 PG3N          599 14     DL1ARJ        599 14
QSO:  3514 CW 2014-11-29 0531 PG3N          599 14     HG7T          599 15
QSO:  3515 CW 2014-11-29 0532 PG3N          599 14     PA4PS         599 14
QSO:  3524 CW 2014-11-29 0534 PG3N          599 14     DF0HQ         599 14
QSO:  3525 CW 2014-11-29 0537 PG3N          599 14     TM6M          599 14
QSO:  3527 CW 2014-11-29 0537 PG3N          599 14     HA8A          599 15
QSO:  3531 CW 2014-11-29 0539 PG3N          599 14     EU6AF         599 16
QSO:  3533 CW 2014-11-29 0539 PG3N          599 14     OL3Z          599 15
QSO:  3534 CW 2014-11-29 0539 PG3N          599 14     S50A          599 15
QSO:  3535 CW 2014-11-29 0540 PG3N          599 14     YU0A          599 15
QSO:  3538 CW 2014-11-29 0541 PG3N          599 14     IR2C          599 15
