START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: SP1MGM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 0
CLUB: SP DX CLUB
CREATED-BY: UR5EQF log v.3.30-6
NAME: KRZYSZTOF MRUK
QSO:  1800 CW 2014-11-29 0354 SP1MGM        599 15     YO2GL         599 20
QSO:  1800 CW 2014-11-29 0355 SP1MGM        599 15     SG5G          599 14
QSO:  1800 CW 2014-11-29 0356 SP1MGM        599 15     YO2BLX        599 20
QSO:  1800 CW 2014-11-29 0358 SP1MGM        599 15     EU2EU         599 16
QSO:  1800 CW 2014-11-29 0359 SP1MGM        599 15     UY0ZG         599 16
QSO:  1800 CW 2014-11-29 0359 SP1MGM        599 15     HA6NL         599 15
QSO:  1800 CW 2014-11-29 0400 SP1MGM        599 15     SP3GTS        599 15
QSO:  1800 CW 2014-11-29 0401 SP1MGM        599 15     G4IIY         599 14
QSO:  1800 CW 2014-11-29 0401 SP1MGM        599 15     OK1NI         599 15
QSO:  1800 CW 2014-11-29 0402 SP1MGM        599 15     OH0Z          599 15
QSO:  1800 CW 2014-11-29 0402 SP1MGM        599 15     S57O          599 15
QSO:  1800 CW 2014-11-29 0404 SP1MGM        599 15     E75A          599 15
QSO:  1800 CW 2014-11-29 0405 SP1MGM        599 15     8S0DX         599 14
QSO:  1800 CW 2014-11-29 0406 SP1MGM        599 15     ED1R          599 14
QSO:  1800 CW 2014-11-29 0406 SP1MGM        599 15     UA4AAC        599 16
QSO:  1800 CW 2014-11-29 0407 SP1MGM        599 15     OH3OJ         599 15
QSO:  1800 CW 2014-11-29 0407 SP1MGM        599 15     OH0V          599 15
QSO:  1800 CW 2014-11-29 0409 SP1MGM        599 15     EA5KA         599 14
QSO:  1800 CW 2014-11-29 0413 SP1MGM        599 15     YL2W          599 15
QSO:  1800 CW 2014-11-29 0414 SP1MGM        599 15     OH0X          599 15
QSO:  1800 CW 2014-11-29 0414 SP1MGM        599 15     DJ5EU         599 14
QSO:  1800 CW 2014-11-29 0415 SP1MGM        599 15     9A5Y          599 15
QSO:  1800 CW 2014-11-29 0416 SP1MGM        599 15     UY3AW         599 16
QSO:  1800 CW 2014-11-29 0417 SP1MGM        599 15     4L5O          599 21
QSO:  1800 CW 2014-11-29 0419 SP1MGM        599 15     OH9W          599 15
QSO:  1800 CW 2014-11-29 0419 SP1MGM        599 15     OK1T          599 15
QSO:  1800 CW 2014-11-29 0420 SP1MGM        599 15     SV2JAO        599 20
QSO:  1800 CW 2014-11-29 0425 SP1MGM        599 15     ES5TI         599 15
QSO:  1800 CW 2014-11-29 0426 SP1MGM        599 15     UR5TL         599 16
QSO:  1800 CW 2014-11-29 0427 SP1MGM        599 15     DK6OR         599 14
QSO:  1800 CW 2014-11-29 0427 SP1MGM        599 15     OM3TSZ        599 15
QSO:  1800 CW 2014-11-29 0428 SP1MGM        599 15     DJ2IA         599 14
QSO:  1800 CW 2014-11-29 0428 SP1MGM        599 15     DL3YM         599 14
QSO:  1800 CW 2014-11-29 0429 SP1MGM        599 15     LY2SA         599 15
QSO:  1800 CW 2014-11-29 0429 SP1MGM        599 15     OG4T          599 15
QSO:  1800 CW 2014-11-29 0430 SP1MGM        599 15     EW2M          599 16
QSO:  1800 CW 2014-11-29 0430 SP1MGM        599 15     OK1ATP        599 15
QSO:  1800 CW 2014-11-29 0433 SP1MGM        599 15     EW3LN         599 16
QSO:  1800 CW 2014-11-29 0433 SP1MGM        599 15     LY5R          599 15
QSO:  1800 CW 2014-11-29 0434 SP1MGM        599 15     UW1U          599 16
QSO:  1800 CW 2014-11-29 0436 SP1MGM        599 15     OK2PVX        599 15
