START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.243 [RUS]
CALLSIGN: RA9DZ
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2804348
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CLUB: RUSSIAN CW CLUB
LOCATION: MO06hs
NAME: Blotskij Ted
SOAPBOX: TRCVR: IC-775, Ant: RR-33 (3el) 10-15-20m, GP 15-20m, VEE 40-80m.
CATEGORY-TRANSMITTER: ONE
QSO:  3512 CW 2014-11-29 0034 RA9DZ         599 17     UA4W          599 16
QSO:  3512 CW 2014-11-29 0035 RA9DZ         599 17     UX1VT         599 16
QSO:  3512 CW 2014-11-29 0035 RA9DZ         599 17     RC9J          599 17
QSO:  3510 CW 2014-11-29 0037 RA9DZ         599 17     OK1CRM        599 15
QSO:  3502 CW 2014-11-29 0038 RA9DZ         599 17     A71BX         599 21
QSO:  3502 CW 2014-11-29 0039 RA9DZ         599 17     EI5DI         599 14
QSO:  3508 CW 2014-11-29 0039 RA9DZ         599 17     SN5N          599 15
QSO:  3513 CW 2014-11-29 0040 RA9DZ         599 17     YL9T          599 15
QSO:  3515 CW 2014-11-29 0041 RA9DZ         599 17     EW8DJ         599 16
QSO:  3515 CW 2014-11-29 0041 RA9DZ         599 17     G3V           599 14
QSO:  3516 CW 2014-11-29 0042 RA9DZ         599 17     LX7I          599 14
QSO:  3517 CW 2014-11-29 0043 RA9DZ         599 17     OH9W          599 15
QSO:  3518 CW 2014-11-29 0044 RA9DZ         599 17     HG7T          599 15
QSO:  3514 CW 2014-11-29 0044 RA9DZ         599 17     DR5N          599 14
QSO:  3518 CW 2014-11-29 0044 RA9DZ         599 17     SM6E          599 14
QSO:  3519 CW 2014-11-29 0045 RA9DZ         599 17     YU1ED         599 15
QSO:  3520 CW 2014-11-29 0046 RA9DZ         599 17     TM1A          599 14
QSO:  3519 CW 2014-11-29 0046 RA9DZ         599 17     R9CW          599 17
QSO:  3522 CW 2014-11-29 0047 RA9DZ         599 17     LY7M          599 15
QSO:  3524 CW 2014-11-29 0047 RA9DZ         599 17     P3F           599 20
QSO:  3526 CW 2014-11-29 0048 RA9DZ         599 17     PI4CC         599 14
QSO:  3527 CW 2014-11-29 0049 RA9DZ         599 17     S52ZW         599 15
QSO:  3529 CW 2014-11-29 0049 RA9DZ         599 17     9A1A          599 15
QSO:  3529 CW 2014-11-29 0049 RA9DZ         599 17     UP2L          599 17
