START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: HZ1FI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 4546744
OPERATORS: DL2RMC
CLUB: Bavarian Contest Club
NAME: Tom Hitzner
SOAPBOX:
QSO:  3533 CW 2014-11-29 0001 HZ1FI         599 21     LZ2SC         599 20     0
QSO:  3533 CW 2014-11-29 0003 HZ1FI         599 21     UA1AFT        599 16     0
QSO:  3533 CW 2014-11-29 0004 HZ1FI         599 21     UA9FAR        599 17     0
QSO:  3533 CW 2014-11-29 0004 HZ1FI         599 21     RC9O          599 18     0
QSO:  3533 CW 2014-11-29 0005 HZ1FI         599 21     UX1UX         599 16     0
QSO:  3533 CW 2014-11-29 0005 HZ1FI         599 21     R9CW          599 17     0
QSO:  3533 CW 2014-11-29 0006 HZ1FI         599 21     EX8M          599 17     0
QSO:  3533 CW 2014-11-29 0007 HZ1FI         599 21     4Z5TK         599 20     0
QSO:  3533 CW 2014-11-29 0007 HZ1FI         599 21     UW3U          599 16     0
QSO:  3533 CW 2014-11-29 0008 HZ1FI         599 21     RG5A          599 16     0
QSO:  3533 CW 2014-11-29 0009 HZ1FI         599 21     RK3A          599 16     0
QSO:  3533 CW 2014-11-29 0010 HZ1FI         599 21     EA7PP         599 14     0
QSO:  3533 CW 2014-11-29 0012 HZ1FI         599 21     VU2LBW        599 22     0
QSO:  3533 CW 2014-11-29 0016 HZ1FI         599 21     IW9FRA        599 15     0
QSO:  3533 CW 2014-11-29 0016 HZ1FI         599 21     P33W          599 20     0
QSO:  3533 CW 2014-11-29 0017 HZ1FI         599 21     RL4A          599 16     0
QSO:  3533 CW 2014-11-29 0018 HZ1FI         599 21     R6DA          599 16     0
QSO:  3533 CW 2014-11-29 0019 HZ1FI         599 21     9A1P          599 15     0
QSO:  3533 CW 2014-11-29 0019 HZ1FI         599 21     UA4M          599 16     0
QSO:  3533 CW 2014-11-29 0020 HZ1FI         599 21     R9AE          599 17     0
QSO:  3533 CW 2014-11-29 0020 HZ1FI         599 21     RX9WN         599 16     0
QSO:  3533 CW 2014-11-29 0020 HZ1FI         599 21     RT7T          599 17     0
QSO:  3533 CW 2014-11-29 0021 HZ1FI         599 21     RM4F          599 16     0
QSO:  3533 CW 2014-11-29 0022 HZ1FI         599 21     UA1OMS        599 16     0
QSO:  3533 CW 2014-11-29 0024 HZ1FI         599 21     SP8HKT        599 15     0
QSO:  3533 CW 2014-11-29 0024 HZ1FI         599 21     YU5R          599 15     0
QSO:  3533 CW 2014-11-29 0024 HZ1FI         599 21     RT6A          599 16     0
QSO:  3533 CW 2014-11-29 0025 HZ1FI         599 21     DM7C          599 14     0
QSO:  3533 CW 2014-11-29 0025 HZ1FI         599 21     UW1G          599 16     0
QSO:  3533 CW 2014-11-29 0027 HZ1FI         599 21     S53MM         599 15     0
QSO:  3533 CW 2014-11-29 0027 HZ1FI         599 21     R7NW          599 16     0
QSO:  3533 CW 2014-11-29 0027 HZ1FI         599 21     RM9A          599 17     0
QSO:  3551 CW 2014-11-29 0030 HZ1FI         599 21     LA7Q          599 14     0
