START-OF-LOG: 3.0
LOCATION: EB
CALLSIGN: K6JEB
CLUB: Northern California Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 475983
OPERATORS: K6JEB
SOAPBOX: What started as a "I just have time to SEARCH and POUNCE some All-Time
SOAPBOX: New Ones" quickly turned into a more engaging contest; when I realized
SOAPBOX: that conditions were so clear you could hear a pin drop on another
SOAPBOX: continent on the upper bands. I even had a couple runs which were a
SOAPBOX: new one for me in a DX contest. Thank goodness for all the JA's on the
SOAPBOX: bands! When the time was right I would swing the Yagi over that way
SOAPBOX: and bring my rate way up. What a blast! I did spend a ridiculous
SOAPBOX: amount of time on Friday and Saturday working on another project (my
SOAPBOX: IOTA application) so I have only that to 'blame' for not turning in
SOAPBOX: more Q's. I ran my Yaesu FT-857D, into a 500 watt amp (thanks
SOAPBOX: N6DQ/K6YL). Antennas: Cushcraft A3S Yagi up 10m, Ground-mounted
SOAPBOX: Butternut HF9V, I used my 30m delta loop for 40m with great results,
SOAPBOX: and the 160m Inverted-L came in handy for Top band. Notes for the
SOAPBOX: future me: get something directional on 40m and maybe even 80m,
SOAPBOX: wireless headset (can't have latency so Bluetooth is probably out) so
SOAPBOX: you can roam about the QTH listening, get SO2R running, stay up late
SOAPBOX: to work the waves of stations outside North America on the low bands,
SOAPBOX: get up early Sunday.
NAME: Jack
CREATED-BY: N1MM Logger+ 0.19.4305.0
QSO:  3531 CW 2014-11-29 0817 K6JEB         599 3      P40C          599 09
QSO:  3533 CW 2014-11-29 0818 K6JEB         599 3      PJ2T          599 09
QSO:  3556 CW 2014-11-29 0827 K6JEB         599 3      KH7XX         599 31
QSO:  3507 CW 2014-11-29 0847 K6JEB         599 3      JH8BAK        599 25
QSO:  3547 CW 2014-11-29 0903 K6JEB         599 3      8P5A          599 08
QSO:  7040 CW 2014-11-29 0923 K6JEB         599 3      JH5RXS        599 25
QSO:  7007 CW 2014-11-29 0944 K6JEB         599 3      KL7RA         599 01
QSO:  7051 CW 2014-11-29 0946 K6JEB         599 3      JA7ZFN        599 25
QSO:  7026 CW 2014-11-29 0947 K6JEB         599 3      KH7M          599 31
QSO:  7018 CW 2014-11-29 1000 K6JEB         599 3      JE1LFX        599 25
QSO:  7010 CW 2014-11-29 1001 K6JEB         599 3      HK1NA         599 09
QSO:  7018 CW 2014-11-29 1022 K6JEB         599 3      JN2AMD        599 25
QSO:  7032 CW 2014-11-29 1023 K6JEB         599 3      UA0DM         599 19
QSO:  7018 CW 2014-11-29 1024 K6JEB         599 3      VE3EJ         599 04
QSO:  7029 CW 2014-11-29 1126 K6JEB         599 3      JA1YPA        599 25
QSO:  7058 CW 2014-11-29 1129 K6JEB         599 3      HC2AO/8       599 10
QSO:  7030 CW 2014-11-29 1133 K6JEB         599 3      JP1PZE        599 25
QSO:  7007 CW 2014-11-29 1136 K6JEB         599 3      BY5CD         599 24
QSO:  7038 CW 2014-11-29 1138 K6JEB         599 3      JA6LCJ        599 25
QSO:  7015 CW 2014-11-29 1139 K6JEB         599 3      JA1TMG        599 25
QSO:  7005 CW 2014-11-29 1140 K6JEB         599 3      RT0C          599 19
QSO:  7009 CW 2014-11-29 1141 K6JEB         599 3      JA6SHL        599 25
QSO:  7026 CW 2014-11-29 1149 K6JEB         599 3      VE2IM         599 02
QSO:  7028 CW 2014-11-29 1151 K6JEB         599 3      VE3UTT        599 04
QSO:  7046 CW 2014-11-29 1159 K6JEB         599 3      DS4EOI/2      599 25
QSO:  7015 CW 2014-11-29 1202 K6JEB         599 3      JH1GBZ        599 25
QSO:  7047 CW 2014-11-29 1208 K6JEB         599 3      JR4OZR        599 25
QSO:  7037 CW 2014-11-29 1209 K6JEB         599 3      JA1BPA        599 25
QSO:  3508 CW 2014-11-29 1220 K6JEB         599 3      VE7GL         599 03
QSO:  3503 CW 2014-11-29 1222 K6JEB         599 3      JA3YBK        599 25
QSO:  3525 CW 2014-11-29 1224 K6JEB         599 3      KL7RA         599 01
QSO:  3506 CW 2014-11-29 1224 K6JEB         599 3      VC7M          599 03
QSO:  3527 CW 2014-11-29 1226 K6JEB         599 3      RT0C          599 19
QSO:  3518 CW 2014-11-29 1226 K6JEB         599 3      JF2MBF        599 25
QSO:  3515 CW 2014-11-29 1227 K6JEB         599 3      JH1GBZ        599 25
QSO:  3509 CW 2014-11-29 1228 K6JEB         599 3      JH1AEP        599 25
QSO:  3509 CW 2014-11-29 1228 K6JEB         599 3      VE4EA         599 04
QSO:  7040 CW 2014-11-29 1234 K6JEB         599 3      JF2QNM        599 25
QSO:  7032 CW 2014-11-29 1235 K6JEB         599 3      8J2VE         599 25
QSO:  7031 CW 2014-11-29 1237 K6JEB         599 3      RT0F          599 19
QSO:  7041 CW 2014-11-29 1238 K6JEB         599 3      JA1CJP        599 25
QSO:  7036 CW 2014-11-29 1238 K6JEB         599 3      JH4UTP        599 25
QSO: 14040 CW 2014-11-29 1826 K6JEB         599 3      DR1A          599 14
QSO: 14020 CW 2014-11-29 1829 K6JEB         599 3      VE7GL         599 03
QSO: 14037 CW 2014-11-29 1829 K6JEB         599 3      IR1Y          599 15
QSO: 14043 CW 2014-11-29 1831 K6JEB         599 3      OH8X          599 15
QSO: 14062 CW 2014-11-29 1838 K6JEB         599 3      WA5VMI        599 04
QSO: 14062 CW 2014-11-29 1840 K6JEB         599 3      K7DF          599 03
QSO: 14062 CW 2014-11-29 1842 K6JEB         599 3      DR4A          599 14
QSO: 14028 CW 2014-11-29 1844 K6JEB         599 3      9A1A          599 15
QSO: 14029 CW 2014-11-29 1848 K6JEB         599 3      TM6M          599 14
QSO: 14038 CW 2014-11-29 1850 K6JEB         599 3      OH8L          599 15
QSO: 21039 CW 2014-11-29 1935 K6JEB         599 3      OH8WW         599 15
QSO: 21065 CW 2014-11-29 1940 K6JEB         599 3      SJ2W          599 14
QSO: 21026 CW 2014-11-29 1941 K6JEB         599 3      TM6M          599 14
QSO: 21018 CW 2014-11-29 1950 K6JEB         599 3      EI4BZ         599 14
QSO: 21093 CW 2014-11-29 1954 K6JEB         599 3      VE6WQ         599 04
QSO: 21026 CW 2014-11-29 1955 K6JEB         599 3      VE3RZ         599 04
QSO: 21051 CW 2014-11-29 2001 K6JEB         599 3      VE7AHA        599 03
QSO: 21047 CW 2014-11-29 2017 K6JEB         599 3      NP4Z          599 08
QSO: 21041 CW 2014-11-29 2021 K6JEB         599 3      AE0EE         599 04
QSO: 21042 CW 2014-11-29 2023 K6JEB         599 3      VP2EAQ        599 08
QSO: 21024 CW 2014-11-29 2026 K6JEB         599 3      EA8/RA1A      599 33
QSO: 21048 CW 2014-11-29 2028 K6JEB         599 3      9Y4/VE3EY     599 09
QSO: 21043 CW 2014-11-29 2029 K6JEB         599 3      VE7VR         599 03
QSO: 21004 CW 2014-11-29 2031 K6JEB         599 3      PJ4A          599 09
QSO: 21005 CW 2014-11-29 2032 K6JEB         599 3      P40C          599 09
QSO: 21012 CW 2014-11-29 2033 K6JEB         599 3      6Y6N          599 08
QSO: 21019 CW 2014-11-29 2034 K6JEB         599 3      4A5XX         599 06
QSO: 21028 CW 2014-11-29 2035 K6JEB         599 3      KH6LC         599 31
QSO: 21017 CW 2014-11-29 2037 K6JEB         599 3      PT2CM         599 11
QSO: 21102 CW 2014-11-29 2039 K6JEB         599 3      ZS4TX         599 38
QSO: 21099 CW 2014-11-29 2040 K6JEB         599 3      ZD8O          599 36
QSO: 28009 CW 2014-11-29 2046 K6JEB         599 3      VP2MDX        599 08
QSO: 28042 CW 2014-11-29 2046 K6JEB         599 3      VE3RZ         599 04
QSO: 28112 CW 2014-11-29 2048 K6JEB         599 3      PJ2T          599 09
QSO: 28002 CW 2014-11-29 2048 K6JEB         599 3      PX2A          599 11
QSO: 28094 CW 2014-11-29 2051 K6JEB         599 3      TO7A          599 08
QSO: 28097 CW 2014-11-29 2057 K6JEB         599 3      HC2AO/8       599 10
QSO: 28025 CW 2014-11-29 2058 K6JEB         599 3      VE6RST        599 04
QSO: 28068 CW 2014-11-29 2102 K6JEB         599 3      5K0A          599 07
QSO: 28064 CW 2014-11-29 2106 K6JEB         599 3      KH6CJJ        599 31
QSO: 28004 CW 2014-11-29 2107 K6JEB         599 3      LU6UO         599 13
QSO: 28010 CW 2014-11-29 2109 K6JEB         599 3      CE2/CX1EK     599 12
QSO: 28021 CW 2014-11-29 2110 K6JEB         599 3      PP2EG/5       599 11
QSO: 28022 CW 2014-11-29 2114 K6JEB         599 3      KG4LB         599 08
QSO: 28044 CW 2014-11-29 2116 K6JEB         599 3      4A5XX         599 06
QSO: 28038 CW 2014-11-29 2119 K6JEB         599 3      HK1NA         599 09
QSO: 28026 CW 2014-11-29 2122 K6JEB         599 3      VK4KW         599 30
QSO: 28044 CW 2014-11-29 2124 K6JEB         599 3      VE5UF         599 04
QSO: 28028 CW 2014-11-29 2127 K6JEB         599 3      VE6BBP        599 04
QSO: 28056 CW 2014-11-29 2130 K6JEB         599 3      VP2EIM        599 08
QSO: 28042 CW 2014-11-29 2133 K6JEB         599 3      KH7M          599 31
QSO: 28038 CW 2014-11-29 2136 K6JEB         599 3      ZM1A          599 32
QSO: 28006 CW 2014-11-29 2137 K6JEB         599 3      KP2M          599 08
QSO: 28058 CW 2014-11-29 2138 K6JEB         599 3      N4WW          599 05
QSO: 28053 CW 2014-11-29 2144 K6JEB         599 3      JQ2IQW        599 25
QSO: 21009 CW 2014-11-29 2147 K6JEB         599 3      AH0K          599 27
QSO: 21020 CW 2014-11-29 2150 K6JEB         599 3      TX8C          599 32
QSO: 21040 CW 2014-11-29 2151 K6JEB         599 3      VK4KW         599 30
QSO: 21022 CW 2014-11-29 2155 K6JEB         599 3      JA7IC         599 25
QSO: 21035 CW 2014-11-29 2156 K6JEB         599 3      JA1TMG        599 25
QSO: 21035 CW 2014-11-29 2157 K6JEB         599 3      HK1NA         599 09
QSO: 21032 CW 2014-11-29 2201 K6JEB         599 3      LR1E          599 13
QSO: 21078 CW 2014-11-29 2203 K6JEB         599 3      CE3CT         599 12
QSO: 21066 CW 2014-11-29 2205 K6JEB         599 3      VC7M          599 03
QSO: 21065 CW 2014-11-29 2205 K6JEB         599 3      JA8RWU        599 25
QSO: 21063 CW 2014-11-29 2206 K6JEB         599 3      JF7PHE        599 25
QSO: 21052 CW 2014-11-29 2208 K6JEB         599 3      KL7RA         599 01
QSO: 21052 CW 2014-11-29 2208 K6JEB         599 3      FY5KE         599 09
QSO: 21051 CW 2014-11-29 2209 K6JEB         599 3      KH6CW         599 31
QSO: 21047 CW 2014-11-29 2214 K6JEB         599 3      NH2DX         599 27
QSO: 21045 CW 2014-11-29 2214 K6JEB         599 3      JH5RXS        599 25
QSO: 21042 CW 2014-11-29 2215 K6JEB         599 3      JR2IOB        599 25
QSO: 21041 CW 2014-11-29 2216 K6JEB         599 3      JH1QDB        599 25
QSO: 21018 CW 2014-11-29 2217 K6JEB         599 3      PJ2T          599 09
QSO: 21034 CW 2014-11-29 2221 K6JEB         599 3      HD2A          599 10
QSO: 14028 CW 2014-11-29 2225 K6JEB         599 3      VA2WA         599 05
QSO: 14025 CW 2014-11-29 2228 K6JEB         599 3      PJ4A          599 09
QSO: 14008 CW 2014-11-29 2230 K6JEB         599 3      ZF1A          599 08
QSO: 14044 CW 2014-11-29 2231 K6JEB         599 3      PT3CM         599 11
QSO: 14081 CW 2014-11-29 2240 K6JEB         599 3      CE3CT         599 12
QSO: 14028 CW 2014-11-29 2248 K6JEB         599 3      VC7M          599 03
QSO: 14001 CW 2014-11-29 2249 K6JEB         599 3      VE3JM         599 04
QSO: 14050 CW 2014-11-29 2251 K6JEB         599 3      CN2AA         599 33
QSO: 14038 CW 2014-11-29 2251 K6JEB         599 3      EA8AH         599 33
QSO: 14060 CW 2014-11-29 2300 K6JEB         599 3      9K2HN         599 21
QSO: 14049 CW 2014-11-29 2307 K6JEB         599 3      CR3A          599 33
QSO: 14054 CW 2014-11-29 2308 K6JEB         599 3      EA5RS         599 14
QSO: 14039 CW 2014-11-29 2310 K6JEB         599 3      VC3M          599 04
QSO: 14087 CW 2014-11-29 2318 K6JEB         599 3      KH7XX         599 31
QSO: 14047 CW 2014-11-29 2320 K6JEB         599 3      KL7RA         599 01
QSO: 14067 CW 2014-11-29 2325 K6JEB         599 3      P33W          599 20
QSO: 14045 CW 2014-11-29 2334 K6JEB         599 3      HC2AO/8       599 10
QSO: 21029 CW 2014-11-29 2339 K6JEB         599 3      VE3EJ         599 04
QSO: 21063 CW 2014-11-29 2344 K6JEB         599 3      VE3OI         599 04
QSO: 21070 CW 2014-11-29 2344 K6JEB         599 3      XE2S          599 06
QSO: 21015 CW 2014-11-29 2348 K6JEB         599 3      CG3AT         599 04
QSO: 28029 CW 2014-11-30 0005 K6JEB         599 3      KH7XX         599 31
QSO: 28024 CW 2014-11-30 0006 K6JEB         599 3      LO2F          599 13
QSO: 28032 CW 2014-11-30 0010 K6JEB         599 3      KH6LC         599 31
QSO: 28049 CW 2014-11-30 0012 K6JEB         599 3      JH4MGU        599 25
QSO: 28047 CW 2014-11-30 0013 K6JEB         599 3      8J150ZYG      599 25
QSO: 28058 CW 2014-11-30 0015 K6JEB         599 3      JF3NKA        599 25
QSO: 28022 CW 2014-11-30 0017 K6JEB         599 3      VA7OM         599 03
QSO: 28013 CW 2014-11-30 0018 K6JEB         599 3      BY5CD         599 24
QSO: 28019 CW 2014-11-30 0018 K6JEB         599 3      B7Q           599 24
QSO: 28018 CW 2014-11-30 0020 K6JEB         599 3      BA7IO         599 24
QSO: 28034 CW 2014-11-30 0021 K6JEB         599 3      BG2AUE        599 24
QSO: 28054 CW 2014-11-30 0023 K6JEB         599 3      JA7ZFN        599 25
QSO: 28054 CW 2014-11-30 0024 K6JEB         599 3      JH6WHN        599 25
QSO: 28055 CW 2014-11-30 0024 K6JEB         599 3      JI3BFC        599 25
QSO: 28032 CW 2014-11-30 0025 K6JEB         599 3      DS4EOI/2      599 25
QSO: 28035 CW 2014-11-30 0026 K6JEB         599 3      JN2AMD        599 25
QSO: 28038 CW 2014-11-30 0028 K6JEB         599 3      PS2T          599 11
QSO: 28039 CW 2014-11-30 0033 K6JEB         599 3      VK2IM         599 30
QSO: 28040 CW 2014-11-30 0033 K6JEB         599 3      JF3IYW        599 25
QSO: 28040 CW 2014-11-30 0034 K6JEB         599 3      RT0F          599 19
QSO: 28044 CW 2014-11-30 0035 K6JEB         599 3      JA5CDL        599 25
QSO: 28044 CW 2014-11-30 0036 K6JEB         599 3      JH1TXG/9      599 25
QSO: 28044 CW 2014-11-30 0037 K6JEB         599 3      JE8IAS        599 25
QSO: 28044 CW 2014-11-30 0037 K6JEB         599 3      JN3DSH        599 25
QSO: 28044 CW 2014-11-30 0038 K6JEB         599 3      JA9IAX/1      599 25
QSO: 28044 CW 2014-11-30 0039 K6JEB         599 3      JH1KPT        599 25
QSO: 28044 CW 2014-11-30 0040 K6JEB         599 3      JA6AVT        599 25
QSO: 28044 CW 2014-11-30 0042 K6JEB         599 3      JA7IGN        599 25
QSO: 28057 CW 2014-11-30 0045 K6JEB         599 3      V6A           599 27
QSO: 28017 CW 2014-11-30 0047 K6JEB         599 3      JE1ZWT        599 25
QSO: 28005 CW 2014-11-30 0048 K6JEB         599 3      JA3YBK        599 25
QSO: 28006 CW 2014-11-30 0048 K6JEB         599 3      BH7PFH        599 24
QSO: 28019 CW 2014-11-30 0050 K6JEB         599 3      TX8C          599 32
QSO: 28075 CW 2014-11-30 0101 K6JEB         599 3      JM4WUZ        599 25
QSO: 21027 CW 2014-11-30 0104 K6JEB         599 3      UA0C          599 19
QSO: 21041 CW 2014-11-30 0107 K6JEB         599 3      JH7CUO        599 25
QSO: 21043 CW 2014-11-30 0108 K6JEB         599 3      XE2B          599 06
QSO: 21042 CW 2014-11-30 0109 K6JEB         599 3      9M6NA         599 28
QSO: 21050 CW 2014-11-30 0111 K6JEB         599 3      XU7AEZ        599 26
QSO: 21067 CW 2014-11-30 0112 K6JEB         599 3      BG9XD         599 23
QSO: 21066 CW 2014-11-30 0113 K6JEB         599 3      JA1CCO        599 25
QSO: 21066 CW 2014-11-30 0113 K6JEB         599 3      JS1OYN        599 25
QSO: 21064 CW 2014-11-30 0114 K6JEB         599 3      JA7ZFN        599 25
QSO: 21063 CW 2014-11-30 0115 K6JEB         599 3      JH0TIS        599 25
QSO: 21063 CW 2014-11-30 0116 K6JEB         599 3      JR3BOT        599 25
QSO: 21062 CW 2014-11-30 0116 K6JEB         599 3      JR3KQJ        599 25
QSO: 21062 CW 2014-11-30 0117 K6JEB         599 3      8J2VE         599 25
QSO: 21061 CW 2014-11-30 0118 K6JEB         599 3      JA0UMV        599 25
QSO: 21060 CW 2014-11-30 0118 K6JEB         599 3      JE2PCY        599 25
QSO: 21059 CW 2014-11-30 0119 K6JEB         599 3      7K4XNN        599 25
QSO: 21059 CW 2014-11-30 0119 K6JEB         599 3      JA2VHO        599 25
QSO: 21055 CW 2014-11-30 0120 K6JEB         599 3      UA0IDZ        599 19
QSO: 21054 CW 2014-11-30 0121 K6JEB         599 3      JE1LFX        599 25
QSO: 21054 CW 2014-11-30 0122 K6JEB         599 3      JH0RNN        599 25
QSO: 21049 CW 2014-11-30 0122 K6JEB         599 3      JR2PMT        599 25
QSO: 21049 CW 2014-11-30 0123 K6JEB         599 3      BD4FFM        599 24
QSO: 21048 CW 2014-11-30 0124 K6JEB         599 3      R0CW          599 19
QSO: 21048 CW 2014-11-30 0125 K6JEB         599 3      JL3JRY        599 25
QSO: 21046 CW 2014-11-30 0126 K6JEB         599 3      JE1CKA        599 25
QSO: 21045 CW 2014-11-30 0127 K6JEB         599 3      BD5XM         599 24
QSO: 21045 CW 2014-11-30 0128 K6JEB         599 3      KH7M          599 31
QSO: 21039 CW 2014-11-30 0131 K6JEB         599 3      JR3NZC        599 25
QSO: 21038 CW 2014-11-30 0131 K6JEB         599 3      HS0ZAR        599 26
QSO: 21050 CW 2014-11-30 0134 K6JEB         599 3      JI1RXQ        599 25
QSO: 21056 CW 2014-11-30 0135 K6JEB         599 3      JF3NKA        599 25
QSO: 21057 CW 2014-11-30 0136 K6JEB         599 3      JN4MMO        599 25
QSO: 21058 CW 2014-11-30 0136 K6JEB         599 3      7K1MAG        599 25
QSO: 21060 CW 2014-11-30 0137 K6JEB         599 3      JA6LCJ        599 25
QSO: 21062 CW 2014-11-30 0137 K6JEB         599 3      JR3EOI        599 25
QSO: 21068 CW 2014-11-30 0137 K6JEB         599 3      AH2R          599 27
QSO: 21069 CW 2014-11-30 0138 K6JEB         599 3      JP1HUJ        599 25
QSO: 21072 CW 2014-11-30 0139 K6JEB         599 3      JH1ASG        599 25
QSO: 21075 CW 2014-11-30 0139 K6JEB         599 3      JF9JTS        599 25
QSO: 21076 CW 2014-11-30 0140 K6JEB         599 3      JH1OGC        599 25
QSO: 21095 CW 2014-11-30 0142 K6JEB         599 3      JR4GPA        599 25
QSO: 21018 CW 2014-11-30 0143 K6JEB         599 3      BA7IO         599 24
QSO: 21020 CW 2014-11-30 0146 K6JEB         599 3      YE2C          599 28
QSO: 21005 CW 2014-11-30 0149 K6JEB         599 3      BY4AA         599 24
