START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.12.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: M6T
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 6561252
OPERATORS: G4BUO
NAME: Dave Lawley
SOAPBOX: Good battle with G9W and GD6IA but I did not pay enough attention to
SOAPBOX: multipliers. Sometimes you have to re-learn old lessons.
QSO:  7050 CW 2014-11-29 0000 M6T           599 14     KP2Q          599 08     0
QSO:  7050 CW 2014-11-29 0001 M6T           599 14     NW3Y          599 05     0
QSO:  7050 CW 2014-11-29 0003 M6T           599 14     9A2AJ         599 15     0
QSO:  7050 CW 2014-11-29 0003 M6T           599 14     W9OP          599 04     0
QSO:  7050 CW 2014-11-29 0003 M6T           599 14     N1EN          599 05     0
QSO:  7050 CW 2014-11-29 0003 M6T           599 14     W5VX          599 04     0
QSO:  7050 CW 2014-11-29 0004 M6T           599 14     K4LQ          599 05     0
QSO:  7050 CW 2014-11-29 0004 M6T           599 14     K0ZR          599 05     0
QSO:  7050 CW 2014-11-29 0005 M6T           599 14     K0MPH         599 04     0
QSO:  7050 CW 2014-11-29 0006 M6T           599 14     W2EG          599 05     0
QSO:  7050 CW 2014-11-29 0006 M6T           599 14     UW7M          599 16     0
QSO:  7050 CW 2014-11-29 0007 M6T           599 14     WA3AAN        599 05     0
QSO:  7050 CW 2014-11-29 0007 M6T           599 14     YT9M          599 15     0
QSO:  7050 CW 2014-11-29 0007 M6T           599 14     VE1RGB        599 05     0
QSO:  7050 CW 2014-11-29 0008 M6T           599 14     W2YE          599 05     0
QSO:  7050 CW 2014-11-29 0008 M6T           599 14     US0HZ         599 16     0
QSO:  7050 CW 2014-11-29 0008 M6T           599 14     N1SNB         599 05     0
QSO:  7050 CW 2014-11-29 0009 M6T           599 14     K3CR          599 05     0
QSO:  7050 CW 2014-11-29 0010 M6T           599 14     K4TCG         599 04     0
QSO:  7050 CW 2014-11-29 0010 M6T           599 14     YU2U          599 15     0
QSO:  7050 CW 2014-11-29 0011 M6T           599 14     W9RGB         599 04     0
QSO:  7050 CW 2014-11-29 0012 M6T           599 14     RG3P          599 16     0
QSO:  7050 CW 2014-11-29 0013 M6T           599 14     W1XX          599 05     0
QSO:  7050 CW 2014-11-29 0013 M6T           599 14     UN6P          599 17     0
QSO:  7050 CW 2014-11-29 0014 M6T           599 14     AE0EE         599 04     0
QSO:  7050 CW 2014-11-29 0014 M6T           599 14     K3TN          599 05     0
