START-OF-LOG: 3.0
LOCATION: CT
CALLSIGN: K1RU
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
CLAIMED-SCORE: 4709400
OPERATORS: K1RU
SOAPBOX: Great condx. Haven't heard the bands this quiet in many years!
NAME: Gene
CREATED-BY: N1MM Logger V13.10.1
QSO:  7050 CW 2014-11-29 0001 K1RU          599 5      YT9M          599 15
QSO:  7050 CW 2014-11-29 0002 K1RU          599 5      UR5MM         599 16
QSO:  7050 CW 2014-11-29 0006 K1RU          599 5      SP9KAO        599 21
QSO:  7050 CW 2014-11-29 0006 K1RU          599 5      OL3R          599 15
QSO:  7050 CW 2014-11-29 0007 K1RU          599 5      OE8TED        599 15
QSO:  7050 CW 2014-11-29 0008 K1RU          599 5      UX1CW         599 16
QSO:  7050 CW 2014-11-29 0009 K1RU          599 5      RG3P          599 16
QSO:  7050 CW 2014-11-29 0009 K1RU          599 5      VE1RGB        599 05
QSO:  7050 CW 2014-11-29 0010 K1RU          599 5      YU2U          599 15
QSO:  7050 CW 2014-11-29 0011 K1RU          599 5      3Z1K          599 15
QSO:  7050 CW 2014-11-29 0012 K1RU          599 5      SP1PWP        599 15
QSO:  7050 CW 2014-11-29 0013 K1RU          599 5      RO4A          599 16
QSO:  7050 CW 2014-11-29 0014 K1RU          599 5      SE4E          599 14
QSO:  7050 CW 2014-11-29 0015 K1RU          599 5      OM8FR         599 15
QSO:  7050 CW 2014-11-29 0015 K1RU          599 5      DL1A          599 14
QSO:  7050 CW 2014-11-29 0015 K1RU          599 5      OL3R          599 15
QSO:  7050 CW 2014-11-29 0017 K1RU          599 5      EA5KA         599 14
QSO:  7050 CW 2014-11-29 0018 K1RU          599 5      EA4SG         599 14
QSO:  7050 CW 2014-11-29 0019 K1RU          599 5      S53RA         599 15
QSO:  7050 CW 2014-11-29 0019 K1RU          599 5      OM6TY         599 15
QSO:  7050 CW 2014-11-29 0019 K1RU          599 5      HA5PT         599 15
QSO:  7050 CW 2014-11-29 0020 K1RU          599 5      DJ2XC         599 14
QSO:  7050 CW 2014-11-29 0021 K1RU          599 5      EA1VT         599 14
QSO:  7050 CW 2014-11-29 0021 K1RU          599 5      HA6NL         599 15
QSO:  7050 CW 2014-11-29 0023 K1RU          599 5      DM8T          599 14
QSO:  7050 CW 2014-11-29 0024 K1RU          599 5      RT5G          599 16
QSO:  7050 CW 2014-11-29 0025 K1RU          599 5      YP5T          599 20
QSO:  7050 CW 2014-11-29 0025 K1RU          599 5      UX4U          599 16
QSO:  7050 CW 2014-11-29 0025 K1RU          599 5      S54KP         599 15
QSO:  7050 CW 2014-11-29 0025 K1RU          599 5      PA5KT         599 14
QSO:  7050 CW 2014-11-29 0026 K1RU          599 5      M0IDL         599 14
QSO:  7050 CW 2014-11-29 0026 K1RU          599 5      VE3YAA        599 04
QSO:  7050 CW 2014-11-29 0027 K1RU          599 5      S57AL         599 15
QSO:  7050 CW 2014-11-29 0027 K1RU          599 5      K8CQ          599 05
QSO:  7050 CW 2014-11-29 0028 K1RU          599 5      4O3A          599 15
QSO:  7050 CW 2014-11-29 0028 K1RU          599 5      E74O          599 15
QSO:  7050 CW 2014-11-29 0029 K1RU          599 5      YR5N          599 20
QSO:  7050 CW 2014-11-29 0029 K1RU          599 5      SP1DPA        599 15
QSO:  7050 CW 2014-11-29 0030 K1RU          599 5      G3KMQ         599 14
QSO:  7050 CW 2014-11-29 0030 K1RU          599 5      S51F          599 15
QSO:  7050 CW 2014-11-29 0030 K1RU          599 5      K0MPH         599 04
QSO:  7050 CW 2014-11-29 0031 K1RU          599 5      DD1A          599 14
QSO:  7050 CW 2014-11-29 0031 K1RU          599 5      YR8I          599 20
QSO:  7050 CW 2014-11-29 0032 K1RU          599 5      PE3V          599 14
QSO:  7050 CW 2014-11-29 0032 K1RU          599 5      N5PU          599 04
QSO:  7050 CW 2014-11-29 0033 K1RU          599 5      OK1GS         599 15
QSO:  7050 CW 2014-11-29 0034 K1RU          599 5      LY7Z          599 15
QSO:  7050 CW 2014-11-29 0035 K1RU          599 5      UX5UW         599 16
QSO:  7050 CW 2014-11-29 0036 K1RU          599 5      ON6QRP        599 14
QSO:  7050 CW 2014-11-29 0038 K1RU          599 5      DJ6TK         599 14
QSO:  7050 CW 2014-11-29 0038 K1RU          599 5      OL6P          599 15
QSO:  7050 CW 2014-11-29 0038 K1RU          599 5      US7IID        599 16
QSO:  7050 CW 2014-11-29 0039 K1RU          599 5      G4CCQ         599 14
QSO:  7050 CW 2014-11-29 0039 K1RU          599 5      S51YI         599 15
QSO:  7050 CW 2014-11-29 0039 K1RU          599 5      OK2SGY        599 15
QSO:  7050 CW 2014-11-29 0039 K1RU          599 5      DF3AX         599 14
QSO:  7050 CW 2014-11-29 0040 K1RU          599 5      VE5SDH        599 04
QSO:  7050 CW 2014-11-29 0042 K1RU          599 5      S50XX         599 15
QSO:  7050 CW 2014-11-29 0043 K1RU          599 5      LZ9R          599 20
QSO:  7050 CW 2014-11-29 0043 K1RU          599 5      G3ZRJ         599 14
QSO:  7050 CW 2014-11-29 0044 K1RU          599 5      YU2A          599 15
QSO:  7050 CW 2014-11-29 0045 K1RU          599 5      9A3LN         599 15
QSO:  7050 CW 2014-11-29 0045 K1RU          599 5      Z36W          599 15
