START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.14.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: 9A3XM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 108664
OPERATORS:
CLUB: Croatian Contest Club
NAME: Zvone
SOAPBOX:
QSO: 14034 CW 2014-11-29 0845 9A3XM         599 15     6W1RW         599 35     0
QSO: 14031 CW 2014-11-29 0845 9A3XM         599 15     9K2HN         599 21     0
QSO: 14033 CW 2014-11-29 0849 9A3XM         599 15     CS3C          599 14     0
QSO: 14039 CW 2014-11-29 0851 9A3XM         599 15     DL7ON         599 14     0
QSO: 14039 CW 2014-11-29 0852 9A3XM         599 15     CN3AA         599 33     0
QSO: 14039 CW 2014-11-29 0852 9A3XM         599 15     OH3KRH        599 15     0
QSO: 14039 CW 2014-11-29 0852 9A3XM         599 15     PG4I          599 14     0
QSO: 14039 CW 2014-11-29 0853 9A3XM         599 15     DL3LAR        599 14     0
QSO: 14039 CW 2014-11-29 0853 9A3XM         599 15     DL7UXG        599 14     0
QSO: 14039 CW 2014-11-29 0853 9A3XM         599 15     UX0KR         599 16     0
QSO: 14039 CW 2014-11-29 0854 9A3XM         599 15     UT3UZ         599 16     0
QSO: 14039 CW 2014-11-29 0854 9A3XM         599 15     CR3A          599 33     0
QSO: 14039 CW 2014-11-29 0854 9A3XM         599 15     RD4F          599 16     0
QSO: 14039 CW 2014-11-29 0855 9A3XM         599 15     OK1JST        599 15     0
QSO: 14039 CW 2014-11-29 0855 9A3XM         599 15     DD6ZJ         599 14     0
QSO: 14039 CW 2014-11-29 0856 9A3XM         599 15     N2IC          599 04     0
QSO: 14039 CW 2014-11-29 0856 9A3XM         599 15     OK1JPO        599 15     0
QSO: 14039 CW 2014-11-29 0857 9A3XM         599 15     SP8R          599 15     0
QSO: 14039 CW 2014-11-29 0857 9A3XM         599 15     RA/DL2KQ      599 16     0
QSO: 14039 CW 2014-11-29 0858 9A3XM         599 15     EA4FJX        599 14     0
QSO: 14039 CW 2014-11-29 0859 9A3XM         599 15     LY1R          599 15     0
QSO: 14039 CW 2014-11-29 0859 9A3XM         599 15     RA3DNC        599 16     0
QSO: 14039 CW 2014-11-29 0900 9A3XM         599 15     RW0A          599 18     0
QSO: 14039 CW 2014-11-29 0900 9A3XM         599 15     OK1ITK        599 15     0
QSO: 14039 CW 2014-11-29 0901 9A3XM         599 15     DF5SF         599 14     0
QSO: 14039 CW 2014-11-29 0901 9A3XM         599 15     II2E          599 15     0
QSO: 14039 CW 2014-11-29 0902 9A3XM         599 15     OE2KNN        599 15     0
QSO: 14039 CW 2014-11-29 0902 9A3XM         599 15     UR9HQ         599 16     0
QSO: 14039 CW 2014-11-29 0902 9A3XM         599 15     R9QQ          599 17     0
QSO: 14039 CW 2014-11-29 0903 9A3XM         599 15     JH8SLS        599 25     0
QSO: 14039 CW 2014-11-29 0904 9A3XM         599 15     UR5LAM        599 16     0
QSO: 14039 CW 2014-11-29 0905 9A3XM         599 15     K3LR          599 05     0
QSO: 14039 CW 2014-11-29 0906 9A3XM         599 15     OZ1AAR        599 14     0
QSO: 14039 CW 2014-11-29 0906 9A3XM         599 15     DL1THB        599 14     0
QSO: 14039 CW 2014-11-29 0907 9A3XM         599 15     DL8ULO        599 14     0
QSO: 14039 CW 2014-11-29 0907 9A3XM         599 15     YO3GNF        599 20     0
QSO: 14039 CW 2014-11-29 0910 9A3XM         599 15     RV3UP         599 16     0
QSO: 14039 CW 2014-11-29 0911 9A3XM         599 15     UW2Q          599 16     0
QSO: 14039 CW 2014-11-29 0911 9A3XM         599 15     G0IBN         599 14     0
QSO: 14039 CW 2014-11-29 0912 9A3XM         599 15     ON3ND         599 14     0
QSO: 14039 CW 2014-11-29 0912 9A3XM         599 15     OH2VZ         599 15     0
QSO: 14039 CW 2014-11-29 0912 9A3XM         599 15     UA0KBG        599 19     0
QSO: 14039 CW 2014-11-29 0913 9A3XM         599 15     HA7NK         599 15     0
QSO: 14039 CW 2014-11-29 0914 9A3XM         599 15     G1FON         599 14     0
QSO: 14039 CW 2014-11-29 0914 9A3XM         599 15     OMK3WZ        599 15     0
QSO: 14039 CW 2014-11-29 0915 9A3XM         599 15     IV3BCA        599 15     0
QSO: 14039 CW 2014-11-29 0916 9A3XM         599 15     9A2BD         599 15     0
QSO: 14039 CW 2014-11-29 0916 9A3XM         599 15     DF8JK         599 14     0
QSO: 14039 CW 2014-11-29 0916 9A3XM         599 15     OM4O          599 15     0
QSO: 14039 CW 2014-11-29 0917 9A3XM         599 15     LY4A          599 15     0
QSO: 14039 CW 2014-11-29 0918 9A3XM         599 15     DJ3JD         599 14     0
QSO: 14039 CW 2014-11-29 0919 9A3XM         599 15     UT7Q          599 16     0
QSO: 14039 CW 2014-11-29 0919 9A3XM         599 15     RM3UA         599 16     0
QSO: 14039 CW 2014-11-29 0920 9A3XM         599 15     RA3AV         599 16     0
QSO: 14039 CW 2014-11-29 0921 9A3XM         599 15     PA5FN         599 14     0
QSO: 14039 CW 2014-11-29 0921 9A3XM         599 15     RZ3AV         599 16     0
QSO: 14039 CW 2014-11-29 0921 9A3XM         599 15     UT8IM         599 16     0
QSO: 14039 CW 2014-11-29 0922 9A3XM         599 15     HB9AYZ        599 14     0
QSO: 14039 CW 2014-11-29 0922 9A3XM         599 15     IK4EWX        599 15     0
QSO: 14039 CW 2014-11-29 0923 9A3XM         599 15     UT1US         599 16     0
QSO: 14039 CW 2014-11-29 0923 9A3XM         599 15     OK2GU         599 15     0
QSO: 14039 CW 2014-11-29 0923 9A3XM         599 15     R3QA          599 16     0
QSO: 14039 CW 2014-11-29 0923 9A3XM         599 15     OM0WR         599 15     0
QSO: 14039 CW 2014-11-29 0924 9A3XM         599 15     JA7MYQ        599 25     0
QSO: 14039 CW 2014-11-29 0926 9A3XM         599 15     SP2BLC        599 15     0
QSO: 14039 CW 2014-11-29 0926 9A3XM         599 15     DL7UIO        599 14     0
QSO: 14039 CW 2014-11-29 0928 9A3XM         599 15     JG7EHM        599 25     0
QSO: 14039 CW 2014-11-29 0928 9A3XM         599 15     JA1YKX        599 25     0
QSO: 14039 CW 2014-11-29 0929 9A3XM         599 15     UY3WX         599 16     0
QSO: 14039 CW 2014-11-29 0929 9A3XM         599 15     W3LPL         599 05     0
QSO: 14039 CW 2014-11-29 0930 9A3XM         599 15     F6CWA         599 14     0
QSO: 14039 CW 2014-11-29 0930 9A3XM         599 15     W8KTQ         599 04     0
QSO: 14039 CW 2014-11-29 0931 9A3XM         599 15     LY2EW         599 15     0
QSO: 14039 CW 2014-11-29 0931 9A3XM         599 15     YP5C          599 20     0
QSO: 14039 CW 2014-11-29 0932 9A3XM         599 15     EA7AAW/QRP    599 14     0
QSO: 14039 CW 2014-11-29 0932 9A3XM         599 15     S53RM         599 15     0
QSO: 14039 CW 2014-11-29 0932 9A3XM         599 15     OG5HW         599 15     0
QSO: 14039 CW 2014-11-29 0933 9A3XM         599 15     N0NI          599 04     0
QSO: 14039 CW 2014-11-29 0933 9A3XM         599 15     OL3M          599 15     0
QSO: 14041 CW 2014-11-29 0938 9A3XM         599 15     DF6QC         599 14     0
QSO: 14041 CW 2014-11-29 0938 9A3XM         599 15     HA1ZH         599 15     0
QSO: 14041 CW 2014-11-29 0938 9A3XM         599 15     LY2OU         599 15     0
QSO: 14041 CW 2014-11-29 0939 9A3XM         599 15     S52W          599 15     0
QSO: 14041 CW 2014-11-29 0939 9A3XM         599 15     W7VJ          599 03     0
QSO: 14041 CW 2014-11-29 0939 9A3XM         599 15     SO9C          599 15     0
QSO: 14041 CW 2014-11-29 0940 9A3XM         599 15     DF7IS         599 14     0
QSO: 14041 CW 2014-11-29 0941 9A3XM         599 15     LZ3RM         599 20     0
QSO: 14041 CW 2014-11-29 0941 9A3XM         599 15     OK1FGD        599 15     0
QSO: 14041 CW 2014-11-29 0941 9A3XM         599 15     SN3R          599 15     0
QSO: 14041 CW 2014-11-29 0942 9A3XM         599 15     DL6NBC        599 14     0
QSO: 14041 CW 2014-11-29 0942 9A3XM         599 15     RL4A          599 16     0
QSO: 14041 CW 2014-11-29 0943 9A3XM         599 15     DL2VV         599 14     0
QSO: 14041 CW 2014-11-29 0943 9A3XM         599 15     RA4LO         599 16     0
QSO: 28032 CW 2014-11-29 0950 9A3XM         599 15     CR3A          599 33     0
QSO: 28029 CW 2014-11-29 0951 9A3XM         599 15     SM5Q          599 14     0
QSO: 28029 CW 2014-11-29 0952 9A3XM         599 15     DL1DTL        599 14     0
QSO: 28029 CW 2014-11-29 0953 9A3XM         599 15     OH3MC         599 15     0
QSO: 28029 CW 2014-11-29 0953 9A3XM         599 15     OH6OS         599 15     0
QSO: 28029 CW 2014-11-29 0954 9A3XM         599 15     GW0IRW        599 14     0
QSO: 28029 CW 2014-11-29 0954 9A3XM         599 15     DK6OR         599 14     0
QSO: 28029 CW 2014-11-29 0955 9A3XM         599 15     IZ1PKV        599 15     0
QSO: 28029 CW 2014-11-29 0955 9A3XM         599 15     HA1A          599 15     0
QSO: 28029 CW 2014-11-29 0956 9A3XM         599 15     RD3AB         599 16     0
QSO: 28029 CW 2014-11-29 0956 9A3XM         599 15     DL9GS         599 14     0
QSO: 28029 CW 2014-11-29 0956 9A3XM         599 15     UY5TE         599 16     0
QSO: 28029 CW 2014-11-29 0957 9A3XM         599 15     RM3Z          599 16     0
QSO: 28029 CW 2014-11-29 0957 9A3XM         599 15     OK2NA         599 15     0
QSO: 28029 CW 2014-11-29 0958 9A3XM         599 15     IK2YCW        599 15     0
QSO: 28029 CW 2014-11-29 0958 9A3XM         599 15     RT4D          599 16     0
QSO: 28029 CW 2014-11-29 0959 9A3XM         599 15     HA0LZ         599 15     0
QSO: 28029 CW 2014-11-29 0959 9A3XM         599 15     9A4W          599 15     0
QSO: 28029 CW 2014-11-29 0959 9A3XM         599 15     S59D          599 15     0
QSO: 28029 CW 2014-11-29 0959 9A3XM         599 15     9A3TR         599 15     0
QSO: 28029 CW 2014-11-29 1000 9A3XM         599 15     DR4A          599 14     0
QSO: 28029 CW 2014-11-29 1000 9A3XM         599 15     OK1JOC        599 15     0
QSO: 28029 CW 2014-11-29 1001 9A3XM         599 15     EU3NA         599 16     0
QSO: 28029 CW 2014-11-29 1002 9A3XM         599 15     OK2HFC        599 15     0
QSO: 28029 CW 2014-11-29 1003 9A3XM         599 15     YR1A          599 20     0
QSO: 28029 CW 2014-11-29 1003 9A3XM         599 15     RZ1OK         599 16     0
QSO: 28029 CW 2014-11-29 1003 9A3XM         599 15     OH7MS         599 15     0
QSO: 28029 CW 2014-11-29 1004 9A3XM         599 15     UV5U          599 16     0
QSO: 28029 CW 2014-11-29 1004 9A3XM         599 15     HA0HW         599 15     0
QSO: 28029 CW 2014-11-29 1004 9A3XM         599 15     R7MM          599 16     0
QSO: 28029 CW 2014-11-29 1005 9A3XM         599 15     DK6SP         599 14     0
QSO: 28029 CW 2014-11-29 1005 9A3XM         599 15     UA9LAO        599 17     0
QSO: 28029 CW 2014-11-29 1006 9A3XM         599 15     UA4M          599 16     0
QSO: 28029 CW 2014-11-29 1006 9A3XM         599 15     RU0ST         599 18     0
QSO: 28029 CW 2014-11-29 1006 9A3XM         599 15     RW0A          599 18     0
