START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OK2BUT
CLUB:
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1165800
OPERATORS: OK2BUT
NAME: Jan PACLT
CREATED-BY: N1MM Logger+ 0.19.4312.0
QSO:  1811 CW 2014-11-29 0001 OK2BUT        599 15     UN0L          599 17
QSO:  1812 CW 2014-11-29 0003 OK2BUT        599 15     LY8O          599 15
QSO:  1813 CW 2014-11-29 0004 OK2BUT        599 15     EW8DX         599 16
QSO:  1813 CW 2014-11-29 0005 OK2BUT        599 15     DF0HQ         599 14
QSO:  1814 CW 2014-11-29 0008 OK2BUT        599 15     M5O           599 14
QSO:  1815 CW 2014-11-29 0010 OK2BUT        599 15     TM5CD         599 14
QSO:  1816 CW 2014-11-29 0011 OK2BUT        599 15     DK0KC         599 14
QSO:  1817 CW 2014-11-29 0012 OK2BUT        599 15     5B/RN3QO      599 20
QSO:  1818 CW 2014-11-29 0013 OK2BUT        599 15     9A1A          599 15
QSO:  1819 CW 2014-11-29 0014 OK2BUT        599 15     LX7I          599 14
QSO:  1819 CW 2014-11-29 0021 OK2BUT        599 15     HB9LCW        599 14
QSO:  1819 CW 2014-11-29 0023 OK2BUT        599 15     8S0DX         599 14
QSO:  1822 CW 2014-11-29 0025 OK2BUT        599 15     UA5B          599 16
QSO:  1823 CW 2014-11-29 0026 OK2BUT        599 15     LZ4T          599 20
QSO:  1824 CW 2014-11-29 0027 OK2BUT        599 15     SN9Z          599 15
QSO:  1821 CW 2014-11-29 0027 OK2BUT        599 15     OH4MDY        599 15
QSO:  1818 CW 2014-11-29 0029 OK2BUT        599 15     EU1WW         599 16
QSO:  1820 CW 2014-11-29 0030 OK2BUT        599 15     YO3APJ        599 20
QSO:  1821 CW 2014-11-29 0033 OK2BUT        599 15     EI5KF         599 14
QSO:  1821 CW 2014-11-29 0034 OK2BUT        599 15     OK2W          599 15
QSO:  1823 CW 2014-11-29 0035 OK2BUT        599 15     RM4I          599 16
QSO:  1824 CW 2014-11-29 0035 OK2BUT        599 15     LZ9W          599 20
QSO:  1824 CW 2014-11-29 0036 OK2BUT        599 15     ES5TI         599 15
QSO:  1825 CW 2014-11-29 0038 OK2BUT        599 15     SV2JAO        599 20
