START-OF-LOG:  2.0
CREATED-BY:    CT Version 9.92.001
CALLSIGN:      K9QVB
NAME:          JOHN F. MEYER
CLUB:          SOCIETY OF MIDWEST CONTESTERS
CLAIMED-SCORE: 1824834
CONTEST:       CQ-WW-CW
OPERATORS:     K9QVB
OPERATORS:
SOAPBOX:
Category-Operator: SINGLE-OP
Category-Transmitter: ONE
Category-Band: ALL
Category-Power: LOW
Category-Assisted: NON-ASSISTED
Location: IL
QSO:  7025 CW 2014-11-29 0150 K9QVB         599 4      7O2A          599 37     1
QSO:  7025 CW 2014-11-29 0236 K9QVB         599 4      ED5O          599 14     1
QSO:  7025 CW 2014-11-29 0237 K9QVB         599 4      W2FU          599 5      1
QSO:  7025 CW 2014-11-29 0237 K9QVB         599 4      S57AL         599 15     1
QSO:  7025 CW 2014-11-29 0237 K9QVB         599 4      YT6W          599 15     1
QSO:  7025 CW 2014-11-29 0238 K9QVB         599 4      LZ1EV         599 20     1
QSO:  7025 CW 2014-11-29 0240 K9QVB         599 4      PI4CC         599 14     1
QSO:  7025 CW 2014-11-29 0241 K9QVB         599 4      LX7I          599 14     1
QSO:  7025 CW 2014-11-29 0242 K9QVB         599 4      YU1DW         599 15     1
QSO:  7025 CW 2014-11-29 0243 K9QVB         599 4      OU4X          599 14     1
QSO:  7025 CW 2014-11-29 0244 K9QVB         599 4      LZ4T          599 20     1
QSO:  7025 CW 2014-11-29 0244 K9QVB         599 4      S53MM         599 15     1
QSO:  7025 CW 2014-11-29 0245 K9QVB         599 4      YR1A          599 20     1
QSO:  7025 CW 2014-11-29 0246 K9QVB         599 4      S59AA         599 15     1
QSO:  7025 CW 2014-11-29 0246 K9QVB         599 4      SN2B          599 15     1
QSO:  7025 CW 2014-11-29 0247 K9QVB         599 4      S53M          599 15     1
QSO:  7025 CW 2014-11-29 0248 K9QVB         599 4      YU7AV         599 15     1
QSO:  7025 CW 2014-11-29 0248 K9QVB         599 4      IR4M          599 15     1
QSO:  7025 CW 2014-11-29 0249 K9QVB         599 4      9A1A          599 15     1
QSO:  7025 CW 2014-11-29 0250 K9QVB         599 4      HA3NU         599 15     1
QSO:  7025 CW 2014-11-29 0251 K9QVB         599 4      SP8R          599 15     1
QSO:  7025 CW 2014-11-29 0252 K9QVB         599 4      LZ9W          599 20     1
QSO:  7025 CW 2014-11-29 0252 K9QVB         599 4      OL1C          599 15     1
QSO:  7025 CW 2014-11-29 0254 K9QVB         599 4      EI1Y          599 14     1
QSO:  7025 CW 2014-11-29 0254 K9QVB         599 4      OM7M          599 15     1
QSO:  7025 CW 2014-11-29 0255 K9QVB         599 4      ER4A          599 16     1
QSO:  7025 CW 2014-11-29 0255 K9QVB         599 4      SN7Q          599 15     1
QSO:  7025 CW 2014-11-29 0255 K9QVB         599 4      S59ABC        599 15     1
QSO:  7025 CW 2014-11-29 0256 K9QVB         599 4      P33W          599 20     1
QSO:  7025 CW 2014-11-29 0256 K9QVB         599 4      II9P          599 15     1
QSO:  7025 CW 2014-11-29 0257 K9QVB         599 4      K1ZZ          599 5      1
QSO:  7025 CW 2014-11-29 0259 K9QVB         599 4      G5O           599 14     1
QSO:  7025 CW 2014-11-29 0300 K9QVB         599 4      HA7A          599 15     1
QSO:  7025 CW 2014-11-29 0300 K9QVB         599 4      P40C          599 09     1
QSO:  7025 CW 2014-11-29 0302 K9QVB         599 4      VP2EAQ        599 08     1
QSO:  7025 CW 2014-11-29 0303 K9QVB         599 4      HK1NA         599 09     1
