START-OF-LOG: 3.0
LOCATION: MAR
CALLSIGN: VE1DT
CLUB: MARITIME CONTEST CLUB
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: 10M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 179850
OPERATORS: VE1DT
NAME: Gerald Boutin
CREATED-BY: N1MM Logger+ 0.19.4323.0
QSO:  3503 CW 2014-11-29 0002 VE1DT         599 5      DL2DX         599 14
QSO:  3505 CW 2014-11-29 0003 VE1DT         599 5      OL1C          599 15
QSO:  3515 CW 2014-11-29 0007 VE1DT         599 5      EW8DJ         599 16
QSO:  3518 CW 2014-11-29 0008 VE1DT         599 5      HG7T          599 15
QSO:  3520 CW 2014-11-29 0009 VE1DT         599 5      EA5KA         599 14
QSO:  3528 CW 2014-11-29 0012 VE1DT         599 5      OM7M          599 15
QSO:  3529 CW 2014-11-29 0014 VE1DT         599 5      9A1A          599 15
QSO:  3534 CW 2014-11-29 0017 VE1DT         599 5      OX3OA         599 40
QSO:  3535 CW 2014-11-29 0019 VE1DT         599 5      UW2M          599 16
QSO:  3536 CW 2014-11-29 0020 VE1DT         599 5      ES5RY         599 15
QSO:  3539 CW 2014-11-29 0020 VE1DT         599 5      LY2MM         599 15
QSO:  3540 CW 2014-11-29 0023 VE1DT         599 5      LZ9W          599 20
QSO:  3542 CW 2014-11-29 0023 VE1DT         599 5      IB9T          599 15
QSO:  3542 CW 2014-11-29 0024 VE1DT         599 5      SI9AM         599 14
QSO:  3545 CW 2014-11-29 0028 VE1DT         599 5      9K2HN         599 21
QSO:  3551 CW 2014-11-29 0031 VE1DT         599 5      G5O           599 14
QSO:  3551 CW 2014-11-29 0031 VE1DT         599 5      LA7Q          599 14
QSO:  3557 CW 2014-11-29 0032 VE1DT         599 5      OZ1IKY        599 14
QSO:  3558 CW 2014-11-29 0033 VE1DT         599 5      PA3GFE        599 14
QSO:  3561 CW 2014-11-29 0037 VE1DT         599 5      GM3WIJ        599 14
QSO:  3518 CW 2014-11-29 0042 VE1DT         599 5      VE9AA         599 05
QSO:  3503 CW 2014-11-29 0044 VE1DT         599 5      EI5DI         599 14
QSO:  3507 CW 2014-11-29 0045 VE1DT         599 5      W3LPL         599 05
QSO:  3514 CW 2014-11-29 0046 VE1DT         599 5      YL9T          599 15
QSO:  3518 CW 2014-11-29 0050 VE1DT         599 5      OH9W          599 15
QSO:  3521 CW 2014-11-29 0051 VE1DT         599 5      TM1A          599 14
QSO:  3530 CW 2014-11-29 0055 VE1DT         599 5      RG6G          599 16
QSO:  3538 CW 2014-11-29 0057 VE1DT         599 5      YT4A          599 15
QSO:  3539 CW 2014-11-29 0058 VE1DT         599 5      K1BG          599 05
QSO:  3558 CW 2014-11-29 0107 VE1DT         599 5      M5B           599 14
