START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: ZS2NF
CLUB: None
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 840873
OPERATORS: ZS2NF
NAME: Barry J Nugent
SOAPBOX: This time I had a bit more time and took the contest more seriously
SOAPBOX: than last year. Rig was still an ICOM 736 barefoot with 100 watts.
SOAPBOX: Put up a 2el Bruce antenna for 80m but didn't quite get to check out
SOAPBOX: the broadband transformer matching unit. I suspect it was acting
QSO: 21000 CW 2014-11-29 0603 ZS2NF         599 38     KH7XX         599 31
QSO: 21000 CW 2014-11-29 0606 ZS2NF         599 38     YT7Z          599 15
QSO: 28000 CW 2014-11-29 0615 ZS2NF         599 38     SP3LWP        599 15
QSO: 28000 CW 2014-11-29 0617 ZS2NF         599 38     UP2L          599 17
QSO: 28000 CW 2014-11-29 0618 ZS2NF         599 38     RT6A          599 16
QSO: 28000 CW 2014-11-29 0619 ZS2NF         599 38     R8TR          599 16
QSO: 28000 CW 2014-11-29 0619 ZS2NF         599 38     LZ5W          599 20
QSO: 28000 CW 2014-11-29 0620 ZS2NF         599 38     LZ2PS         599 20
QSO: 28000 CW 2014-11-29 0621 ZS2NF         599 38     VU2UR         599 22
QSO: 28000 CW 2014-11-29 0625 ZS2NF         599 38     OE1CIW        599 15
QSO: 28000 CW 2014-11-29 0626 ZS2NF         599 38     YU1EL         599 15
QSO: 28000 CW 2014-11-29 0626 ZS2NF         599 38     9K2HN         599 21
QSO: 28000 CW 2014-11-29 0627 ZS2NF         599 38     RW6K          599 16
QSO: 28000 CW 2014-11-29 0627 ZS2NF         599 38     UA3ECJ        599 16
QSO: 28000 CW 2014-11-29 0632 ZS2NF         599 38     4X6ZM         599 20
QSO: 28000 CW 2014-11-29 0633 ZS2NF         599 38     S52OT         599 15
QSO: 28000 CW 2014-11-29 0634 ZS2NF         599 38     UX4U          599 16
QSO: 28000 CW 2014-11-29 0635 ZS2NF         599 38     RT7T          599 16
QSO: 28000 CW 2014-11-29 0637 ZS2NF         599 38     RM9A          599 17
QSO: 28000 CW 2014-11-29 0638 ZS2NF         599 38     Z35W          599 15
QSO: 28000 CW 2014-11-29 0638 ZS2NF         599 38     UW3U          599 16
QSO: 28000 CW 2014-11-29 0639 ZS2NF         599 38     RU7A          599 16
QSO: 28000 CW 2014-11-29 0641 ZS2NF         599 38     UR5MM         599 16
QSO: 28000 CW 2014-11-29 0642 ZS2NF         599 38     OH2BN         599 15
QSO: 28000 CW 2014-11-29 0643 ZS2NF         599 38     RW9WT         599 16
QSO: 28000 CW 2014-11-29 0644 ZS2NF         599 38     RM2D          599 16
QSO: 28000 CW 2014-11-29 0646 ZS2NF         599 38     RU9AT         599 17
QSO: 28000 CW 2014-11-29 0646 ZS2NF         599 38     9A3B          599 15
QSO: 28000 CW 2014-11-29 0647 ZS2NF         599 38     EW2A          599 16
QSO: 28000 CW 2014-11-29 0648 ZS2NF         599 38     5H3EE         599 37
QSO: 28000 CW 2014-11-29 0649 ZS2NF         599 38     UX4E          599 16
QSO: 28000 CW 2014-11-29 0650 ZS2NF         599 38     OH6DX         599 15
QSO: 28000 CW 2014-11-29 0652 ZS2NF         599 38     OK2BYW        599 15
QSO: 28000 CW 2014-11-29 0652 ZS2NF         599 38     UA4M          599 16
QSO: 28000 CW 2014-11-29 0653 ZS2NF         599 38     II9P          599 15
QSO: 28000 CW 2014-11-29 0656 ZS2NF         599 38     YO8MI         599 20
QSO: 28000 CW 2014-11-29 0658 ZS2NF         599 38     HA1A          599 15
QSO: 28000 CW 2014-11-29 0658 ZS2NF         599 38     9A7T          599 15
QSO: 28000 CW 2014-11-29 0659 ZS2NF         599 38     F5MUX         599 14
QSO: 28000 CW 2014-11-29 0659 ZS2NF         599 38     UA6K          599 16
QSO: 28000 CW 2014-11-29 0700 ZS2NF         599 38     RT4H          599 16
QSO: 28000 CW 2014-11-29 0700 ZS2NF         599 38     S52ZW         599 15
QSO: 28000 CW 2014-11-29 0701 ZS2NF         599 38     SP4KSY        599 15
QSO: 28000 CW 2014-11-29 0702 ZS2NF         599 38     E72U          599 15
QSO: 28000 CW 2014-11-29 0704 ZS2NF         599 38     OM5TF         599 15
QSO: 28000 CW 2014-11-29 0704 ZS2NF         599 38     DL3ANK        599 14
QSO: 28000 CW 2014-11-29 0705 ZS2NF         599 38     YU5W          599 15
QSO: 28000 CW 2014-11-29 0706 ZS2NF         599 38     S53F          599 15
QSO: 28000 CW 2014-11-29 0706 ZS2NF         599 38     UP0L          599 17
QSO: 28000 CW 2014-11-29 0706 ZS2NF         599 38     OH0Z          599 15
QSO: 28000 CW 2014-11-29 0708 ZS2NF         599 38     OH5Z          599 15
QSO: 28000 CW 2014-11-29 0709 ZS2NF         599 38     RV3LO         599 16
QSO: 28000 CW 2014-11-29 0709 ZS2NF         599 38     ZS1EL         599 38
QSO: 28000 CW 2014-11-29 0710 ZS2NF         599 38     4X/R3HD       599 20
QSO: 28000 CW 2014-11-29 0711 ZS2NF         599 38     YQ6A          599 20
QSO: 28000 CW 2014-11-29 0711 ZS2NF         599 38     IZ0TZI        599 15
QSO: 28000 CW 2014-11-29 0712 ZS2NF         599 38     RM5A          599 16
QSO: 28000 CW 2014-11-29 0713 ZS2NF         599 38     IO2X          599 15
QSO: 28000 CW 2014-11-29 0714 ZS2NF         599 38     US1ITU        599 16
QSO: 28000 CW 2014-11-29 0715 ZS2NF         599 38     US5CW         599 16
QSO: 28000 CW 2014-11-29 0716 ZS2NF         599 38     YO3FGO        599 20
QSO: 28000 CW 2014-11-29 0716 ZS2NF         599 38     DL2DX         599 14
QSO: 28000 CW 2014-11-29 0717 ZS2NF         599 38     SP6EIY        599 15
QSO: 28000 CW 2014-11-29 0718 ZS2NF         599 38     UZ3U          599 16
QSO: 28000 CW 2014-11-29 0718 ZS2NF         599 38     R5AJ          599 16
QSO: 28000 CW 2014-11-29 0719 ZS2NF         599 38     YT9W          599 15
QSO: 28000 CW 2014-11-29 0719 ZS2NF         599 38     RK9UE         599 18
QSO: 28000 CW 2014-11-29 0720 ZS2NF         599 38     S50K          599 15
QSO: 28000 CW 2014-11-29 0720 ZS2NF         599 38     UR5UZ         599 16
QSO: 28000 CW 2014-11-29 0720 ZS2NF         599 38     RT3A          599 16
QSO: 28000 CW 2014-11-29 0722 ZS2NF         599 38     UA9JLL        599 17
QSO: 28000 CW 2014-11-29 0722 ZS2NF         599 38     UA9AU         599 17
QSO: 28000 CW 2014-11-29 0723 ZS2NF         599 38     RU5A          599 16
QSO: 28000 CW 2014-11-29 0725 ZS2NF         599 38     BI4SSB        599 24
QSO: 28000 CW 2014-11-29 0726 ZS2NF         599 38     UT6EE         599 16
QSO: 28000 CW 2014-11-29 0726 ZS2NF         599 38     SP6IHE        599 15
QSO: 28000 CW 2014-11-29 0727 ZS2NF         599 38     RO1B          599 16
QSO: 28000 CW 2014-11-29 0728 ZS2NF         599 38     US4EG         599 16
QSO: 28000 CW 2014-11-29 0729 ZS2NF         599 38     4X7R          599 20
QSO: 28000 CW 2014-11-29 0729 ZS2NF         599 38     SP6GCU        599 15
QSO: 28000 CW 2014-11-29 0730 ZS2NF         599 38     UY2UQ         599 16
QSO: 28000 CW 2014-11-29 0731 ZS2NF         599 38     OH5NZ         599 15
QSO: 28000 CW 2014-11-29 0731 ZS2NF         599 38     RK4HYT        599 16
QSO: 28000 CW 2014-11-29 0732 ZS2NF         599 38     OM5XX         599 15
QSO: 28000 CW 2014-11-29 0733 ZS2NF         599 38     RM5Z          599 16
QSO: 28000 CW 2014-11-29 0735 ZS2NF         599 38     LX7I          599 14
QSO: 28000 CW 2014-11-29 0736 ZS2NF         599 38     OM7YC         599 15
QSO: 28000 CW 2014-11-29 0737 ZS2NF         599 38     F8NUH         599 14
QSO: 28000 CW 2014-11-29 0738 ZS2NF         599 38     S54A          599 15
QSO: 28000 CW 2014-11-29 0738 ZS2NF         599 38     HA3OU         599 15
QSO: 28000 CW 2014-11-29 0740 ZS2NF         599 38     SV1ENG        599 20
QSO: 28000 CW 2014-11-29 0741 ZS2NF         599 38     HA5PP         599 15
QSO: 28000 CW 2014-11-29 0750 ZS2NF         599 38     JI3DST        599 25
QSO: 28000 CW 2014-11-29 0759 ZS2NF         599 38     9M2/JE1SCJ    599 28
QSO: 28000 CW 2014-11-29 0810 ZS2NF         599 38     DU1KA         599 27
QSO: 28000 CW 2014-11-29 0818 ZS2NF         599 38     EA8/K1LZ      599 33
QSO: 28000 CW 2014-11-29 0820 ZS2NF         599 38     DK3T          599 14
QSO: 28000 CW 2014-11-29 0832 ZS2NF         599 38     LZ5R          599 20
QSO: 28000 CW 2014-11-29 0834 ZS2NF         599 38     YL2KO         599 15
QSO: 28000 CW 2014-11-29 0837 ZS2NF         599 38     IZ3DVU        599 15
QSO: 28000 CW 2014-11-29 0841 ZS2NF         599 38     OT6M          599 14
QSO: 28000 CW 2014-11-29 0844 ZS2NF         599 38     SQ3WW         599 15
QSO: 28000 CW 2014-11-29 0845 ZS2NF         599 38     OZ1AXG        599 14
QSO: 28000 CW 2014-11-29 0845 ZS2NF         599 38     OK7CM         599 15
QSO: 28000 CW 2014-11-29 0846 ZS2NF         599 38     EA1BP         599 14
QSO: 28000 CW 2014-11-29 0848 ZS2NF         599 38     DL7URH        599 14
QSO: 28000 CW 2014-11-29 0849 ZS2NF         599 38     DL2FBY        599 14
QSO: 28000 CW 2014-11-29 0909 ZS2NF         599 38     A65BD         599 21
QSO: 28000 CW 2014-11-29 0912 ZS2NF         599 38     DF0HQ         599 14
QSO: 28000 CW 2014-11-29 0915 ZS2NF         599 38     UT3EV         599 16
QSO: 28000 CW 2014-11-29 0917 ZS2NF         599 38     DL0AO         599 14
QSO: 28000 CW 2014-11-29 0918 ZS2NF         599 38     SQ5JUP        599 15
QSO: 28000 CW 2014-11-29 0918 ZS2NF         599 38     LY7A          599 15
QSO: 28000 CW 2014-11-29 0919 ZS2NF         599 38     DR5N          599 14
QSO: 28000 CW 2014-11-29 0919 ZS2NF         599 38     CR3A          599 33
QSO: 28000 CW 2014-11-29 0920 ZS2NF         599 38     RA4AAJ        599 16
QSO: 28000 CW 2014-11-29 0922 ZS2NF         599 38     SM5COP        599 14
QSO: 28000 CW 2014-11-29 0922 ZS2NF         599 38     YL2014S       599 15
QSO: 28000 CW 2014-11-29 0923 ZS2NF         599 38     DK1MAX        599 14
QSO: 28000 CW 2014-11-29 0924 ZS2NF         599 38     UA9LAO        599 17
QSO: 28000 CW 2014-11-29 0925 ZS2NF         599 38     YL2SM         599 15
QSO: 28000 CW 2014-11-29 0925 ZS2NF         599 38     P33W          599 20
QSO: 28000 CW 2014-11-29 0927 ZS2NF         599 38     SN2B          599 15
QSO: 28000 CW 2014-11-29 0927 ZS2NF         599 38     YL5X          599 15
QSO: 28000 CW 2014-11-29 0928 ZS2NF         599 38     E71EEE        599 15
QSO: 28000 CW 2014-11-29 0930 ZS2NF         599 38     ES1LS         599 15
QSO: 28000 CW 2014-11-29 0930 ZS2NF         599 38     G9F           599 14
QSO: 28000 CW 2014-11-29 0932 ZS2NF         599 38     RT3T          599 16
QSO: 28000 CW 2014-11-29 0932 ZS2NF         599 38     HA5PT         599 15
QSO: 28000 CW 2014-11-29 0933 ZS2NF         599 38     UR7VA         599 16
QSO: 28000 CW 2014-11-29 0934 ZS2NF         599 38     DL6ZXG        599 14
QSO: 28000 CW 2014-11-29 0934 ZS2NF         599 38     HG5O          599 15
QSO: 28000 CW 2014-11-29 0935 ZS2NF         599 38     R5DX          599 16
QSO: 28000 CW 2014-11-29 0935 ZS2NF         599 38     9A2EY         599 15
QSO: 28000 CW 2014-11-29 0936 ZS2NF         599 38     OK2FD         599 15
QSO: 28000 CW 2014-11-29 0937 ZS2NF         599 38     DL7UKA        599 14
QSO: 28000 CW 2014-11-29 0939 ZS2NF         599 38     E73CV         599 15
QSO: 28000 CW 2014-11-29 0940 ZS2NF         599 38     SE6Y          599 14
QSO: 28000 CW 2014-11-29 0941 ZS2NF         599 38     UX1CL         599 16
QSO: 28000 CW 2014-11-29 0942 ZS2NF         599 38     HA5CRT        599 15
QSO: 28000 CW 2014-11-29 0942 ZS2NF         599 38     I2MOV         599 15
QSO: 28000 CW 2014-11-29 0943 ZS2NF         599 38     DL0GL         599 14
QSO: 28000 CW 2014-11-29 0945 ZS2NF         599 38     DK0KC         599 14
QSO: 28000 CW 2014-11-29 0946 ZS2NF         599 38     DH0GHU        599 14
QSO: 28000 CW 2014-11-29 0946 ZS2NF         599 38     CN2AA         599 33
QSO: 28000 CW 2014-11-29 0947 ZS2NF         599 38     UN8PT         599 17
QSO: 28000 CW 2014-11-29 0948 ZS2NF         599 38     US5EEK        599 16
QSO: 28000 CW 2014-11-29 0949 ZS2NF         599 38     TM6M          599 14
QSO: 28000 CW 2014-11-29 0949 ZS2NF         599 38     OL2N          599 15
QSO: 28000 CW 2014-11-29 0949 ZS2NF         599 38     EA7VJ         599 14
QSO: 28000 CW 2014-11-29 0951 ZS2NF         599 38     PY4XX         599 11
QSO: 28000 CW 2014-11-29 0953 ZS2NF         599 38     ON6NL         599 14
QSO: 28000 CW 2014-11-29 0954 ZS2NF         599 38     DP7D          599 14
QSO: 28000 CW 2014-11-29 0955 ZS2NF         599 38     UW0K          599 16
QSO: 28000 CW 2014-11-29 0955 ZS2NF         599 38     EA7PP         599 14
QSO: 28000 CW 2014-11-29 0955 ZS2NF         599 38     DK1FT         599 14
QSO: 28000 CW 2014-11-29 0957 ZS2NF         599 38     EA4BL         599 14
QSO: 28000 CW 2014-11-29 0958 ZS2NF         599 38     OH3GZ         599 15
QSO: 28000 CW 2014-11-29 0959 ZS2NF         599 38     UT7FO         599 16
QSO: 28000 CW 2014-11-29 0959 ZS2NF         599 38     S53EO         599 15
QSO: 28000 CW 2014-11-29 1000 ZS2NF         599 38     RQ7L          599 16
QSO: 28000 CW 2014-11-29 1003 ZS2NF         599 38     IO5O          599 15
QSO: 28000 CW 2014-11-29 1004 ZS2NF         599 38     RC7M          599 16
QSO: 28000 CW 2014-11-29 1005 ZS2NF         599 38     DL4CF         599 14
QSO: 28000 CW 2014-11-29 1005 ZS2NF         599 38     SM6CNN        599 14
QSO: 28000 CW 2014-11-29 1006 ZS2NF         599 38     9A2BD         599 15
QSO: 28000 CW 2014-11-29 1007 ZS2NF         599 38     LZ7J          599 20
QSO: 28000 CW 2014-11-29 1009 ZS2NF         599 38     EA5KA         599 14
QSO: 28000 CW 2014-11-29 1009 ZS2NF         599 38     DL5ML         599 14
QSO: 28000 CW 2014-11-29 1010 ZS2NF         599 38     SA6G          599 14
QSO: 28000 CW 2014-11-29 1010 ZS2NF         599 38     PI4COM        599 14
QSO: 28000 CW 2014-11-29 1011 ZS2NF         599 38     SP6DHH        599 15
QSO: 28000 CW 2014-11-29 1011 ZS2NF         599 38     RZ7L          599 16
QSO: 28000 CW 2014-11-29 1012 ZS2NF         599 38     DL1SAN        599 14
QSO: 28000 CW 2014-11-29 1013 ZS2NF         599 38     LZ2RS         599 20
QSO: 28000 CW 2014-11-29 1013 ZS2NF         599 38     SP5DDJ        599 15
QSO: 28000 CW 2014-11-29 1014 ZS2NF         599 38     DL8NBJ        599 14
QSO: 28000 CW 2014-11-29 1014 ZS2NF         599 38     DL8ZAW        599 14
QSO: 28000 CW 2014-11-29 1015 ZS2NF         599 38     OM3CDP        599 15
QSO: 28000 CW 2014-11-29 1016 ZS2NF         599 38     PA1CC         599 14
QSO: 28000 CW 2014-11-29 1017 ZS2NF         599 38     DL4SZ         599 14
QSO: 28000 CW 2014-11-29 1018 ZS2NF         599 38     CR3L          599 33
QSO: 28000 CW 2014-11-29 1019 ZS2NF         599 38     PW2D          599 11
QSO: 28000 CW 2014-11-29 1020 ZS2NF         599 38     IW2CAM        599 15
QSO: 28000 CW 2014-11-29 1046 ZS2NF         599 38     DL1A          599 14
QSO: 28000 CW 2014-11-29 1047 ZS2NF         599 38     IK2WSO        599 15
QSO: 28000 CW 2014-11-29 1047 ZS2NF         599 38     Z36W          599 15
QSO: 28000 CW 2014-11-29 1048 ZS2NF         599 38     PA4T          599 14
QSO: 28000 CW 2014-11-29 1049 ZS2NF         599 38     ES0NW         599 15
QSO: 28000 CW 2014-11-29 1050 ZS2NF         599 38     EA8DBM        599 33
QSO: 28000 CW 2014-11-29 1051 ZS2NF         599 38     HA8AT         599 15
QSO: 28000 CW 2014-11-29 1053 ZS2NF         599 38     YU1TY         599 15
QSO: 28000 CW 2014-11-29 1055 ZS2NF         599 38     UA1T          599 16
QSO: 28000 CW 2014-11-29 1056 ZS2NF         599 38     DL7SX         599 14
QSO: 28000 CW 2014-11-29 1058 ZS2NF         599 38     YO3HA         599 20
QSO: 28000 CW 2014-11-29 1100 ZS2NF         599 38     9A3TR         599 15
QSO: 28000 CW 2014-11-29 1101 ZS2NF         599 38     SI6W          599 14
QSO: 28000 CW 2014-11-29 1106 ZS2NF         599 38     SK3W          599 14
QSO: 28000 CW 2014-11-29 1115 ZS2NF         599 38     SK0QO         599 14
QSO: 28000 CW 2014-11-29 1116 ZS2NF         599 38     ES4NY         599 15
QSO: 28000 CW 2014-11-29 1117 ZS2NF         599 38     9A3TY         599 15
QSO: 28000 CW 2014-11-29 1120 ZS2NF         599 38     D2QV          599 36
QSO: 28000 CW 2014-11-29 1122 ZS2NF         599 38     PI4CC         599 14
QSO: 28000 CW 2014-11-29 1123 ZS2NF         599 38     UF5D          599 16
QSO: 21000 CW 2014-11-29 1241 ZS2NF         599 38     S57AW         599 15
QSO: 21000 CW 2014-11-29 1242 ZS2NF         599 38     DF0HQ         599 14
QSO: 21000 CW 2014-11-29 1243 ZS2NF         599 38     ED5O          599 14
QSO: 21000 CW 2014-11-29 1246 ZS2NF         599 38     DL7URH        599 14
QSO: 21000 CW 2014-11-29 1248 ZS2NF         599 38     SI9AM         599 14
QSO: 28000 CW 2014-11-29 1254 ZS2NF         599 38     LY1CG         599 15
QSO: 28000 CW 2014-11-29 1255 ZS2NF         599 38     K2YGM         599 05
QSO: 28000 CW 2014-11-29 1255 ZS2NF         599 38     YL2014Z       599 15
QSO: 28000 CW 2014-11-29 1256 ZS2NF         599 38     DL5RJ         559 14
QSO: 28000 CW 2014-11-29 1257 ZS2NF         599 38     EA4KR         599 14
QSO: 28000 CW 2014-11-29 1257 ZS2NF         599 38     G3SWH         599 14
QSO: 28000 CW 2014-11-29 1258 ZS2NF         599 38     DF4ZL         599 14
