START-OF-LOG: 2.0
ARRL-SECTION: 
CALLSIGN: C37AC
CATEGORY: MULTI-MULTI  ALL LOW RTTY
CLAIMED-SCORE: 15288
CLUB: 
CONTEST: EA RTTY 2014
CREATED-BY: MixW 2.19
NAME: Asociación ARDAM 
OPERATORS: C31VQ, C31CT, C31PP, C31VC
SOAPBOX: Gracias por la organización del contest.Vy.  73 a todos los participantes
QSO:  3600 RY 2014-04-05 2258 C37AC         599 001    LI5LJA        599 246    0
QSO:  3600 RY 2014-04-05 2259 C37AC         599 002    UT3N          599 098    0
QSO:  3600 RY 2014-04-05 2300 C37AC         599 003    EE1D          599 SO     0
QSO:  3600 RY 2014-04-05 2302 C37AC         599 004    IZ2EWM        599 118    0
QSO:  3600 RY 2014-04-05 2302 C37AC         599 005    9A6ST         599 012    0
QSO:  3600 RY 2014-04-05 2303 C37AC         599 006    LY5W          599 155    0
QSO:  3600 RY 2014-04-05 2308 C37AC         599 007    EB5BXK        599 A      0
QSO:  3600 RY 2014-04-05 2311 C37AC         599 008    YO8BGE        599 085    0
QSO:  3600 RY 2014-04-05 2312 C37AC         599 009    DC9ZP         599 078    0
QSO:  3600 RY 2014-04-05 2314 C37AC         599 010    EA3AIZ        599 B      0
QSO:  3600 RY 2014-04-05 2316 C37AC         599 011    EA3CV         599 B      0
QSO:  3600 RY 2014-04-05 2316 C37AC         599 012    EA1JK         599 S      0
QSO:  3600 RY 2014-04-05 2319 C37AC         599 013    EA1FMD        599 SG     0
QSO:  3600 RY 2014-04-05 2321 C37AC         599 014    R6AZ          599 007    0
QSO:  3600 RY 2014-04-05 2322 C37AC         599 015    EA5FIV        599 A      0
QSO:  3600 RY 2014-04-05 2322 C37AC         599 016    IK4QJF        599 202    0
QSO:  3600 RY 2014-04-05 2325 C37AC         599 017    UT1IA         599 058    0
QSO:  3600 RY 2014-04-05 2326 C37AC         599 018    EA6ALW        599 IB     0
QSO:  3600 RY 2014-04-05 2330 C37AC         599 019    EA2VE         599 VI     0
QSO:  3600 RY 2014-04-05 2332 C37AC         599 020    PE1FTV        599 179    0
QSO:  3600 RY 2014-04-05 2332 C37AC         599 021    EA2SS         599 HU     0
QSO:  3599 RY 2014-04-05 2333 C37AC         599 022    9A5ZM         599 213    0
QSO:  3599 RY 2014-04-05 2334 C37AC         599 023    ED1A          599 O      0
QSO:  3599 RY 2014-04-05 2336 C37AC         599 024    PB7Z          599 169    0
QSO:  3599 RY 2014-04-05 2337 C37AC         599 025    EF5T          599 MU     0
QSO:  3599 RY 2014-04-05 2338 C37AC         599 025    EA3KU         599 T      0
QSO:  3599 RY 2014-04-05 2339 C37AC         599 027    UT2G          599 597    0
QSO:  3599 RY 2014-04-05 2340 C37AC         599 028    EF5Y          599 A      0
QSO:  3599 RY 2014-04-05 2341 C37AC         599 029    EM0I          599 420    0
QSO:  3599 RY 2014-04-05 2342 C37AC         599 030    PA4PS         599 136    0
QSO:  3599 RY 2014-04-05 2342 C37AC         599 031    EE7X          599 SE     0
QSO:  3599 RY 2014-04-05 2344 C37AC         599 032    SV1CIB        599 001    0
QSO:  3599 RY 2014-04-05 2345 C37AC         599 033    DL6SFR        599 145    0
QSO:  3600 RY 2014-04-05 2346 C37AC         599 034    RG9A          599 558    0
QSO:  3599 RY 2014-04-05 2346 C37AC         599 035    SZ1A          599 397    0
QSO:  3600 RY 2014-04-05 2347 C37AC         599 036    EA1AOU        599 P      0
QSO:  3600 RY 2014-04-05 2351 C37AC         599 037    ED2V          599 VI     0
QSO:  3599 RY 2014-04-05 2352 C37AC         599 038    9A1RBZ        599 149    0
QSO:  3599 RY 2014-04-05 2354 C37AC         599 039    OK2SAR        599 119    0
QSO:  3599 RY 2014-04-05 2356 C37AC         599 040    EA7AZA        599 CA     0
QSO:  3599 RY 2014-04-06 0000 C37AC         599 041    EA1YO         599 S      0
