START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: 9A1AA
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2012-08-05 0709 9A1AA         59  1 JN95FQ   S51WC         59  15 JN75PS 
QSO: 144300 PH 2012-08-05 0713 9A1AA         59  2 JN95FQ   S59R          59  22 JN76OM 
QSO: 144300 PH 2012-08-05 0714 9A1AA         59  3 JN95FQ   S50C          59  19 JN76JG 
QSO: 144300 PH 2012-08-05 0715 9A1AA         59  4 JN95FQ   S58M          59  27 JN76JC 
QSO: 144300 PH 2012-08-05 0716 9A1AA         59  5 JN95FQ   HG1Z          59  25 JN86KU 
QSO: 144300 PH 2012-08-05 0716 9A1AA         59  6 JN95FQ   S52W          59  21 JN75NP 
QSO: 144300 PH 2012-08-05 0717 9A1AA         59  7 JN95FQ   S56P          59  26 JN76PO 
QSO: 144300 PH 2012-08-05 0724 9A1AA         59  8 JN95FQ   E7CW          59  17 JN94GG 
QSO: 144300 PH 2012-08-05 0727 9A1AA         59  9 JN95FQ   S57O          59  37 JN86DT 
QSO: 144300 PH 2012-08-05 0728 9A1AA         59  10 JN95FQ  9A2L          59  41 JN86HF 
QSO: 144300 PH 2012-08-05 0729 9A1AA         59  11 JN95FQ  S57Q          59  29 JN76PA 
QSO: 144300 PH 2012-08-05 0729 9A1AA         59  12 JN95FQ  S59ABC        59  33 JN76TO 
QSO: 144300 PH 2012-08-05 0736 9A1AA         59  13 JN95FQ  YU7ACO        59  26 KN05QC 
QSO: 144300 PH 2012-08-05 0737 9A1AA         59  14 JN95FQ  E71EBS        59  31 JN94GR 
QSO: 144300 PH 2012-08-05 0740 9A1AA         59  15 JN95FQ  YU1LA         59  25 KN04FR 
QSO: 144300 PH 2012-08-05 0741 9A1AA         59  16 JN95FQ  YU1ES         59  12 KN04GG 
QSO: 144300 PH 2012-08-05 0742 9A1AA         59  17 JN95FQ  YT1WP         59  15 KN04CV 
QSO: 144300 PH 2012-08-05 0742 9A1AA         59  18 JN95FQ  YU7W          59  12 JN95WG 
QSO: 144300 PH 2012-08-05 0744 9A1AA         59  19 JN95FQ  LZ7J          59  10 KN22GS 
