START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: HA5YD
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator All band YOTA 6 hours
CLAIMED-SCORE: 0
QSO: 14206 PH 2021-05-22 0850 HA5YD         59  9      PA3GVQ        59  50    
QSO: 14206 PH 2021-05-22 0851 HA5YD         59  9      ON7LO         59  69    
QSO: 14206 PH 2021-05-22 0851 HA5YD         59  9      DB8LM         59  60    
QSO: 14205 PH 2021-05-22 0853 HA5YD         59  9      PE2JB         59  48    
QSO: 14205 PH 2021-05-22 0853 HA5YD         59  9      OZ6PI         59  65    
QSO: 14205 PH 2021-05-22 0854 HA5YD         59  9      DF2F          59  55    
QSO: 14205 PH 2021-05-22 0854 HA5YD         59  9      PD0MM         59  48    
QSO: 14205 PH 2021-05-22 0856 HA5YD         59  9      EA1ZCI/YC     59  25    
QSO: 14205 PH 2021-05-22 0856 HA5YD         59  9      HA3NU         59  62    
QSO: 14205 PH 2021-05-22 0857 HA5YD         59  9      M6IWD         59  65    
QSO: 14205 PH 2021-05-22 0857 HA5YD         59  9      F4HZR         59  44    
QSO: 14205 PH 2021-05-22 0858 HA5YD         59  9      PD6L          59  53    
QSO: 14205 PH 2021-05-22 0858 HA5YD         59  9      PG7M          59  52    
QSO: 14205 PH 2021-05-22 0859 HA5YD         59  9      ON5XZ         59  16    
QSO: 14205 PH 2021-05-22 0859 HA5YD         59  9      DL4DCE        59  75    
QSO: 14205 PH 2021-05-22 0900 HA5YD         59  9      F1EAC         59  0     
QSO: 14205 PH 2021-05-22 0901 HA5YD         59  9      SK5LF         59  20    
QSO: 14205 PH 2021-05-22 0901 HA5YD         59  9      ON2LMP        59  67    
QSO: 14205 PH 2021-05-22 0902 HA5YD         59  9      DK8WQ/P       59  63    
QSO: 14205 PH 2021-05-22 0902 HA5YD         59  9      DL4DBM        59  59    
QSO: 14205 PH 2021-05-22 0902 HA5YD         59  9      PC1PM         59  56    
QSO: 14205 PH 2021-05-22 0903 HA5YD         59  9      PD0W          59  22    
QSO: 14205 PH 2021-05-22 0903 HA5YD         59  9      R3MAI         59  25    
QSO: 14205 PH 2021-05-22 0904 HA5YD         59  9      DL2OHL        59  52    
QSO: 14205 PH 2021-05-22 0904 HA5YD         59  9      DL9YJ         59  50    
QSO: 14205 PH 2021-05-22 0904 HA5YD         59  9      I1CHC         59  73    
QSO: 14205 PH 2021-05-22 0905 HA5YD         59  9      SA3SHN        59  60    
QSO: 14205 PH 2021-05-22 0906 HA5YD         59  9      ON3JCA        59  1     
QSO: 14205 PH 2021-05-22 0907 HA5YD         59  9      PE2GH         59  69    
QSO: 14205 PH 2021-05-22 0907 HA5YD         59  9      PD0GTO        59  37    
