START-OF-LOG: 2.0
CREATED-BY: Win-Test 2.32.1
CONTEST: REF-CW
REF-SECTION: 09
CALLSIGN: F6DEV
CATEGORY: SINGLE-OP ALL LOW 
CLAIMED-SCORE: 802280
OFFTIME: 2013-01-26 1115 2013-01-26 1423
OFFTIME: 2013-01-26 2342 2013-01-27 0610
OFFTIME: 2013-01-27 1124 2013-01-27 1402
OPERATORS: 
NAME: EYCHENNE Jean-Louis
SOAPBOX: bonne propag et bcp de serieux pour une fois hi
RIG: ic756pro ant2el fb23 loop 40m levy2*20m
QSO:  3521 CW 2013-01-26 0602 F6DEV         599 09     F6FTB         599 21    
QSO:  3513 CW 2013-01-26 0612 F6DEV         599 09     F8UFT         599 77    
QSO:  3514 CW 2013-01-26 0614 F6DEV         599 09     F6DEO         599 95    
QSO:  3514 CW 2013-01-26 0618 F6DEV         599 09     F6GZI         599 72    
QSO:  3514 CW 2013-01-26 0619 F6DEV         599 09     F5JU          599 35    
QSO:  3514 CW 2013-01-26 0620 F6DEV         599 09     F5UB          599 62    
QSO:  3514 CW 2013-01-26 0621 F6DEV         599 09     F5BBD         599 02    
QSO:  3514 CW 2013-01-26 0623 F6DEV         599 09     HA6ON         599 007   
QSO:  3514 CW 2013-01-26 0624 F6DEV         599 09     F8CSB         599 80    
QSO:  3514 CW 2013-01-26 0625 F6DEV         599 09     F6CZV         599 92    
QSO:  3514 CW 2013-01-26 0626 F6DEV         599 09     F4HCN         599 55    
QSO:  3510 CW 2013-01-26 0633 F6DEV         599 09     F8BUO         599 68    
QSO:  3511 CW 2013-01-26 0635 F6DEV         599 09     I5INO         599 001   
QSO:  3511 CW 2013-01-26 0636 F6DEV         599 09     F8KCF         599 74    
QSO:  3511 CW 2013-01-26 0637 F6DEV         599 09     F4DLO         599 91    
QSO:  3511 CW 2013-01-26 0638 F6DEV         599 09     F6KBF         599 78    
QSO:  3511 CW 2013-01-26 0639 F6DEV         599 09     F5PLC         599 90    
QSO:  3511 CW 2013-01-26 0640 F6DEV         599 09     F8GGZ         599 39    
QSO:  3511 CW 2013-01-26 0642 F6DEV         599 09     F6FTI         599 80    
QSO:  3511 CW 2013-01-26 0643 F6DEV         599 09     HA2AB         599 027   
QSO:  3511 CW 2013-01-26 0645 F6DEV         599 09     F8DRE         599 28    
QSO:  3511 CW 2013-01-26 0647 F6DEV         599 09     F5NKX         599 50    
QSO:  3511 CW 2013-01-26 0648 F6DEV         599 09     F5YG          599 60    
QSO:  3511 CW 2013-01-26 0649 F6DEV         599 09     ON5JT         599 016   
QSO:  3511 CW 2013-01-26 0650 F6DEV         599 09     F5ICC         599 24    
QSO:  3511 CW 2013-01-26 0650 F6DEV         599 09     HA8VK         599 035   
QSO:  3511 CW 2013-01-26 0652 F6DEV         599 09     DJ4XD         599 002   
QSO:  3511 CW 2013-01-26 0654 F6DEV         599 09     F8AAB         599 84    
QSO:  3511 CW 2013-01-26 0659 F6DEV         599 09     F6CIA         599 68    
QSO:  3511 CW 2013-01-26 0701 F6DEV         599 09     F6EWB         599 64    
QSO:  3511 CW 2013-01-26 0702 F6DEV         599 09     F5PHV         599 19    
QSO:  3511 CW 2013-01-26 0703 F6DEV         599 09     F6GQX         599 71    
QSO:  3511 CW 2013-01-26 0704 F6DEV         599 09     F6KCZ         599 14    
QSO:  3511 CW 2013-01-26 0705 F6DEV         599 09     HB9CTU        599 037   
QSO:  3511 CW 2013-01-26 0705 F6DEV         599 09     DL1NKS        599 017   
QSO:  3511 CW 2013-01-26 0706 F6DEV         599 09     F8DHE         599 42    
QSO:  3516 CW 2013-01-26 0733 F6DEV         599 09     F6KHM         599 29    
QSO:  3516 CW 2013-01-26 0733 F6DEV         599 09     F8DFP         599 63    
QSO:  3516 CW 2013-01-26 0734 F6DEV         599 09     G3ZGC         599 032   
QSO:  3516 CW 2013-01-26 0735 F6DEV         599 09     FM5CD         599 FM    
QSO:  3516 CW 2013-01-26 0736 F6DEV         599 09     PA3DBS        599 006   
QSO:  3516 CW 2013-01-26 0737 F6DEV         599 09     F6KEH         599 34    
QSO:  7003 CW 2013-01-26 0744 F6DEV         599 09     F8KHP         599 88    
QSO:  7009 CW 2013-01-26 0751 F6DEV         599 09     F6AUS         599 79    
QSO:  7024 CW 2013-01-26 0804 F6DEV         599 09     F5SBS         599 64    
QSO:  7007 CW 2013-01-26 0807 F6DEV         599 09     FM5WD         599 FM    
QSO:  7014 CW 2013-01-26 0816 F6DEV         599 09     F4EUN         599 83    
QSO:  7011 CW 2013-01-26 0820 F6DEV         599 09     F8FKK         599 26    
QSO:  7011 CW 2013-01-26 0821 F6DEV         599 09     F5OZF         599 33    
QSO:  7011 CW 2013-01-26 0822 F6DEV         599 09     F2FZ          599 47    
QSO:  7011 CW 2013-01-26 0823 F6DEV         599 09     F6API         599 31    
QSO:  7011 CW 2013-01-26 0824 F6DEV         599 09     F5NKX         599 50    
QSO:  7015 CW 2013-01-26 0828 F6DEV         599 09     F6FDR         599 84    
QSO:  7015 CW 2013-01-26 0829 F6DEV         599 09     TM6D          599 38    
QSO:  7015 CW 2013-01-26 0830 F6DEV         599 09     F5IAE         599 18    
QSO:  7015 CW 2013-01-26 0834 F6DEV         599 09     DF3FS         599 012   
QSO:  7015 CW 2013-01-26 0835 F6DEV         599 09     F6IPQ         599 47    
QSO:  7015 CW 2013-01-26 0836 F6DEV         599 09     F8XX          599 30    
QSO:  7015 CW 2013-01-26 0837 F6DEV         599 09     PA3EVY        599 034   
QSO:  7015 CW 2013-01-26 0839 F6DEV         599 09     F5KED         599 36    
QSO:  7015 CW 2013-01-26 0840 F6DEV         599 09     F5ICC         599 24    
QSO:  7015 CW 2013-01-26 0841 F6DEV         599 09     F5RJW         599 71    
QSO:  7015 CW 2013-01-26 0847 F6DEV         599 09     F1IZC         599 19    
QSO:  7025 CW 2013-01-26 0937 F6DEV         599 09     F6GPT         599 33    
QSO:  7023 CW 2013-01-26 0938 F6DEV         599 09     F6IIT         599 86    
QSO:  7022 CW 2013-01-26 0939 F6DEV         599 09     F8DFP         599 63    
QSO:  7022 CW 2013-01-26 0940 F6DEV         599 09     F6KCZ         599 14    
QSO:  7021 CW 2013-01-26 0942 F6DEV         599 09     TM2T          599 13    
QSO:  7003 CW 2013-01-26 0944 F6DEV         599 09     F5PTI         599 16    
QSO:  7006 CW 2013-01-26 0950 F6DEV         599 09     F6KKH         599 11    
QSO:  7012 CW 2013-01-26 0957 F6DEV         599 09     F5JFU         599 58    
QSO:  7012 CW 2013-01-26 1000 F6DEV         599 09     F5BYL         599 31    
QSO:  7016 CW 2013-01-26 1006 F6DEV         599 09     EA2LU         599 056   
QSO:  7019 CW 2013-01-26 1009 F6DEV         599 09     F6EPO/QRP     599 75    
QSO:  7019 CW 2013-01-26 1011 F6DEV         599 09     F3TH          599 22    
QSO:  7019 CW 2013-01-26 1012 F6DEV         599 09     F6DEO         599 95    
QSO:  7019 CW 2013-01-26 1016 F6DEV         599 09     F4KIO         599 33    
QSO: 21014 CW 2013-01-26 1021 F6DEV         599 09     F8UFT         599 77    
QSO: 21029 CW 2013-01-26 1025 F6DEV         599 09     RY7G          599 020   
QSO: 21029 CW 2013-01-26 1026 F6DEV         599 09     DL6KVA        599 012   
QSO: 21029 CW 2013-01-26 1027 F6DEV         599 09     UA3YDH        599 044   
