START-OF-LOG: 2.0
REF-SECTION: 82
CALLSIGN: F8OOI
CLUB:  
CONTEST: REF-CW
CATEGORY: SINGLE-OP ALL LOW CW
CLAIMED-SCORE: 104958
OPERATORS: F8OOI
SOAPBOX: Très bon contest et bonne ambiance! Best 73's a tous!
NAME: John THORESON
RIG: IC7400
RIG: H DIPOLE
CREATED-BY: N1MM Logger V12.12.4
QSO:  7010 CW 2013-01-26 0731 F8OOI         599 82     YO2SQO        599 007     
QSO:  7010 CW 2013-01-26 0738 F8OOI         599 82     SM7CIL        599 012     
QSO:  7010 CW 2013-01-26 0739 F8OOI         599 82     HG5D          599 023     
QSO:  7010 CW 2013-01-26 0743 F8OOI         599 82     DL5YL         599 020     
QSO:  7010 CW 2013-01-26 0743 F8OOI         599 82     F4GLJ         599 95      
QSO:  7010 CW 2013-01-26 0752 F8OOI         599 82     DL5XJ         599 004     
QSO:  7010 CW 2013-01-26 0753 F8OOI         599 82     F8KGH         599 83      
QSO:  7010 CW 2013-01-26 0753 F8OOI         599 82     HA8VK         599 051     
QSO:  7010 CW 2013-01-26 0757 F8OOI         599 82     SE2T          599 006     
QSO:  7010 CW 2013-01-26 0757 F8OOI         599 82     DL1CW         599 007     
QSO:  7010 CW 2013-01-26 0800 F8OOI         599 82     F8BXS         599 01      
QSO:  7010 CW 2013-01-26 0804 F8OOI         599 82     G4SGI         599 028     
QSO:  7010 CW 2013-01-26 0812 F8OOI         599 82     DL6KVA        599 098     
QSO:  7010 CW 2013-01-26 0815 F8OOI         599 82     F5IUZ         599 13      
QSO:  7010 CW 2013-01-26 0820 F8OOI         599 82     F8UFT         599 77      
QSO:  7010 CW 2013-01-26 0825 F8OOI         599 82     F8AEE         599 10      
QSO:  7010 CW 2013-01-26 0829 F8OOI         599 82     F5UL          599 74      
QSO:  7010 CW 2013-01-26 0832 F8OOI         599 82     F6IPQ         599 47      
QSO:  7010 CW 2013-01-26 0836 F8OOI         599 82     F5LGQ         599 79      
QSO:  7010 CW 2013-01-26 0838 F8OOI         599 82     F6CFB         599 49      
QSO:  7010 CW 2013-01-26 0842 F8OOI         599 82     F5BBD         599 02      
QSO:  7010 CW 2013-01-26 0846 F8OOI         599 82     EA2LU         599 004     
QSO:  7010 CW 2013-01-26 0855 F8OOI         599 82     F6SLC         599 71      
QSO:  7010 CW 2013-01-26 0901 F8OOI         599 82     F6KKB         599 11      
QSO:  7010 CW 2013-01-26 0903 F8OOI         599 82     F8FSC         599 39      
