START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DX-CW
CALLSIGN: UA2FZ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA2FZ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DX-CW ARRL/arrl_international_dx_cw_contest/2021.
QSO:  1812 CW 2021-02-20 0338 UA2FZ         599 KW VY2ZM         599 PEI
QSO:  1814 CW 2021-02-20 0339 UA2FZ         599 KW N4YDU         599 NC
QSO:  1821 CW 2021-02-20 0340 UA2FZ         599 K K4ZW          599 VA
QSO:  1826 CW 2021-02-20 0343 UA2FZ         599 KW VE3JM         599 ON
QSO:  1828 CW 2021-02-20 0346 UA2FZ         599 K N2NT          599 ME
QSO:  1825 CW 2021-02-20 0348 UA2FZ         599 KW K1RX          599 NH
QSO:  1829 CW 2021-02-20 0349 UA2FZ         599 KW VO1HP         599 NF
QSO:  1829 CW 2021-02-20 0353 UA2FZ         599 KW VE3DZ         599 ON
QSO:  1830 CW 2021-02-20 0353 UA2FZ         599 KW K1DG          599 NH
QSO:  1834 CW 2021-02-20 0355 UA2FZ         599 KW AA1K          599 DE
QSO:  1835 CW 2021-02-20 0355 UA2FZ         599 K VA2WA         599 QC
QSO:  1836 CW 2021-02-20 0359 UA2FZ         599 K K1IR          599 MA
QSO:  1837 CW 2021-02-20 0359 UA2FZ         599 KW N3AD          599 PA
QSO:  1834 CW 2021-02-20 0402 UA2FZ         599 KW VE9AA         599 NB
QSO:  1839 CW 2021-02-20 0403 UA2FZ         599 KW K3UL          599 PA
QSO:  1840 CW 2021-02-20 0403 UA2FZ         599 KW W2GDJ         599 NY
QSO:  1843 CW 2021-02-20 0406 UA2FZ         599 KW WW2Y          599 NJ
QSO:  1845 CW 2021-02-20 0406 UA2FZ         599 KW K3OO          599 PA
QSO:  1800 CW 2021-02-20 0407 UA2FZ         599 1000 W1JQ          599 CT
QSO:  1839 CW 2021-02-20 0408 UA2FZ         599 1000 WA1Z          599 NH
QSO:  1838 CW 2021-02-20 0409 UA2FZ         599 KW NN3Q          599 PA
QSO:  1833 CW 2021-02-20 0410 UA2FZ         599 KW K4XL          599 VA
QSO:  1830 CW 2021-02-20 0411 UA2FZ         599 KW W2XL          599 NY
QSO:  1819 CW 2021-02-20 0413 UA2FZ         599 K W2SC          599 MD
QSO:  1815 CW 2021-02-20 0414 UA2FZ         599 KW K1TTT         599 MA
QSO:  1813 CW 2021-02-20 0415 UA2FZ         599 KW K1ZZ          599 CT
QSO:  1812 CW 2021-02-20 0416 UA2FZ         599 KW K5ZD          599 MA
QSO:  1811 CW 2021-02-20 0417 UA2FZ         599 KW XL3A          599 ON
QSO:  1800 CW 2021-02-20 0418 UA2FZ         599 KW W3DF          599 MD
QSO:  1816 CW 2021-02-20 0419 UA2FZ         599 KW K3JO          599 MA
QSO:  1846 CW 2021-02-20 0421 UA2FZ         599 K W1GD          599 MA
QSO:  1800 CW 2021-02-20 0422 UA2FZ         599 K K3ZO          599 MD
QSO:  1850 CW 2021-02-20 0424 UA2FZ         599 KW W3LPL         599 MD
QSO:  1851 CW 2021-02-20 0424 UA2FZ         599 KW K2QMF         599 NY
QSO:  1851 CW 2021-02-20 0424 UA2FZ         599 KW W2FU          599 NY
QSO:  1851 CW 2021-02-20 0425 UA2FZ         599 KW K3EL          599 NJ
QSO:  1851 CW 2021-02-20 0425 UA2FZ         599 K KB3Z          599 PA
QSO:  1851 CW 2021-02-20 0426 UA2FZ         599 KW KI1G          599 RI
QSO:  1851 CW 2021-02-20 0426 UA2FZ         599 K NJ3I          599 PA
QSO:  1851 CW 2021-02-20 0426 UA2FZ         599 K W3LL          599 MD
QSO:  1851 CW 2021-02-20 0427 UA2FZ         599 KW N2BA          599 NJ
QSO:  1851 CW 2021-02-20 0427 UA2FZ         599 KW W1AN          599 CT
QSO:  1851 CW 2021-02-20 0428 UA2FZ         599 K N3QE          599 MD
QSO:  1851 CW 2021-02-20 0428 UA2FZ         599 KW NE3F          599 PA
QSO:  1851 CW 2021-02-20 0429 UA2FZ         599 KW NB3I          599 PA
QSO:  1851 CW 2021-02-20 0430 UA2FZ         599 KW K3TEJ         599 PA
QSO:  1851 CW 2021-02-20 0432 UA2FZ         599 KW AA3B          599 PA
QSO:  1851 CW 2021-02-20 0432 UA2FZ         599 KW N4RV          599 VA
QSO:  1851 CW 2021-02-20 0433 UA2FZ         599 K W4NF          599 VA
QSO:  1851 CW 2021-02-20 0435 UA2FZ         599 K K2AX          599 NJ
QSO:  1851 CW 2021-02-20 0435 UA2FZ         599 K N3JT          599 VA
QSO:  1851 CW 2021-02-20 0436 UA2FZ         599 K N2SR          599 NJ
QSO:  1851 CW 2021-02-20 0436 UA2FZ         599 KW WX3B          599 MD
QSO:  1851 CW 2021-02-20 0437 UA2FZ         599 K N3RS          599 PA
QSO:  3516 CW 2021-02-20 0439 UA2FZ         599 KW K2XR          599 PA
QSO:  3517 CW 2021-02-20 0440 UA2FZ         599 KW K1TTT         599 MA
QSO:  3516 CW 2021-02-20 0441 UA2FZ         599 KW K3SV          599 FL
QSO:  3518 CW 2021-02-20 0443 UA2FZ         599 K NB1N          599 MA
QSO:  3520 CW 2021-02-20 0443 UA2FZ         599 KW AA1K          599 DE
QSO:  3543 CW 2021-02-20 0445 UA2FZ         599 KW XL3A          599 ON
QSO:  3560 CW 2021-02-20 0448 UA2FZ         599 KW K1AR          599 NH
QSO:  3561 CW 2021-02-20 0448 UA2FZ         599 K W3LL          599 MD
QSO:  3560 CW 2021-02-20 0449 UA2FZ         599 KW W3LPL         599 MD
QSO:  3561 CW 2021-02-20 0449 UA2FZ         599 K K1IR          599 MA
QSO:  3561 CW 2021-02-20 0449 UA2FZ         599 KW KI1G          599 RI
QSO:  3561 CW 2021-02-20 0449 UA2FZ         599 KW N9NC          599 NH
QSO:  3561 CW 2021-02-20 0450 UA2FZ         599 K N2SR          599 NJ
QSO:  3561 CW 2021-02-20 0450 UA2FZ         599 KW N3RD          599 PA
QSO:  3561 CW 2021-02-20 0451 UA2FZ         599 KW K1RX          599 NH
QSO:  3561 CW 2021-02-20 0451 UA2FZ         599 K K2AX          599 NJ
QSO:  3561 CW 2021-02-20 0451 UA2FZ         599 KW VE3JM         599 ON
QSO:  3561 CW 2021-02-20 0451 UA2FZ         599 KW W2IRT         599 NJ
QSO:  3560 CW 2021-02-20 0452 UA2FZ         599 1KW W8MJ          599 MI
QSO:  3561 CW 2021-02-20 0453 UA2FZ         599 KW AA4V          599 SC
QSO:  3561 CW 2021-02-20 0453 UA2FZ         599 KW KF2O          599 NY
QSO:  3561 CW 2021-02-20 0453 UA2FZ         599 K W9VW          599 IN
QSO:  3560 CW 2021-02-20 0454 UA2FZ         599 KW N2AA          599 NJ
QSO:  3561 CW 2021-02-20 0454 UA2FZ         599 KW K3TEJ         599 PA
QSO:  3561 CW 2021-02-20 0455 UA2FZ         599 KW N1MM          599 CT
QSO:  3561 CW 2021-02-20 0455 UA2FZ         599 KW N3QE          599 MD
QSO:  3561 CW 2021-02-20 0455 UA2FZ         599 KW VE3RZ         599 ON
QSO:  3561 CW 2021-02-20 0456 UA2FZ         599 KW AB3CV         599 MD
QSO:  3561 CW 2021-02-20 0456 UA2FZ         599 KW N2MM          599 NJ
QSO:  3561 CW 2021-02-20 0456 UA2FZ         599 K N3RS          599 PA
QSO:  3506 CW 2021-02-20 0457 UA2FZ         599 KW N3AD          599 PA
QSO:  3560 CW 2021-02-20 0457 UA2FZ         599 KW W3NO          599 PA
QSO:  3561 CW 2021-02-20 0457 UA2FZ         599 KW VE3EJ         599 ON
QSO:  3561 CW 2021-02-20 0458 UA2FZ         599 KW K3JO          599 MA
QSO:  3561 CW 2021-02-20 0458 UA2FZ         599 KW K3RL          599 PA
QSO:  3561 CW 2021-02-20 0458 UA2FZ         599 K K3WW          599 PA
QSO:  3561 CW 2021-02-20 0459 UA2FZ         599 KW N1DG          599 MA
QSO:  3561 CW 2021-02-20 0459 UA2FZ         599 K W1WEF         599 CT
QSO:  3500 CW 2021-02-20 0500 UA2FZ         599 KW KA1R          599 NY
QSO:  3561 CW 2021-02-20 0500 UA2FZ         599 K VA2WA         599 QC
QSO:  3560 CW 2021-02-20 0501 UA2FZ         599 KW KU2C          599 PA
QSO:  3560 CW 2021-02-20 0501 UA2FZ         599 KW WA1T          599 NH
QSO:  3561 CW 2021-02-20 0501 UA2FZ         599 KW K5ZD          599 MA
QSO:  3561 CW 2021-02-20 0502 UA2FZ         599 KW W1FJ          599 MA
QSO:  3561 CW 2021-02-20 0502 UA2FZ         599 KW W3FIZ         599 PA
QSO:  3560 CW 2021-02-20 0503 UA2FZ         599 KW K3OO          599 PA
QSO:  3561 CW 2021-02-20 0503 UA2FZ         599 KW AB3CX         599 NY
QSO:  3561 CW 2021-02-20 0503 UA2FZ         599 KW W4IZT         599 GA
QSO:  3561 CW 2021-02-20 0504 UA2FZ         599 KW K2CJ          599 NJ
QSO:  3561 CW 2021-02-20 0504 UA2FZ         599 K K3WJV         599 PA
QSO:  3561 CW 2021-02-20 0504 UA2FZ         599 KW N4PD          599 VA
QSO:  3561 CW 2021-02-20 0504 UA2FZ         599 KW NX3A          599 VA
QSO:  3561 CW 2021-02-20 0505 UA2FZ         599 KW AG2J          599 NJ
QSO:  3560 CW 2021-02-20 0507 UA2FZ         599 KW K1XM          599 MA
QSO:  3561 CW 2021-02-20 0507 UA2FZ         599 KW KA3D          599 PA
