START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DX-CW
CALLSIGN: DL4BBJ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DL4BBJ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DX-CW ARRL/arrl_international_dx_cw_contest/2019.
QSO: 14018 CW 2019-02-16 1123 DL4BBJ        599 50 W4KZ          599 ME
QSO: 14026 CW 2019-02-16 1129 DL4BBJ        599 50 N2SR          599 NJ
QSO: 14028 CW 2019-02-16 1137 DL4BBJ        599 50 N4AF          599 NC
QSO: 14035 CW 2019-02-16 1139 DL4BBJ        599 50 WK2G          599 PA
QSO: 14037 CW 2019-02-16 1141 DL4BBJ        599 500 KA1IOR        599 MA
QSO: 14040 CW 2019-02-16 1147 DL4BBJ        599 50 AA3B          599 PA
QSO: 14047 CW 2019-02-16 1152 DL4BBJ        599 50 N4WW          599 FL
QSO: 14000 CW 2019-02-16 1201 DL4BBJ        599 40 VO1BQ         599 NF
QSO: 14053 CW 2019-02-16 1222 DL4BBJ        599 50 K3TN          599 VA
QSO: 14054 CW 2019-02-16 1224 DL4BBJ        599 50 K0ZR          599 VA
QSO: 14055 CW 2019-02-16 1226 DL4BBJ        599 50 K1TTT         599 MA
QSO: 14056 CW 2019-02-16 1228 DL4BBJ        599 50 N3XF          599 PA
QSO: 14056 CW 2019-02-16 1230 DL4BBJ        599 50 K3WI          599 DE
QSO: 14057 CW 2019-02-16 1232 DL4BBJ        599 50 AA1ON         599 MA
QSO: 14060 CW 2019-02-16 1237 DL4BBJ        599 50 WA4JUK        599 VA
QSO: 14060 CW 2019-02-16 1239 DL4BBJ        599 50 K2AX          599 NJ
QSO: 14061 CW 2019-02-16 1254 DL4BBJ        599 50 NW3Y          599 DE
QSO: 14061 CW 2019-02-16 1259 DL4BBJ        599 50 VA3DF         599 ON
QSO: 14062 CW 2019-02-16 1318 DL4BBJ        599 50 K9CT          599 IL
QSO: 14064 CW 2019-02-16 1325 DL4BBJ        599 50 W2XL          599 NY
QSO: 14077 CW 2019-02-16 1337 DL4BBJ        599 50 WX0B          599 TX
QSO: 14087 CW 2019-02-16 1338 DL4BBJ        599 50 K2CJ          599 NJ
QSO: 14002 CW 2019-02-17 1001 DL4BBJ        599 50 VY2TT         599 PEI
QSO: 14000 CW 2019-02-17 1115 DL4BBJ        599 50 N5DX          599 NY
QSO: 14000 CW 2019-02-17 1117 DL4BBJ        599 50 KQ2M          599 CT
QSO: 14001 CW 2019-02-17 1118 DL4BBJ        599 50 AA1K          599 DE
QSO: 14002 CW 2019-02-17 1122 DL4BBJ        599 50 KD2RD         599 NY
QSO: 14003 CW 2019-02-17 1123 DL4BBJ        599 50 K3LR          599 PA
QSO: 14004 CW 2019-02-17 1125 DL4BBJ        599 50 KI1G          599 RI
QSO: 14005 CW 2019-02-17 1126 DL4BBJ        599 50 K1LZ          599 MA
QSO: 14006 CW 2019-02-17 1129 DL4BBJ        599 50 N2MM          599 NJ
QSO: 14000 CW 2019-02-17 1131 DL4BBJ        599 50 K1VMT         599 VT
QSO: 14007 CW 2019-02-17 1133 DL4BBJ        599 50 K3WW          599 PA
QSO: 14007 CW 2019-02-17 1134 DL4BBJ        599 50 N2RC          599 NY
QSO: 14009 CW 2019-02-17 1137 DL4BBJ        599 50 K2QMF         599 NY
QSO: 14009 CW 2019-02-17 1137 DL4BBJ        599 50 W3LPL         599 MD
QSO: 14022 CW 2019-02-17 1158 DL4BBJ        599 50 K2LNS         599 PA
QSO: 14022 CW 2019-02-17 1211 DL4BBJ        599 50 NN3Q          599 PA
QSO: 14023 CW 2019-02-17 1214 DL4BBJ        599 50 N4BP          599 FL
QSO: 14023 CW 2019-02-17 1215 DL4BBJ        599 50 K5KU          599 LA
QSO: 14028 CW 2019-02-17 1220 DL4BBJ        599 5 KU2C          599 PA
QSO: 14041 CW 2019-02-17 1240 DL4BBJ        599 50 K5EK          599 NC
QSO: 14043 CW 2019-02-17 1243 DL4BBJ        599 50 W3LL          599 MD
QSO: 14000 CW 2019-02-17 1244 DL4BBJ        599 50 K3ZO          599 MD
QSO: 14045 CW 2019-02-17 1247 DL4BBJ        599 50 K5ZD          599 MA
QSO: 14050 CW 2019-02-17 1249 DL4BBJ        599 50 K3SW          599 PA
QSO: 14000 CW 2019-02-17 1251 DL4BBJ        599 50 N8II          599 WV
QSO: 14067 CW 2019-02-17 1308 DL4BBJ        599 50 K4LQ          599 FL
QSO: 14081 CW 2019-02-17 1314 DL4BBJ        599 50 K8CX          599 OH
QSO: 14083 CW 2019-02-17 1315 DL4BBJ        599 50 K3PH          599 PA
QSO: 14085 CW 2019-02-17 1318 DL4BBJ        599 50 N1PGA         599 MA
QSO: 14090 CW 2019-02-17 1335 DL4BBJ        599 50 WA3EKL        599 MD
QSO: 21006 CW 2019-02-17 1344 DL4BBJ        599 50 N2NT          599 NJ
QSO: 21005 CW 2019-02-17 1345 DL4BBJ        599 50 NR4M          599 VA
END-OF-LOG:
