START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K7III
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K7III
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 RY 2022-06-11 1803 K7III         CN87 W7FI          CN87
QSO:    50 DG 2022-06-11 1805 K7III         CN87 AB9BH         CN87
QSO:    50 RY 2022-06-11 1830 K7III         CN87 VE7DAY        CO70
QSO:    50 PH 2022-06-11 1853 K7III         CN87 N6ZE          CN87
QSO:    50 CW 2022-06-11 1905 K7III         CN87 WB4SPB        CN87
QSO:    50 RY 2022-06-11 1909 K7III         CN87 K7CW          CN87
QSO:    50 DG 2022-06-11 1925 K7III         CN87 KX7L          CN87
QSO:    50 DG 2022-06-11 1950 K7III         CN87 AC7SG/R       CN87
QSO:    50 DG 2022-06-11 2042 K7III         CN87 N6MZ          CN87
QSO:    50 DG 2022-06-11 2215 K7III         CN87 W4IFI         DM57
QSO:    50 DG 2022-06-11 2342 K7III         CN87 VA7ROH        CN89
QSO:    50 DG 2022-06-11 2344 K7III         CN87 N7EPD         CN87
QSO:    50 DG 2022-06-12 0303 K7III         CN87 N6MI          DM04
QSO:    50 DG 2022-06-12 0343 K7III         CN87 WA7PVE        CN87
QSO:    50 DG 2022-06-12 0347 K7III         CN87 K7IU          CN97
QSO:    50 DG 2022-06-12 0348 K7III         CN87 VA7DX         CN89
QSO:    50 RY 2022-06-12 0357 K7III         CN87 KD7UO         CN87
QSO:    50 RY 2022-06-13 0051 K7III         CN87 KG7P          CN87
END-OF-LOG:
