START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KM6SJO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KM6SJO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:   144 FM 2022-06-11 1850 KM6SJO        CM98 N6RO          CM97
QSO:   144 FM 2022-06-11 1908 KM6SJO        CM97 W6KAP         CM98
QSO:   144 PH 2022-06-11 2233 KM6SJO        CM97 W6JFA         CM97
QSO:   432 CW 2022-06-11 2236 KM6SJO        CM97 W6JFA         CM97
QSO:   432 PH 2022-06-12 0038 KM6SJO        CM97 K6HS          CM98
QSO:   144 PH 2022-06-12 1527 KM6SJO        CM97 N6PGQ         CM98
QSO:   144 FM 2022-06-12 1529 KM6SJO        CM97 W6EMR         CM98
QSO:   144 PH 2022-06-12 1536 KM6SJO        CM97 AI6US         CM99
QSO:   144 PH 2022-06-12 1559 KM6SJO        CM97 K6TQ          CM98
QSO:   144 FM 2022-06-12 1601 KM6SJO        CM97 KW6T          CM98
QSO:   144 FM 2022-06-12 1646 KM6SJO        CM97 W6MMM         CM89
QSO:   144 FM 2022-06-12 1702 KM6SJO        CM97 KE6GLA        CM98
QSO:   144 PH 2022-06-12 1712 KM6SJO        CM97 WU6X          CM98
QSO:   432 FM 2022-06-12 1715 KM6SJO        CM97 W6KAP         CM98
QSO:   432 PH 2022-06-12 1718 KM6SJO        CM97 AI6US         CM99
QSO:   144 FM 2022-06-12 1727 KM6SJO        CM97 K6RE          CM98
QSO:   432 FM 2022-06-12 1736 KM6SJO        CM97 K6RE          CM98
END-OF-LOG:
