START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: OZ5TG
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OZ5TG
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 DG 2022-06-12 1514 OZ5TG         JO45 NF3R          FN20
QSO:    50 DG 2022-06-12 1534 OZ5TG         JO45 W3FAY         FM18
QSO:    50 DG 2022-06-12 1552 OZ5TG         JO45 KZ2I          FM29
QSO:    50 DG 2022-06-12 1600 OZ5TG         JO45 WA3EKL        FM19
QSO:    50 DG 2022-06-12 2011 OZ5TG         JO45 KB4BKV        FM19
QSO:    50 RY 2022-06-12 2012 OZ5TG         JO45 KA3E          FN21
QSO:    50 DG 2022-06-12 2013 OZ5TG         JO45 W1BS          FN32
QSO:    50 DG 2022-06-12 2018 OZ5TG         JO45 W1OP          FN41
QSO:    50 DG 2022-06-12 2020 OZ5TG         JO45 N4TL          FM05
QSO:    50 RY 2022-06-12 2023 OZ5TG         JO45 WA2MJP        FN33
QSO:    50 DG 2022-06-12 2025 OZ5TG         JO45 W2LV          FN21
QSO:    50 RY 2022-06-12 2031 OZ5TG         JO45 W3DF          FM19
QSO:    50 DG 2022-06-12 2033 OZ5TG         JO45 WA3EHD        FN20
QSO:    50 RY 2022-06-12 2036 OZ5TG         JO45 KD3HN         FM19
QSO:    50 DG 2022-06-12 2052 OZ5TG         JO45 K8BL          EN91
QSO:    50 DG 2022-06-12 2053 OZ5TG         JO45 NF1O          FN33
QSO:    50 RY 2022-06-12 2053 OZ5TG         JO45 K3SX          FM19
QSO:    50 DG 2022-06-12 2109 OZ5TG         JO45 N8GA          EN80
QSO:    50 DG 2022-06-12 2151 OZ5TG         JO55 VE3DZ         FN03
END-OF-LOG:
