START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KB7MLK
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KB7MLK
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 PH 2022-06-11 1845 KB7MLK        EM13 N6MI          DM04
QSO:    50 DG 2022-06-11 2333 KB7MLK        EM13 NN5T          EM12
QSO:    50 DG 2022-06-11 2344 KB7MLK        EM13 WA5RR         EM04
QSO:    50 DG 2022-06-12 1510 KB7MLK        EM13 KC6NKK        DM14
QSO:    50 DG 2022-06-12 1523 KB7MLK        EM13 KG7NV         DM17
QSO:    50 DG 2022-06-12 1527 KB7MLK        EM13 AE5FM         EM13
QSO:    50 PH 2022-06-12 1729 KB7MLK        EM13 KU8E          EM72
QSO:    50 PH 2022-06-12 1746 KB7MLK        EM13 N6KN          DM03
QSO:    50 DG 2022-06-12 2123 KB7MLK        EM13 N4UFP         EM94
QSO:    50 PH 2022-06-12 2131 KB7MLK        EM13 K3DNE         EM94
QSO:    50 PH 2022-06-12 2133 KB7MLK        EM13 K0EJ          EM75
QSO:    50 PH 2022-06-13 0220 KB7MLK        EM13 K5OF          FM14
QSO:    50 PH 2022-06-13 0223 KB7MLK        EM13 AD4ES         EL98
QSO:    50 PH 2022-06-13 0225 KB7MLK        EM12 W3SO          FN00
QSO:    50 PH 2022-06-13 0228 KB7MLK        EM13 W9GA          EN53
QSO:    50 PH 2022-06-13 0231 KB7MLK        EM13 N2PA          FN12
QSO:    50 PH 2022-06-13 0235 KB7MLK        EM13 N9XG          EN60
QSO:    50 PH 2022-06-13 0239 KB7MLK        EM13 KO4ECD        FM09
QSO:    50 PH 2022-06-13 0253 KB7MLK        EM13 K4BAI         EM72
QSO:    50 PH 2022-06-13 0259 KB7MLK        EM13 NV9L          EN60
END-OF-LOG:
