START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W0DET
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W0DET
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 DG 2022-06-12 0213 W0DET         DM69 N9EAT         EN41
QSO:    50 DG 2022-06-12 0218 W0DET         DM69 K9SUL         EN50
QSO:    50 DG 2022-06-12 0221 W0DET         DM69 W9XA          EN51
QSO:    50 DG 2022-06-12 0227 W0DET         DM69 N9XG          EN60
QSO:    50 DG 2022-06-12 0232 W0DET         DM69 W3LL          FM19
QSO:    50 RY 2022-06-12 0235 W0DET         DM69 W0FY          EM48
QSO:    50 DG 2022-06-12 0237 W0DET         DM69 W5TRL         EM10
QSO:    50 DG 2022-06-12 0239 W0DET         DM69 WV4P          EM55
QSO:    50 DG 2022-06-12 0301 W0DET         DM69 KB0NAV        DM79
QSO:    50 DG 2022-06-12 0301 W0DET         DM69 KB0NAV        DM79
QSO:    50 RY 2022-06-12 0316 W0DET         DM69 K9NW          EM79
QSO:    50 DG 2022-06-12 0321 W0DET         DM69 N9DR          EN70
QSO:    50 DG 2022-06-12 1337 W0DET         DM69 KI0G          DM69
QSO:    50 DG 2022-06-12 1455 W0DET         DM69 N0KV          DM79
QSO:    50 RY 2022-06-12 1503 W0DET         DM69 XE2JS         DL68
QSO:    50 DG 2022-06-12 1511 W0DET         DM69 N5GIT         EL09
QSO:    50 DG 2022-06-12 2259 W0DET         DM69 W5SUM         EM32
END-OF-LOG:
