START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N6TEB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N6TEB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 DG 2022-06-11 1832 N6TEB         DM03 AG6RS/R       DM14
QSO:    50 DG 2022-06-11 1901 N6TEB         DM03 AF5CC         EM04
QSO:    50 DG 2022-06-11 2244 N6TEB         DM03 N6QQ          DM03
QSO:   432 FM 2022-06-11 2305 N6TEB         DM03 K6JO/R        DM03
QSO:   432 PH 2022-06-11 2306 N6TEB         DM03 N6MDV         DM03
QSO:   144 FM 2022-06-11 2309 N6TEB         DM03 K6JO/R        DM03
QSO:    50 DG 2022-06-11 2315 N6TEB         DM03 W6KC          DM04
QSO:   432 PH 2022-06-11 2321 N6TEB         DM03 N6VI          DM04
QSO:    50 PH 2022-06-11 2327 N6TEB         DM03 K6JO/R        DM03
QSO:   144 FM 2022-06-11 2330 N6TEB         DM03 W6GLS         DM13
QSO:   432 PH 2022-06-11 2330 N6TEB         DM03 N6GP/R        DM04
QSO:    50 DG 2022-06-11 2338 N6TEB         DM03 KC6MIE        DM13
QSO:    50 DG 2022-06-11 2342 N6TEB         DM03 N6GP/R        DM04
QSO:   432 PH 2022-06-12 0007 N6TEB         DM03 K6MAA         DM04
QSO:   432 FM 2022-06-12 0009 N6TEB         DM03 N1TEN         DM12
QSO:   144 PH 2022-06-12 0010 N6TEB         DM03 N6VI          DM04
QSO:    50 PH 2022-06-12 0013 N6TEB         DM03 N6VI          DM04
QSO:    50 PH 2022-06-12 0018 N6TEB         DM03 K6JO/R        DM03
QSO:    50 PH 2022-06-12 0020 N6TEB         DM03 K6LMN/R       DM04
END-OF-LOG:
