START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: NJ2DX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: NJ2DX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 DG 2022-06-11 1824 NJ2DX         FM29 K2RET         FM29
QSO:    50 DG 2022-06-11 1835 NJ2DX         FM29 N3EXA         FN20
QSO:    50 DG 2022-06-11 1835 NJ2DX         FM29 N3EXA         FN20
QSO:    50 DG 2022-06-11 1848 NJ2DX         FM29 WO2Y          FN20
QSO:    50 DG 2022-06-11 1901 NJ2DX         FM29 W2YR          FN20
QSO:    50 PH 2022-06-11 1958 NJ2DX         FM29 W3CCX         FN21
QSO:    50 RY 2022-06-11 2214 NJ2DX         FM29 WI9WI         EN45
QSO:    50 DG 2022-06-11 2219 NJ2DX         FM29 N9ISN         EN44
QSO:    50 PH 2022-06-11 2309 NJ2DX         FM29 N5BO          EM60
QSO:    50 PH 2022-06-11 2312 NJ2DX         FM29 KU8E          EM72
QSO:    50 PH 2022-06-11 2315 NJ2DX         FM29 WB9TFH        EN53
QSO:    50 PH 2022-06-11 2317 NJ2DX         FM29 K4PV          EM60
QSO:    50 PH 2022-06-11 2319 NJ2DX         FM29 K3DNE         EM94
QSO:    50 PH 2022-06-11 2320 NJ2DX         FM29 N5BO          EM60
QSO:    50 PH 2022-06-12 1849 NJ2DX         FM29 N4BP          EL96
QSO:    50 DG 2022-06-12 1859 NJ2DX         FM29 KW4G          EL97
QSO:    50 DG 2022-06-12 1909 NJ2DX         FM29 AD4ES         EL98
QSO:    50 PH 2022-06-12 1924 NJ2DX         FM29 K5FUV         EM26
END-OF-LOG:
