START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: AI8F
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: AI8F
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 CW 2022-06-12 2320 AI8F          EM74 N0KV          DM79
QSO:    50 PH 2022-06-12 2324 AI8F          EM74 WE1P          FN22
QSO:    50 PH 2022-06-12 2348 AI8F          EM74 N2RC          FN21
QSO:    50 PH 2022-06-12 2350 AI8F          EM74 K5KJ          EM12
QSO:    50 PH 2022-06-12 2353 AI8F          EM74 K8ZR          EN91
QSO:    50 DG 2022-06-13 0007 AI8F          EM74 KO4ECD        FM09
QSO:    50 CW 2022-06-13 0021 AI8F          EM74 NE9U          EN44
QSO:    50 CW 2022-06-13 0026 AI8F          EM74 WA8ZBT        EM12
QSO:    50 CW 2022-06-13 0034 AI8F          EM74 AA1K          FM29
QSO:    50 PH 2022-06-13 0037 AI8F          EM74 KI5MM         EM12
QSO:    50 PH 2022-06-13 0044 AI8F          EM74 AB5EB         EL09
QSO:    50 PH 2022-06-13 0047 AI8F          EM74 KA0PQW        EN33
QSO:    50 CW 2022-06-13 0048 AI8F          EM74 N0UR          EN33
QSO:    50 PH 2022-06-13 0050 AI8F          EM74 W0UC          EN44
QSO:    50 CW 2022-06-13 0052 AI8F          EM74 AE1T          FN43
QSO:    50 CW 2022-06-13 0054 AI8F          EM73 N2RD          FN12
QSO:    50 PH 2022-06-13 0100 AI8F          EM74 AC0RA         EN15
END-OF-LOG:
