START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W0PSY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W0PSY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 DG 2022-06-11 2204 W0PSY         DN70 NO0T          DM79
QSO:    50 DG 2022-06-11 2205 W0PSY         DM79 WT0DX         DM79
QSO:    50 DG 2022-06-11 2212 W0PSY         DN70 AD7MC         CN85
QSO:    50 DG 2022-06-12 0324 W0PSY         DN70 W0MU          DM79
QSO:    50 DG 2022-06-12 0324 W0PSY         DN70 WB9LWO        EM49
QSO:    50 DG 2022-06-12 0330 W0PSY         DN70 KZ4KX         EM66
QSO:    50 DG 2022-06-12 0332 W0PSY         DN70 AB0TA         EM48
QSO:    50 DG 2022-06-12 0339 W0PSY         DN70 K4SSO         EM48
QSO:    50 RY 2022-06-12 0346 W0PSY         DN70 K9NW          EM79
QSO:    50 DG 2022-06-12 0347 W0PSY         DN70 N9TF          EM66
QSO:    50 DG 2022-06-12 0350 W0PSY         DN70 N3MK          FM27
QSO:    50 DG 2022-06-12 1527 W0PSY         DN70 W6RN          CM96
QSO:    50 DG 2022-06-12 1530 W0PSY         DN70 WY7AA         DN71
QSO:    50 DG 2022-06-12 2226 W0PSY         DN70 KB0NAV        DM79
QSO:    50 DG 2022-06-12 2228 W0PSY         DN70 K8NVR         EN91
QSO:    50 DG 2022-06-12 2230 W0PSY         DN70 KI6DY         EN91
QSO:    50 DG 2022-06-12 2234 W0PSY         DN70 KT8O          EN71
QSO:    50 DG 2022-06-12 2237 W0PSY         DN70 KA6BIM        CN73
QSO:    50 DG 2022-06-12 2241 W0PSY         DN70 VA3IKE        EN82
END-OF-LOG:
