START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K7GM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K7GM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2022.
QSO:    50 CW 2022-06-13 0036 K7GM          FN65 N0AV          EN32
QSO:    50 CW 2022-06-13 0038 K7GM          FN65 VE9AA         FN66
QSO:    50 CW 2022-06-13 0039 K7GM          FN65 N9TTK         EM79
QSO:    50 CW 2022-06-13 0040 K7GM          FN65 K9NW          EM79
QSO:    50 CW 2022-06-13 0041 K7GM          FN65 W2SZ          FN32
QSO:    50 CW 2022-06-13 0042 K7GM          FN65 N4SS          EM77
QSO:    50 CW 2022-06-13 0043 K7GM          FN56 K4SO          FM18
QSO:    50 CW 2022-06-13 0046 K7GM          FN65 KB9LLD        EM48
QSO:    50 CW 2022-06-13 0047 K7GM          FN65 N0KV          DM79
QSO:    50 CW 2022-06-13 0048 K7GM          FN65 K4WI          EM62
QSO:    50 CW 2022-06-13 0048 K7GM          FN65 K9CT          EN50
QSO:    50 CW 2022-06-13 0051 K7GM          FN65 VE3EJ         FN03
QSO:    50 CW 2022-06-13 0054 K7GM          FN65 K5XU          EM42
QSO:    50 CW 2022-06-13 0055 K7GM          FN65 W3TB          EM65
QSO:    50 CW 2022-06-13 0057 K7GM          FN65 K4PV          EM60
QSO:    50 CW 2022-06-13 0103 K7GM          FM15 N2RD          FN12
QSO:    50 CW 2022-06-13 0107 K7GM          FN65 N9TF          EM66
QSO:    50 CW 2022-06-13 0108 K7GM          FN65 XE2X          EL06
QSO:    50 CW 2022-06-13 0109 K7GM          FN65 AG9A          EN62
QSO:    50 CW 2022-06-13 0112 K7GM          FN65 N5XZ          EL29
END-OF-LOG:
