START-OF-LOG: 3.0
CALLSIGN: DF6YC
CLAIMED-SCORE: 23760
CLUB:
CREATED-BY: MixW 3.1.1
NAME: Michael Funk
OPERATORS: DF6YC
SOAPBOX: nice Contest, good conditions, but at least a non rotating beam,
QSO: 21099 RY 2013-02-09 1505 DF6YC         599 049    NR4M          599 250    0
QSO: 21101 RY 2013-02-09 1510 DF6YC         599 050    N4ZZ          599 333    0
QSO: 21104 RY 2013-02-09 1513 DF6YC         599 051    WA2ETU        599 307    0
QSO: 21108 RY 2013-02-09 1519 DF6YC         599 052    KK9A          599 787    0
QSO: 14084 RY 2013-02-09 1528 DF6YC         599 053    RA5A          599 440    0
QSO: 14086 RY 2013-02-09 1533 DF6YC         599 054    EA3CS         599 031    0
QSO: 14091 RY 2013-02-09 1537 DF6YC         599 055    IZ8EFD        599 229    0
QSO:  7048 RY 2013-02-09 2118 DF6YC         599 056    EM2G          599 1019   0
QSO:  7048 RY 2013-02-09 2119 DF6YC         599 057    RC5Z          599 730    0
QSO:  7049 RY 2013-02-09 2121 DF6YC         599 058    UN1L          599 677    0
QSO:  7050 RY 2013-02-09 2124 DF6YC         599 059    UA5C          599 1802   0
QSO:  7051 RY 2013-02-09 2128 DF6YC         599 060    UZ5U          599 497    0
QSO:  7056 RY 2013-02-09 2138 DF6YC         599 061    S53M          599 864    0
QSO:  7057 RY 2013-02-09 2140 DF6YC         599 062    UR4CU         599 313    0
QSO:  7040 RY 2013-02-10 0811 DF6YC         599 063    IK4QJF        599 602    0
QSO:  7036 RY 2013-02-10 0814 DF6YC         599 064    DL4MCF        599 962    0
QSO:  7037 RY 2013-02-10 0815 DF6YC         599 065    9A1A          599 1377   0
QSO:  7041 RY 2013-02-10 0818 DF6YC         599 066    DC3RJ         599 793    0
QSO:  7042 RY 2013-02-10 0819 DF6YC         599 067    DL5KUD        599 361    0
QSO:  7042 RY 2013-02-10 0820 DF6YC         599 068    S51DX         599 256    0
QSO:  7070 RY 2013-02-10 0822 DF6YC         599 069    OK1SI         599 222    0
QSO: 14078 RY 2013-02-10 0824 DF6YC         599 070    UX4E          599 713    0
QSO: 14081 RY 2013-02-10 0826 DF6YC         599 071    RT3P          599 794    0
QSO: 14083 RY 2013-02-10 0841 DF6YC         599 072    UW1M          599 1208   0
QSO: 14084 RY 2013-02-10 0841 DF6YC         599 073    ES4RD         599 724    0
QSO: 14085 RY 2013-02-10 0843 DF6YC         599 074    YU8NU         599 450    0
QSO: 14087 RY 2013-02-10 0844 DF6YC         599 075    UC7A          599 855    0
QSO: 14088 RY 2013-02-10 0845 DF6YC         599 076    RW4W          599 1440   0
QSO: 14088 RY 2013-02-10 0846 DF6YC         599 077    RA4HL         599 847    0
QSO: 14089 RY 2013-02-10 0851 DF6YC         599 078    UR8RF         599 151    0
QSO: 21080 RY 2013-02-10 0854 DF6YC         599 079    UA3XO         599 403    0
QSO: 21086 RY 2013-02-10 0903 DF6YC         599 080    9A6NA         599 740    0
QSO: 21087 RY 2013-02-10 0909 DF6YC         599 081    9A5MT         599 654    0
QSO: 21089 RY 2013-02-10 0912 DF6YC         599 082    EO3Q          599 1382   0
QSO: 21090 RY 2013-02-10 0914 DF6YC         599 083    EM2G          599 1492   0
QSO: 21093 RY 2013-02-10 0926 DF6YC         599 084    JA6ZPR        599 1215   0
QSO: 21095 RY 2013-02-10 0928 DF6YC         599 085    UA4FQI        599 926    0
QSO: 21095 RY 2013-02-10 0931 DF6YC         599 086    EA7IQM        599 40     0
QSO: 21096 RY 2013-02-10 0932 DF6YC         599 087    SZ1A          599 572    0
QSO: 21099 RY 2013-02-10 0937 DF6YC         599 088    UA6CE         599 505    0
QSO: 21102 RY 2013-02-10 0943 DF6YC         599 089    ZL1G          599 604    0
QSO: 21107 RY 2013-02-10 0947 DF6YC         599 090    RU3ALR        599 362    0
QSO: 21111 RY 2013-02-10 0954 DF6YC         599 091    HZ1TT         599 73     0
QSO: 21112 RY 2013-02-10 0956 DF6YC         599 092    LZ2JA         599 394    0
QSO: 21117 RY 2013-02-10 1000 DF6YC         599 093    UA5C          599 2327   0
QSO: 21118 RY 2013-02-10 1004 DF6YC         599 094    RT9S          599 970    0
QSO: 21123 RY 2013-02-10 1006 DF6YC         599 095    UA9AFS        599 693    0
QSO: 21124 RY 2013-02-10 1008 DF6YC         599 096    R5ACQ         599 307    0
QSO: 21130 RY 2013-02-10 1011 DF6YC         599 097    UC7A          599 962    0
QSO: 28083 RY 2013-02-10 1015 DF6YC         599 098    RA4FUN        599 541    0
QSO: 28083 RY 2013-02-10 1016 DF6YC         599 099    UA4ALI        599 441    0
QSO: 28088 RY 2013-02-10 1018 DF6YC         599 100    RX4WX         599 414    0
QSO: 28089 RY 2013-02-10 1028 DF6YC         599 101    A60A          599 887    0
QSO: 28091 RY 2013-02-10 1035 DF6YC         599 102    UA4WAU        599 1338   0
QSO:  7045 RY 2013-02-10 1044 DF6YC         599 103    IV3YER        599 094    0
QSO:  7048 RY 2013-02-10 1047 DF6YC         599 104    OK2BXW        599 992    0
END-OF-LOG:
