START-OF-LOG: 3.0
CALLSIGN: UR4MH
CATEGORY-OVERLAY:
CLAIMED-SCORE: 0
CLUB:
CONTEST: CQ-WPX-RTTY
CREATED-BY: MixW 2.19
NAME: Konstantin
OPERATORS: UR4MH
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
QSO:  3591 RY 2013-02-09 1552 UR4MH         599 002    LY2FN         599        0
QSO:  3588 RY 2013-02-09 1556 UR4MH         599 001    3Z8T          599 21     0
QSO:  3588 RY 2013-02-09 1839 UR4MH         599 002    Z37M          599 992    0
QSO:  3589 RY 2013-02-09 1842 UR4MH         599 003    SD0DX         599 133    0
QSO:  3589 RY 2013-02-09 1843 UR4MH         599 004    IZ0CBR        599 409    0
QSO:  3590 RY 2013-02-09 1846 UR4MH         599 005    OM3KAG        599 306    0
QSO:  3590 RY 2013-02-09 1848 UR4MH         599 006    OH2K          599 080    0
QSO:  3592 RY 2013-02-09 1853 UR4MH         599 007    SV2BFN        599 393    0
QSO:  3593 RY 2013-02-09 1856 UR4MH         599 008    M7T           599 096    0
QSO:  7040 RY 2013-02-09 1901 UR4MH         599 009    YO3VU         599 441    0
QSO:  7040 RY 2013-02-09 1902 UR4MH         599 010    DM5EL         599 495    0
QSO:  7039 RY 2013-02-09 1903 UR4MH         599 011    YT5W          599 185    0
QSO:  7039 RY 2013-02-09 1905 UR4MH         599 012    IK2SND        599 299    0
QSO:  7037 RY 2013-02-09 1907 UR4MH         599 013    9A1A          599 910    0
QSO:  7039 RY 2013-02-09 1907 UR4MH         599 014    IW9BCW        599 005    0
QSO:  7037 RY 2013-02-09 1910 UR4MH         599 015    9A2UZ         599 410    0
QSO:  7036 RY 2013-02-09 1911 UR4MH         599 016    HA30S         599 580    0
QSO: 14091 RY 2013-02-09 1914 UR4MH         599 017    EA3KU         599 325    0
QSO:  7045 RY 2013-02-09 1923 UR4MH         599 018    OK2BXW        599 590    0
QSO:  7045 RY 2013-02-09 1925 UR4MH         599 019    OK2SFP        599 487    0
QSO:  7044 RY 2013-02-09 1927 UR4MH         599 020    OG30OJ        599 777    0
QSO:  7043 RY 2013-02-09 1936 UR4MH         599 021    LX7I          599 686    0
QSO:  7042 RY 2013-02-09 1942 UR4MH         599 022    OL8M          599 970    0
QSO:  7040 RY 2013-02-09 1951 UR4MH         599 023    JR4OZR        599 592    0
QSO:  7038 RY 2013-02-09 1957 UR4MH         599 024    JA7BME        599 184    0
QSO:  7035 RY 2013-02-10 0451 UR4MH         599 025    RV3TG         599 465    0
QSO:  7037 RY 2013-02-10 0453 UR4MH         599 026    UN1O          599 189    0
QSO:  7041 RY 2013-02-10 0456 UR4MH         599 027    YSZ1A         599 623    0
QSO:  7041 RY 2013-02-10 0457 UR4MH         599 028    YU2A          599 655    0
QSO:  7040 RY 2013-02-10 0458 UR4MH         599 029    RN3BO         599 184    0
QSO:  7043 RY 2013-02-10 0459 UR4MH         599 030    E75C          599 441    0
QSO:  7078 RY 2013-02-10 0519 UR4MH         599 031    Z37M          599 1464   0
QSO:  7069 RY 2013-02-10 0522 UR4MH         599 032    UZ7HO         599 672    0
QSO:  7068 RY 2013-02-10 0523 UR4MH         599 033    CP3U          599 2740   0
QSO:  7067 RY 2013-02-10 0525 UR4MH         599 034    DJ6QT         599 846    0
QSO:  7068 RY 2013-02-10 0527 UR4MH         599 035    LN5O          599 261    0
QSO:  7066 RY 2013-02-10 0529 UR4MH         599 036    EO3Q          599 1154   0
QSO:  7064 RY 2013-02-10 0531 UR4MH         599 037    EB5AL         599 637    0
QSO:  7063 RY 2013-02-10 0534 UR4MH         599 038    PA9DD         599 157    0
QSO:  7063 RY 2013-02-10 0535 UR4MH         599 039    SP9CTS        599 254    0
QSO:  7061 RY 2013-02-10 0540 UR4MH         599 040    PD5JFK        599 074    0
QSO:  7060 RY 2013-02-10 0542 UR4MH         599 041    RX3VF         599 307    0
QSO:  7060 RY 2013-02-10 0543 UR4MH         599 042    LZ9R          599 220    0
QSO:  7060 RY 2013-02-10 0545 UR4MH         599 043    SV2CLJ        599 029    0
QSO:  7060 RY 2013-02-10 0545 UR4MH         599 044    HA7PO         599 210    0
QSO:  7060 RY 2013-02-10 0547 UR4MH         599 045    LY2BUU        599 242    0
QSO:  7060 RY 2013-02-10 0548 UR4MH         599 046    UR4CU         599 343    0
QSO:  7060 RY 2013-02-10 0550 UR4MH         599 047    HA5PT         599 526    0
QSO:  7060 RY 2013-02-10 0553 UR4MH         599 048    UC7A          599 743    0
