START-OF-LOG: 3.0
CREATED-BY: LM Version 4.10 (c) 1992, 2013 by DL8WAA
LOCATION: DX
CONTEST: CQ-WPX-RTTY
CALLSIGN: DK5TX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: TB-WIRES
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CLAIMED-SCORE: 54087
OPERATORS: DK5TX, SWL_EMELIE
CLUB: BAVARIAN CONTEST CLUB
NAME: Ulf Schneider
SOAPBOX: This have been my very first RTTY QSOs. On Sunday I got some
SOAPBOX: help from SWL Emelie (5 years old). She operated the F-keys,
SOAPBOX: I operated mouse and TRX. Great fun.
QSO: 14000 RY 2013-02-09 1209 DK5TX         599 001    JH4UYB        599 451    0
QSO: 14000 RY 2013-02-09 1312 DK5TX         599 002    RG9A          599 1325   0
QSO: 14000 RY 2013-02-09 1313 DK5TX         599 003    OF3I          599 262    0
QSO: 14000 RY 2013-02-09 1315 DK5TX         599 004    SZ1A          599 381    0
QSO: 14000 RY 2013-02-09 1337 DK5TX         599 005    WX3SKY        599 489    0
QSO: 14000 RY 2013-02-09 1340 DK5TX         599 006    VY2LI         599 165    0
QSO: 14000 RY 2013-02-09 1342 DK5TX         599 007    OG30OJ        599 481    0
QSO: 14000 RY 2013-02-09 1348 DK5TX         599 008    YU1UN         599 276    0
QSO: 14000 RY 2013-02-09 1352 DK5TX         599 009    YU8NU         599 256    0
QSO: 14000 RY 2013-02-09 1358 DK5TX         599 010    OH6XY         599 331    0
QSO: 14000 RY 2013-02-09 1359 DK5TX         599 011    YT2U          599 237    0
QSO: 14000 RY 2013-02-09 1359 DK5TX         599 012    UY3MW         599 173    0
QSO: 14000 RY 2013-02-09 1401 DK5TX         599 014    LX7I          599 285    0
QSO: 14000 RY 2013-02-09 1407 DK5TX         599 015    KT1I          599 471    0
QSO: 14000 RY 2013-02-09 1409 DK5TX         599 017    R7AL          599 023    0
QSO: 14000 RY 2013-02-09 1416 DK5TX         599 018    WD5DBV        599 21     0
QSO: 14000 RY 2013-02-09 1418 DK5TX         599 019    EW1NM         599 280    0
QSO: 14000 RY 2013-02-09 1420 DK5TX         599 020    IK7CMY        599 035    0
QSO: 14000 RY 2013-02-09 1423 DK5TX         599 021    KE9I          599 485    0
QSO: 14000 RY 2013-02-09 1427 DK5TX         599 022    HA5PT         599 350    0
QSO: 14000 RY 2013-02-09 1541 DK5TX         599 023    R3BB          599 289    0
QSO: 14000 RY 2013-02-09 1543 DK5TX         599 024    WE4M          599 777    0
QSO: 14000 RY 2013-02-09 1543 DK5TX         599 025    AB0RX         599 850    0
QSO: 14000 RY 2013-02-09 1545 DK5TX         599 026    UC7A          599 534    0
QSO: 14000 RY 2013-02-09 1545 DK5TX         599 027    TF3AO         599 366    0
QSO: 14000 RY 2013-02-09 1546 DK5TX         599 028    UX1UF         599 199    0
QSO: 14000 RY 2013-02-09 1547 DK5TX         599 029    AC0C          599 797    0
QSO: 14000 RY 2013-02-09 1547 DK5TX         599 030    EA8CNB        599 638    0
QSO: 14000 RY 2013-02-09 1548 DK5TX         599 031    VE4EAR        599 367    0
QSO: 14000 RY 2013-02-09 1548 DK5TX         599 032    K4GMH         599 141    0
QSO: 14000 RY 2013-02-09 1551 DK5TX         599 033    AA3B          599 986    0
QSO: 14000 RY 2013-02-09 1552 DK5TX         599 034    KM1W          599 983    0
QSO: 14000 RY 2013-02-09 1555 DK5TX         599 035    K9CT          599 1548   0
QSO: 14000 RY 2013-02-09 1556 DK5TX         599 036    R2UZ          599 59     0
QSO: 14000 RY 2013-02-09 1559 DK5TX         599 037    NU4Y          599 074    0
QSO: 14000 RY 2013-02-09 1607 DK5TX         599 038    K4FX          599 353    0
QSO: 14000 RY 2013-02-09 1609 DK5TX         599 039    EE5C          599 162    0
QSO: 14000 RY 2013-02-09 1613 DK5TX         599 040    WA5ZUP        599 387    0
QSO: 14000 RY 2013-02-09 1613 DK5TX         599 041    EA5RS         599 1395   0
QSO: 14000 RY 2013-02-09 1615 DK5TX         599 042    RW6CR         599        0
QSO: 14000 RY 2013-02-09 1619 DK5TX         599 043    OH6MW         599 299    0
QSO: 14000 RY 2013-02-09 1621 DK5TX         599 044    CT3BD         599 187    0
QSO: 14000 RY 2013-02-09 1622 DK5TX         599 045    DL3BQA        599 463    0
QSO: 14000 RY 2013-02-09 1623 DK5TX         599 046    W6WRT         599 280    0
QSO: 14000 RY 2013-02-09 1625 DK5TX         599 047    IZ6TSA        599 492    0
QSO: 14000 RY 2013-02-09 1627 DK5TX         599 048    DP9A          599 371    0
QSO: 14000 RY 2013-02-09 1628 DK5TX         599 049    NR4M          599 387    0
QSO: 14000 RY 2013-02-09 1629 DK5TX         599 050    RU5TT         599 528    0
QSO: 14000 RY 2013-02-09 1630 DK5TX         599 051    OL8M          599 756    0
QSO: 14000 RY 2013-02-09 1637 DK5TX         599 052    DM5EL         599 384    0
QSO: 14000 RY 2013-02-09 1641 DK5TX         599 053    9A1A          599 606    0
QSO: 21000 RY 2013-02-09 1645 DK5TX         599 055    W4UEF         599 133    0
QSO: 21000 RY 2013-02-09 1646 DK5TX         599 056    AB4GG         599 614    0
QSO: 21000 RY 2013-02-09 1719 DK5TX         599 057    NP2/N5RZ      599 336    0
QSO: 21000 RY 2013-02-09 1720 DK5TX         599 058    IZ1PKV        599 649    0
QSO: 21000 RY 2013-02-09 1721 DK5TX         599 059    NV9L          599 1013   0
QSO: 21000 RY 2013-02-09 1845 DK5TX         599 060    NR4M          599 479    0
QSO: 21000 RY 2013-02-09 1849 DK5TX         599 061    YV1FPT        599 131    0
QSO: 14000 RY 2013-02-09 1853 DK5TX         599 062    VA2AM         599 645    0
QSO: 14000 RY 2013-02-09 1856 DK5TX         599 063    LN5O          599 180    0
QSO: 14000 RY 2013-02-09 2101 DK5TX         599 064    VA2UP         599 912    0
QSO: 14000 RY 2013-02-09 2102 DK5TX         599 065    K3EL          599 46     0
QSO: 14000 RY 2013-02-09 2105 DK5TX         599 066    W3FV          599 995    0
QSO: 14000 RY 2013-02-09 2107 DK5TX         599 067    K1SFA         599 1311   0
QSO: 14000 RY 2013-02-09 2109 DK5TX         599 068    NO2T          599 582    0
QSO: 14000 RY 2013-02-09 2112 DK5TX         599 069    K9DJ          599 290    0
QSO: 14000 RY 2013-02-09 2115 DK5TX         599 070    4M5L          599 370    0
QSO: 14000 RY 2013-02-09 2119 DK5TX         599 071    NV9L          599 1292   0
QSO:  7000 RY 2013-02-09 2132 DK5TX         599 072    W2YC          599 630    0
QSO:  7000 RY 2013-02-09 2132 DK5TX         599 073    WT4O          599 512    0
QSO:  7000 RY 2013-02-09 2133 DK5TX         599 074    EO3Q          599 995    0
QSO:  7000 RY 2013-02-09 2135 DK5TX         599 075    DM1A          599 1246   0
QSO:  7000 RY 2013-02-09 2136 DK5TX         599 077    A65BP         599 965    0
