START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: RZ4AG
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 749580
NAME: Alexander Anipkin
OPERATORS: RZ4AG
CLUB: Russian Contest Club EUROPE
CERTIFICATE: NO
CREATED-BY: AATest v.2.1.11
QSO:  3502 CW 2018-11-24 0003 RZ4AG         599 16     LY5I          599 15
QSO:  3503 CW 2018-11-24 0007 RZ4AG         599 16     OH5Z          599 15
QSO:  3504 CW 2018-11-24 0008 RZ4AG         599 16     SK3W          599 14
QSO:  3510 CW 2018-11-24 0009 RZ4AG         599 16     YL3CW         599 15
QSO:  3512 CW 2018-11-24 0010 RZ4AG         599 16     HG5D          599 15
QSO:  3512 CW 2018-11-24 0011 RZ4AG         599 16     RW0A          599 18
QSO:  3514 CW 2018-11-24 0013 RZ4AG         599 16     M0UNN         599 14
QSO:  3515 CW 2018-11-24 0014 RZ4AG         599 16     LY5R          599 15
QSO:  3516 CW 2018-11-24 0015 RZ4AG         599 16     OM7M          599 15
QSO:  3517 CW 2018-11-24 0016 RZ4AG         599 16     HG2DX         599 15
QSO:  3517 CW 2018-11-24 0017 RZ4AG         599 16     LN8W          599 14
QSO:  3518 CW 2018-11-24 0017 RZ4AG         599 16     SE6E          599 14
QSO:  3565 CW 2018-11-24 0020 RZ4AG         599 16     SQ5JUP        599 15
QSO:  3564 CW 2018-11-24 0021 RZ4AG         599 16     EW6F          599 16
QSO:  3562 CW 2018-11-24 0021 RZ4AG         599 16     OK1HMP        599 15
QSO:  3561 CW 2018-11-24 0022 RZ4AG         599 16     UN7LAN        599 17
QSO:  3560 CW 2018-11-24 0023 RZ4AG         599 16     HZ1FI         599 21
QSO:  3558 CW 2018-11-24 0023 RZ4AG         599 16     RA9Y          599 18
QSO:  3556 CW 2018-11-24 0024 RZ4AG         599 16     S57AL         599 15
QSO:  3551 CW 2018-11-24 0026 RZ4AG         599 16     RF9C          599 17
QSO:  3559 CW 2018-11-24 0028 RZ4AG         599 16     EU1U          599 16
QSO:  3504 CW 2018-11-24 0029 RZ4AG         599 16     OZ3SM         599 14
QSO:  3507 CW 2018-11-24 0031 RZ4AG         599 16     OH0Z          599 15
QSO:  3509 CW 2018-11-24 0033 RZ4AG         599 16     P33W          599 20
QSO:  3512 CW 2018-11-24 0034 RZ4AG         599 16     UT8IO         599 16
QSO:  3516 CW 2018-11-24 0036 RZ4AG         599 16     HG4F          599 15
QSO:  3519 CW 2018-11-24 0036 RZ4AG         599 16     HG8K          599 15
QSO:  3520 CW 2018-11-24 0038 RZ4AG         599 16     YT1R          599 15
QSO:  3525 CW 2018-11-24 0039 RZ4AG         599 16     DF0HQ         599 14
QSO:  3526 CW 2018-11-24 0041 RZ4AG         599 16     DL0GL         599 14
QSO:  3527 CW 2018-11-24 0042 RZ4AG         599 16     E7CW          599 15
QSO:  3528 CW 2018-11-24 0043 RZ4AG         599 16     LY9Y          599 15
QSO:  3529 CW 2018-11-24 0045 RZ4AG         599 16     9H6A          599 15
