START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: LU1DZ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 755326
NAME: Gabriel Cornejo
OPERATORS: LU1DZ
CLUB: GACW
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7342.0
SOAPBOX: En memoria y honor de mi amigo y maestro Uranito.
QSO:  7042 CW 2018-11-24 0252 LU1DZ         599 13     EI7M          599 14
QSO:  7044 CW 2018-11-24 0253 LU1DZ         599 13     EF8R          599 33
QSO:  7047 CW 2018-11-24 0256 LU1DZ         599 13     UZ2M          599 16
QSO:  7037 CW 2018-11-24 0301 LU1DZ         599 13     SN2B          599 15
QSO:  7023 CW 2018-11-24 0305 LU1DZ         599 13     HB9CA         599 14
QSO:  7018 CW 2018-11-24 0311 LU1DZ         599 13     VP2EAB        599 08
QSO:  7016 CW 2018-11-24 0316 LU1DZ         599 13     US2IR         599 16
QSO: 14043 CW 2018-11-24 1152 LU1DZ         599 13     OM7M          599 15
QSO: 21012 CW 2018-11-24 1158 LU1DZ         599 13     HA1TJ         599 15
QSO: 21011 CW 2018-11-24 1159 LU1DZ         599 13     TM3R          599 14
QSO: 21005 CW 2018-11-24 1204 LU1DZ         599 13     CN2CO         599 33
QSO: 21017 CW 2018-11-24 1207 LU1DZ         599 13     SO9M          599 15
QSO: 21017 CW 2018-11-24 1208 LU1DZ         599 13     SK0QO         599 14
QSO: 21017 CW 2018-11-24 1208 LU1DZ         599 13     S52CO         599 15
QSO: 21017 CW 2018-11-24 1209 LU1DZ         599 13     PJ2T          599 09
QSO: 21017 CW 2018-11-24 1209 LU1DZ         599 13     J8NY          599 08
QSO: 21017 CW 2018-11-24 1210 LU1DZ         599 13     UN9L          599 17
QSO: 21017 CW 2018-11-24 1210 LU1DZ         599 13     UX1VT         599 16
QSO: 21017 CW 2018-11-24 1212 LU1DZ         599 13     DJ5I          599 14
QSO: 21017 CW 2018-11-24 1215 LU1DZ         599 13     UT5C          599 16
QSO: 21017 CW 2018-11-24 1216 LU1DZ         599 13     DL2DX         599 14
QSO: 21017 CW 2018-11-24 1216 LU1DZ         599 13     IO3T          599 15
QSO: 21017 CW 2018-11-24 1217 LU1DZ         599 13     M0BPQ         599 14
QSO: 21017 CW 2018-11-24 1219 LU1DZ         599 13     4R2FUN        599 22
QSO: 21017 CW 2018-11-24 1220 LU1DZ         599 13     LN8W          599 14
QSO: 21017 CW 2018-11-24 1221 LU1DZ         599 13     LU6VCD        599 13
QSO: 21017 CW 2018-11-24 1222 LU1DZ         599 13     RN5AA         599 16
QSO: 21017 CW 2018-11-24 1222 LU1DZ         599 13     OG2P          599 15
QSO: 21017 CW 2018-11-24 1222 LU1DZ         599 13     YO8BSE        599 20
QSO: 21017 CW 2018-11-24 1223 LU1DZ         599 13     PY2XC         599 11
QSO: 21017 CW 2018-11-24 1223 LU1DZ         599 13     YQ6A          599 20
QSO: 21017 CW 2018-11-24 1224 LU1DZ         599 13     YO3APJ        599 20
QSO: 21017 CW 2018-11-24 1225 LU1DZ         599 13     LY5R          599 15
QSO: 21017 CW 2018-11-24 1225 LU1DZ         599 13     G3RXP         599 14
QSO: 21017 CW 2018-11-24 1226 LU1DZ         599 13     9A1AA         599 15
QSO: 21017 CW 2018-11-24 1226 LU1DZ         599 13     M6T           599 14
QSO: 21017 CW 2018-11-24 1227 LU1DZ         599 13     LY8O          599 15
QSO: 21017 CW 2018-11-24 1228 LU1DZ         599 13     R8WF          599 16
QSO: 21017 CW 2018-11-24 1228 LU1DZ         599 13     SM2T          599 14
QSO: 21017 CW 2018-11-24 1229 LU1DZ         599 13     OK1MNW        599 15
QSO: 21017 CW 2018-11-24 1229 LU1DZ         599 13     ON5JT         599 14
QSO: 21017 CW 2018-11-24 1229 LU1DZ         599 13     G3V           599 14
QSO: 21017 CW 2018-11-24 1230 LU1DZ         599 13     YT0Z          599 15
QSO: 21017 CW 2018-11-24 1231 LU1DZ         599 13     YO2QY         599 20
QSO: 21017 CW 2018-11-24 1231 LU1DZ         599 13     YO7FB         599 20
QSO: 21017 CW 2018-11-24 1232 LU1DZ         599 13     DL1VDL        599 14
QSO: 21017 CW 2018-11-24 1233 LU1DZ         599 13     DF5UL         599 14
QSO: 21017 CW 2018-11-24 1234 LU1DZ         599 13     SP3SLU        599 15
QSO: 21017 CW 2018-11-24 1234 LU1DZ         599 13     OK1FIM        599 15
QSO: 21017 CW 2018-11-24 1236 LU1DZ         599 13     UT5NR         599 16
QSO: 21017 CW 2018-11-24 1236 LU1DZ         599 13     9A1A          599 15
QSO: 21017 CW 2018-11-24 1237 LU1DZ         599 13     F5LQ          599 14
QSO: 21017 CW 2018-11-24 1237 LU1DZ         599 13     DR4A          599 14
QSO: 21017 CW 2018-11-24 1238 LU1DZ         599 13     EA1DR         599 14
QSO: 21017 CW 2018-11-24 1239 LU1DZ         599 13     DL2OM         599 14
QSO: 21017 CW 2018-11-24 1239 LU1DZ         599 13     HG7T          599 15
QSO: 21017 CW 2018-11-24 1239 LU1DZ         599 13     G3K           599 14
QSO: 21017 CW 2018-11-24 1240 LU1DZ         599 13     TM5EE         599 14
QSO: 21017 CW 2018-11-24 1241 LU1DZ         599 13     EA1DAV        599 14
QSO: 21017 CW 2018-11-24 1242 LU1DZ         599 13     IK2AHB        599 15
QSO: 21017 CW 2018-11-24 1245 LU1DZ         599 13     OL8M          599 15
QSO: 21017 CW 2018-11-24 1245 LU1DZ         599 13     EI0R          599 14
QSO: 21017 CW 2018-11-24 1246 LU1DZ         599 13     UA4W          599 16
QSO: 21017 CW 2018-11-24 1247 LU1DZ         599 13     UY4W          599 16
QSO: 21017 CW 2018-11-24 1247 LU1DZ         599 13     UW3U          599 16
QSO: 21017 CW 2018-11-24 1248 LU1DZ         599 13     OK2QA         599 15
QSO: 21017 CW 2018-11-24 1250 LU1DZ         599 13     OK1LL         599 15
QSO: 21017 CW 2018-11-24 1251 LU1DZ         599 13     OE2S          599 15
QSO: 21017 CW 2018-11-24 1252 LU1DZ         599 13     MM1E          599 14
QSO: 21017 CW 2018-11-24 1254 LU1DZ         599 13     CR5O          599 14
QSO: 21017 CW 2018-11-24 1254 LU1DZ         599 13     DF2RG         599 14
QSO: 21017 CW 2018-11-24 1255 LU1DZ         599 13     IZ8FWN        599 15
QSO: 21017 CW 2018-11-24 1256 LU1DZ         599 13     YT5A          599 15
QSO: 21017 CW 2018-11-24 1257 LU1DZ         599 13     EC2DX         599 14
QSO: 21017 CW 2018-11-24 1257 LU1DZ         599 13     OK7PN         599 15
QSO: 21017 CW 2018-11-24 1258 LU1DZ         599 13     M3I           599 14
QSO: 21017 CW 2018-11-24 1259 LU1DZ         599 13     EA3CV         599 14
QSO: 21017 CW 2018-11-24 1259 LU1DZ         599 13     EA7BUU        599 14
QSO: 21017 CW 2018-11-24 1300 LU1DZ         599 13     OK2PAU        599 15
QSO: 21017 CW 2018-11-24 1301 LU1DZ         599 13     PY2XRP        599 11
QSO: 21017 CW 2018-11-24 1303 LU1DZ         599 13     LY4A          599 15
QSO: 21017 CW 2018-11-24 1304 LU1DZ         599 13     CR5K          599 14
QSO: 21017 CW 2018-11-24 1304 LU1DZ         599 13     DL3AO         599 14
QSO: 21017 CW 2018-11-24 1305 LU1DZ         599 13     PE3T          599 14
QSO: 21017 CW 2018-11-24 1305 LU1DZ         599 13     HB9AUK        599 14
QSO: 21017 CW 2018-11-24 1307 LU1DZ         599 13     DK9SU         599 14
QSO: 21017 CW 2018-11-24 1307 LU1DZ         599 13     LY2BAW        599 15
QSO: 21017 CW 2018-11-24 1308 LU1DZ         599 13     DF2SD         599 14
QSO: 21017 CW 2018-11-24 1308 LU1DZ         599 13     DD1A          599 14
QSO: 21017 CW 2018-11-24 1308 LU1DZ         599 13     OE1TKW        599 15
QSO: 21017 CW 2018-11-24 1309 LU1DZ         599 13     ED1B          599 14
QSO: 21017 CW 2018-11-24 1310 LU1DZ         599 13     C44C          599 20
QSO: 21017 CW 2018-11-24 1311 LU1DZ         599 13     HB9DQL        599 14
QSO: 21017 CW 2018-11-24 1312 LU1DZ         599 13     PY2TIM        599 11
QSO: 21017 CW 2018-11-24 1313 LU1DZ         599 13     SO7M          599 15
QSO: 21017 CW 2018-11-24 1314 LU1DZ         599 13     DL1YCF        599 14
QSO: 21017 CW 2018-11-24 1314 LU1DZ         599 13     DK6QW         599 14
QSO: 21017 CW 2018-11-24 1315 LU1DZ         599 13     IB9T          599 15
QSO: 21017 CW 2018-11-24 1317 LU1DZ         599 13     HG6V          599 15
QSO: 21017 CW 2018-11-24 1318 LU1DZ         599 13     PA3AAV        599 14
QSO: 21017 CW 2018-11-24 1320 LU1DZ         599 13     DG7RO         599 14
QSO: 21017 CW 2018-11-24 1320 LU1DZ         599 13     DF6JC         599 14
QSO: 21017 CW 2018-11-24 1322 LU1DZ         599 13     MM0T          599 14
QSO: 21017 CW 2018-11-24 1322 LU1DZ         599 13     M2A           599 14
QSO: 21017 CW 2018-11-24 1323 LU1DZ         599 13     DL4WA         599 14
QSO: 21017 CW 2018-11-24 1324 LU1DZ         599 13     PA3GDY        599 14
QSO: 21017 CW 2018-11-24 1325 LU1DZ         599 13     CE3WW         599 12
QSO: 21017 CW 2018-11-24 1326 LU1DZ         599 13     DJ1SL         599 14
QSO: 21017 CW 2018-11-24 1327 LU1DZ         599 13     EA3DU         599 14
QSO: 21017 CW 2018-11-24 1328 LU1DZ         599 13     S53M          599 15
QSO: 21017 CW 2018-11-24 1329 LU1DZ         599 13     DL3RHN        599 14
QSO: 21017 CW 2018-11-24 1330 LU1DZ         599 13     DK7A          599 14
QSO: 21017 CW 2018-11-24 1331 LU1DZ         599 13     W1NG          599 05
QSO: 21017 CW 2018-11-24 1331 LU1DZ         599 13     DL6NDW        599 14
QSO: 21017 CW 2018-11-24 1332 LU1DZ         599 13     EP3           599 21
QSO: 21017 CW 2018-11-24 1332 LU1DZ         599 13     PY2LPM        599 11
QSO: 21017 CW 2018-11-24 1333 LU1DZ         599 13     GM2V          599 14
QSO: 21017 CW 2018-11-24 1334 LU1DZ         599 13     HB9AIO        599 14
QSO: 21017 CW 2018-11-24 1335 LU1DZ         599 13     OE3KAB        599 15
QSO: 21017 CW 2018-11-24 1335 LU1DZ         599 13     PP5EJ         599 11
QSO: 21017 CW 2018-11-24 1336 LU1DZ         599 13     OK2BUT        599 15
QSO: 21017 CW 2018-11-24 1337 LU1DZ         599 13     EA3OH         599 14
QSO: 21017 CW 2018-11-24 1337 LU1DZ         599 13     PU2WSQ        599 11
QSO: 21017 CW 2018-11-24 1338 LU1DZ         599 13     DP6A          599 14
QSO: 21017 CW 2018-11-24 1338 LU1DZ         599 13     HB9DCM        599 14
QSO: 21017 CW 2018-11-24 1339 LU1DZ         599 13     KC1XX         599 05
QSO: 21017 CW 2018-11-24 1339 LU1DZ         599 13     DH8BQA        599 14
QSO: 21017 CW 2018-11-24 1340 LU1DZ         599 13     DK1FW         599 14
QSO: 21017 CW 2018-11-24 1341 LU1DZ         599 13     NX2X          599 05
QSO: 21017 CW 2018-11-24 1342 LU1DZ         599 13     LU6OA         599 13
QSO: 21017 CW 2018-11-24 1343 LU1DZ         599 13     SP7C          599 15
QSO: 21017 CW 2018-11-24 1344 LU1DZ         599 13     IU3BMU        599 15
QSO: 28024 CW 2018-11-24 1350 LU1DZ         599 13     CN3A          599 33
QSO: 21017 CW 2018-11-24 1353 LU1DZ         599 13     LU6EF         599 13
QSO: 21017 CW 2018-11-24 1355 LU1DZ         599 13     EF8R          599 33
QSO: 21017 CW 2018-11-24 1356 LU1DZ         599 13     PU2NBI        599 11
QSO: 21017 CW 2018-11-24 1356 LU1DZ         599 13     LZ5R          599 20
QSO: 21017 CW 2018-11-24 1357 LU1DZ         599 13     HG5A          599 15
QSO: 21017 CW 2018-11-24 1358 LU1DZ         599 13     K2AX          599 05
QSO: 21017 CW 2018-11-24 1400 LU1DZ         599 13     LW9EKA        599 13
QSO: 21017 CW 2018-11-24 1405 LU1DZ         599 13     K1TTT         599 05
QSO: 21017 CW 2018-11-24 1405 LU1DZ         599 13     W1WEF         599 05
QSO: 21017 CW 2018-11-24 1406 LU1DZ         599 13     W1QK          599 05
QSO: 21017 CW 2018-11-24 1406 LU1DZ         599 13     K3WW          599 05
QSO: 21017 CW 2018-11-24 1408 LU1DZ         599 13     LZ7U          599 20
QSO: 21017 CW 2018-11-24 1409 LU1DZ         599 13     PY2DV         599 11
QSO: 21017 CW 2018-11-24 1410 LU1DZ         599 13     LZ1D          599 20
QSO: 21017 CW 2018-11-24 1410 LU1DZ         599 13     I3FGX         599 15
QSO: 21017 CW 2018-11-24 1411 LU1DZ         599 13     IR4Y          599 15
QSO: 21017 CW 2018-11-24 1412 LU1DZ         599 13     LZ9V          599 20
QSO: 21017 CW 2018-11-24 1414 LU1DZ         599 13     LU1WI         599 13
QSO: 14015 CW 2018-11-24 1418 LU1DZ         599 13     PY2QI         599 11
QSO: 21017 CW 2018-11-24 1423 LU1DZ         599 13     XQ6OA         599 12
QSO: 21017 CW 2018-11-24 1423 LU1DZ         599 13     LU4EG         599 13
QSO: 21017 CW 2018-11-24 1424 LU1DZ         599 13     PY2FRQ        599 11
QSO: 21017 CW 2018-11-24 1426 LU1DZ         599 13     HA3OU         599 15
QSO: 21017 CW 2018-11-24 1427 LU1DZ         599 13     PU2UJG        599 11
QSO: 21017 CW 2018-11-24 1428 LU1DZ         599 13     HA3DX         599 15
QSO: 21017 CW 2018-11-24 1429 LU1DZ         599 13     N8VV          599 04
QSO: 21017 CW 2018-11-24 1430 LU1DZ         599 13     K0RF          599 04
QSO: 21017 CW 2018-11-24 1430 LU1DZ         599 13     PY2AXH        599 11
QSO: 21036 CW 2018-11-24 1438 LU1DZ         599 13     PZ5T          599 09
QSO: 21019 CW 2018-11-24 1439 LU1DZ         599 13     PJ4K          599 09
QSO: 21017 CW 2018-11-24 1442 LU1DZ         599 13     VP8NO         599 13
QSO: 21033 CW 2018-11-24 1448 LU1DZ         599 13     E77C          599 15
QSO: 21003 CW 2018-11-24 1450 LU1DZ         599 13     CN3A          599 33
QSO: 21018 CW 2018-11-24 1453 LU1DZ         599 13     PP1CZ         599 11
QSO: 21064 CW 2018-11-24 1454 LU1DZ         599 13     XR3A          599 12
QSO: 21034 CW 2018-11-24 1456 LU1DZ         599 13     LZ9W          599 20
QSO: 21010 CW 2018-11-24 1500 LU1DZ         599 13     TU2CI         599 35
QSO: 21025 CW 2018-11-24 1501 LU1DZ         599 13     CE2LR         599 12
QSO: 21021 CW 2018-11-24 1504 LU1DZ         599 13     HK3TU         599 09
QSO: 21017 CW 2018-11-24 1536 LU1DZ         599 13     VE9AA         599 05
QSO: 21017 CW 2018-11-24 1536 LU1DZ         599 13     K3MD          599 05
QSO: 21017 CW 2018-11-24 1537 LU1DZ         599 13     AC4CA         599 04
QSO: 21017 CW 2018-11-24 1537 LU1DZ         599 13     K3LR          599 05
QSO: 21017 CW 2018-11-24 1539 LU1DZ         599 13     KT0A          599 04
QSO: 14019 CW 2018-11-24 1545 LU1DZ         599 13     CB1H          599 12
QSO: 14024 CW 2018-11-24 1548 LU1DZ         599 13     CP6UA         599 10
QSO: 21035 CW 2018-11-24 1610 LU1DZ         599 13     DF0HQ         599 14
QSO: 21022 CW 2018-11-24 1611 LU1DZ         599 13     PJ4Q          599 09
QSO: 21017 CW 2018-11-24 1612 LU1DZ         599 13     J68GU         599 08
QSO: 21007 CW 2018-11-24 1613 LU1DZ         599 13     W3LPL         599 05
QSO: 21029 CW 2018-11-24 1616 LU1DZ         599 13     EA6VQ         599 14
QSO: 21015 CW 2018-11-24 1618 LU1DZ         599 13     W4MLB         599 05
QSO: 21015 CW 2018-11-24 1620 LU1DZ         599 13     KB3Z          599 05
QSO: 21015 CW 2018-11-24 1620 LU1DZ         599 13     K3SWZ         599 05
QSO: 21015 CW 2018-11-24 1620 LU1DZ         599 13     W4AAW         599 05
QSO: 21015 CW 2018-11-24 1621 LU1DZ         599 13     K8AZ          599 04
QSO: 21015 CW 2018-11-24 1621 LU1DZ         599 13     KC4LE         599 05
QSO: 21015 CW 2018-11-24 1622 LU1DZ         599 13     K1LZ          599 05
QSO: 21015 CW 2018-11-24 1622 LU1DZ         599 13     GM7R          599 14
QSO: 21015 CW 2018-11-24 1622 LU1DZ         599 13     K4PV          599 05
QSO: 21015 CW 2018-11-24 1623 LU1DZ         599 13     N1MGO         599 05
QSO: 21015 CW 2018-11-24 1623 LU1DZ         599 13     K3CCR         599 05
QSO: 21015 CW 2018-11-24 1624 LU1DZ         599 13     N4PN          599 05
QSO: 21015 CW 2018-11-24 1625 LU1DZ         599 13     N7AT          599 03
QSO: 21015 CW 2018-11-24 1625 LU1DZ         599 13     N4BP          599 05
QSO: 21015 CW 2018-11-24 1625 LU1DZ         599 13     N4GU          599 05
QSO: 21015 CW 2018-11-24 1626 LU1DZ         599 13     K9CT          599 04
QSO: 21015 CW 2018-11-24 1626 LU1DZ         599 13     K1RX          599 05
QSO: 21015 CW 2018-11-24 1626 LU1DZ         599 13     N2TU          599 05
QSO: 21015 CW 2018-11-24 1627 LU1DZ         599 13     N1LN          599 05
QSO: 21015 CW 2018-11-24 1627 LU1DZ         599 13     N4WW          599 05
QSO: 21015 CW 2018-11-24 1627 LU1DZ         599 13     N3DPB         599 05
QSO: 21015 CW 2018-11-24 1628 LU1DZ         599 13     N4AF          599 05
QSO: 21015 CW 2018-11-24 1628 LU1DZ         599 13     N2WK          599 05
QSO: 21015 CW 2018-11-24 1628 LU1DZ         599 13     N4KH          599 04
QSO: 21015 CW 2018-11-24 1629 LU1DZ         599 13     HK3C          599 09
QSO: 21015 CW 2018-11-24 1629 LU1DZ         599 13     XE2AU         599 06
QSO: 21015 CW 2018-11-24 1631 LU1DZ         599 13     KR2AA         599 05
QSO: 21015 CW 2018-11-24 1631 LU1DZ         599 13     KW4J          599 04
QSO: 21015 CW 2018-11-24 1632 LU1DZ         599 13     WA6KHK        599 03
QSO: 21015 CW 2018-11-24 1632 LU1DZ         599 13     K5WE          599 04
QSO: 21015 CW 2018-11-24 1633 LU1DZ         599 13     W0VX          599 04
QSO: 21015 CW 2018-11-24 1633 LU1DZ         599 13     9Z4Y          599 09
QSO: 21015 CW 2018-11-24 1634 LU1DZ         599 13     N1DC          599 05
QSO: 21015 CW 2018-11-24 1634 LU1DZ         599 13     K8MP          599 04
QSO: 21015 CW 2018-11-24 1634 LU1DZ         599 13     W7WW          599 03
QSO: 21015 CW 2018-11-24 1644 LU1DZ         599 13     W9RE          599 04
QSO: 21015 CW 2018-11-24 1645 LU1DZ         599 13     KU1N          599 05
QSO: 21015 CW 2018-11-24 1645 LU1DZ         599 13     W6PH          599 03
QSO: 21015 CW 2018-11-24 1645 LU1DZ         599 13     NR4M          599 05
QSO: 21015 CW 2018-11-24 1646 LU1DZ         599 13     K6NA          599 03
QSO: 21015 CW 2018-11-24 1646 LU1DZ         599 13     N1IBM         599 05
QSO: 21015 CW 2018-11-24 1646 LU1DZ         599 13     NE0U          599 04
QSO: 21015 CW 2018-11-24 1647 LU1DZ         599 13     K5KLA         599 04
QSO: 21015 CW 2018-11-24 1647 LU1DZ         599 13     W6XB          599 03
QSO: 21015 CW 2018-11-24 1648 LU1DZ         599 13     W7ZR          599 03
QSO: 21015 CW 2018-11-24 1648 LU1DZ         599 13     K3PP          599 05
QSO: 21015 CW 2018-11-24 1648 LU1DZ         599 13     K9OM          599 05
QSO: 21015 CW 2018-11-24 1649 LU1DZ         599 13     N1UR          599 05
QSO: 21015 CW 2018-11-24 1649 LU1DZ         599 13     K5NB          599 04
QSO: 21015 CW 2018-11-24 1649 LU1DZ         599 13     N6WM          599 03
QSO: 21015 CW 2018-11-24 1650 LU1DZ         599 13     N0IJ          599 04
QSO: 21015 CW 2018-11-24 1651 LU1DZ         599 13     6Y3T          599 08
QSO: 21015 CW 2018-11-24 1651 LU1DZ         599 13     K3CT          599 05
QSO: 21015 CW 2018-11-24 1652 LU1DZ         599 13     NG7M          599 03
QSO: 21015 CW 2018-11-24 1652 LU1DZ         599 13     K3TC          599 05
QSO: 21015 CW 2018-11-24 1653 LU1DZ         599 13     W1NT          599 05
QSO: 21015 CW 2018-11-24 1653 LU1DZ         599 13     W2CG          599 05
QSO: 21015 CW 2018-11-24 1654 LU1DZ         599 13     W9ILY         599 04
QSO: 21015 CW 2018-11-24 1654 LU1DZ         599 13     K7ABV         599 04
QSO: 21015 CW 2018-11-24 1655 LU1DZ         599 13     K5VIP         599 05
QSO: 21015 CW 2018-11-24 1655 LU1DZ         599 13     K6LRN         599 03
QSO: 21015 CW 2018-11-24 1656 LU1DZ         599 13     WE6EZ         599 04
QSO: 21015 CW 2018-11-24 1656 LU1DZ         599 13     NE3F          599 05
QSO: 21015 CW 2018-11-24 1656 LU1DZ         599 13     K2LS          599 05
QSO: 21015 CW 2018-11-24 1656 LU1DZ         599 13     WX0B          599 04
QSO: 21015 CW 2018-11-24 1658 LU1DZ         599 13     AB4BN         599 05
QSO: 21015 CW 2018-11-24 1658 LU1DZ         599 13     K5ZG          599 04
QSO: 21015 CW 2018-11-24 1659 LU1DZ         599 13     W6TMD         599 03
QSO: 21015 CW 2018-11-24 1659 LU1DZ         599 13     K7OM          599 05
QSO: 21015 CW 2018-11-24 1700 LU1DZ         599 13     K5BG          599 04
QSO: 21015 CW 2018-11-24 1700 LU1DZ         599 13     K5UA          599 04
QSO: 21015 CW 2018-11-24 1700 LU1DZ         599 13     XE1MEX        599 06
QSO: 21015 CW 2018-11-24 1701 LU1DZ         599 13     N5IR          599 04
QSO: 21015 CW 2018-11-24 1701 LU1DZ         599 13     K4TCG         599 04
QSO: 21015 CW 2018-11-24 1702 LU1DZ         599 13     W4LIA         599 05
QSO: 21015 CW 2018-11-24 1702 LU1DZ         599 13     N6QQ          599 03
QSO: 21015 CW 2018-11-24 1702 LU1DZ         599 13     NA8V          599 04
QSO: 21015 CW 2018-11-24 1703 LU1DZ         599 13     N1MD          599 05
QSO: 21015 CW 2018-11-24 1703 LU1DZ         599 13     W9KKN         599 03
QSO: 21015 CW 2018-11-24 1704 LU1DZ         599 13     KW7D          599 04
QSO: 21015 CW 2018-11-24 1705 LU1DZ         599 13     VE3CX         599 04
QSO: 21015 CW 2018-11-24 1706 LU1DZ         599 13     EA7ST         599 14
QSO: 21015 CW 2018-11-24 1706 LU1DZ         599 13     K4RO          599 04
QSO: 21015 CW 2018-11-24 1707 LU1DZ         599 13     EA3CCN        599 14
QSO: 21015 CW 2018-11-24 1707 LU1DZ         599 13     N2SR          599 05
QSO: 21015 CW 2018-11-24 1707 LU1DZ         599 13     K0WA          599 04
QSO: 21015 CW 2018-11-24 1707 LU1DZ         599 13     KK9N          599 04
QSO: 21015 CW 2018-11-24 1708 LU1DZ         599 13     AB9H          599 04
QSO: 21015 CW 2018-11-24 1708 LU1DZ         599 13     N0NI          599 04
QSO: 21015 CW 2018-11-24 1709 LU1DZ         599 13     AD8J          599 05
QSO: 21015 CW 2018-11-24 1709 LU1DZ         599 13     N4NO          599 04
QSO: 21015 CW 2018-11-24 1710 LU1DZ         599 13     W6FA          599 03
QSO: 21015 CW 2018-11-24 1710 LU1DZ         599 13     K1SM          599 05
QSO: 21015 CW 2018-11-24 1711 LU1DZ         599 13     K3SEN         599 05
QSO: 21015 CW 2018-11-24 1711 LU1DZ         599 13     K5FNQ         599 04
QSO: 21015 CW 2018-11-24 1712 LU1DZ         599 13     P40C          599 09
QSO: 21015 CW 2018-11-24 1712 LU1DZ         599 13     N6JV          599 03
QSO: 21015 CW 2018-11-24 1712 LU1DZ         599 13     K7TM          599 03
QSO: 21015 CW 2018-11-24 1713 LU1DZ         599 13     WA3DQS        599 05
