START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: R4BZ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 740860
NAME: Andrew Koltunov
OPERATORS: R4BZ
CLUB:
CERTIFICATE: NO
CREATED-BY: 5MContest ver.7.0.3
QSO:  3514 CW 2018-11-24 0116 R4BZ          599 16     M0UNN         599 14
QSO:  3516 CW 2018-11-24 0118 R4BZ          599 16     HG4F          599 15
QSO:  3517 CW 2018-11-24 0118 R4BZ          599 16     DR5N          599 14
QSO:  3518 CW 2018-11-24 0119 R4BZ          599 16     UP0L          599 17
QSO:  3519 CW 2018-11-24 0119 R4BZ          599 16     HG8K          599 15
QSO:  3519 CW 2018-11-24 0120 R4BZ          599 16     HB9CA         599 14
QSO:  3520 CW 2018-11-24 0120 R4BZ          599 16     9A2AJ         599 15
QSO:  3524 CW 2018-11-24 0122 R4BZ          599 16     HB9ON         599 14
QSO:  3527 CW 2018-11-24 0123 R4BZ          599 16     UZ2M          599 16
QSO:  3528 CW 2018-11-24 0124 R4BZ          599 16     CR3W          599 33
QSO:  3528 CW 2018-11-24 0125 R4BZ          599 16     MM0T          599 14
QSO:  3529 CW 2018-11-24 0126 R4BZ          599 16     ES9C          599 15
QSO:  3530 CW 2018-11-24 0127 R4BZ          599 16     EC2DX         599 14
QSO:  3531 CW 2018-11-24 0127 R4BZ          599 16     CR3DX         599 33
QSO:  3532 CW 2018-11-24 0128 R4BZ          599 16     UP2L          599 17
QSO:  3533 CW 2018-11-24 0128 R4BZ          599 16     SN2M          599 15
QSO:  3535 CW 2018-11-24 0130 R4BZ          599 16     OH3FM         599 15
QSO:  3535 CW 2018-11-24 0131 R4BZ          599 16     GW5R          599 14
