START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: VE2GHI
LOCATION: QC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 16832
NAME: Jean Jibouleau
OPERATORS: VE2GHI
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7298.0
SOAPBOX:  I add spce between in exchange
SOAPBOX:  I would not be surprise if some robot dies not accept my log
SOAPBOX: Anyway I have lear some trick and next year I will read the rules carefully
SOAPBOX: IIt was daid NOT TO PUT SPACE in exchange
QSO:  7001 CW 2018-11-24 0006 VE2GHI        599 5      N5DX          599 05
QSO:  7002 CW 2018-11-24 0010 VE2GHI        599 5      W2FU          599 05
QSO:  7004 CW 2018-11-24 0015 VE2GHI        599 5      NR4M          599 05
QSO:  7005 CW 2018-11-24 0021 VE2GHI        599 5      KV2K          599 05
QSO:  7006 CW 2018-11-24 0023 VE2GHI        599 5      N2MF          599 05
QSO:  7013 CW 2018-11-24 0026 VE2GHI        599 5      NN3Q          599 05
QSO:  7019 CW 2018-11-24 0029 VE2GHI        599 5      K3LR          599 05
QSO:  7020 CW 2018-11-24 0031 VE2GHI        599 5      W9RE          599 03
QSO:  7023 CW 2018-11-24 0032 VE2GHI        599 5      W4FS          599 05
QSO:  7030 CW 2018-11-24 0037 VE2GHI        599 5      K3UL          599 05
QSO:  7036 CW 2018-11-24 0040 VE2GHI        599 5      KF3B          599 05
QSO:  7042 CW 2018-11-24 0044 VE2GHI        599 5      VE3EJ         599 04
QSO:  7027 CW 2018-11-24 0054 VE2GHI        599 5      K5TR          599 04
QSO:  7026 CW 2018-11-24 0057 VE2GHI        599 5      K4PV          599 05
QSO:  7004 CW 2018-11-24 0100 VE2GHI        599 5      K3WW          599 05
QSO:  7003 CW 2018-11-24 0211 VE2GHI        599 5      KE1J          599 05
