START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: N1IBM
LOCATION: SNJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 688128
NAME: Morris Maze
OPERATORS: N1IBM
CLUB: Frankford Radio Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7342.0
QSO:  7017 CW 2018-11-24 0003 N1IBM         599 5      S52W          599 15
QSO:  7013 CW 2018-11-24 0007 N1IBM         599 5      DL6FBL        599 14
QSO:  7014 CW 2018-11-24 0008 N1IBM         599 5      9A7A          599 15
QSO:  7014 CW 2018-11-24 0010 N1IBM         599 5      CN3A          599 33
QSO:  7016 CW 2018-11-24 0011 N1IBM         599 5      S59ABC        599 15
QSO:  7018 CW 2018-11-24 0014 N1IBM         599 5      P49Y          599 09
QSO:  7019 CW 2018-11-24 0015 N1IBM         599 5      E70T          599 15
QSO:  7019 CW 2018-11-24 0016 N1IBM         599 5      9A9R          599 15
QSO:  7025 CW 2018-11-24 0023 N1IBM         599 5      OK2D          599 15
QSO:  7028 CW 2018-11-24 0025 N1IBM         599 5      IO2X          599 15
QSO:  7029 CW 2018-11-24 0026 N1IBM         599 5      9A1A          599 15
QSO:  7029 CW 2018-11-24 0026 N1IBM         599 5      IR4M          599 15
QSO:  7030 CW 2018-11-24 0027 N1IBM         599 5      DR4A          599 14
QSO:  7030 CW 2018-11-24 0028 N1IBM         599 5      IO5O          599 15
QSO:  7036 CW 2018-11-24 0031 N1IBM         599 5      CR5E          599 14
QSO:  7038 CW 2018-11-24 0032 N1IBM         599 5      SN7Q          599 15
QSO:  7038 CW 2018-11-24 0034 N1IBM         599 5      IR4X          599 15
QSO:  7038 CW 2018-11-24 0034 N1IBM         599 5      EA3DU         599 14
QSO:  7046 CW 2018-11-24 0042 N1IBM         599 5      N5AW          599 04
QSO:  7054 CW 2018-11-24 0044 N1IBM         599 5      VE2FK         599 05
QSO:  7065 CW 2018-11-24 0045 N1IBM         599 5      CR3X          599 33
QSO:  7072 CW 2018-11-24 0055 N1IBM         599 5      J68GU         599 08
QSO:  7073 CW 2018-11-24 0056 N1IBM         599 5      FM5FJ         599 08
QSO:  7074 CW 2018-11-24 0057 N1IBM         599 5      CF3A          599 04
QSO:  7079 CW 2018-11-24 0059 N1IBM         599 5      NP2P          599 08
QSO:  7089 CW 2018-11-24 0100 N1IBM         599 5      C6ARW         599 08
QSO:  7098 CW 2018-11-24 0101 N1IBM         599 5      PY2KJ         599 11
QSO:  7012 CW 2018-11-24 0108 N1IBM         599 5      TM3R          599 14
QSO:  7012 CW 2018-11-24 0111 N1IBM         599 5      OM7RU         599 15
