START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: KJ4QHL
LOCATION: SFL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 40M
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 290646
NAME: yanco roque
OPERATORS: KJ4QHL
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7026.0
QSO: 14000 CW 2018-11-24 1529 KJ4QHL        599 5      DJ1AA         599 14
QSO: 14000 CW 2018-11-24 1530 KJ4QHL        599 5      DK0AE         599 14
QSO: 14000 CW 2018-11-24 1530 KJ4QHL        599 5      RC7A          599 16
QSO: 14000 CW 2018-11-24 1531 KJ4QHL        599 5      OK1TD         599 15
QSO: 14000 CW 2018-11-24 1532 KJ4QHL        599 5      HB9ODK        599 14
QSO: 14000 CW 2018-11-24 1532 KJ4QHL        599 5      DL3MF         599 14
QSO: 14000 CW 2018-11-24 1535 KJ4QHL        599 5      OK2QX         599 15
QSO: 14000 CW 2018-11-24 1535 KJ4QHL        599 5      IK4AUY        599 15
QSO: 14000 CW 2018-11-24 1536 KJ4QHL        599 5      DL3KVR        599 14
QSO: 14000 CW 2018-11-24 1536 KJ4QHL        599 5      EA4FL         599 14
QSO: 14000 CW 2018-11-24 1537 KJ4QHL        599 5      DJ3NJ         599 14
QSO: 14000 CW 2018-11-24 1537 KJ4QHL        599 5      OM2DT         599 15
QSO: 14000 CW 2018-11-24 1538 KJ4QHL        599 5      F5PHY         599 14
QSO: 14000 CW 2018-11-24 1539 KJ4QHL        599 5      DK0OF         599 14
QSO: 14000 CW 2018-11-24 1539 KJ4QHL        599 5      EA3FZT        599 14
QSO: 14000 CW 2018-11-24 1539 KJ4QHL        599 5      TK0C          599 15
QSO: 14000 CW 2018-11-24 1540 KJ4QHL        599 5      US7UA         599 16
QSO: 14000 CW 2018-11-24 1541 KJ4QHL        599 5      ON4CAS        599 14
QSO: 14000 CW 2018-11-24 1541 KJ4QHL        599 5      9A2NO         599 15
QSO: 14000 CW 2018-11-24 1542 KJ4QHL        599 5      DK5DC         599 14
QSO: 14000 CW 2018-11-24 1542 KJ4QHL        599 5      DM2TO         599 14
QSO: 14000 CW 2018-11-24 1544 KJ4QHL        599 5      S59X          599 15
QSO: 14000 CW 2018-11-24 1544 KJ4QHL        599 5      DF9GR         599 14
QSO: 14000 CW 2018-11-24 1545 KJ4QHL        599 5      IZ0EUX        599 15
QSO: 14000 CW 2018-11-24 1546 KJ4QHL        599 5      DP6T          599 14
QSO: 14000 CW 2018-11-24 1547 KJ4QHL        599 5      EA5DFV        599 14
QSO: 14000 CW 2018-11-24 1548 KJ4QHL        599 5      PA3DBS        599 14
QSO: 14000 CW 2018-11-24 1549 KJ4QHL        599 5      IR4X          599 15
QSO: 14000 CW 2018-11-24 1550 KJ4QHL        599 5      IK0PXD        599 15
QSO: 14000 CW 2018-11-24 1550 KJ4QHL        599 5      DF0HQ         599 14
QSO: 14000 CW 2018-11-24 1550 KJ4QHL        599 5      DL1YM         599 14
QSO: 14000 CW 2018-11-24 1552 KJ4QHL        599 5      EC6PG         599 14
QSO: 14000 CW 2018-11-24 1553 KJ4QHL        599 5      F6GCI         599 14
QSO: 14000 CW 2018-11-24 1554 KJ4QHL        599 5      K8NYG         599 05
QSO: 14000 CW 2018-11-24 1555 KJ4QHL        599 5      G9W           599 14
QSO: 14000 CW 2018-11-24 1555 KJ4QHL        599 5      VE3FH         599 04
QSO: 14000 CW 2018-11-24 1555 KJ4QHL        599 5      EC3UA         599 14
QSO: 14000 CW 2018-11-24 1556 KJ4QHL        599 5      DA2X          599 14
QSO: 14000 CW 2018-11-24 1556 KJ4QHL        599 5      YO3FFF        599 20
QSO: 14000 CW 2018-11-24 1558 KJ4QHL        599 5      F8KGS         599 14
QSO: 14000 CW 2018-11-24 1559 KJ4QHL        599 5      DH2FW         599 14
QSO: 14000 CW 2018-11-24 1601 KJ4QHL        599 5      LZ9W          599 20
QSO: 14000 CW 2018-11-24 1601 KJ4QHL        599 5      VE3AQ         599 04
QSO: 14000 CW 2018-11-24 1601 KJ4QHL        599 5      IZ3NYG        599 15
QSO: 14000 CW 2018-11-24 1603 KJ4QHL        599 5      DF1XC         599 14
QSO: 14000 CW 2018-11-24 1604 KJ4QHL        599 5      IZ8LKL        599 15
QSO: 14000 CW 2018-11-24 1605 KJ4QHL        599 5      IZ2OOS        599 15
QSO: 14000 CW 2018-11-24 1607 KJ4QHL        599 5      PA0TCA        599 14
QSO: 14000 CW 2018-11-24 1608 KJ4QHL        599 5      IK1WGZ        599 15
QSO: 14000 CW 2018-11-24 1609 KJ4QHL        599 5      S52CO         599 15
QSO: 14000 CW 2018-11-24 1609 KJ4QHL        599 5      PA1CC         599 14
QSO: 14000 CW 2018-11-24 1610 KJ4QHL        599 5      OK1MMN        599 15
QSO: 14000 CW 2018-11-24 1610 KJ4QHL        599 5      EA6ZS         599 14
QSO: 14000 CW 2018-11-24 1611 KJ4QHL        599 5      IW1CHX        599 15
QSO: 14000 CW 2018-11-24 1612 KJ4QHL        599 5      IR4Y          599 15
QSO: 14000 CW 2018-11-24 1612 KJ4QHL        599 5      WB8SDA        599 04
QSO: 14000 CW 2018-11-24 1613 KJ4QHL        599 5      F6FTB         599 14
QSO: 14000 CW 2018-11-24 1613 KJ4QHL        599 5      KJ2D          599 05
QSO: 14000 CW 2018-11-24 1614 KJ4QHL        599 5      F6CSO         599 14
QSO: 14000 CW 2018-11-24 1616 KJ4QHL        599 5      DL8IH         599 14
QSO: 14000 CW 2018-11-24 1617 KJ4QHL        599 5      PD7RB         599 14
QSO: 14000 CW 2018-11-24 1617 KJ4QHL        599 5      K4JKB         599 05
QSO: 14000 CW 2018-11-24 1619 KJ4QHL        599 5      HB9CIC        599 14
QSO: 14000 CW 2018-11-24 1619 KJ4QHL        599 5      DL1WA         599 14
QSO: 14000 CW 2018-11-24 1621 KJ4QHL        599 5      W9FY          599 04
QSO: 14000 CW 2018-11-24 1622 KJ4QHL        599 5      F5JU          599 14
QSO: 14000 CW 2018-11-24 1623 KJ4QHL        599 5      KG4V          599 05
QSO: 14000 CW 2018-11-24 1624 KJ4QHL        599 5      F8CRS         599 14
QSO: 14000 CW 2018-11-24 1625 KJ4QHL        599 5      IK2QPR        599 15
QSO: 14000 CW 2018-11-24 1625 KJ4QHL        599 5      F6AUS         599 14
QSO: 14000 CW 2018-11-24 1626 KJ4QHL        599 5      YP3A          599 20
QSO: 14000 CW 2018-11-24 1627 KJ4QHL        599 5      PA7LV         599 14
QSO: 14000 CW 2018-11-24 1627 KJ4QHL        599 5      IK4EWX        599 15
QSO: 14000 CW 2018-11-24 1629 KJ4QHL        599 5      IZ2DLV        599 15
QSO: 14000 CW 2018-11-24 1629 KJ4QHL        599 5      IK1WEG        599 15
QSO: 14000 CW 2018-11-24 1631 KJ4QHL        599 5      F6JOE         599 14
QSO: 14000 CW 2018-11-24 1631 KJ4QHL        599 5      EA5DNO        599 14
QSO: 14000 CW 2018-11-24 1633 KJ4QHL        599 5      TM5T          599 14
QSO: 14000 CW 2018-11-24 1633 KJ4QHL        599 5      PA3EVY        599 14
QSO: 14000 CW 2018-11-24 1634 KJ4QHL        599 5      DJ1XT         599 14
QSO: 14000 CW 2018-11-24 1635 KJ4QHL        599 5      OM7M          599 15
QSO: 14000 CW 2018-11-24 1635 KJ4QHL        599 5      DP6A          599 14
QSO: 14000 CW 2018-11-24 1636 KJ4QHL        599 5      DF2LH         599 14
QSO: 14000 CW 2018-11-24 1636 KJ4QHL        599 5      CT7AIU        599 14
QSO: 14000 CW 2018-11-24 1637 KJ4QHL        599 5      PA5MW         599 14
QSO: 14000 CW 2018-11-24 1637 KJ4QHL        599 5      SM5COP        599 14
QSO: 14000 CW 2018-11-24 1637 KJ4QHL        599 5      EA3NO         599 14
QSO: 14000 CW 2018-11-24 1638 KJ4QHL        599 5      N8TFD         599 04
QSO: 14000 CW 2018-11-24 1639 KJ4QHL        599 5      IR4M          599 15
QSO: 14000 CW 2018-11-24 1640 KJ4QHL        599 5      G3L           599 14
QSO: 14000 CW 2018-11-24 1640 KJ4QHL        599 5      M7W           599 14
QSO: 14000 CW 2018-11-24 1641 KJ4QHL        599 5      LZ1QN         599 20
QSO: 14000 CW 2018-11-24 1642 KJ4QHL        599 5      TM3R          599 14
QSO: 14000 CW 2018-11-24 1643 KJ4QHL        599 5      S52NR         599 15
QSO: 14000 CW 2018-11-24 1645 KJ4QHL        599 5      PA2A          599 14
QSO: 14000 CW 2018-11-24 1646 KJ4QHL        599 5      PA5WT         599 14
QSO: 14000 CW 2018-11-24 1649 KJ4QHL        599 5      HG8R          599 15
QSO: 14000 CW 2018-11-24 1650 KJ4QHL        599 5      EA5YI         599 14
QSO: 14000 CW 2018-11-24 1650 KJ4QHL        599 5      SP4TKR        599 15
QSO: 14000 CW 2018-11-24 1651 KJ4QHL        599 5      S57AW         599 15
QSO: 14000 CW 2018-11-24 1654 KJ4QHL        599 5      VE3FZ         599 04
QSO: 14000 CW 2018-11-24 1654 KJ4QHL        599 5      SP4JCQ        599 15
QSO: 14000 CW 2018-11-24 1655 KJ4QHL        599 5      LZ7A          599 20
QSO: 14000 CW 2018-11-24 1657 KJ4QHL        599 5      W2TB          599 05
QSO: 14000 CW 2018-11-24 1658 KJ4QHL        599 5      N8ZFH         599 04
QSO: 14000 CW 2018-11-24 1659 KJ4QHL        599 5      F9OE          599 14
QSO: 14000 CW 2018-11-24 1659 KJ4QHL        599 5      ON5AM         599 14
QSO: 14000 CW 2018-11-24 1700 KJ4QHL        599 5      EA7RU         599 14
QSO: 14000 CW 2018-11-24 1701 KJ4QHL        599 5      IR6T          599 15
QSO: 14000 CW 2018-11-24 1702 KJ4QHL        599 5      G3PJT         599 14
QSO: 14000 CW 2018-11-24 1703 KJ4QHL        599 5      VE2EZD        599 05
QSO: 14000 CW 2018-11-24 1705 KJ4QHL        599 5      TK0C          599 15
QSO: 14000 CW 2018-11-24 1706 KJ4QHL        599 5      K1JE          599 05
QSO: 14000 CW 2018-11-24 1707 KJ4QHL        599 5      G4BLI         599 14
QSO: 14000 CW 2018-11-24 1707 KJ4QHL        599 5      DR5N          599 14
QSO: 14000 CW 2018-11-24 1710 KJ4QHL        599 5      S57DX         599 15
QSO: 14000 CW 2018-11-24 1711 KJ4QHL        599 5      PA3DUU        599 14
QSO: 14000 CW 2018-11-24 1712 KJ4QHL        599 5      W2OZB         599 05
QSO: 14000 CW 2018-11-24 1713 KJ4QHL        599 5      VO2AC         599 02
QSO: 14000 CW 2018-11-24 1714 KJ4QHL        599 5      PE1HWO        599 14
QSO: 14000 CW 2018-11-24 1715 KJ4QHL        599 5      G0BNR         599 14
QSO: 14000 CW 2018-11-24 1716 KJ4QHL        599 5      W1OHM         599 05
QSO: 14000 CW 2018-11-24 1716 KJ4QHL        599 5      S51RJ         599 15
QSO: 14000 CW 2018-11-24 1717 KJ4QHL        599 5      HA1AS         599 15
QSO: 14000 CW 2018-11-24 1718 KJ4QHL        599 5      KG5DVY        599 04
QSO: 14000 CW 2018-11-24 1719 KJ4QHL        599 5      S50R          599 15
QSO: 14000 CW 2018-11-24 1722 KJ4QHL        599 5      CN8MAA        599 33
QSO: 14000 CW 2018-11-24 1724 KJ4QHL        599 5      K3CWF         599 05
QSO: 14000 CW 2018-11-24 1727 KJ4QHL        599 5      VE2ZT         599 05
QSO: 14000 CW 2018-11-24 1728 KJ4QHL        599 5      PA0M          599 14
QSO: 14000 CW 2018-11-24 1729 KJ4QHL        599 5      N2HX          599 05
