START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: VK2BJ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 566020
NAME: Barry Simpson
OPERATORS: VK2BJ
CLUB:
CERTIFICATE: NO
CREATED-BY: SD by EI5DI
SOAPBOX: The conditions were absolutely brilliant oa all bands
SOAPBOX: However, a small number of stations were deaf and were
SOAPBOX: unable to hear me despite being S8 or S9 here
SOAPBOX: I put in only a part time entry but really enjoyed it
SOAPBOX: I used SD for logging again with no problems
QSO: 28025 CW 2018-11-24 0417 VK2BJ         599 30     B4T           599 24
QSO: 28019 CW 2018-11-24 0420 VK2BJ         599 30     BD4QA         599 24
QSO: 28022 CW 2018-11-24 0421 VK2BJ         599 30     JI3CJP        599 25
QSO: 28018 CW 2018-11-24 0423 VK2BJ         599 30     JL3DQX        599 25
QSO: 28006 CW 2018-11-24 0423 VK2BJ         599 30     JA3YBK        599 25
QSO: 28009 CW 2018-11-24 0425 VK2BJ         599 30     JH4UYB        599 25
QSO: 28009 CW 2018-11-24 0425 VK2BJ         599 30     JL3MCM        599 25
QSO: 28009 CW 2018-11-24 0426 VK2BJ         599 30     JF1LMB        599 25
QSO: 28009 CW 2018-11-24 0426 VK2BJ         599 30     JS3CTQ        599 25
QSO: 28009 CW 2018-11-24 0427 VK2BJ         599 30     JF3LOP        599 25
QSO: 28009 CW 2018-11-24 0428 VK2BJ         599 30     JA3QOS        599 25
QSO: 28009 CW 2018-11-24 0428 VK2BJ         599 30     7K4VPV        599 25
QSO: 28009 CW 2018-11-24 0428 VK2BJ         599 30     JH4ADK        599 25
QSO: 28009 CW 2018-11-24 0429 VK2BJ         599 30     JA3XOG        599 25
QSO: 28009 CW 2018-11-24 0429 VK2BJ         599 30     JQ1HYB        599 25
QSO: 28009 CW 2018-11-24 0430 VK2BJ         599 30     JI1FLB        599 25
QSO: 28009 CW 2018-11-24 0431 VK2BJ         599 30     JF1OVA        599 25
QSO: 28009 CW 2018-11-24 0431 VK2BJ         599 30     JH1SJN        599 25
QSO: 28009 CW 2018-11-24 0432 VK2BJ         599 30     JA1BJI        599 25
QSO: 28009 CW 2018-11-24 0432 VK2BJ         599 30     JH1OGC        599 25
QSO: 28018 CW 2018-11-24 0615 VK2BJ         599 30     JL3RNZ        599 25
QSO: 28018 CW 2018-11-24 0620 VK2BJ         599 30     JA1YPA        599 25
QSO: 21002 CW 2018-11-24 0623 VK2BJ         599 30     RM9A          599 17
QSO: 21003 CW 2018-11-24 0624 VK2BJ         599 30     E2A           599 26
QSO: 21006 CW 2018-11-24 0624 VK2BJ         599 30     B7Q           599 24
QSO: 21008 CW 2018-11-24 0625 VK2BJ         599 30     BG7OAJ        599 24
QSO: 21011 CW 2018-11-24 0627 VK2BJ         599 30     BY8AC         599 24
QSO: 21013 CW 2018-11-24 0627 VK2BJ         599 30     LZ5R          599 20
QSO: 21018 CW 2018-11-24 0629 VK2BJ         599 30     JE2PCY        599 25
QSO: 21046 CW 2018-11-24 0632 VK2BJ         599 30     VR2FUN        599 24
QSO: 21049 CW 2018-11-24 0633 VK2BJ         599 30     7K1CPT        599 25
QSO: 21038 CW 2018-11-24 0634 VK2BJ         599 30     RK9AX         599 17
QSO: 21032 CW 2018-11-24 0636 VK2BJ         599 30     DF0HQ         599 14
QSO: 21030 CW 2018-11-24 0636 VK2BJ         599 30     RL3A          599 16
QSO: 21025 CW 2018-11-24 0637 VK2BJ         599 30     9A5D          599 15
QSO: 21008 CW 2018-11-24 0752 VK2BJ         599 30     YE1K          599 28
QSO: 21009 CW 2018-11-24 0753 VK2BJ         599 30     UP0L          599 17
QSO: 21012 CW 2018-11-24 0753 VK2BJ         599 30     ES9C          599 15
QSO: 21030 CW 2018-11-24 0755 VK2BJ         599 30     AH2R          599 27
QSO: 21034 CW 2018-11-24 0755 VK2BJ         599 30     UT2IY         599 16
QSO: 21043 CW 2018-11-24 0756 VK2BJ         599 30     9M2CNC        599 28
QSO: 21046 CW 2018-11-24 0757 VK2BJ         599 30     SN5X          599 15
QSO: 21047 CW 2018-11-24 0757 VK2BJ         599 30     YT0Z          599 15
QSO: 21037 CW 2018-11-24 0759 VK2BJ         599 30     BD7DT         599 24
QSO: 21031 CW 2018-11-24 0800 VK2BJ         599 30     UA4M          599 16
QSO: 21026 CW 2018-11-24 0801 VK2BJ         599 30     4Z4LY         599 20
QSO: 21024 CW 2018-11-24 0802 VK2BJ         599 30     UN9L          599 17
QSO: 21023 CW 2018-11-24 0803 VK2BJ         599 30     LY4A          599 15
QSO: 21012 CW 2018-11-24 0806 VK2BJ         599 30     YT5A          599 15
QSO: 14006 CW 2018-11-24 0809 VK2BJ         599 30     YB8RW         599 28
QSO: 14027 CW 2018-11-24 0812 VK2BJ         599 30     RM9A          599 17
QSO: 14046 CW 2018-11-24 0812 VK2BJ         599 30     JH4UYB        599 25
QSO: 14051 CW 2018-11-24 0813 VK2BJ         599 30     B4T           599 24
QSO: 14054 CW 2018-11-24 0814 VK2BJ         599 30     OG6OF         599 15
QSO: 14059 CW 2018-11-24 0815 VK2BJ         599 30     JA2XYO        599 25
QSO: 14063 CW 2018-11-24 0816 VK2BJ         599 30     JH4UTP        599 25
QSO: 14067 CW 2018-11-24 0817 VK2BJ         599 30     RL3A          599 16
QSO: 14070 CW 2018-11-24 0817 VK2BJ         599 30     RM4F          599 16
QSO: 14065 CW 2018-11-24 0827 VK2BJ         599 30     IR2L          599 15
QSO:  7003 CW 2018-11-24 0829 VK2BJ         599 30     K5TR          599 04
QSO:  7009 CW 2018-11-24 0831 VK2BJ         599 30     PI4CC         599 14
QSO:  7010 CW 2018-11-24 0832 VK2BJ         599 30     ZL1IF         599 32
QSO:  7013 CW 2018-11-24 0833 VK2BJ         599 30     W7WW          599 03
QSO:  7016 CW 2018-11-24 0833 VK2BJ         599 30     VK6LW         599 29
QSO:  7017 CW 2018-11-24 0834 VK2BJ         599 30     TM3R          599 14
QSO:  7020 CW 2018-11-24 0835 VK2BJ         599 30     KC1XX         599 05
QSO:  7025 CW 2018-11-24 0835 VK2BJ         599 30     AD5A          599 04
QSO:  7039 CW 2018-11-24 0840 VK2BJ         599 30     EA9LZ         599 33
QSO:  7056 CW 2018-11-24 0840 VK2BJ         599 30     VK3MI         599 30
QSO:  7032 CW 2018-11-24 0842 VK2BJ         599 30     CR3DX         599 33
QSO:  7028 CW 2018-11-24 0851 VK2BJ         599 30     LY4A          599 15
QSO:  7035 CW 2018-11-24 0854 VK2BJ         599 30     EF8R          599 33
QSO:  7035 CW 2018-11-24 0855 VK2BJ         599 30     N6JV          599 03
QSO:  7032 CW 2018-11-24 0857 VK2BJ         599 30     CR3W          599 33
QSO:  7032 CW 2018-11-24 0859 VK2BJ         599 30     CR3W          599 33
QSO:  3503 CW 2018-11-24 0903 VK2BJ         599 30     V73NS         599 31
QSO:  3517 CW 2018-11-24 0908 VK2BJ         599 30     N6WM          599 03
QSO:  7012 CW 2018-11-24 0911 VK2BJ         599 30     K7RL          599 03
QSO:  7014 CW 2018-11-24 0912 VK2BJ         599 30     CN3A          599 33
QSO:  7023 CW 2018-11-24 0913 VK2BJ         599 30     OK2D          599 15
QSO:  3510 CW 2018-11-24 0919 VK2BJ         599 30     NR5M          599 04
QSO:  3510 CW 2018-11-24 0919 VK2BJ         599 30     W3LPL         599 05
QSO:  3510 CW 2018-11-24 0920 VK2BJ         599 30     N0NI          599 04
QSO:  3510 CW 2018-11-24 0921 VK2BJ         599 30     JH4UTP        599 25
QSO:  3510 CW 2018-11-24 0922 VK2BJ         599 30     KV2K          599 05
QSO:  3510 CW 2018-11-24 0923 VK2BJ         599 30     N7AT          599 03
QSO:  3510 CW 2018-11-24 0925 VK2BJ         599 30     K3TUF         599 05
QSO:  3510 CW 2018-11-24 0927 VK2BJ         599 30     JA6BJT        599 25
QSO:  3510 CW 2018-11-24 0929 VK2BJ         599 30     K1RB          599 05
QSO:  3538 CW 2018-11-24 0931 VK2BJ         599 30     KH7M          599 31
QSO:  3540 CW 2018-11-24 0934 VK2BJ         599 30     PJ2T          599 09
QSO:  7031 CW 2018-11-24 0938 VK2BJ         599 30     NR5M          599 04
QSO: 14033 CW 2018-11-24 0941 VK2BJ         599 30     DF0HQ         599 14
QSO: 14037 CW 2018-11-24 0942 VK2BJ         599 30     G9W           599 14
QSO: 14040 CW 2018-11-24 0942 VK2BJ         599 30     MD4K          599 14
QSO: 14041 CW 2018-11-24 0943 VK2BJ         599 30     DR4A          599 14
QSO: 14042 CW 2018-11-24 0944 VK2BJ         599 30     OH5Z          599 15
QSO: 14043 CW 2018-11-24 0944 VK2BJ         599 30     IZ8FWN        599 15
QSO: 14056 CW 2018-11-24 0946 VK2BJ         599 30     OL1C          599 15
QSO: 14073 CW 2018-11-24 0948 VK2BJ         599 30     LX7I          599 14
QSO: 14073 CW 2018-11-24 0948 VK2BJ         599 30     AH2R          599 27
QSO: 14069 CW 2018-11-24 0949 VK2BJ         599 30     HS5NMF        599 26
QSO: 14068 CW 2018-11-24 0949 VK2BJ         599 30     G3V           599 14
QSO: 14068 CW 2018-11-24 0950 VK2BJ         599 30     YL5W          599 15
QSO: 14050 CW 2018-11-24 0952 VK2BJ         599 30     DL6FBL        599 14
QSO: 14049 CW 2018-11-24 0952 VK2BJ         599 30     LY2J          599 15
QSO: 14046 CW 2018-11-24 0953 VK2BJ         599 30     LA8OM         599 14
QSO: 14045 CW 2018-11-24 0953 VK2BJ         599 30     PA4O          599 14
QSO: 14041 CW 2018-11-24 0954 VK2BJ         599 30     OM7M          599 15
QSO: 14041 CW 2018-11-24 0954 VK2BJ         599 30     GM2V          599 14
QSO: 14036 CW 2018-11-24 0955 VK2BJ         599 30     OM7JG         599 15
QSO: 14033 CW 2018-11-24 0956 VK2BJ         599 30     EI0R          599 14
QSO: 14032 CW 2018-11-24 0956 VK2BJ         599 30     OK1CF         599 15
QSO: 14021 CW 2018-11-24 1001 VK2BJ         599 30     TM0R          599 14
QSO: 14015 CW 2018-11-24 1002 VK2BJ         599 30     HG8R          599 15
QSO: 14012 CW 2018-11-24 1003 VK2BJ         599 30     S57DX         599 15
QSO: 14006 CW 2018-11-24 1004 VK2BJ         599 30     M2G           599 14
QSO: 14005 CW 2018-11-24 1008 VK2BJ         599 30     M0WJE         599 14
QSO: 14001 CW 2018-11-24 1008 VK2BJ         599 30     P33W          599 20
QSO: 14004 CW 2018-11-24 1009 VK2BJ         599 30     HB9CA         599 14
QSO: 14009 CW 2018-11-24 1012 VK2BJ         599 30     ES1BH         599 15
QSO: 14012 CW 2018-11-24 1012 VK2BJ         599 30     SO4M          599 15
QSO: 14029 CW 2018-11-24 1014 VK2BJ         599 30     PE3T          599 14
QSO: 14030 CW 2018-11-24 1015 VK2BJ         599 30     YL3FT         599 15
QSO: 14047 CW 2018-11-24 1017 VK2BJ         599 30     SK3W          599 14
QSO: 14059 CW 2018-11-24 1017 VK2BJ         599 30     ES9C          599 15
QSO: 14066 CW 2018-11-24 1023 VK2BJ         599 30     A44A          599 21
QSO: 14071 CW 2018-11-24 1024 VK2BJ         599 30     9M2TO         599 28
QSO: 14062 CW 2018-11-24 1026 VK2BJ         599 30     M7W           599 14
QSO: 14061 CW 2018-11-24 1027 VK2BJ         599 30     A61QQ         599 21
QSO: 14060 CW 2018-11-24 1029 VK2BJ         599 30     OE2S          599 15
QSO: 21011 CW 2018-11-24 1033 VK2BJ         599 30     HA1TJ         599 15
QSO: 21015 CW 2018-11-24 1034 VK2BJ         599 30     DR5N          599 14
QSO: 21017 CW 2018-11-24 1035 VK2BJ         599 30     LZ9W          599 20
QSO: 21018 CW 2018-11-24 1036 VK2BJ         599 30     HA3DX         599 15
QSO: 21018 CW 2018-11-24 1036 VK2BJ         599 30     HB9BXE        599 14
QSO: 21025 CW 2018-11-24 1038 VK2BJ         599 30     SO4M          599 15
QSO: 21029 CW 2018-11-24 1038 VK2BJ         599 30     IR4M          599 15
QSO: 21040 CW 2018-11-24 1041 VK2BJ         599 30     OR2M          599 14
QSO: 21043 CW 2018-11-24 1042 VK2BJ         599 30     E77C          599 15
QSO: 21049 CW 2018-11-24 1043 VK2BJ         599 30     M6T           599 14
QSO: 21049 CW 2018-11-24 1044 VK2BJ         599 30     7X2ARA        599 33
QSO: 21061 CW 2018-11-24 1045 VK2BJ         599 30     LX4A          599 14
QSO: 21066 CW 2018-11-24 1046 VK2BJ         599 30     8Q7DX         599 22
QSO: 21063 CW 2018-11-24 1046 VK2BJ         599 30     ED1B          599 14
QSO: 21041 CW 2018-11-24 1048 VK2BJ         599 30     G9W           599 14
QSO: 21038 CW 2018-11-24 1048 VK2BJ         599 30     9A1A          599 15
QSO: 21007 CW 2018-11-24 1052 VK2BJ         599 30     9K2NO         599 21
QSO: 21007 CW 2018-11-24 1053 VK2BJ         599 30     EC2DX         599 14
QSO: 21011 CW 2018-11-24 1054 VK2BJ         599 30     G3DR          599 14
QSO: 21020 CW 2018-11-24 1056 VK2BJ         599 30     F5NBX         599 14
QSO: 21027 CW 2018-11-24 1058 VK2BJ         599 30     CR3W          599 33
QSO: 21028 CW 2018-11-24 1058 VK2BJ         599 30     OL8M          599 15
QSO: 21030 CW 2018-11-24 1059 VK2BJ         599 30     OE2S          599 15
QSO: 21055 CW 2018-11-24 1101 VK2BJ         599 30     G4FNL         599 14
QSO: 21025 CW 2018-11-24 1110 VK2BJ         599 30     RT6A          599 16
QSO: 21019 CW 2018-11-24 1112 VK2BJ         599 30     PA2RG         599 14
QSO: 21013 CW 2018-11-24 1115 VK2BJ         599 30     IO5O          599 15
QSO: 21028 CW 2018-11-24 1120 VK2BJ         599 30     ED5W          599 14
QSO: 21035 CW 2018-11-24 1121 VK2BJ         599 30     CN3A          599 33
QSO: 21032 CW 2018-11-24 1123 VK2BJ         599 30     EA1DAV        599 14
QSO: 21020 CW 2018-11-24 1155 VK2BJ         599 30     OM0R          599 15
QSO: 21009 CW 2018-11-24 1158 VK2BJ         599 30     F5VV          599 14
QSO: 21009 CW 2018-11-24 1159 VK2BJ         599 30     YO7FB         599 20
QSO: 21009 CW 2018-11-24 1202 VK2BJ         599 30     YF7SPN        599 28
QSO: 21009 CW 2018-11-24 1204 VK2BJ         599 30     EA4FL         599 14
QSO: 21009 CW 2018-11-24 1205 VK2BJ         599 30     EA1DR         599 14
QSO: 14011 CW 2018-11-24 1207 VK2BJ         599 30     LZ5R          599 20
QSO: 14005 CW 2018-11-24 1209 VK2BJ         599 30     S52ZW         599 15
QSO: 14025 CW 2018-11-24 1213 VK2BJ         599 30     E78WW         599 15
QSO: 14033 CW 2018-11-24 1214 VK2BJ         599 30     YT3X          599 15
QSO: 14034 CW 2018-11-24 1214 VK2BJ         599 30     9A1A          599 15
QSO: 14035 CW 2018-11-24 1215 VK2BJ         599 30     M6T           599 14
QSO: 14035 CW 2018-11-24 1215 VK2BJ         599 30     CR5E          599 14
QSO: 14040 CW 2018-11-24 1217 VK2BJ         599 30     OL6P          599 15
QSO: 14047 CW 2018-11-24 1218 VK2BJ         599 30     4U73B         599 15
QSO: 14050 CW 2018-11-24 1219 VK2BJ         599 30     OH0Z          599 15
QSO: 14006 CW 2018-11-24 1224 VK2BJ         599 30     DD1A          599 14
QSO: 14002 CW 2018-11-24 1226 VK2BJ         599 30     EC2DX         599 14
QSO:  7007 CW 2018-11-24 1227 VK2BJ         599 30     E2A           599 26
QSO:  7010 CW 2018-11-24 1228 VK2BJ         599 30     LA2AB         599 14
QSO:  7017 CW 2018-11-24 1230 VK2BJ         599 30     YL2GD         599 15
QSO:  7022 CW 2018-11-24 1231 VK2BJ         599 30     OH0V          599 15
QSO:  7023 CW 2018-11-24 1232 VK2BJ         599 30     OH5Z          599 15
QSO:  7026 CW 2018-11-24 1235 VK2BJ         599 30     AH2R          599 27
QSO:  7012 CW 2018-11-24 1239 VK2BJ         599 30     W3YY          599 05
QSO:  7012 CW 2018-11-24 1240 VK2BJ         599 30     SK3W          599 14
QSO:  7036 CW 2018-11-24 1243 VK2BJ         599 30     SN3A          599 15
QSO:  7038 CW 2018-11-24 1245 VK2BJ         599 30     OG7A          599 15
QSO:  7039 CW 2018-11-24 1246 VK2BJ         599 30     OH2BAH        599 15
QSO:  7038 CW 2018-11-24 1249 VK2BJ         599 30     RZ4A          599 16
QSO:  7038 CW 2018-11-24 1250 VK2BJ         599 30     JE2YRB        599 25
QSO:  3506 CW 2018-11-24 1252 VK2BJ         599 30     JN4MMO        599 25
QSO:  3516 CW 2018-11-24 1257 VK2BJ         599 30     K6NA          599 03
QSO:  3516 CW 2018-11-24 1258 VK2BJ         599 30     VK2DX         599 30
QSO:  3516 CW 2018-11-24 1259 VK2BJ         599 30     KE8M          599 04
QSO:  3516 CW 2018-11-24 1300 VK2BJ         599 30     JE2YRB        599 25
QSO:  3516 CW 2018-11-24 1300 VK2BJ         599 30     W7VJ          599 03
QSO:  3516 CW 2018-11-24 1302 VK2BJ         599 30     RM9A          599 17
QSO:  3509 CW 2018-11-24 1305 VK2BJ         599 30     N9RV          599 04
QSO:  3513 CW 2018-11-24 1306 VK2BJ         599 30     WJ9B          599 03
QSO:  3526 CW 2018-11-24 1307 VK2BJ         599 30     JA7ZFN        599 25
QSO:  3535 CW 2018-11-24 1310 VK2BJ         599 30     A35EU         599 32
QSO:  3537 CW 2018-11-24 1311 VK2BJ         599 30     E2A           599 26
QSO:  3528 CW 2018-11-24 1312 VK2BJ         599 30     ZM4T          599 32
QSO:  3502 CW 2018-11-24 1714 VK2BJ         599 30     OH5Z          599 15
QSO:  3520 CW 2018-11-24 1716 VK2BJ         599 30     YE2A          599 28
QSO:  3525 CW 2018-11-24 1721 VK2BJ         599 30     JA3YBK        599 25
QSO:  3517 CW 2018-11-24 1722 VK2BJ         599 30     LY2IJ         599 15
QSO:  3516 CW 2018-11-24 1724 VK2BJ         599 30     UP2L          599 17
QSO:  3511 CW 2018-11-24 1725 VK2BJ         599 30     OG7A          599 15
QSO:  3501 CW 2018-11-24 1735 VK2BJ         599 30     UA4W          599 16
QSO:  3501 CW 2018-11-24 1740 VK2BJ         599 30     RX0L          599 19
QSO:  7003 CW 2018-11-24 1742 VK2BJ         599 30     RK0UT         599 18
QSO:  7004 CW 2018-11-24 1743 VK2BJ         599 30     DF0HQ         599 14
QSO:  7005 CW 2018-11-24 1744 VK2BJ         599 30     IK3UNA        599 15
QSO:  7007 CW 2018-11-24 1745 VK2BJ         599 30     OQ5M          599 14
QSO:  7009 CW 2018-11-24 1746 VK2BJ         599 30     CN2CO         599 33
QSO:  7009 CW 2018-11-24 1747 VK2BJ         599 30     OK2RZ         599 15
QSO:  7012 CW 2018-11-24 1748 VK2BJ         599 30     S56X          599 15
QSO:  7012 CW 2018-11-24 1749 VK2BJ         599 30     P33W          599 20
QSO:  7014 CW 2018-11-24 1750 VK2BJ         599 30     UT5C          599 16
QSO:  7015 CW 2018-11-24 1751 VK2BJ         599 30     II9P          599 15
QSO:  7023 CW 2018-11-24 1752 VK2BJ         599 30     SP2QG         599 15
QSO:  7034 CW 2018-11-24 1754 VK2BJ         599 30     9A9R          599 15
QSO:  7037 CW 2018-11-24 1755 VK2BJ         599 30     UA2FZ         599 15
QSO:  7044 CW 2018-11-24 1756 VK2BJ         599 30     YB9/K1XM      599 28
QSO:  7047 CW 2018-11-24 1757 VK2BJ         599 30     EV1R          599 16
QSO:  7049 CW 2018-11-24 1759 VK2BJ         599 30     ED7K          599 14
QSO:  7051 CW 2018-11-24 1759 VK2BJ         599 30     SO4M          599 15
QSO:  7061 CW 2018-11-24 1800 VK2BJ         599 30     OH1VR         599 15
QSO:  7062 CW 2018-11-24 1801 VK2BJ         599 30     SN2B          599 15
QSO:  7063 CW 2018-11-24 1801 VK2BJ         599 30     G6T           599 14
QSO:  7069 CW 2018-11-24 1803 VK2BJ         599 30     LY2PX         599 15
QSO:  7070 CW 2018-11-24 1803 VK2BJ         599 30     OE2S          599 15
QSO:  7071 CW 2018-11-24 1804 VK2BJ         599 30     9M2TO         599 28
QSO:  7072 CW 2018-11-24 1804 VK2BJ         599 30     UN3M          599 17
QSO:  7064 CW 2018-11-24 1805 VK2BJ         599 30     OK2QA         599 15
QSO:  7059 CW 2018-11-24 1807 VK2BJ         599 30     Z3B           599 15
QSO:  7037 CW 2018-11-24 1812 VK2BJ         599 30     OH0Z          599 15
QSO:  3569 CW 2018-11-24 1813 VK2BJ         599 30     OH0Z          599 15
QSO:  3543 CW 2018-11-24 1816 VK2BJ         599 30     DL7ON         599 14
QSO:  3522 CW 2018-11-24 1818 VK2BJ         599 30     YL3CW         599 15
