START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: OK3DM
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 514052
NAME: Karel Hajek
OPERATORS: OK3DM
CLUB:
CERTIFICATE: NO
CREATED-BY: TR4W v.4.244e [CZE]
QSO:  3500 CW 2018-11-24 0151 OK3DM         599 15     LY9A          599 15
QSO:  3500 CW 2018-11-24 0152 OK3DM         599 15     UA4W          599 16
QSO:  3501 CW 2018-11-24 0154 OK3DM         599 15     HB9ON         599 14
QSO:  3501 CW 2018-11-24 0155 OK3DM         599 15     RM9A          599 17
QSO:  3502 CW 2018-11-24 0158 OK3DM         599 15     UZ5DM         599 16
QSO:  3503 CW 2018-11-24 0159 OK3DM         599 15     DK3YD         599 14
QSO:  3504 CW 2018-11-24 0159 OK3DM         599 15     OH5Z          599 15
QSO:  3505 CW 2018-11-24 0200 OK3DM         599 15     YT4T          599 15
QSO:  3505 CW 2018-11-24 0202 OK3DM         599 15     OG7A          599 15
QSO:  3508 CW 2018-11-24 0204 OK3DM         599 15     OM0R          599 15
QSO:  3507 CW 2018-11-24 0204 OK3DM         599 15     US7IY         599 16
QSO:  3507 CW 2018-11-24 0206 OK3DM         599 15     CR5E          599 14
QSO:  3505 CW 2018-11-24 0209 OK3DM         599 15     RW2F          599 15
QSO:  3506 CW 2018-11-24 0209 OK3DM         599 15     9A5Y          599 15
QSO:  3509 CW 2018-11-24 0212 OK3DM         599 15     P33W          599 20
QSO:  3509 CW 2018-11-24 0213 OK3DM         599 15     OK8WW         599 15
QSO:  3510 CW 2018-11-24 0214 OK3DM         599 15     EF8R          599 33
QSO:  3513 CW 2018-11-24 0216 OK3DM         599 15     DL0GL         599 14
QSO:  3514 CW 2018-11-24 0216 OK3DM         599 15     M0UNN         599 14
QSO:  3519 CW 2018-11-24 0218 OK3DM         599 15     HG8K          599 15
QSO:  3519 CW 2018-11-24 0219 OK3DM         599 15     G3CO          599 14
QSO:  3520 CW 2018-11-24 0220 OK3DM         599 15     YT1R          599 15
QSO:  3521 CW 2018-11-24 0221 OK3DM         599 15     LN8W          599 14
QSO:  3523 CW 2018-11-24 0223 OK3DM         599 15     OM2VL         599 15
QSO:  3523 CW 2018-11-24 0224 OK3DM         599 15     YU1ED         599 15
QSO:  3527 CW 2018-11-24 0225 OK3DM         599 15     LY2IJ         599 15
