START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CREATED-BY: DXLog.net v2.4.31, modified by DXHF upload.
CALLSIGN: PY3KN
CLAIMED-SCORE: 17360
CLUB: Araucaria DX Group
OPERATORS: PY3KN
QSO: 14262 PH  2020-09-12 1520 PY3KN         59  0001 E7DX          59   0574
QSO: 14207 PH  2020-09-12 1523 PY3KN         59  0002 DL2SAX        59   0446
QSO: 14287 PH  2020-09-12 1543 PY3KN         59  0003 ES5TV         59   0697
QSO: 14232 PH  2020-09-12 1555 PY3KN         59  0004 DR1D          59   0682
QSO: 14255 PH  2020-09-12 1604 PY3KN         59  0005 LX7I          59   0758
QSO: 14241 PH  2020-09-12 1629 PY3KN         59  0006 9A5Y          59   0488
QTC: 14241 CW  2020-09-12 1630 9A5Y          001/5      PY3KN         1520 E7DX          574
QTC: 14241 CW  2020-09-12 1630 9A5Y          001/5      PY3KN         1523 DL2SAX        446
QTC: 14241 CW  2020-09-12 1630 9A5Y          001/5      PY3KN         1543 ES5TV         697
QTC: 14241 CW  2020-09-12 1630 9A5Y          001/5      PY3KN         1555 DR1D          682
QTC: 14241 CW  2020-09-12 1630 9A5Y          001/5      PY3KN         1604 LX7I          758
QSO: 14230 PH  2020-09-12 1654 PY3KN         59  0007 LZ5R          59   0488
QSO: 14220 PH  2020-09-12 2123 PY3KN         59  0008 DL5L          59   0298
QSO: 14200 PH  2020-09-12 2127 PY3KN         59  0009 IK0ETA        59   0007
QSO: 14195 PH  2020-09-13 1532 PY3KN         59  0010 ER4DX         59   0215
QSO: 14200 PH  2020-09-13 1533 PY3KN         59  0011 EB5A          59   1135
QSO: 14298 PH  2020-09-13 1548 PY3KN         59  0012 DK7A          59   0091
QSO: 14195 PH  2020-09-13 1556 PY3KN         59  0013 DF0HQ         59   1059
QSO: 14247 PH  2020-09-13 1611 PY3KN         59  0014 SP8R          59   1136
QSO: 14285 PH  2020-09-13 1626 PY3KN         59  0015 DR4W          59   0096
QSO: 14237 PH  2020-09-13 1629 PY3KN         59  0016 G6MC          59   0768
QSO: 14201 PH  2020-09-13 1644 PY3KN         59  0017 F8KGM         59   1151
QSO: 14250 PH  2020-09-13 1647 PY3KN         59  0018 RU1A          59   1320
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1629 9A5Y          488
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1654 LZ5R          488
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         2123 DL5L          298
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         2127 IK0ETA        007
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1532 ER4DX         215
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1533 EB5A          1135
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1548 DK7A          091
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1556 DF0HQ         1059
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1611 SP8R          1136
QTC: 14250 CW  2020-09-13 1651 RU1A          002/10     PY3KN         1626 DR4W          096
QTC: 14256 CW  2020-09-13 1700 E7DX          003/3      PY3KN         1629 G6MC          768
QTC: 14256 CW  2020-09-13 1700 E7DX          003/3      PY3KN         1644 F8KGM         1151
QTC: 14256 CW  2020-09-13 1700 E7DX          003/3      PY3KN         1647 RU1A          1320
QSO: 14228 PH  2020-09-13 1704 PY3KN         59  0019 DJ7EO         59   0905
QSO: 14202 PH  2020-09-13 1759 PY3KN         59  0020 HB9EYP        59   0214
QSO: 14264 PH  2020-09-13 1801 PY3KN         59  0021 OM3BH         59   1345
QSO: 14270 PH  2020-09-13 1805 PY3KN         59  0022 DM6DX         59   0227
QTC: 14254 CW  2020-09-13 1811 ES5TV         004/4      PY3KN         1704 DJ7EO         905
QTC: 14254 CW  2020-09-13 1811 ES5TV         004/4      PY3KN         1759 HB9EYP        214
QTC: 14254 CW  2020-09-13 1811 ES5TV         004/4      PY3KN         1801 OM3BH         1345
QTC: 14254 CW  2020-09-13 1811 ES5TV         004/4      PY3KN         1805 DM6DX         227
QSO: 21237 PH  2020-09-13 1822 PY3KN         59  0023 HA3NU         59   0629
QSO: 21268 PH  2020-09-13 1829 PY3KN         59  0024 ES5TV         59   1380
QSO: 21213 PH  2020-09-13 1839 PY3KN         59  0025 IK4DCX        59   0224
QSO: 21227 PH  2020-09-13 1842 PY3KN         59  0026 EA2W          59   1261
QSO: 21227 PH  2020-09-13 1843 PY3KN         59  0027 DK9IP         59   0177
QSO: 21227 PH  2020-09-13 1844 PY3KN         59  0028 DL8DSL        59   0192
QSO: 21227 PH  2020-09-13 1845 PY3KN         59  0029 9A5Y          59   1131
QSO: 21227 PH  2020-09-13 1845 PY3KN         59  0030 II2S          59   1465
QSO: 21227 PH  2020-09-13 1846 PY3KN         59  0031 E7DX          59   1525
QSO: 21227 PH  2020-09-13 1846 PY3KN         59  0032 DP6A          59   0249
QSO: 21227 PH  2020-09-13 1847 PY3KN         59  0033 DP7D          59   0912
QSO: 21227 PH  2020-09-13 1847 PY3KN         59  0034 DK2OY         59   0512
QSO: 21227 PH  2020-09-13 1847 PY3KN         59  0035 ON6NL         59   0311
QSO: 21227 PH  2020-09-13 1848 PY3KN         59  0036 DF0HQ         59   1144
QSO: 21227 PH  2020-09-13 1848 PY3KN         59  0037 S57DX         59   0533
QSO: 21227 PH  2020-09-13 1848 PY3KN         59  0038 DL2SAX        59   1340
QSO: 21227 PH  2020-09-13 1849 PY3KN         59  0039 PC3T          59   0371
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1822 HA3NU         629
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1829 ES5TV         1380
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1839 IK4DCX        224
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1842 EA2W          1261
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1843 DK9IP         177
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1844 DL8DSL        192
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1845 9A5Y          1131
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1845 II2S          1465
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1846 E7DX          1525
QTC: 21227 CW  2020-09-13 1852 PC3T          005/10     PY3KN         1846 DP6A          249
QSO: 21227 PH  2020-09-13 1852 PY3KN         59  0040 9A5MX         59   0846
QSO: 21227 PH  2020-09-13 1853 PY3KN         59  0041 LX7I          59   1674
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1847 DP7D          912
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1847 DK2OY         512
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1847 ON6NL         311
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1848 DF0HQ         1144
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1848 S57DX         533
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1848 DL2SAX        1340
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1849 PC3T          371
QTC: 21227 CW  2020-09-13 1854 LX7I          006/8      PY3KN         1852 9A5MX         846
QSO: 21227 PH  2020-09-13 1854 PY3KN         59  0042 S50W          59   0367
QSO: 21227 PH  2020-09-13 1855 PY3KN         59  0043 DL5L          59   0388
QSO: 21227 PH  2020-09-13 1855 PY3KN         59  0044 HA1BC         59   0193
QSO: 21227 PH  2020-09-13 1856 PY3KN         59  0045 DL0WX         59   0207
QSO: 21227 PH  2020-09-13 1857 PY3KN         59  0046 DL7AWO        59   0198
QSO: 21227 PH  2020-09-13 1857 PY3KN         59  0047 OM0R          59   0588
QSO: 21227 PH  2020-09-13 1857 PY3KN         59  0048 LZ5R          59   0953
QSO: 21227 PH  2020-09-13 1858 PY3KN         59  0049 DM6DX         59   0242
QSO: 21227 PH  2020-09-13 1900 PY3KN         59  0050 DA0BCC        59   0214
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1853 LX7I          1674
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1854 S50W          367
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1855 DL5L          388
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1855 HA1BC         193
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1856 DL0WX         207
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1857 DL7AWO        198
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1857 OM0R          588
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1857 LZ5R          953
QTC: 21227 CW  2020-09-13 1902 DA0BCC        007/9      PY3KN         1858 DM6DX         242
QSO: 21227 PH  2020-09-13 1903 PY3KN         59  0051 DL3RAR        59   0189
QSO: 21227 PH  2020-09-13 1905 PY3KN         59  0052 DL5IC         59   0181
QSO: 21227 PH  2020-09-13 1905 PY3KN         59  0053 DG3T          59   0185
QSO: 21227 PH  2020-09-13 1906 PY3KN         59  0054 DL3AO         59   0069
QSO: 21227 PH  2020-09-13 1907 PY3KN         59  0055 DP4B          59   0319
QSO: 21227 PH  2020-09-13 1907 PY3KN         59  0056 I2WIJ         59   0327
QSO: 21227 PH  2020-09-13 1908 PY3KN         59  0057 DR1D          59   1486
QSO: 21227 PH  2020-09-13 1909 PY3KN         59  0058 DF9LJ         59   0222
QSO: 21227 PH  2020-09-13 1909 PY3KN         59  0059 DK7A          59   0115
QSO: 21227 PH  2020-09-13 1910 PY3KN         59  0060 DL8HS         59   0290
QSO: 21227 PH  2020-09-13 1911 PY3KN         59  0061 DH8AF         59   0277
QSO: 21227 PH  2020-09-13 1917 PY3KN         59  0062 UB7K          59   1584
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1900 DA0BCC        214
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1903 DL9RAR        189
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1905 DL5IC         181
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1905 DG3T          185
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1906 DL3AO         069
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1907 DP4B          319
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1907 I2WIJ         327
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1908 DR1D          1486
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1909 DF9LJ         222
QTC: 21227 CW  2020-09-13 1921 UB7K          008/10     PY3KN         1909 DK7A          115
QSO: 14171 PH  2020-09-13 1939 PY3KN         59  0063 YP0C          59   0511
QSO: 14170 PH  2020-09-13 1941 PY3KN         59  0064 IT9ODQ        59   0246
QSO: 14240 PH  2020-09-13 1942 PY3KN         59  0065 LY9Y          59   1154
QTC: 14240 CW  2020-09-13 1943 LY9Y          009/5      PY3KN         1910 DL8HS         290
QTC: 14240 CW  2020-09-13 1943 LY9Y          009/5      PY3KN         1911 DH8AF         277
QTC: 14240 CW  2020-09-13 1943 LY9Y          009/5      PY3KN         1917 UB7K          1584
QTC: 14240 CW  2020-09-13 1943 LY9Y          009/5      PY3KN         1939 YP0C          511
QTC: 14240 CW  2020-09-13 1943 LY9Y          009/5      PY3KN         1941 IT9ODQ        246
QSO: 14297 PH  2020-09-13 1949 PY3KN         59  0066 OR2F          59   0337
QSO: 14283 PH  2020-09-13 1955 PY3KN         59  0067 EW5Z          59   0056
QTC: 14283 CW  2020-09-13 1956 EW5Z          010/2      PY3KN         1942 LY9Y          1154
QTC: 14283 CW  2020-09-13 1956 EW5Z          010/2      PY3KN         1949 OR2F          337
QSO: 14275 PH  2020-09-13 2033 PY3KN         59  0068 DG3T          59   0202
QSO: 14275 PH  2020-09-13 2034 PY3KN         59  0069 F4HZZ         59   0134
QSO: 14275 PH  2020-09-13 2037 PY3KN         59  0070 DL8AAE        59   0191
QSO: 14275 PH  2020-09-13 2038 PY3KN         59  0071 DL3RAR        59   0195
QSO: 14252 PH  2020-09-13 2043 PY3KN         59  0072 HG6Y          59   0114
QSO: 14177 PH  2020-09-13 2046 PY3KN         59  0073 EF1A          59   0280
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         1955 EW5Z          056
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         2033 DG3T          202
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         2034 F4HZZ         134
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         2037 DL8AAE        191
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         2038 DL3RAR        195
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         1903 DL3RAR        189
QTC: 14177 CW  2020-09-13 2049 EF1A          011/7      PY3KN         2043 HG6Y          114
QSO: 14255 PH  2020-09-13 2056 PY3KN         59  0074 DK9IP         59   0223
QSO: 14255 PH  2020-09-13 2057 PY3KN         59  0075 DM3ZF         59   0145
QSO: 14255 PH  2020-09-13 2057 PY3KN         59  0076 DP7D          59   0928
QSO: 14255 PH  2020-09-13 2058 PY3KN         59  0077 EA7ATX        59   0131
QSO: 14255 PH  2020-09-13 2058 PY3KN         59  0078 DJ5LA         59   0597
QTC: 14255 CW  2020-09-13 2059 DJ5LA         012/5      PY3KN         2046 EF1A          280
QTC: 14255 CW  2020-09-13 2059 DJ5LA         012/5      PY3KN         2056 DK9IP         223
QTC: 14255 CW  2020-09-13 2059 DJ5LA         012/5      PY3KN         2057 DM3ZF         145
QTC: 14255 CW  2020-09-13 2059 DJ5LA         012/5      PY3KN         2057 DP7D          928
QTC: 14255 CW  2020-09-13 2059 DJ5LA         012/5      PY3KN         2058 EA7ATX        131
QSO: 14255 PH  2020-09-13 2059 PY3KN         59  0079 IU4JHC        59   0101
QSO: 14255 PH  2020-09-13 2100 PY3KN         59  0080 ON6NL         59   0339
QSO: 14255 PH  2020-09-13 2100 PY3KN         59  0081 DL7ON         59   0328
QSO: 14255 PH  2020-09-13 2101 PY3KN         59  0082 II2S          59   1540
QSO: 14255 PH  2020-09-13 2101 PY3KN         59  0083 EA2W          59   1353
QSO: 14255 PH  2020-09-13 2102 PY3KN         59  0084 EI3Z          59   0343
QSO: 14255 PH  2020-09-13 2102 PY3KN         59  0085 DL1BUG        59   0286
QSO: 14255 PH  2020-09-13 2103 PY3KN         59  0086 IK1JJM        59   0227
QSO: 14255 PH  2020-09-13 2103 PY3KN         59  0087 DL9UP         59   0267
QSO: 14255 PH  2020-09-13 2103 PY3KN         59  0088 IN3BJS        59   0109
QSO: 14255 PH  2020-09-13 2104 PY3KN         59  0089 S50W          59   0337
QSO: 14255 PH  2020-09-13 2104 PY3KN         59  0090 PC3T          59   0388
QSO: 14255 PH  2020-09-13 2105 PY3KN         59  0091 IK4LZH        59   0369
QSO: 14255 PH  2020-09-13 2105 PY3KN         59  0092 DL4ZA         59   0101
QSO: 14255 PH  2020-09-13 2106 PY3KN         59  0093 HA3NU         59   0696
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2058 DJ5LA         597
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2059 IU4JHC        101
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2100 ON6NL         339
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2100 DL7ON         328
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2101 II2S          1540
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2101 EA2W          1353
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2102 EI3Z          343
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2102 DL1BUG        286
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2103 IK1JJM        227
QTC: 14255 CW  2020-09-13 2108 HA3NU         013/10     PY3KN         2103 DL9UP         267
QSO: 14255 PH  2020-09-13 2109 PY3KN         59  0094 DJ9HX         59   0261
QSO: 14255 PH  2020-09-13 2109 PY3KN         59  0095 G4PIQ         59   0094
QSO: 14255 PH  2020-09-13 2111 PY3KN         59  0096 DL1DAW        59   0394
QSO: 14255 PH  2020-09-13 2111 PY3KN         59  0097 9A5MX         59   0959
QSO: 14255 PH  2020-09-13 2112 PY3KN         59  0098 MM1E          59   0207
QTC: 14255 CW  2020-09-13 2113 DJ5LA         014/5      PY3KN         2103 IN3BJS        109
QTC: 14255 CW  2020-09-13 2113 DJ5LA         014/5      PY3KN         2104 S50W          337
QTC: 14255 CW  2020-09-13 2113 DJ5LA         014/5      PY3KN         2104 PC3T          388
QTC: 14255 CW  2020-09-13 2113 DJ5LA         014/5      PY3KN         2105 IK4LZH        369
QTC: 14255 CW  2020-09-13 2113 DJ5LA         014/5      PY3KN         2105 DL4ZA         101
QSO: 14255 PH  2020-09-13 2114 PY3KN         59  0099 DK5DQ         59   0080
QSO: 14255 PH  2020-09-13 2114 PY3KN         59  0100 5P1J          59   0191
QSO: 14255 PH  2020-09-13 2116 PY3KN         59  0101 IK4DCX        59   0269
QSO: 14255 PH  2020-09-13 2116 PY3KN         59  0102 I2WIJ         59   0366
QSO: 14255 PH  2020-09-13 2116 PY3KN         59  0103 DJ5AN         59   0361
QSO: 14255 PH  2020-09-13 2118 PY3KN         59  0104 DF3TE         59   0019
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2106 HA3NU         696
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2109 DJ9HX         261
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2109 G4PIQ         094
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2111 DL1DAW        394
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2111 9A5MX         959
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2112 MM1E          207
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2114 DK5DQ         080
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2114 5P1J          191
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2116 IK4DCX        269
QTC: 14255 CW  2020-09-13 2123 EI3Z          015/10     PY3KN         2116 I2WIJ         366
QSO: 14255 PH  2020-09-13 2128 PY3KN         59  0105 DK5PD         59   0225
QSO: 14255 PH  2020-09-13 2130 PY3KN         59  0106 DK8K          59   0802
QSO: 14255 PH  2020-09-13 2133 PY3KN         59  0107 PF6DARC       59   0175
QTC: 14255 CW  2020-09-13 2134 DF0HQ         016/5      PY3KN         2116 DJ5AN         361
QTC: 14255 CW  2020-09-13 2134 DF0HQ         016/5      PY3KN         2118 DF3TE         019
