START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CALLSIGN: SQ9JXO
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: SQ9JXO
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2020-09-12 1719 SQ9JXO        59          001 CT9ABV          59         1138
QSO:  7000 PH 2020-09-12 1742 SQ9JXO        59          002 UN3M            59          143
QSO:  7000 PH 2020-09-12 1752 SQ9JXO        59          003 4L2M            59          663
QSO:  7000 PH 2020-09-12 1758 SQ9JXO        59          004 RA9P            59          980
QSO:  7000 PH 2020-09-12 1800 SQ9JXO        59          005 RM9I            59          899
QSO:  7000 PH 2020-09-12 1837 SQ9JXO        59          006 LY9Y            59          500
QSO:  7000 PH 2020-09-12 1904 SQ9JXO        59          007 UN9L            59          994
QSO:  7000 PH 2020-09-12 1906 SQ9JXO        59          008 UPOL            59          719
QSO: 14000 PH 2020-09-12 2050 SQ9JXO        59          009 PY9GC           59          300
QSO: 14000 PH 2020-09-12 2123 SQ9JXO        59          010 D4Z             59          539
QSO: 14000 PH 2020-09-12 2135 SQ9JXO        59          011 PX2A            59          000
QSO:  7000 PH 2020-09-12 2145 SQ9JXO        59          012 P74A            59          745
QSO:  7000 PH 2020-09-12 2205 SQ9JXO        59          013 KC1XX           59         1280
QSO:  3500 PH 2020-09-12 2338 SQ9JXO        59          014 UN9L            59         1173
QSO:  3500 PH 2020-09-13 0102 SQ9JXO        59          015 CT9/DL6MHW      59          473
END-OF-LOG:
