START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: DL1BUG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: DL1BUG
QSO:  3500 CW 2022-04-09 2101 DL1BUG        599 28     RW7F          599 29    
QSO:  3500 CW 2022-04-09 2102 DL1BUG        599 28     S59T          599 28    
QSO:  3500 CW 2022-04-09 2104 DL1BUG        599 28     LZ3YY         599 28    
QSO:  3500 CW 2022-04-09 2104 DL1BUG        599 28     R3OR          599 29    
QSO:  3500 CW 2022-04-09 2105 DL1BUG        599 28     RN3AM         599 29    
QSO:  3500 CW 2022-04-09 2105 DL1BUG        599 28     SP2FAP        599 28    
QSO:  3500 CW 2022-04-09 2106 DL1BUG        599 28     OK2ZV         599 28    
QSO:  3500 CW 2022-04-09 2107 DL1BUG        599 28     RU4AA         599 29    
QSO:  3500 CW 2022-04-09 2107 DL1BUG        599 28     R7MM          599 29    
QSO:  3500 CW 2022-04-09 2107 DL1BUG        599 28     R2AA          599 29    
QSO:  3500 CW 2022-04-09 2108 DL1BUG        599 28     UA3EDQ        599 29    
QSO:  3500 CW 2022-04-09 2109 DL1BUG        599 28     R7CD          599 29    
QSO:  3500 CW 2022-04-09 2111 DL1BUG        599 28     R8OM          599 31    
QSO:  3500 CW 2022-04-09 2111 DL1BUG        599 28     R2FZ          599 29    
QSO:  3500 CW 2022-04-09 2112 DL1BUG        599 28     RM1T          599 29    
QSO:  3500 CW 2022-04-09 2112 DL1BUG        599 28     UA4FER        599 29    
QSO:  3500 CW 2022-04-09 2113 DL1BUG        599 28     OK1DOL        599 28    
QSO:  3500 CW 2022-04-09 2113 DL1BUG        599 28     RT2C          599 29    
QSO:  3500 CW 2022-04-09 2114 DL1BUG        599 28     RC6U          599 29    
QSO:  3500 CW 2022-04-09 2114 DL1BUG        599 28     R1NW          599 19    
QSO:  3500 CW 2022-04-09 2115 DL1BUG        599 28     RW1A          599 29    
QSO:  3500 CW 2022-04-09 2117 DL1BUG        599 28     R8TT          599 30    
QSO:  3500 CW 2022-04-09 2118 DL1BUG        599 28     EW2ES         599 29    
QSO:  3500 CW 2022-04-09 2119 DL1BUG        599 28     D1AZ          599 29    
