START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RK3MXT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RK3MXT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2025.
QSO: 28000 CW 2025-03-15 1206 RK3MXT        599 YR UN7FW         599 0010
QSO: 21000 PH 2025-03-15 1413 RK3MXT        59 YR LZ1DM         59 0099
QSO: 21167 PH 2025-03-15 1413 RK3MXT        59 YR DO6GT         59 0020
QSO: 21167 PH 2025-03-15 1414 RK3MXT        59 YR IZ2GMR        59 0023
QSO: 21000 PH 2025-03-15 1415 RK3MXT        59 YR 9M6MST        59 0010
QSO: 21167 PH 2025-03-15 1416 RK3MXT        59 YR DL6FKR        59 0058
QSO: 21167 PH 2025-03-15 1416 RK3MXT        59 YR IZ7ECL        59 0009
QSO: 21000 PH 2025-03-15 1417 RK3MXT        59 YR SP3BVI        59 0035
QSO: 21167 PH 2025-03-15 1417 RK3MXT        59 YR DO2XU         59 0064
QSO: 21167 PH 2025-03-15 1418 RK3MXT        59 YR IW2JWG        59 0098
QSO: 21000 PH 2025-03-15 1419 RK3MXT        59 YR IZ3ZMM        59 0056
QSO: 21167 PH 2025-03-15 1419 RK3MXT        59 YR DB5ZF         59 0021
QSO: 21166 PH 2025-03-15 1420 RK3MXT        59 YR YO2IS         59 0087
QSO: 21167 PH 2025-03-15 1420 RK3MXT        59 YR OK2ZV         59 0186
QSO: 21167 PH 2025-03-15 1421 RK3MXT        59 YR SV8PMM        59 0008
QSO: 21167 PH 2025-03-15 1423 RK3MXT        59 YR PA3ELQ        59 0047
QSO: 21000 PH 2025-03-15 1424 RK3MXT        59 YR DJ6DO         59 0042
QSO: 21003 CW 2025-03-15 1428 RK3MXT        599 YR BY1RX         599 0129
QSO: 21013 CW 2025-03-15 1431 RK3MXT        599 YR VL2A          599 0109
QSO: 21021 CW 2025-03-15 1433 RK3MXT        599 YR LZ9W          599 0352
QSO: 28526 PH 2025-03-15 1439 RK3MXT        59 YR IQ3RK         59 0206
QSO: 28000 PH 2025-03-15 1444 RK3MXT        59 YR IU6SBJ        59 0022
QSO: 28526 PH 2025-03-15 1445 RK3MXT        59 YR PY2CP         59 0012
QSO: 28000 PH 2025-03-15 1446 RK3MXT        59 YR IZ5MKA        59 0022
QSO: 28526 PH 2025-03-15 1447 RK3MXT        59 YR WA2VUY        59 0011
QSO: 28526 PH 2025-03-15 1448 RK3MXT        59 YR ZW2A          59 0034
QSO: 28034 CW 2025-03-15 1450 RK3MXT        599 YR L33M          599 0029
QSO: 28036 CW 2025-03-15 1451 RK3MXT        599 YR IK0YVV        599 0136
QSO: 21161 PH 2025-03-15 1454 RK3MXT        59 YR YB9UA         59 0032
QSO: 21161 PH 2025-03-15 1455 RK3MXT        59 YR DL2BDA        59 0024
QSO: 21161 PH 2025-03-15 1455 RK3MXT        59 YR G0DDZ         59 0034
QSO: 21161 PH 2025-03-15 1455 RK3MXT        59 YR YT3ABW        59 0005
QSO: 21000 PH 2025-03-15 1457 RK3MXT        59 YR TA1DE         59 0022
QSO: 14035 CW 2025-03-15 1509 RK3MXT        599 YR OK1VK         599 0155
QSO: 14036 CW 2025-03-15 1510 RK3MXT        599 YR KD6WW         599 0024
QSO: 14036 CW 2025-03-15 1512 RK3MXT        599 YR HG8K          599 0078
QSO: 14000 CW 2025-03-15 1513 RK3MXT        599 YR DL5MO         599 0090
QSO: 14035 CW 2025-03-15 1513 RK3MXT        599 YR DD2D          599 0355
QSO: 14036 CW 2025-03-15 1514 RK3MXT        599 YR IZ3QCH        599 0049
QSO: 14035 CW 2025-03-15 1515 RK3MXT        599 YR CT1EHK        599 0023
QSO: 14036 CW 2025-03-15 1516 RK3MXT        599 YR HA8TP         599 0120
QSO: 14036 CW 2025-03-15 1516 RK3MXT        599 YR YT1TU         599 0033
QSO: 14036 CW 2025-03-15 1517 RK3MXT        599 YR LZ1BP         599 0261
QSO: 14035 CW 2025-03-15 1518 RK3MXT        599 YR HA2EOA        599 0004
QSO: 14036 CW 2025-03-15 1518 RK3MXT        599 YR YO4GO         599 0239
QSO: 14036 CW 2025-03-15 1519 RK3MXT        599 YR YU3A          599 0190
QSO: 14036 CW 2025-03-15 1520 RK3MXT        599 YR HA3IC         599 0101
QSO: 14000 CW 2025-03-15 1521 RK3MXT        599 YR UN6G          599 0011
QSO: 14036 CW 2025-03-15 1521 RK3MXT        599 YR DL2NBY        599 0229
QSO: 14036 CW 2025-03-15 1521 RK3MXT        599 YR LZ5DI         599 0213
QSO: 14035 CW 2025-03-15 1522 RK3MXT        599 YR DF5EN         599 0222
QSO: 14000 CW 2025-03-15 1525 RK3MXT        599 YR OM6TU         599 0115
QSO: 14036 CW 2025-03-15 1526 RK3MXT        599 YR I1RJP         599 0078
QSO: 14044 CW 2025-03-15 1528 RK3MXT        599 YR OY1CT         599 0230
QSO: 14045 CW 2025-03-15 1529 RK3MXT        599 YR EB5A          599 0508
QSO: 14053 CW 2025-03-15 1529 RK3MXT        599 YR TK/R5GA       599 0359
QSO: 14044 CW 2025-03-15 1531 RK3MXT        599 YR ZA1RR         599 0173
QSO: 14051 CW 2025-03-15 1533 RK3MXT        599 YR IQ3RK         599 0066
QSO: 14051 CW 2025-03-15 1535 RK3MXT        599 YR 9A5Y          599 0490
QSO: 14051 CW 2025-03-15 1536 RK3MXT        599 YR F6DCQ         599 0173
QSO: 14051 CW 2025-03-15 1537 RK3MXT        599 YR DF6RI         599 0072
QSO: 14051 CW 2025-03-15 1538 RK3MXT        599 YR JA6GCE        599 0100
QSO: 14051 CW 2025-03-15 1543 RK3MXT        599 YR DD2ML         599 0129
QSO: 14000 CW 2025-03-15 1544 RK3MXT        599 YR YU1AT         599 0143
QSO: 14051 CW 2025-03-15 1544 RK3MXT        599 YR IK1PMR        599 0250
QSO: 14000 CW 2025-03-15 1545 RK3MXT        599 YR IV3KKW        599 0123
QSO: 14051 CW 2025-03-15 1545 RK3MXT        599 YR HG6O          599 0314
QSO: 14051 CW 2025-03-15 1546 RK3MXT        599 YR 2E0CVN        599 0114
QSO:  7041 CW 2025-03-15 1618 RK3MXT        599 YR OM7LW         599 0298
QSO:  7040 CW 2025-03-15 1620 RK3MXT        599 YR S52AW         599 0131
QSO:  7040 CW 2025-03-15 1622 RK3MXT        599 YR OM7M          599 0772
QSO:  7040 CW 2025-03-15 1625 RK3MXT        599 YR SP3VT         599 0094
QSO:  7020 CW 2025-03-15 1635 RK3MXT        599 YR HA4A          599 0140
QSO:  7022 CW 2025-03-15 1635 RK3MXT        599 YR OG7F          599 0160
QSO:  7010 CW 2025-03-15 1637 RK3MXT        599 YR YU1A          599 0103
QSO:  7017 CW 2025-03-15 1639 RK3MXT        599 YR EU8U          599 0290
QSO:  7031 CW 2025-03-15 1641 RK3MXT        599 YR YO4NF         599 0386
QSO:  7037 CW 2025-03-15 1642 RK3MXT        599 YR 9A925T        599 0010
QSO:  7011 CW 2025-03-15 1646 RK3MXT        599 YR HA6QU         599 0288
QSO:  7011 CW 2025-03-15 1648 RK3MXT        599 YR 9A5D          599 0166
QSO:  7011 CW 2025-03-15 1655 RK3MXT        599 YR IW3IFJ        599 0026
QSO:  7000 CW 2025-03-15 1658 RK3MXT        599 YR YU5T          599 0052
QSO:  7000 CW 2025-03-15 1701 RK3MXT        599 YR YB1NWP        599 0013
QSO:  7011 CW 2025-03-15 1702 RK3MXT        599 YR YO6KPT        599 0029
QSO:  7011 CW 2025-03-15 1704 RK3MXT        599 YR EA2DDE        599 0029
QSO:  7011 CW 2025-03-15 1708 RK3MXT        599 YR LZ3R          599 0294
QSO:  7011 CW 2025-03-15 1709 RK3MXT        599 YR LZ7DX         599 0033
QSO:  7001 CW 2025-03-15 1713 RK3MXT        599 YR RD1A/MM       599 0040
QSO:  7004 CW 2025-03-15 1714 RK3MXT        599 YR 9A5Y          599 0730
QSO:  7004 CW 2025-03-15 1715 RK3MXT        599 YR S57Q          599 0458
QSO:  7006 CW 2025-03-15 1716 RK3MXT        599 YR PA3AAV        599 0622
QSO:  7014 CW 2025-03-15 1722 RK3MXT        599 YR YL3CW         599 0172
QSO:  7027 CW 2025-03-15 1722 RK3MXT        599 YR HA8A          599 0548
QSO:  7029 CW 2025-03-15 1724 RK3MXT        599 YR E7DX          599 1256
QSO:  7128 CW 2025-03-15 1727 RK3MXT        599 YR YT5W          599 0156
QSO:  7018 CW 2025-03-15 1730 RK3MXT        599 YR OK2EA         599 0321
QSO:  7021 CW 2025-03-15 1732 RK3MXT        599 YR YQ8E          599 0394
QSO:  7023 CW 2025-03-15 1734 RK3MXT        599 YR HA6NL         599 0301
QSO:  7022 CW 2025-03-15 1737 RK3MXT        599 YR OK1VK         599 0357
QSO:  7023 CW 2025-03-15 1737 RK3MXT        599 YR IQ3RK         599 0048
QSO:  3537 CW 2025-03-15 1750 RK3MXT        599 YR DR5X          599 0056
QSO:  3537 CW 2025-03-15 1751 RK3MXT        599 YR E7DX          599 1365
QSO:  3538 CW 2025-03-15 1751 RK3MXT        599 YR YU1A          599 0072
QSO:  3538 CW 2025-03-15 1754 RK3MXT        599 YR OG7F          599 0052
QSO:  3537 CW 2025-03-15 1800 RK3MXT        599 YR HA4CW         599 0038
QSO:  3537 CW 2025-03-15 1804 RK3MXT        599 YR EU1AI         599 0098
QSO:  3538 CW 2025-03-15 1807 RK3MXT        599 YR IU4JNR        599 0038
QSO:  3538 CW 2025-03-15 1808 RK3MXT        599 YR LZ5DI         599 0416
QSO:  3537 CW 2025-03-15 1818 RK3MXT        599 YR UN7LEW        599 0189
QSO:  3538 CW 2025-03-15 1821 RK3MXT        599 YR OM7LW         599 0442
QSO:  3537 CW 2025-03-15 1826 RK3MXT        599 YR OM7M          599 1100
QSO:  3535 CW 2025-03-15 1827 RK3MXT        599 YR HA5UX         599 0093
QSO:  3537 CW 2025-03-15 1827 RK3MXT        599 YR EU8R          599 0102
QSO:  3538 CW 2025-03-15 1828 RK3MXT        599 YR HA6NL         599 0346
QSO:  3515 CW 2025-03-15 1842 RK3MXT        599 YR I2JSB         599 0053
QSO:  3538 CW 2025-03-15 1848 RK3MXT        599 YR HA7WP         599 0033
QSO:  3530 CW 2025-03-15 1901 RK3MXT        599 YR UN9L          599 0350
QSO:  3532 CW 2025-03-15 1902 RK3MXT        599 YR YU5R          599 0051
QSO:  7000 PH 2025-03-15 1905 RK3MXT        59 YR YO6BOT        59 0099
QSO:  7129 PH 2025-03-15 1907 RK3MXT        59 YR A41FA         59 0106
QSO:  7129 PH 2025-03-15 1907 RK3MXT        59 YR G6MC          59 0326
QSO:  7129 PH 2025-03-15 1908 RK3MXT        59 YR YO8SDC        59 0172
QSO:  7000 PH 2025-03-15 1910 RK3MXT        59 YR EU8AB         59 0023
QSO:  7129 PH 2025-03-15 1911 RK3MXT        59 YR E7DX          59 1637
QSO:  7129 PH 2025-03-15 1912 RK3MXT        59 YR OE3LZA        59 0318
QSO:  7129 PH 2025-03-15 1912 RK3MXT        59 YR OM7M          59 1262
QSO:  7001 CW 2025-03-15 1914 RK3MXT        599 YR HA3NU         599 0952
QSO:  7002 CW 2025-03-15 1915 RK3MXT        599 YR DL5WW         599 0254
QSO:  7004 CW 2025-03-15 1915 RK3MXT        599 YR BY1RX         599 0228
QSO:  7019 CW 2025-03-15 1920 RK3MXT        599 YR DF0SX         599 0199
QSO:  7030 CW 2025-03-15 1921 RK3MXT        599 YR SV1ENG        599 0487
QSO:  7030 CW 2025-03-15 1922 RK3MXT        599 YR UP0L          599 0946
QSO:  7039 CW 2025-03-15 1924 RK3MXT        599 YR 4X6FR         599 0809
QSO:  7041 CW 2025-03-15 1925 RK3MXT        599 YR UP5B          599 0256
QSO:  3743 PH 2025-03-15 1929 RK3MXT        59 YR ER3CT         59 0526
QSO:  3743 PH 2025-03-15 1930 RK3MXT        59 YR YO8SDC        59 0176
QSO:  3743 PH 2025-03-15 1936 RK3MXT        59 YR LZ1JZ         59 0031
QSO:  3528 CW 2025-03-15 1944 RK3MXT        599 YR S57Q          599 0693
QSO:  3530 CW 2025-03-15 1944 RK3MXT        599 YR YQ8E          599 0549
QSO:  3500 CW 2025-03-15 1945 RK3MXT        599 YR EW2ES         599 0336
QSO:  1824 CW 2025-03-15 2007 RK3MXT        599 YR YL3CW         599 0317
QSO:  1823 CW 2025-03-15 2013 RK3MXT        599 YR HA8WZ         599 0018
QSO:  1823 CW 2025-03-15 2016 RK3MXT        599 YR E7DX          599 1843
QSO:  1823 CW 2025-03-15 2022 RK3MXT        599 YR HG7T          599 0018
QSO:  1823 CW 2025-03-15 2023 RK3MXT        599 YR DK6WL         599 0218
QSO:  1823 CW 2025-03-15 2023 RK3MXT        599 YR SO3O          599 0334
QSO:  1823 CW 2025-03-15 2025 RK3MXT        599 YR OM7M          599 1468
QSO:  1823 CW 2025-03-15 2030 RK3MXT        599 YR LZ9R          599 0112
QSO:  1823 CW 2025-03-15 2031 RK3MXT        599 YR SP2LNW        599 0611
QSO:  1854 PH 2025-03-15 2038 RK3MXT        59 YR LZ9R          59 0123
QSO:  7023 CW 2025-03-15 2046 RK3MXT        599 YR CR3DX         599 0990
QSO:  7028 CW 2025-03-15 2048 RK3MXT        599 YR HA5UA         599 0235
QSO:  7036 CW 2025-03-15 2049 RK3MXT        599 YR A71WW         599 1017
QSO:  7014 CW 2025-03-15 2052 RK3MXT        599 YR DD2ML         599 0170
QSO:  7023 CW 2025-03-15 2054 RK3MXT        599 YR HG5E          599 0505
QSO:  7022 CW 2025-03-15 2055 RK3MXT        599 YR IK3CHK        599 0411
QSO:  7023 CW 2025-03-15 2055 RK3MXT        599 YR LZ5DI         599 0614
QSO:  7023 CW 2025-03-15 2055 RK3MXT        599 YR S53M          599 1090
QSO:  7022 CW 2025-03-15 2057 RK3MXT        599 YR 9A3YT         599 0587
QSO:  7022 CW 2025-03-15 2058 RK3MXT        599 YR IK1BPL        599 0149
QSO:  7023 CW 2025-03-15 2058 RK3MXT        599 YR HA4FY         599 0107
QSO:  7022 CW 2025-03-15 2059 RK3MXT        599 YR HA2VH         599 0512
QSO:  7023 CW 2025-03-15 2100 RK3MXT        599 YR DM3VPJ        599 0067
QSO:  7022 CW 2025-03-15 2101 RK3MXT        599 YR JO7KMB        599 0053
QSO:  7023 CW 2025-03-15 2101 RK3MXT        599 YR DF1MM         599 0092
QSO:  7023 CW 2025-03-15 2101 RK3MXT        599 YR IK3QAR        599 0306
QSO:  7022 CW 2025-03-15 2102 RK3MXT        599 YR IK8UND        599 0577
QSO:  7022 CW 2025-03-15 2104 RK3MXT        599 YR S52P          599 0271
QSO:  7023 CW 2025-03-15 2104 RK3MXT        599 YR HA5JI         599 1195
QSO:  7023 CW 2025-03-15 2104 RK3MXT        599 YR YL2TD         599 0140
QSO:  7022 CW 2025-03-15 2105 RK3MXT        599 YR EA4AOC        599 0661
QSO:  7023 CW 2025-03-15 2105 RK3MXT        599 YR OM3NI         599 0160
QSO:  7022 CW 2025-03-15 2106 RK3MXT        599 YR PA2A          599 0014
QSO:  7022 CW 2025-03-15 2107 RK3MXT        599 YR DL5ARM        599 0075
QSO:  7022 CW 2025-03-15 2109 RK3MXT        599 YR HB9IIH        599 0179
QSO:  7022 CW 2025-03-15 2110 RK3MXT        599 YR PA3EMN        599 0470
QSO:  7022 CW 2025-03-15 2110 RK3MXT        599 YR UN2E          599 0285
QSO:  7022 CW 2025-03-15 2111 RK3MXT        599 YR F6IRA         599 0518
QSO:  7022 CW 2025-03-15 2112 RK3MXT        599 YR DJ9DZ         599 0570
QSO:  7022 CW 2025-03-15 2115 RK3MXT        599 YR HG6O          599 0638
QSO:  7022 CW 2025-03-15 2115 RK3MXT        599 YR UN9L          599 0469
QSO:  7022 CW 2025-03-15 2115 RK3MXT        599 YR YU1YV         599 0457
QSO:  7023 CW 2025-03-15 2118 RK3MXT        599 YR G4EBK         599 0036
QSO:  7022 CW 2025-03-15 2119 RK3MXT        599 YR DJ4MX         599 0651
QSO:  7022 CW 2025-03-15 2119 RK3MXT        599 YR SP2LNW        599 0670
QSO:  7022 CW 2025-03-15 2122 RK3MXT        599 YR OK3EQ         599 0127
QSO:  7022 CW 2025-03-15 2122 RK3MXT        599 YR PE2K          599 0251
QSO:  7022 CW 2025-03-15 2123 RK3MXT        599 YR YO4RIW        599 0081
QSO:  7022 CW 2025-03-15 2124 RK3MXT        599 YR SV1ME         599 0357
QSO:  7000 CW 2025-03-15 2125 RK3MXT        599 YR DM4KM         599 0159
QSO:  7022 CW 2025-03-15 2125 RK3MXT        599 YR OE1TKW        599 0051
QSO:  7000 CW 2025-03-15 2127 RK3MXT        599 YR IQ4FE         599 0031
QSO:  7022 CW 2025-03-15 2127 RK3MXT        599 YR IZ7XIB        599 0066
QSO:  7023 CW 2025-03-15 2127 RK3MXT        599 YR I2IFT         599 0355
QSO:  7022 CW 2025-03-15 2128 RK3MXT        599 YR S58R          599 0062
QSO:  7022 CW 2025-03-15 2129 RK3MXT        599 YR DL2025S       599 0746
QSO:  7000 CW 2025-03-15 2130 RK3MXT        599 YR YU1AT         599 0335
QSO:  7022 CW 2025-03-15 2132 RK3MXT        599 YR YT5A          599 0071
QSO:  7022 CW 2025-03-15 2133 RK3MXT        599 YR 9A1DR         599 0194
QSO:  7023 CW 2025-03-15 2134 RK3MXT        599 YR YU1LM/QRP     599 0195
QSO:  7023 CW 2025-03-15 2136 RK3MXT        599 YR IT9/DK6XZ     599 0493
QSO:  7009 CW 2025-03-15 2142 RK3MXT        599 YR PY2NDX        599 0688
QSO:  7006 CW 2025-03-15 2145 RK3MXT        599 YR MM2T          599 0301
QSO:  7022 CW 2025-03-15 2145 RK3MXT        599 YR IK2PFL        599 1168
QSO:  7030 CW 2025-03-15 2146 RK3MXT        599 YR SN9DT         599 0131
QSO:  1828 CW 2025-03-15 2151 RK3MXT        599 YR EU8U          599 0771
QSO:  1836 CW 2025-03-15 2153 RK3MXT        599 YR LZ5DI         599 0696
QSO:  3515 CW 2025-03-15 2208 RK3MXT        599 YR HA4FB         599 0694
QSO:  3515 CW 2025-03-15 2208 RK3MXT        599 YR YO4NF         599 0888
