START-OF-LOG: 3.0
LOCATION: SDG
CALLSIGN: WN6K
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 698985
CLUB: Southern California Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.27H
NAME: Paul E. Dorey
OPERATORS: WN6K
SOAPBOX:
QSO: 21100 RY 2015-09-26 0005 WN6K          599     03 CA     JR3NZC        599 25     DX
QSO: 21108 RY 2015-09-26 0006 WN6K          599     03 CA     JA1BPA        599 25     DX
QSO: 21110 RY 2015-09-26 0007 WN6K          599     03 CA     XE2FGC        599 06     DX
QSO: 21111 RY 2015-09-26 0008 WN6K          599     03 CA     DS5USH        599 25     DX
QSO: 21111 RY 2015-09-26 0009 WN6K          599     03 CA     JA1WSK        599 25     DX
QSO: 21111 RY 2015-09-26 0009 WN6K          599     03 CA     JG1LFR        599 25     DX
QSO: 21111 RY 2015-09-26 0010 WN6K          599     03 CA     JH1RFM        599 25     DX
QSO: 21111 RY 2015-09-26 0010 WN6K          599     03 CA     7N4WPY        599 25     DX
QSO: 21111 RY 2015-09-26 0011 WN6K          599     03 CA     VK4UC         599 30     DX
QSO: 21111 RY 2015-09-26 0013 WN6K          599     03 CA     JA1UII        599 25     DX
QSO: 21111 RY 2015-09-26 0013 WN6K          599     03 CA     JH3WKE        599 25     DX
QSO: 21111 RY 2015-09-26 0013 WN6K          599     03 CA     JA7QVI        599 25     DX
QSO: 21111 RY 2015-09-26 0014 WN6K          599     03 CA     KH6CJJ        599 31     DX
QSO: 21111 RY 2015-09-26 0014 WN6K          599     03 CA     JA9CCG        599 25     DX
QSO: 21111 RY 2015-09-26 0015 WN6K          599     03 CA     JA2HBK        599 25     DX
QSO: 21111 RY 2015-09-26 0016 WN6K          599     03 CA     JJ0PJD        599 25     DX
QSO: 21111 RY 2015-09-26 0016 WN6K          599     03 CA     JK1NSR        599 25     DX
QSO: 21111 RY 2015-09-26 0018 WN6K          599     03 CA     JA2QVP        599 25     DX
QSO: 21111 RY 2015-09-26 0018 WN6K          599     03 CA     JA1HFY        599 25     DX
QSO: 21111 RY 2015-09-26 0019 WN6K          599     03 CA     JA3LEB        599 25     DX
QSO: 21111 RY 2015-09-26 0020 WN6K          599     03 CA     JE6JNC        599 25     DX
QSO: 21111 RY 2015-09-26 0021 WN6K          599     03 CA     JA1AYO        599 25     DX
QSO: 21111 RY 2015-09-26 0021 WN6K          599     03 CA     JG2REJ        599 25     DX
QSO: 21111 RY 2015-09-26 0021 WN6K          599     03 CA     JA3VXH        599 25     DX
QSO: 21111 RY 2015-09-26 0022 WN6K          599     03 CA     7M2PSC        599 25     DX
QSO: 21111 RY 2015-09-26 0023 WN6K          599     03 CA     JR1WCT        599 25     DX
QSO: 21111 RY 2015-09-26 0023 WN6K          599     03 CA     JE1GZB        599 25     DX
QSO: 21111 RY 2015-09-26 0024 WN6K          599     03 CA     JF1AZQ        599 25     DX
QSO: 21111 RY 2015-09-26 0024 WN6K          599     03 CA     JF1DMY        599 25     DX
QSO: 21111 RY 2015-09-26 0025 WN6K          599     03 CA     JA3MIB        599 25     DX
QSO: 21111 RY 2015-09-26 0026 WN6K          599     03 CA     JH3DMQ        599 25     DX
QSO: 21111 RY 2015-09-26 0027 WN6K          599     03 CA     JA2HYD        599 25     DX
QSO: 21111 RY 2015-09-26 0027 WN6K          599     03 CA     JS1KKY        599 25     DX
QSO: 21111 RY 2015-09-26 0028 WN6K          599     03 CA     JE2CPI        599 25     DX
QSO: 21111 RY 2015-09-26 0028 WN6K          599     03 CA     JG1ITH        599 25     DX
QSO: 21111 RY 2015-09-26 0029 WN6K          599     03 CA     JR2BCF        599 25     DX
QSO: 21111 RY 2015-09-26 0032 WN6K          599     03 CA     JA1QOW        599 25     DX
QSO: 21111 RY 2015-09-26 0033 WN6K          599     03 CA     JH0EXA        599 25     DX
QSO: 21111 RY 2015-09-26 0033 WN6K          599     03 CA     YB8ROP        599 28     DX
QSO: 21111 RY 2015-09-26 0034 WN6K          599     03 CA     JM6EXB        599 25     DX
QSO: 21111 RY 2015-09-26 0034 WN6K          599     03 CA     JA7ACM        599 25     DX
QSO: 21111 RY 2015-09-26 0035 WN6K          599     03 CA     7L2MDI        599 25     DX
QSO: 21111 RY 2015-09-26 0038 WN6K          599     03 CA     WE6EZ         599 4      TX
QSO: 21111 RY 2015-09-26 0038 WN6K          599     03 CA     AD5XD         599 4      TX
QSO: 21111 RY 2015-09-26 0040 WN6K          599     03 CA     JA2DXD        599 25     DX
QSO: 21111 RY 2015-09-26 0040 WN6K          599     03 CA     JR1UFN        599 25     DX
QSO: 21111 RY 2015-09-26 0042 WN6K          599     03 CA     N8BJQ         599 04     OH
QSO: 21111 RY 2015-09-26 0042 WN6K          599     03 CA     JI1AQY        599 25     DX
QSO: 21111 RY 2015-09-26 0043 WN6K          599     03 CA     W8BI          599 4      OH
QSO: 21111 RY 2015-09-26 0044 WN6K          599     03 CA     WA4PGM        599 05     VA
QSO: 21111 RY 2015-09-26 0045 WN6K          599     03 CA     JH1OAI        599 25     DX
QSO: 21111 RY 2015-09-26 0046 WN6K          599     03 CA     JA3EAD        599 25     DX
QSO: 21111 RY 2015-09-26 0046 WN6K          599     03 CA     JA1AZR        599 25     DX
QSO: 21111 RY 2015-09-26 0047 WN6K          599     03 CA     JI1LNR        599 25     DX
QSO: 21111 RY 2015-09-26 0047 WN6K          599     03 CA     JE7HYK        599 25     DX
QSO: 21111 RY 2015-09-26 0048 WN6K          599     03 CA     JA6BZI        599 25     DX
QSO: 21111 RY 2015-09-26 0048 WN6K          599     03 CA     K5ER          599 4      LA
QSO: 21111 RY 2015-09-26 0049 WN6K          599     03 CA     JA7ZP         599 25     DX
QSO: 21111 RY 2015-09-26 0050 WN6K          599     03 CA     NM6E          599 04     TX
QSO: 21111 RY 2015-09-26 0050 WN6K          599     03 CA     JA6GCE        599 25     DX
QSO: 21111 RY 2015-09-26 0051 WN6K          599     03 CA     JA1FUI        599 25     DX
QSO: 21111 RY 2015-09-26 0051 WN6K          599     03 CA     JA1XGI        599 25     DX
QSO: 21111 RY 2015-09-26 0053 WN6K          599     03 CA     JF1HJZ        599 25     DX
QSO: 21111 RY 2015-09-26 0054 WN6K          599     03 CA     JI1CPN        599 25     DX
QSO: 21111 RY 2015-09-26 0054 WN6K          599     03 CA     JH1XUM        599 25     DX
QSO: 21111 RY 2015-09-26 0055 WN6K          599     03 CA     JA5CBU        599 25     DX
QSO: 21111 RY 2015-09-26 0055 WN6K          599     03 CA     JA8TGD        599 25     DX
QSO: 21111 RY 2015-09-26 0056 WN6K          599     03 CA     JA9KBS        599 25     DX
QSO: 21111 RY 2015-09-26 0056 WN6K          599     03 CA     JG6JAV        599 25     DX
QSO: 21111 RY 2015-09-26 0057 WN6K          599     03 CA     JA1II         599 25     DX
QSO: 21111 RY 2015-09-26 0057 WN6K          599     03 CA     7N2UQC        599 25     DX
QSO: 21111 RY 2015-09-26 0058 WN6K          599     03 CA     3D2KM         599 32     DX
QSO: 21111 RY 2015-09-26 0058 WN6K          599     03 CA     JI1ALP        599 25     DX
QSO: 21111 RY 2015-09-26 0100 WN6K          599     03 CA     K3MJW         599 5      PA
QSO: 21111 RY 2015-09-26 0101 WN6K          599     03 CA     K4FJ          599 5      VA
