START-OF-LOG: 3.0
CALLSIGN: EI5KF
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 1185696
NAME: Gerard Scannell
LOCATION: DX
CLUB:
CERTIFICATE: NO
CREATED-BY: Win-Test 4.14.0
QSO:  7050 RY 2015-09-26 0021 EI5KF         599 14 DX  YT9A          599 15 DX  0
QSO:  7053 RY 2015-09-26 0026 EI5KF         599 14 DX  YO3VU         599 20 DX  0
QSO:  7054 RY 2015-09-26 0030 EI5KF         599 14 DX  4O3A          599 15 DX  0
QSO:  7055 RY 2015-09-26 0031 EI5KF         599 14 DX  LZ7A          599 20 DX  0
QSO:  7056 RY 2015-09-26 0034 EI5KF         599 14 DX  9A5M          599 15 DX  0
QSO:  7059 RY 2015-09-26 0038 EI5KF         599 14 DX  UR3GU         599 16 DX  0
QSO:  7061 RY 2015-09-26 0040 EI5KF         599 14 DX  DL4MCF        599 14 DX  0
QSO:  7062 RY 2015-09-26 0043 EI5KF         599 14 DX  HA1TNX        599 15 DX  0
QSO:  7064 RY 2015-09-26 0046 EI5KF         599 14 DX  DG7RO         599 14 DX  0
QSO:  7065 RY 2015-09-26 0047 EI5KF         599 14 DX  HB9AWS        599 14 DX  0
QSO:  7066 RY 2015-09-26 0050 EI5KF         599 14 DX  UW3U          599 16 DX  0
QSO:  7067 RY 2015-09-26 0052 EI5KF         599 14 DX  ED1A          599 14 DX  0
QSO:  7069 RY 2015-09-26 0056 EI5KF         599 14 DX  J42T          599 20 DX  0
QSO:  7070 RY 2015-09-26 0057 EI5KF         599 14 DX  OH2PM         599 15 DX  0
QSO:  7072 RY 2015-09-26 0058 EI5KF         599 14 DX  DJ3IW         599 14 DX  0
QSO:  7073 RY 2015-09-26 0101 EI5KF         599 14 DX  HG1G          599 15 DX  0
QSO:  7073 RY 2015-09-26 0102 EI5KF         599 14 DX  HB9AWS        599 14 DX  0
QSO:  7074 RY 2015-09-26 0104 EI5KF         599 14 DX  OH5C          599 15 DX  0
QSO:  7077 RY 2015-09-26 0108 EI5KF         599 14 DX  HB9OK         599 14 DX  0
QSO:  7081 RY 2015-09-26 0109 EI5KF         599 14 DX  EM0I          599 16 DX  0
QSO:  7081 RY 2015-09-26 0114 EI5KF         599 14 DX  N4LPD         599 05 FL  0
QSO:  7081 RY 2015-09-26 0117 EI5KF         599 14 DX  W9HZ          599 11 PA  0
