START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.38.0
CALLSIGN: UT2UB
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 678960
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLUB: Ukrainian Contest Club
NAME: Lyakin Andrej
QSO:  7040 RY 2015-09-26 0001 UT2UB         599 16 DX  RW0A          599 18 DX
QSO:  7043 RY 2015-09-26 0004 UT2UB         599 16 DX  PI4DX         599 14 DX
QSO:  7044 RY 2015-09-26 0005 UT2UB         599 16 DX  I4DZ          599 15 DX
QSO:  7045 RY 2015-09-26 0007 UT2UB         599 16 DX  NR4M          599 05 VA
QSO:  7046 RY 2015-09-26 0009 UT2UB         599 16 DX  IK2JUB        599 15 DX
QSO:  7047 RY 2015-09-26 0010 UT2UB         599 16 DX  LX1ER         599 14 DX
QSO:  7047 RY 2015-09-26 0010 UT2UB         599 16 DX  ED2C          599 14 DX
QSO:  7048 RY 2015-09-26 0012 UT2UB         599 16 DX  I3PXN         599 15 DX
QSO:  7049 RY 2015-09-26 0012 UT2UB         599 16 DX  DP7D          599 14 DX
QSO:  7054 RY 2015-09-26 0014 UT2UB         599 16 DX  IK7XNF        599 15 DX
QSO:  7056 RY 2015-09-26 0014 UT2UB         599 16 DX  AA3B          599 05 PA
QSO:  7058 RY 2015-09-26 0019 UT2UB         599 16 DX  UR3GU         599 16 DX
QSO:  7059 RY 2015-09-26 0021 UT2UB         599 16 DX  VE2SG         599 05 QC
QSO:  7060 RY 2015-09-26 0021 UT2UB         599 16 DX  W3FV          599 05 PA
QSO:  7062 RY 2015-09-26 0023 UT2UB         599 16 DX  HB9DHG        599 14 DX
QSO:  7062 RY 2015-09-26 0024 UT2UB         599 16 DX  K1SFA         599 05 MA
QSO:  7063 RY 2015-09-26 0025 UT2UB         599 16 DX  EI7M          599 14 DX
QSO:  7070 RY 2015-09-26 0027 UT2UB         599 16 DX  DL4MCF        599 14 DX
QSO:  7071 RY 2015-09-26 0028 UT2UB         599 16 DX  IQ1RY         599 15 DX
QSO:  7072 RY 2015-09-26 0028 UT2UB         599 16 DX  W4PK          599 05 VA
QSO:  3575 RY 2015-09-26 0030 UT2UB         599 16 DX  HA6NL         599 15 DX
QSO:  3576 RY 2015-09-26 0031 UT2UB         599 16 DX  IK0VVE        599 15 DX
QSO:  3579 RY 2015-09-26 0031 UT2UB         599 16 DX  S51A          599 15 DX
QSO:  3580 RY 2015-09-26 0032 UT2UB         599 16 DX  4O3A          599 15 DX
QSO:  3581 RY 2015-09-26 0033 UT2UB         599 16 DX  OK1KSL        599 15 DX
QSO:  3582 RY 2015-09-26 0034 UT2UB         599 16 DX  S50W          599 15 DX
QSO:  3581 RY 2015-09-26 0036 UT2UB         599 16 DX  RX1CQ         599 16 DX
QSO:  3582 RY 2015-09-26 0038 UT2UB         599 16 DX  DK7FP         599 14 DX
QSO:  3583 RY 2015-09-26 0038 UT2UB         599 16 DX  OK2SFP        599 15 DX
QSO:  3584 RY 2015-09-26 0038 UT2UB         599 16 DX  EU6AF         599 16 DX
QSO:  3584 RY 2015-09-26 0039 UT2UB         599 16 DX  RK9AX         599 17 DX
QSO:  3585 RY 2015-09-26 0040 UT2UB         599 16 DX  OM2015TITANI  599 15 DX
QSO:  3585 RY 2015-09-26 0041 UT2UB         599 16 DX  YO6HSU        599 20 DX
QSO:  3586 RY 2015-09-26 0042 UT2UB         599 16 DX  SP2YWL        599 15 DX
QSO:  3587 RY 2015-09-26 0042 UT2UB         599 16 DX  OH2ET         599 15 DX
QSO:  3587 RY 2015-09-26 0043 UT2UB         599 16 DX  IK6CXO        599 15 DX
QSO:  3588 RY 2015-09-26 0044 UT2UB         599 16 DX  SP8K          599 15 DX
QSO:  3589 RY 2015-09-26 0045 UT2UB         599 16 DX  9A1A          599 15 DX
QSO:  3589 RY 2015-09-26 0046 UT2UB         599 16 DX  A61BK         599 21 DX
QSO:  3590 RY 2015-09-26 0048 UT2UB         599 16 DX  OK2SAR        599 15 DX
QSO:  3590 RY 2015-09-26 0048 UT2UB         599 16 DX  GM1C          599 14 DX
QSO:  3591 RY 2015-09-26 0049 UT2UB         599 16 DX  LY2NY         599 15 DX
QSO:  3591 RY 2015-09-26 0050 UT2UB         599 16 DX  I4AVG         599 15 DX
QSO:  3592 RY 2015-09-26 0051 UT2UB         599 16 DX  YL9T          599 15 DX
QSO:  3593 RY 2015-09-26 0054 UT2UB         599 16 DX  PI4CG         599 14 DX
QSO:  3593 RY 2015-09-26 0054 UT2UB         599 16 DX  UT5EPP        599 16 DX
QSO:  3594 RY 2015-09-26 0055 UT2UB         599 16 DX  SQ5IRO        599 15 DX
QSO:  3594 RY 2015-09-26 0056 UT2UB         599 16 DX  EB3CW         599 14 DX
QSO:  3595 RY 2015-09-26 0057 UT2UB         599 16 DX  PA1AW         599 14 DX
QSO:  3596 RY 2015-09-26 0059 UT2UB         599 16 DX  OJ0DX         599 15 DX
QSO:  3596 RY 2015-09-26 0059 UT2UB         599 16 DX  UT7E          599 16 DX
QSO:  3598 RY 2015-09-26 0100 UT2UB         599 16 DX  R3AA          599 16 DX
QSO:  3598 RY 2015-09-26 0102 UT2UB         599 16 DX  MJ5Z          599 14 DX
QSO:  3600 RY 2015-09-26 0103 UT2UB         599 16 DX  LZ/OH6L       599 20 DX
QSO:  3600 RY 2015-09-26 0104 UT2UB         599 16 DX  DL7URH        599 14 DX
QSO:  3601 RY 2015-09-26 0105 UT2UB         599 16 DX  YT8A          599 15 DX
QSO:  3604 RY 2015-09-26 0107 UT2UB         599 16 DX  LY8O          599 15 DX
QSO:  3605 RY 2015-09-26 0108 UT2UB         599 16 DX  OM3R          599 15 DX
QSO:  3580 RY 2015-09-26 0109 UT2UB         599 16 DX  RO9A          599 17 DX
QSO:  3581 RY 2015-09-26 0110 UT2UB         599 16 DX  R7CT          599 16 DX
QSO:  3582 RY 2015-09-26 0110 UT2UB         599 16 DX  IT9DSZ        599 15 DX
QSO:  3585 RY 2015-09-26 0113 UT2UB         599 16 DX  UA3QGT        599 16 DX
QSO:  3586 RY 2015-09-26 0114 UT2UB         599 16 DX  UR9QQ         599 16 DX
QSO:  3587 RY 2015-09-26 0114 UT2UB         599 16 DX  SQ9UM         599 15 DX
QSO:  3588 RY 2015-09-26 0115 UT2UB         599 16 DX  IK6VXO        599 15 DX
QSO:  3590 RY 2015-09-26 0117 UT2UB         599 16 DX  RK3DXW        599 16 DX
QSO:  3592 RY 2015-09-26 0118 UT2UB         599 16 DX  DL4CF         599 14 DX
QSO:  3595 RY 2015-09-26 0119 UT2UB         599 16 DX  IW2MZX        599 15 DX
QSO:  3596 RY 2015-09-26 0120 UT2UB         599 16 DX  UN1L          599 17 DX
QSO:  3598 RY 2015-09-26 0121 UT2UB         599 16 DX  UB7K          599 16 DX
QSO:  3598 RY 2015-09-26 0121 UT2UB         599 16 DX  UR6EA         599 16 DX
QSO:  3599 RY 2015-09-26 0123 UT2UB         599 16 DX  OH6SWR        599 15 DX
QSO:  3600 RY 2015-09-26 0123 UT2UB         599 16 DX  R5DV          599 16 DX
QSO:  3601 RY 2015-09-26 0124 UT2UB         599 16 DX  UR4MG         599 16 DX
