START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: DJ2IA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 304885
CREATED-BY: UcxLog 7.52
OPERATORS: DJ2IA
NAME: Dieter Trautmann
CLUB: DARC
SOAPBOX: my RIG: Dipole & Quad; Power between 10 to 300 Watts
QSO:  3583 RY 2015-09-26 0327 DJ2IA         599 14 DX  IT9DSZ        599 15 DX
QSO:  3581 RY 2015-09-26 0328 DJ2IA         599 14 DX  OK2SFP        599 15 DX
QSO:  3580 RY 2015-09-26 0330 DJ2IA         599 14 DX  CR3L          599 33 DX
QSO:  3584 RY 2015-09-26 0334 DJ2IA         599 14 DX  EI5KF         599 14 DX
QSO:  3585 RY 2015-09-26 0336 DJ2IA         599 14 DX  DJ3NG         599 14 DX
QSO:  3585 RY 2015-09-26 0341 DJ2IA         599 14 DX  W4PK          599 05 VA
QSO:  3586 RY 2015-09-26 0342 DJ2IA         599 14 DX  G0BRC         599 14 DX
QSO:  3587 RY 2015-09-26 0343 DJ2IA         599 14 DX  S51A          599 15 DX
QSO:  3587 RY 2015-09-26 0344 DJ2IA         599 14 DX  UR3GU         599 16 DX
QSO:  3588 RY 2015-09-26 0344 DJ2IA         599 14 DX  SN7Q          599 15 DX
QSO:  3589 RY 2015-09-26 0345 DJ2IA         599 14 DX  UW3U          599 16 DX
QSO:  3590 RY 2015-09-26 0346 DJ2IA         599 14 DX  PI4DX         599 14 DX
QSO:  3589 RY 2015-09-26 0346 DJ2IA         599 14 DX  9A1A          599 15 DX
QSO:  3591 RY 2015-09-26 0348 DJ2IA         599 14 DX  G0HDV         599 14 DX
QSO:  3592 RY 2015-09-26 0349 DJ2IA         599 14 DX  EB3CW         599 14 DX
QSO:  3592 RY 2015-09-26 0350 DJ2IA         599 14 DX  PA3EVY        599 14 DX
QSO:  3593 RY 2015-09-26 0350 DJ2IA         599 14 DX  DA3X          599 14 DX
QSO:  3594 RY 2015-09-26 0351 DJ2IA         599 14 DX  4O3A          599 15 DX
QSO:  3595 RY 2015-09-26 0352 DJ2IA         599 14 DX  IQ9UI         599 15 DX
QSO:  3596 RY 2015-09-26 0353 DJ2IA         599 14 DX  OJ0DX         599 15 DX
QSO:  3597 RY 2015-09-26 0400 DJ2IA         599 14 DX  NR4M          599 05 VA
QSO:  3598 RY 2015-09-26 0400 DJ2IA         599 14 DX  SQ5IRO        599 15 DX
QSO:  3598 RY 2015-09-26 0402 DJ2IA         599 14 DX  LX1ER         599 14 DX
QSO:  3599 RY 2015-09-26 0403 DJ2IA         599 14 DX  YT8A          599 15 DX
QSO:  3600 RY 2015-09-26 0404 DJ2IA         599 14 DX  OM3RWB        599 15 DX
QSO:  3601 RY 2015-09-26 0405 DJ2IA         599 14 DX  DH6BH         599 14 DX
QSO:  3601 RY 2015-09-26 0405 DJ2IA         599 14 DX  LX7I          599 14 DX
QSO:  3602 RY 2015-09-26 0406 DJ2IA         599 14 DX  EA1AP         599 14 DX
QSO:  3603 RY 2015-09-26 0407 DJ2IA         599 14 DX  GW0A          599 14 DX
QSO:  3580 RY 2015-09-26 0409 DJ2IA         599 14 DX  SX2AG         599 20 DX
QSO:  3581 RY 2015-09-26 0410 DJ2IA         599 14 DX  UW1M          599 16 DX
QSO:  3582 RY 2015-09-26 0411 DJ2IA         599 14 DX  0M2015TITANIC 599 15 DX
QSO:  3582 RY 2015-09-26 0412 DJ2IA         599 14 DX  SV2GJV        599 20 DX
QSO:  3583 RY 2015-09-26 0413 DJ2IA         599 14 DX  OK2SAR        599 15 DX
QSO:  3583 RY 2015-09-26 0414 DJ2IA         599 14 DX  9A2G          599 15 DX
QSO:  3584 RY 2015-09-26 0415 DJ2IA         599 14 DX  ED1A          599 14 DX
QSO:  3585 RY 2015-09-26 0416 DJ2IA         599 14 DX  OG30OJ        599 15 DX
QSO:  3587 RY 2015-09-26 0418 DJ2IA         599 14 DX  HG7T          599 15 DX
QSO:  3586 RY 2015-09-26 0419 DJ2IA         599 14 DX  I4AVG         599 15 DX
QSO:  3587 RY 2015-09-26 0420 DJ2IA         599 14 DX  LY2EW         599 15 DX
QSO:  3589 RY 2015-09-26 0422 DJ2IA         599 14 DX  YW5T          599 09 DX
QSO:  3590 RY 2015-09-26 0423 DJ2IA         599 14 DX  IQ2CJ         599 15 DX
QSO:  3593 RY 2015-09-26 0424 DJ2IA         599 14 DX  IK2JUB        599 15 DX
QSO:  3593 RY 2015-09-26 0425 DJ2IA         599 14 DX  ED2C          599 14 DX
