START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.17.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: DL1HBT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 128544
OPERATORS:  
CLUB: Rhein Ruhr DX ASSOCIATION
NAME: Thomas Milde
SOAPBOX: Wow...amazing what 50 watts from my Yaesu FT-950 to a Gap Titan DX
QSO: 21117 RY 2015-09-26 1215 DL1HBT        599 14 DX  SW9XB         599 20 DX  0
QSO: 21114 RY 2015-09-26 1218 DL1HBT        599 14 DX  W3FV          599 05 PA  0
QSO: 21113 RY 2015-09-26 1219 DL1HBT        599 14 DX  K1SFA         599 05 MA  0
QSO: 28084 RY 2015-09-26 1229 DL1HBT        599 14 DX  EA8DED        599 33 DX  0
QSO: 21122 RY 2015-09-26 1232 DL1HBT        599 14 DX  WA4PGM        599 05 VA  0
QSO: 21120 RY 2015-09-26 1234 DL1HBT        599 14 DX  YV5KG         599 09 DX  0
QSO: 21119 RY 2015-09-26 1236 DL1HBT        599 14 DX  A61ZX         599 21 DX  0
QSO: 21115 RY 2015-09-26 1239 DL1HBT        599 14 DX  KP2M          599 08 DX  0
QSO: 21110 RY 2015-09-26 1241 DL1HBT        599 14 DX  TA7I          599 20 DX  0
QSO: 21098 RY 2015-09-26 1244 DL1HBT        599 14 DX  W9SN          599 04 TN  0
QSO: 21098 RY 2015-09-26 1245 DL1HBT        599 14 DX  KU2M          599 05 NJ  0
QSO: 21085 RY 2015-09-26 1251 DL1HBT        599 14 DX  A96A          599 21 DX  0
QSO: 21084 RY 2015-09-26 1253 DL1HBT        599 14 DX  NE3H          599 05 PA  0
QSO: 21083 RY 2015-09-26 1253 DL1HBT        599 14 DX  N2MM          599 05 NJ  0
QSO: 21079 RY 2015-09-26 1255 DL1HBT        599 14 DX  NR4M          599 05 VA  0
QSO: 21132 RY 2015-09-26 1300 DL1HBT        599 14 DX  KS1J          599 05 RI  0
QSO: 21127 RY 2015-09-26 1301 DL1HBT        599 14 DX  N3QE          599 05 MD  0
QSO: 21126 RY 2015-09-26 1302 DL1HBT        599 14 DX  NY6DX         599 05 NY  0
QSO: 21124 RY 2015-09-26 1304 DL1HBT        599 14 DX  N2WQ/VE3      599 04 ON  0
QSO: 21121 RY 2015-09-26 1305 DL1HBT        599 14 DX  WA1FCN        599 04 AL  0
QSO: 21121 RY 2015-09-26 1306 DL1HBT        599 14 DX  LU5VV         599 13 DX  0
QSO: 21103 RY 2015-09-26 1312 DL1HBT        599 14 DX  AA3B          599 05 PA  0
QSO: 21095 RY 2015-09-26 1315 DL1HBT        599 14 DX  N1IXF         599 05 CT  0
QSO: 21091 RY 2015-09-26 1317 DL1HBT        599 14 DX  VE2EBK        599 05 QC  0
QSO: 21088 RY 2015-09-26 1321 DL1HBT        599 14 DX  VE3FJB        599 04 ON  0
QSO: 21077 RY 2015-09-26 1328 DL1HBT        599 14 DX  HK3TU         599 09 DX  0
QSO: 21135 RY 2015-09-26 1337 DL1HBT        599 14 DX  N2WK          599 05 NY  0
QSO: 21133 RY 2015-09-26 1338 DL1HBT        599 14 DX  W3MF          599 05 PA  0
QSO: 21141 RY 2015-09-26 1349 DL1HBT        599 14 DX  CT3HF         599 33 DX  0
QSO: 21124 RY 2015-09-26 1357 DL1HBT        599 14 DX  J35X          599 08 DX  0
QSO: 21121 RY 2015-09-26 1400 DL1HBT        599 14 DX  VE2FK         599 05 QC  0
QSO: 21118 RY 2015-09-26 1402 DL1HBT        599 14 DX  TR8CA         599 36 DX  0
QSO: 21116 RY 2015-09-26 1403 DL1HBT        599 14 DX  W3KB          599 05 PA  0
QSO: 21111 RY 2015-09-26 1404 DL1HBT        599 14 DX  K6AW/2        599 05 NY  0
QSO: 21107 RY 2015-09-26 1407 DL1HBT        599 14 DX  EA8MT         599 33 DX  0
QSO: 21093 RY 2015-09-26 1413 DL1HBT        599 14 DX  WA8KHP        599 04 OH  0
QSO: 28097 RY 2015-09-26 1415 DL1HBT        599 14 DX  CA3CBM        599 12 DX  0
QSO: 21073 RY 2015-09-26 1417 DL1HBT        599 14 DX  K9CT          599 04 IL  0
QSO: 21082 RY 2015-09-26 1422 DL1HBT        599 14 DX  AD5XD         599 04 TX  0
QSO: 21083 RY 2015-09-26 1424 DL1HBT        599 14 DX  K5DU          599 04 TX  0
QSO: 21088 RY 2015-09-26 1426 DL1HBT        599 14 DX  VA2UP         599 05 QC  0
QSO: 21090 RY 2015-09-26 1428 DL1HBT        599 14 DX  AC0C          599 04 KS  0
QSO: 21090 RY 2015-09-26 1429 DL1HBT        599 14 DX  N1WW          599 05 MA  0
QSO: 21097 RY 2015-09-26 1432 DL1HBT        599 14 DX  K4FJ          599 05 VA  0
QSO: 28085 RY 2015-09-26 1539 DL1HBT        599 14 DX  EF8U          599 33 DX  0
QSO: 28101 RY 2015-09-26 1541 DL1HBT        599 14 DX  EA8AQV        599 33 DX  0
QSO: 21151 RY 2015-09-26 1542 DL1HBT        599 14 DX  VE9NC         599 05 NB  0
QSO: 21141 RY 2015-09-26 1543 DL1HBT        599 14 DX  W0LSD         599 04 CO  0
QSO: 21137 RY 2015-09-26 1545 DL1HBT        599 14 DX  W4PK          599 05 VA  0
QSO: 21137 RY 2015-09-26 1546 DL1HBT        599 14 DX  VE3CX         599 04 ON  0
QSO: 21135 RY 2015-09-26 1547 DL1HBT        599 14 DX  W0ERP         599 04 MN  0
QSO: 21132 RY 2015-09-26 1549 DL1HBT        599 14 DX  KB8O          599 04 OH  0
QSO: 21130 RY 2015-09-26 1550 DL1HBT        599 14 DX  AT150ITU      599 22 DX  0
QSO: 21128 RY 2015-09-26 1551 DL1HBT        599 14 DX  N0AT          599 04 MN  0
QSO: 21124 RY 2015-09-26 1553 DL1HBT        599 14 DX  SZ1A          599 20 DX  0
QSO: 21123 RY 2015-09-26 1554 DL1HBT        599 14 DX  N7AT          599 03 AZ  0
QSO: 21112 RY 2015-09-26 1557 DL1HBT        599 14 DX  YV1KK         599 09 DX  0
QSO: 21105 RY 2015-09-26 1559 DL1HBT        599 14 DX  K0KX          599 04 MN  0
QSO: 21103 RY 2015-09-26 1601 DL1HBT        599 14 DX  YB0NDT        599 28 DX  0
QSO: 21093 RY 2015-09-26 1610 DL1HBT        599 14 DX  VE4VT         599 04 MB  0
QSO: 21092 RY 2015-09-26 1611 DL1HBT        599 14 DX  N2KI          599 05 NY  0
QSO: 21090 RY 2015-09-26 1613 DL1HBT        599 14 DX  P49X          599 09 DX  0
QSO: 21089 RY 2015-09-26 1614 DL1HBT        599 14 DX  5B4AIF        599 20 DX  0
QSO: 21087 RY 2015-09-26 1615 DL1HBT        599 14 DX  IQ9UI         599 15 DX  0
QSO: 21086 RY 2015-09-26 1617 DL1HBT        599 14 DX  CS5CRE        599 14 DX  0
QSO: 21078 RY 2015-09-26 1623 DL1HBT        599 14 DX  CR3L          599 33 DX  0
QSO: 21148 RY 2015-09-26 1627 DL1HBT        599 14 DX  ZZ2T          599 11 DX  0
QSO: 21145 RY 2015-09-26 1630 DL1HBT        599 14 DX  K3UL          599 05 PA  0
QSO: 21139 RY 2015-09-26 1631 DL1HBT        599 14 DX  N0HJZ         599 04 MN  0
QSO: 21107 RY 2015-09-26 1636 DL1HBT        599 14 DX  K3MJW         599 05 PA  0
QSO: 21105 RY 2015-09-26 1637 DL1HBT        599 14 DX  KI1G          599 05 RI  0
QSO: 21097 RY 2015-09-26 1639 DL1HBT        599 14 DX  W9OA/9        599 04 WI  0
QSO: 21085 RY 2015-09-26 1642 DL1HBT        599 14 DX  W3LL          599 05 MD  0
QSO: 21078 RY 2015-09-26 1645 DL1HBT        599 14 DX  LX7I          599 14 DX  0
QSO: 21153 RY 2015-09-26 1700 DL1HBT        599 14 DX  N1API         599 05 CT  0
QSO: 21149 RY 2015-09-26 1701 DL1HBT        599 14 DX  YO3APJ        599 20 DX  0
QSO: 28087 RY 2015-09-26 1815 DL1HBT        599 14 DX  9A1A          599 15 DX  0
QSO: 14143 RY 2015-09-26 1816 DL1HBT        599 14 DX  UT8IM         599 16 DX  0
QSO: 14140 RY 2015-09-26 1817 DL1HBT        599 14 DX  EA5EJ         599 14 DX  0
QSO: 14126 RY 2015-09-26 1818 DL1HBT        599 14 DX  SV3EXU        599 20 DX  0
QSO: 14115 RY 2015-09-26 1821 DL1HBT        599 14 DX  S57AW         599 15 DX  0
QSO: 14115 RY 2015-09-26 1822 DL1HBT        599 14 DX  RU6M          599 16 DX  0
QSO: 14114 RY 2015-09-26 1823 DL1HBT        599 14 DX  LZ6K          599 20 DX  0
QSO: 21102 RY 2015-09-26 1829 DL1HBT        599 14 DX  K3EST         599 03 CA  0
QSO: 21099 RY 2015-09-26 1830 DL1HBT        599 14 DX  K5DI          599 04 TX  0
QSO: 14138 RY 2015-09-26 1928 DL1HBT        599 14 DX  KC0W          599 04 ND  0
QSO: 14125 RY 2015-09-26 1929 DL1HBT        599 14 DX  IW3RUA        599 15 DX  0
QSO: 21100 RY 2015-09-26 1940 DL1HBT        599 14 DX  LV1F          599 13 DX  0
QSO: 14080 RY 2015-09-26 1946 DL1HBT        599 14 DX  9A5Y          599 15 DX  0
QSO: 14089 RY 2015-09-26 1949 DL1HBT        599 14 DX  PT2M          599 11 DX  0
QSO: 14092 RY 2015-09-26 1950 DL1HBT        599 14 DX  NR4M          599 05 VA  0
QSO: 14101 RY 2015-09-26 1952 DL1HBT        599 14 DX  P40BC         599 09 DX  0
QSO: 14103 RY 2015-09-26 1953 DL1HBT        599 14 DX  VE3FJB        599 04 ON  0
QSO: 14103 RY 2015-09-26 1955 DL1HBT        599 14 DX  W3FIZ         599 05 PA  0
QSO: 14112 RY 2015-09-26 1957 DL1HBT        599 14 DX  K9OM          599 04 WI  0
QSO: 14113 RY 2015-09-26 1957 DL1HBT        599 14 DX  W1EQ          599 05 CT  0
QSO: 14122 RY 2015-09-26 1958 DL1HBT        599 14 DX  VA2UP         599 05 QC  0
QSO: 14127 RY 2015-09-26 2000 DL1HBT        599 14 DX  4X6FR         599 20 DX  0
QSO: 14137 RY 2015-09-26 2002 DL1HBT        599 14 DX  N2MM          599 05 NJ  0
QSO: 14104 RY 2015-09-26 2007 DL1HBT        599 14 DX  W4AAA         599 05 NC  0
QSO: 14107 RY 2015-09-26 2008 DL1HBT        599 14 DX  CT1BXT        599 14 DX  0
QSO:  7080 RY 2015-09-26 2013 DL1HBT        599 14 DX  EE5H          599 14 DX  0
QSO:  7078 RY 2015-09-26 2014 DL1HBT        599 14 DX  MJ5Z          599 14 DX  0
QSO:  7074 RY 2015-09-26 2015 DL1HBT        599 14 DX  F4DSK         599 14 DX  0
QSO:  7064 RY 2015-09-27 0514 DL1HBT        599 14 DX  ZZ2T          599 11 DX  0
QSO:  7062 RY 2015-09-27 0515 DL1HBT        599 14 DX  LY8O          599 15 DX  0
QSO:  7062 RY 2015-09-27 0516 DL1HBT        599 14 DX  W2GR          599 05 NY  0
QSO:  7058 RY 2015-09-27 0520 DL1HBT        599 14 DX  IV3SKB        599 15 DX  0
QSO:  7055 RY 2015-09-27 0521 DL1HBT        599 14 DX  VA3XH         599 04 ON  0
QSO:  7050 RY 2015-09-27 0524 DL1HBT        599 14 DX  IS0/S50P      599 15 DX  0
QSO:  7048 RY 2015-09-27 0525 DL1HBT        599 14 DX  IQ1RY         599 15 DX  0
QSO:  7042 RY 2015-09-27 0527 DL1HBT        599 14 DX  YL3CU         599 15 DX  0
QSO:  7039 RY 2015-09-27 0529 DL1HBT        599 14 DX  HG1S          599 15 DX  0
QSO:  7035 RY 2015-09-27 0530 DL1HBT        599 14 DX  4O3A          599 15 DX  0
QSO:  7034 RY 2015-09-27 0531 DL1HBT        599 14 DX  VE7SZ         599 03 BC  0
QSO: 14109 RY 2015-09-27 0533 DL1HBT        599 14 DX  UN6LN         599 17 DX  0
QSO: 14099 RY 2015-09-27 0535 DL1HBT        599 14 DX  UC8U          599 18 DX  0
QSO: 21128 RY 2015-09-27 0834 DL1HBT        599 14 DX  RW4S          599 16 DX  0
QSO: 21125 RY 2015-09-27 0836 DL1HBT        599 14 DX  JG3RPL        599 25 DX  0
QSO: 21110 RY 2015-09-27 0840 DL1HBT        599 14 DX  JA8KSF        599 25 DX  0
QSO: 21108 RY 2015-09-27 0840 DL1HBT        599 14 DX  UX7QV         599 16 DX  0
QSO: 21105 RY 2015-09-27 0842 DL1HBT        599 14 DX  SV1DPJ        599 20 DX  0
QSO: 14125 RY 2015-09-27 0850 DL1HBT        599 14 DX  OH5C          599 15 DX  0
QSO: 14115 RY 2015-09-27 0853 DL1HBT        599 14 DX  TF3AO         599 40 DX  0
QSO: 14114 RY 2015-09-27 0854 DL1HBT        599 14 DX  EC8CQ         599 33 DX  0
QSO: 14107 RY 2015-09-27 0856 DL1HBT        599 14 DX  EI4GAB        599 14 DX  0
QSO: 14089 RY 2015-09-27 0900 DL1HBT        599 14 DX  ES1O          599 15 DX  0
QSO: 21116 RY 2015-09-27 0905 DL1HBT        599 14 DX  UC0A          599 18 DX  0
QSO: 21101 RY 2015-09-27 0908 DL1HBT        599 14 DX  SV1JG         599 20 DX  0
QSO: 21083 RY 2015-09-27 0912 DL1HBT        599 14 DX  RW0A          599 18 DX  0
QSO: 14131 RY 2015-09-27 0915 DL1HBT        599 14 DX  TF3PPN        599 40 DX  0
QSO: 14130 RY 2015-09-27 0915 DL1HBT        599 14 DX  YO4RDW        599 20 DX  0
QSO: 14128 RY 2015-09-27 0916 DL1HBT        599 14 DX  E77AW         599 15 DX  0
QSO: 14124 RY 2015-09-27 0916 DL1HBT        599 14 DX  IT9STX        599 15 DX  0
QSO: 14120 RY 2015-09-27 0918 DL1HBT        599 14 DX  VE6WQ         599 04 AB  0
QSO: 14116 RY 2015-09-27 0920 DL1HBT        599 14 DX  KP2M          599 08 DX  0
QSO: 14082 RY 2015-09-27 0923 DL1HBT        599 14 DX  CR3A          599 33 DX  0
QSO: 14103 RY 2015-09-27 0926 DL1HBT        599 14 DX  CR3L          599 33 DX  0
QSO: 14108 RY 2015-09-27 0926 DL1HBT        599 14 DX  EU1DX         599 16 DX  0
QSO:  7058 RY 2015-09-27 0929 DL1HBT        599 14 DX  ON2AD         599 14 DX  0
QSO:  7053 RY 2015-09-27 0930 DL1HBT        599 14 DX  LX7X          599 14 DX  0
QSO:  7050 RY 2015-09-27 0931 DL1HBT        599 14 DX  OE3DMA        599 15 DX  0
QSO:  7043 RY 2015-09-27 0932 DL1HBT        599 14 DX  S56A          599 15 DX  0
QSO:  7045 RY 2015-09-27 0934 DL1HBT        599 14 DX  DC3RJ         599 14 DX  0
QSO: 21148 RY 2015-09-27 0935 DL1HBT        599 14 DX  JA6GCE        599 25 DX  0
QSO: 21137 RY 2015-09-27 0942 DL1HBT        599 14 DX  JH4UYB        599 25 DX  0
QSO: 21121 RY 2015-09-27 0947 DL1HBT        599 14 DX  RA0ACM        599 18 DX  0
QSO: 28078 RY 2015-09-27 0952 DL1HBT        599 14 DX  OH1MA         599 15 DX  0
QSO: 14094 RY 2015-09-27 0957 DL1HBT        599 14 DX  4O3A          599 15 DX  0
QSO: 14087 RY 2015-09-27 0958 DL1HBT        599 14 DX  F4DXW         599 14 DX  0
QSO: 21086 RY 2015-09-27 1002 DL1HBT        599 14 DX  UP6P          599 17 DX  0
QSO: 21094 RY 2015-09-27 1004 DL1HBT        599 14 DX  RM9I          599 18 DX  0
QSO:  7050 RY 2015-09-27 1024 DL1HBT        599 14 DX  PI4COM        599 14 DX  0
QSO: 14127 RY 2015-09-27 1027 DL1HBT        599 14 DX  JR4OZR        599 25 DX  0
QSO: 21088 RY 2015-09-27 1137 DL1HBT        599 14 DX  SV5/MW0JZE    599 20 DX  0
QSO: 14126 RY 2015-09-27 1142 DL1HBT        599 14 DX  W3FV          599 05 PA  0
QSO: 14109 RY 2015-09-27 1146 DL1HBT        599 14 DX  SQ9UM         599 15 DX  0
QSO: 21121 RY 2015-09-27 1206 DL1HBT        599 14 DX  YL5T          599 15 DX  0
QSO: 21112 RY 2015-09-27 1207 DL1HBT        599 14 DX  NJ3I          599 05 PA  0
QSO: 21089 RY 2015-09-27 1212 DL1HBT        599 14 DX  VE1OP         599 05 NS  0
QSO: 14112 RY 2015-09-27 1223 DL1HBT        599 14 DX  KI1G          599 05 RI  0
QSO: 14128 RY 2015-09-27 1225 DL1HBT        599 14 DX  GM1C          599 14 DX  0
QSO: 14137 RY 2015-09-27 1227 DL1HBT        599 14 DX  W9SN          599 04 TN  0
QSO: 21095 RY 2015-09-27 1236 DL1HBT        599 14 DX  R9SN          599 16 DX  0
QSO: 21146 RY 2015-09-27 1317 DL1HBT        599 14 DX  KE8M          599 04 OH  0
QSO: 21145 RY 2015-09-27 1320 DL1HBT        599 14 DX  AB4GG         599 04 TN  0
QSO: 21134 RY 2015-09-27 1322 DL1HBT        599 14 DX  K4WW          599 04 KY  0
QSO: 21100 RY 2015-09-27 1330 DL1HBT        599 14 DX  K9MUG         599 04 AL  0
QSO: 21094 RY 2015-09-27 1334 DL1HBT        599 14 DX  W4DXX         599 05 GA  0
QSO: 21093 RY 2015-09-27 1335 DL1HBT        599 14 DX  YB4IR         599 28 DX  0
QSO: 21083 RY 2015-09-27 1339 DL1HBT        599 14 DX  K1IMI         599 05 ME  0
QSO: 14104 RY 2015-09-27 1346 DL1HBT        599 14 DX  JE1ZWT        599 25 DX  0
QSO: 14125 RY 2015-09-27 1351 DL1HBT        599 14 DX  K0CN          599 04 MN  0
QSO: 14137 RY 2015-09-27 1353 DL1HBT        599 14 DX  W4PK          599 05 VA  0
QSO:  7040 RY 2015-09-27 1355 DL1HBT        599 14 DX  9A5M          599 15 DX  0
QSO: 21145 RY 2015-09-27 1358 DL1HBT        599 14 DX  AB0RX         599 04 MO  0
QSO: 21143 RY 2015-09-27 1400 DL1HBT        599 14 DX  KY3W          599 05 PA  0
QSO: 21140 RY 2015-09-27 1402 DL1HBT        599 14 DX  W6NWS         599 05 NC  0
QSO: 21137 RY 2015-09-27 1403 DL1HBT        599 14 DX  SV9FBP        599 20 DX  0
QSO: 21137 RY 2015-09-27 1404 DL1HBT        599 14 DX  DK1IP         599 14 DX  0
QSO: 21132 RY 2015-09-27 1405 DL1HBT        599 14 DX  W3FRC/WMF     599 05 PA  0
QSO: 21129 RY 2015-09-27 1408 DL1HBT        599 14 DX  K5WE          599 04 OK  0
QSO: 21122 RY 2015-09-27 1410 DL1HBT        599 14 DX  K3P           599 05 MD  0
QSO: 21121 RY 2015-09-27 1411 DL1HBT        599 14 DX  VE3AJ         599 04 ON  0
QSO: 21116 RY 2015-09-27 1412 DL1HBT        599 14 DX  DJ90IARU      599 14 DX  0
QSO: 21106 RY 2015-09-27 1414 DL1HBT        599 14 DX  W1DX          599 05 CT  0
QSO: 21104 RY 2015-09-27 1415 DL1HBT        599 14 DX  WD4GBW        599 05 VA  0
QSO: 21089 RY 2015-09-27 1500 DL1HBT        599 14 DX  N0NI          599 04 IA  0
QSO: 21145 RY 2015-09-27 1608 DL1HBT        599 14 DX  K9DJ          599 04 WI  0
QSO: 21144 RY 2015-09-27 1610 DL1HBT        599 14 DX  WX1S          599 05 NH  0
QSO: 21137 RY 2015-09-27 1616 DL1HBT        599 14 DX  VA3DX         599 04 ON  0
QSO: 21113 RY 2015-09-27 1622 DL1HBT        599 14 DX  Z21MG         599 38 DX  0
QSO: 21104 RY 2015-09-27 1625 DL1HBT        599 14 DX  WI9WI         599 04 WI  0
QSO: 21079 RY 2015-09-27 1630 DL1HBT        599 14 DX  K0BX          599 04 MO  0
QSO: 14146 RY 2015-09-27 1635 DL1HBT        599 14 DX  YE1ZAT        599 28 DX  0
QSO: 14142 RY 2015-09-27 1635 DL1HBT        599 14 DX  JH4UYB        599 25 DX  0
QSO: 14112 RY 2015-09-27 1653 DL1HBT        599 14 DX  4U5F          599 15 DX  0
QSO: 14110 RY 2015-09-27 1654 DL1HBT        599 14 DX  EA8DED        599 33 DX  0
QSO: 14095 RY 2015-09-27 1657 DL1HBT        599 14 DX  LX7I          599 14 DX  0
QSO: 28091 RY 2015-09-27 1702 DL1HBT        599 14 DX  CR3A          599 33 DX  0
QSO: 21144 RY 2015-09-27 1703 DL1HBT        599 14 DX  K2PO          599 03 OR  0
QSO: 21135 RY 2015-09-27 1707 DL1HBT        599 14 DX  W9ILY         599 04 IL  0
QSO: 21127 RY 2015-09-27 1711 DL1HBT        599 14 DX  N1MD          599 05 CT  0
QSO: 28095 RY 2015-09-27 1719 DL1HBT        599 14 DX  ZZ2T          599 11 DX  0
QSO: 28082 RY 2015-09-27 1721 DL1HBT        599 14 DX  CW4MAX        599 13 DX  0
QSO:  7068 RY 2015-09-27 1722 DL1HBT        599 14 DX  LN7TTT        599 14 DX  0
QSO:  7065 RY 2015-09-27 1724 DL1HBT        599 14 DX  2E0AOZ        599 14 DX  0
QSO:  7058 RY 2015-09-27 1726 DL1HBT        599 14 DX  LZ2ZG         599 20 DX  0
QSO:  7056 RY 2015-09-27 1727 DL1HBT        599 14 DX  DM5TI         599 14 DX  0
QSO:  7056 RY 2015-09-27 1730 DL1HBT        599 14 DX  DF9ZP         599 14 DX  0
QSO:  7055 RY 2015-09-27 1730 DL1HBT        599 14 DX  SK7K          599 14 DX  0
QSO: 28094 RY 2015-09-27 1734 DL1HBT        599 14 DX  LT0H          599 13 DX  0
QSO:  7046 RY 2015-09-27 1740 DL1HBT        599 14 DX  DL0WRTC       599 14 DX  0
QSO:  7067 RY 2015-09-27 1743 DL1HBT        599 14 DX  E77AW         599 15 DX  0
QSO:  7064 RY 2015-09-27 1750 DL1HBT        599 14 DX  YT2AAA        599 15 DX  0
QSO:  7060 RY 2015-09-27 1752 DL1HBT        599 14 DX  OU4O          599 14 DX  0
QSO: 28080 RY 2015-09-27 1754 DL1HBT        599 14 DX  LV1F          599 13 DX  0
QSO: 28092 RY 2015-09-27 1756 DL1HBT        599 14 DX  LW5DW         599 13 DX  0
QSO: 21143 RY 2015-09-27 1758 DL1HBT        599 14 DX  N5MEG         599 04 LA  0
END-OF-LOG:
