START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: DF1MM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 523435
CREATED-BY: UcxLog 7.53
NAME: Yuri Koltyrin
CLUB: BAVARIAN CONTEST CLUB
QSO:  7000 RY 2015-09-26 0004 DF1MM         599 14 DX  SV1JG         599 20 DX
QSO:  7000 RY 2015-09-26 0005 DF1MM         599 14 DX  IK7XNF        599 15 DX
QSO:  7000 RY 2015-09-26 0007 DF1MM         599 14 DX  SZ1A          599 20 DX
QSO:  7000 RY 2015-09-26 0009 DF1MM         599 14 DX  RW0A          599 18 DX
QSO:  7000 RY 2015-09-26 0010 DF1MM         599 14 DX  EM0I          599 16 DX
QSO:  7000 RY 2015-09-26 0012 DF1MM         599 14 DX  UW1M          599 16 DX
QSO:  7000 RY 2015-09-26 0013 DF1MM         599 14 DX  R3KF          599 16 DX
QSO:  7000 RY 2015-09-26 0016 DF1MM         599 14 DX  I4DZ          599 15 DX
QSO:  7000 RY 2015-09-26 0018 DF1MM         599 14 DX  SN7Q          599 15 DX
QSO:  7000 RY 2015-09-26 0019 DF1MM         599 14 DX  EF8U          599 33 DX
QSO:  7000 RY 2015-09-26 0021 DF1MM         599 14 DX  OH8A          599 15 DX
QSO:  7000 RY 2015-09-26 0023 DF1MM         599 14 DX  ED2C          599 14 DX
QSO:  7000 RY 2015-09-26 0029 DF1MM         599 14 DX  TM0T          599 14 DX
QSO:  7000 RY 2015-09-26 0030 DF1MM         599 14 DX  SV2DSJ        599 20 DX
QSO:  7000 RY 2015-09-26 0031 DF1MM         599 14 DX  YO3VU         599 20 DX
QSO:  7000 RY 2015-09-26 0032 DF1MM         599 14 DX  4O3A          599 15 DX
QSO:  7000 RY 2015-09-26 0033 DF1MM         599 14 DX  LZ7A          599 20 DX
QSO:  7000 RY 2015-09-26 0036 DF1MM         599 14 DX  UB7K          599 16 DX
QSO:  7000 RY 2015-09-26 0038 DF1MM         599 14 DX  UR3GU         599 16 DX
QSO:  7000 RY 2015-09-26 0039 DF1MM         599 14 DX  IQ9UI         599 15 DX
QSO:  7000 RY 2015-09-26 0052 DF1MM         599 14 DX  EA8DED        599 33 DX
QSO:  7000 RY 2015-09-26 0052 DF1MM         599 14 DX  EI7M          599 14 DX
QSO:  7000 RY 2015-09-26 0054 DF1MM         599 14 DX  N2MM          599 05 NJ
QSO:  7000 RY 2015-09-26 0056 DF1MM         599 14 DX  NJ3I          599 05 PA
QSO:  7000 RY 2015-09-26 0057 DF1MM         599 14 DX  UW3U          599 16 DX
QSO:  7000 RY 2015-09-26 0059 DF1MM         599 14 DX  ED1A          599 14 DX
QSO:  7000 RY 2015-09-26 0100 DF1MM         599 14 DX  G2F           599 14 DX
QSO:  7000 RY 2015-09-26 0102 DF1MM         599 14 DX  J42T          599 20 DX
QSO:  7000 RY 2015-09-26 0106 DF1MM         599 14 DX  NN1SS         599 05 NH
QSO:  7000 RY 2015-09-26 0109 DF1MM         599 14 DX  ES9C          599 15 DX
QSO:  7000 RY 2015-09-26 0111 DF1MM         599 14 DX  YO4DW         599 20 DX
QSO:  7000 RY 2015-09-26 0113 DF1MM         599 14 DX  N2KI          599 05 NY
QSO:  7000 RY 2015-09-26 0115 DF1MM         599 14 DX  EA3AKA        599 14 DX
QSO:  7000 RY 2015-09-26 0118 DF1MM         599 14 DX  SX2AG         599 20 DX
QSO:  7000 RY 2015-09-26 0118 DF1MM         599 14 DX  NR4M          599 05 VA
QSO:  7000 RY 2015-09-26 0120 DF1MM         599 14 DX  7Z1HL         599 21 DX
QSO:  7000 RY 2015-09-26 0126 DF1MM         599 14 DX  VE3FJB        599 04 ON
