START-OF-LOG: 3.0
CALLSIGN: OH3P
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 326400
NAME: Vesa Myllykangas
LOCATION: DX
OPERATORS: OH3P
CLUB: Contest Club Finland
CERTIFICATE: YES
CREATED-BY: DXLog.net v2.2.17
SOAPBOX: TNX for nice contest. I used OB11-3 tribander, 80/40M H-loop, MKII, TS590
SOAPBOX: and FB logger DXLOG logger sw with MMTTY. Hope to CU 2016 48H !
QSO: 21100 RY  2015-09-26 0732 OH3P          599 15 DX  7M4OOS        599  25 DX  0
QSO: 21100 RY  2015-09-26 0732 OH3P          599 15 DX  JR1JYR        599  25 DX  0
QSO: 21100 RY  2015-09-26 0733 OH3P          599 15 DX  JE4MHL        599  25 DX  0
QSO: 21100 RY  2015-09-26 0734 OH3P          599 15 DX  JA1BNW        599  25 DX  0
QSO: 21100 RY  2015-09-26 0735 OH3P          599 15 DX  JA2HYD        599  25 DX  0
QSO: 21100 RY  2015-09-26 0735 OH3P          599 15 DX  JE1SGH        599  25 DX  0
QSO: 21100 RY  2015-09-26 0736 OH3P          599 15 DX  JA1AYO        599  25 DX  0
QSO: 21100 RY  2015-09-26 0736 OH3P          599 15 DX  JH3DMQ        599  25 DX  0
QSO: 21100 RY  2015-09-26 0737 OH3P          599 15 DX  JS1KKY        599  25 DX  0
QSO: 21100 RY  2015-09-26 0738 OH3P          599 15 DX  JF3PRS        599  25 DX  0
QSO: 21100 RY  2015-09-26 0739 OH3P          599 15 DX  JF1MAD        599  25 DX  0
QSO: 21100 RY  2015-09-26 0740 OH3P          599 15 DX  JA1UII        599  25 DX  0
QSO: 21100 RY  2015-09-26 0741 OH3P          599 15 DX  JR3QHQ        599  25 DX  0
QSO: 21100 RY  2015-09-26 0742 OH3P          599 15 DX  JA6GVF        599  25 DX  0
QSO: 21100 RY  2015-09-26 0744 OH3P          599 15 DX  JA2HNP        599  25 DX  0
QSO: 21100 RY  2015-09-26 0744 OH3P          599 15 DX  HL2ZED        599  25 DX  0
QSO: 21100 RY  2015-09-26 0745 OH3P          599 15 DX  JG1IEF        599  25 DX  0
QSO: 21100 RY  2015-09-26 0746 OH3P          599 15 DX  JH1KIM        599  25 DX  0
QSO: 21107 RY  2015-09-26 0802 OH3P          599 15 DX  R9VA          599  18 DX  0
QSO: 21110 RY  2015-09-26 0805 OH3P          599 15 DX  JA7BME        599  25 DX  0
QSO: 21112 RY  2015-09-26 0810 OH3P          599 15 DX  EA1AP         599  14 DX  0
QSO: 21118 RY  2015-09-26 0813 OH3P          599 15 DX  JR4OZR        599  25 DX  0
QSO: 21120 RY  2015-09-26 0815 OH3P          599 15 DX  JA1SVP        599  25 DX  0
QSO: 21120 RY  2015-09-26 0816 OH3P          599 15 DX  JA2WDN        599  25 DX  0
QSO: 21115 RY  2015-09-26 0822 OH3P          599 15 DX  JA2XYO        599  25 DX  0
QSO: 21115 RY  2015-09-26 0824 OH3P          599 15 DX  JA3IWB        599  25 DX  0
QSO: 21115 RY  2015-09-26 0826 OH3P          599 15 DX  FW1JG         599  32 DX  0
QSO: 21115 RY  2015-09-26 0831 OH3P          599 15 DX  JR1EMO        599  25 DX  0
QSO: 21115 RY  2015-09-26 0832 OH3P          599 15 DX  JA5MHD        599  25 DX  0
QSO: 21115 RY  2015-09-26 0834 OH3P          599 15 DX  3D2KM         599  32 DX  0
QSO: 21115 RY  2015-09-26 0835 OH3P          599 15 DX  JA1WPX        599  25 DX  0
QSO: 21115 RY  2015-09-26 0836 OH3P          599 15 DX  JA2VHO        599  25 DX  0
QSO: 21115 RY  2015-09-26 0838 OH3P          599 15 DX  JA3VXH        599  25 DX  0
QSO: 21115 RY  2015-09-26 0839 OH3P          599 15 DX  BV1EK         599  24 DX  0
QSO: 21115 RY  2015-09-26 0840 OH3P          599 15 DX  IK6GZM        599  15 DX  0
QSO: 21115 RY  2015-09-26 0841 OH3P          599 15 DX  JA2ITK        599  25 DX  0
QSO: 21115 RY  2015-09-26 0841 OH3P          599 15 DX  JG5DHX/5      599  25 DX  0
QSO: 21115 RY  2015-09-26 0846 OH3P          599 15 DX  JA6GCE        599  25 DX  0
QSO: 21115 RY  2015-09-26 0847 OH3P          599 15 DX  JK1TCV        599  25 DX  0
QSO: 28085 RY  2015-09-26 0851 OH3P          599 15 DX  CR3L          599  33 DX  0
QSO: 28088 RY  2015-09-26 0853 OH3P          599 15 DX  ES9C          599  15 DX  0
QSO: 28087 RY  2015-09-26 0854 OH3P          599 15 DX  RM9I          599  18 DX  0
QSO: 28085 RY  2015-09-26 0856 OH3P          599 15 DX  E2X           599  26 DX  0
QSO: 28085 RY  2015-09-26 0902 OH3P          599 15 DX  RW9USA        599  18 DX  0
QSO: 21114 RY  2015-09-26 0903 OH3P          599 15 DX  R9WDV         599  16 DX  0
QSO: 21117 RY  2015-09-26 0905 OH3P          599 15 DX  JA1GFB        599  25 DX  0
QSO: 21117 RY  2015-09-26 0908 OH3P          599 15 DX  JA1IZ         599  25 DX  0
QSO: 21117 RY  2015-09-26 0910 OH3P          599 15 DX  JA1WSK        599  25 DX  0
QSO: 21117 RY  2015-09-26 0911 OH3P          599 15 DX  I1DXD         599  15 DX  0
QSO: 21117 RY  2015-09-26 0912 OH3P          599 15 DX  HS0ZIA        599  26 DX  0
QSO: 21128 RY  2015-09-26 0918 OH3P          599 15 DX  IT9VCE        599  15 DX  0
QSO: 21116 RY  2015-09-26 0930 OH3P          599 15 DX  Z36N          599  15 DX  0
QSO: 21118 RY  2015-09-26 0933 OH3P          599 15 DX  UB7K          599  16 DX  0
QSO: 21087 RY  2015-09-26 0943 OH3P          599 15 DX  A71AE         599  21 DX  0
QSO: 21090 RY  2015-09-26 0946 OH3P          599 15 DX  IZ8GNR        599  15 DX  0
QSO: 21092 RY  2015-09-26 0948 OH3P          599 15 DX  EA4GQS        599  14 DX  0
QSO: 21092 RY  2015-09-26 0949 OH3P          599 15 DX  PA3DBS        599  14 DX  0
QSO: 21092 RY  2015-09-26 0949 OH3P          599 15 DX  ON3DI         599  14 DX  0
QSO: 21092 RY  2015-09-26 0952 OH3P          599 15 DX  PE1FTV        599  14 DX  0
QSO: 21092 RY  2015-09-26 0953 OH3P          599 15 DX  PA0RRS        599  14 DX  0
QSO: 21094 RY  2015-09-26 0956 OH3P          599 15 DX  LY8O          599  15 DX  0
QSO: 21102 RY  2015-09-26 0958 OH3P          599 15 DX  SV1PMR        599  20 DX  0
QSO: 21104 RY  2015-09-26 1000 OH3P          599 15 DX  VU2LBW        599  22 DX  0
QSO: 21106 RY  2015-09-26 1002 OH3P          599 15 DX  YL2KO         599  15 DX  0
QSO: 21112 RY  2015-09-26 1007 OH3P          599 15 DX  E20QVD        599  26 DX  0
QSO: 21112 RY  2015-09-26 1008 OH3P          599 15 DX  F6GCP         599  14 DX  0
QSO: 21112 RY  2015-09-26 1009 OH3P          599 15 DX  JH1XUM        599  25 DX  0
QSO: 21111 RY  2015-09-26 1012 OH3P          599 15 DX  PA2ALF        599  14 DX  0
QSO: 21111 RY  2015-09-26 1018 OH3P          599 15 DX  BY7KTO        599  24 DX  0
QSO: 21111 RY  2015-09-26 1020 OH3P          599 15 DX  E21YDP        599  26 DX  0
QSO: 21111 RY  2015-09-26 1021 OH3P          599 15 DX  UA0CA         599  19 DX  0
QSO: 21111 RY  2015-09-26 1026 OH3P          599 15 DX  JG2NLN        599  25 DX  0
QSO: 21111 RY  2015-09-26 1034 OH3P          599 15 DX  YO3RU         599  20 DX  0
QSO: 21118 RY  2015-09-26 1054 OH3P          599 15 DX  JI1LET        599  25 DX  0
QSO: 21123 RY  2015-09-26 1100 OH3P          599 15 DX  EC5KY         599  14 DX  0
QSO: 21099 RY  2015-09-26 1104 OH3P          599 15 DX  OD5PY         599  20 DX  0
QSO: 21094 RY  2015-09-26 1107 OH3P          599 15 DX  EA5NB         599  14 DX  0
QSO: 21094 RY  2015-09-26 1109 OH3P          599 15 DX  EA3GLB        599  14 DX  0
QSO: 21092 RY  2015-09-26 1121 OH3P          599 15 DX  EI5KF         599  14 DX  0
QSO: 21094 RY  2015-09-26 1122 OH3P          599 15 DX  IS0/S50P      599  15 DX  0
QSO: 21100 RY  2015-09-26 1123 OH3P          599 15 DX  OH9UFO        599  15 DX  0
QSO: 21103 RY  2015-09-26 1125 OH3P          599 15 DX  G0SYP         599  14 DX  0
QSO: 21105 RY  2015-09-26 1127 OH3P          599 15 DX  M3I           599  14 DX  0
QSO: 21107 RY  2015-09-26 1132 OH3P          599 15 DX  RW0CN         599  19 DX  0
QSO: 21107 RY  2015-09-26 1135 OH3P          599 15 DX  W1RE          599  05 NH  0
QSO: 21107 RY  2015-09-26 1137 OH3P          599 15 DX  GM4JR         599  14 DX  0
QSO: 21107 RY  2015-09-26 1138 OH3P          599 15 DX  UN7CN         599  17 DX  0
QSO: 14117 RY  2015-09-26 1142 OH3P          599 15 DX  OG30OJ        599  15 DX  0
QSO: 14118 RY  2015-09-26 1143 OH3P          599 15 DX  M0TDW         599  14 DX  0
QSO: 14119 RY  2015-09-26 1144 OH3P          599 15 DX  K9CT          599  04 IL  0
QSO: 14121 RY  2015-09-26 1146 OH3P          599 15 DX  UB7K          599  16 DX  0
QSO: 14122 RY  2015-09-26 1147 OH3P          599 15 DX  HA1TNX        599  15 DX  0
QSO: 14123 RY  2015-09-26 1150 OH3P          599 15 DX  YU1KT         599  15 DX  0
QSO: 14126 RY  2015-09-26 1213 OH3P          599 15 DX  UA9AFS        599  17 DX  0
QSO: 14127 RY  2015-09-26 1214 OH3P          599 15 DX  UB0A          599  18 DX  0
QSO: 14129 RY  2015-09-26 1216 OH3P          599 15 DX  JH7IQQ        599  25 DX  0
QSO: 14129 RY  2015-09-26 1217 OH3P          599 15 DX  US6CQ         599  16 DX  0
QSO: 14129 RY  2015-09-26 1220 OH3P          599 15 DX  JL3MCM        599  25 DX  0
QSO: 14129 RY  2015-09-26 1221 OH3P          599 15 DX  RV3ZN         599  16 DX  0
QSO: 14129 RY  2015-09-26 1222 OH3P          599 15 DX  JR2BCF        599  25 DX  0
QSO: 14129 RY  2015-09-26 1224 OH3P          599 15 DX  E21YDP        599  26 DX  0
QSO: 14129 RY  2015-09-26 1225 OH3P          599 15 DX  G4SGI         599  14 DX  0
QSO: 14129 RY  2015-09-26 1226 OH3P          599 15 DX  YO/OH2HOD     599  20 DX  0
QSO: 14129 RY  2015-09-26 1227 OH3P          599 15 DX  OK2VWB        599  25 DX  0
QSO: 14129 RY  2015-09-26 1227 OH3P          599 15 DX  JA1RTX        599  25 DX  0
QSO: 14129 RY  2015-09-26 1228 OH3P          599 15 DX  PA2CVD        599  14 DX  0
QSO: 14129 RY  2015-09-26 1229 OH3P          599 15 DX  JN3SAC        599  25 DX  0
QSO: 14129 RY  2015-09-26 1229 OH3P          599 15 DX  RA9UN         599  18 DX  0
QSO: 14129 RY  2015-09-26 1230 OH3P          599 15 DX  ON4DN         599  14 DX  0
QSO: 14129 RY  2015-09-26 1232 OH3P          599 15 DX  JA9KBS        599  25 DX  0
QSO: 14129 RY  2015-09-26 1234 OH3P          599 15 DX  JA6GCE        599  25 DX  0
QSO: 14129 RY  2015-09-26 1236 OH3P          599 15 DX  JH1LZU        599  25 DX  0
QSO: 14129 RY  2015-09-26 1238 OH3P          599 15 DX  UR2Y          599  16 DX  0
QSO: 14129 RY  2015-09-26 1240 OH3P          599 15 DX  JI1RXQ        599  25 DX  0
QSO: 14134 RY  2015-09-26 1302 OH3P          599 15 DX  PA9WOR        599  14 DX  0
QSO: 14134 RY  2015-09-26 1304 OH3P          599 15 DX  VK2BYI        599  30 DX  0
QSO: 14134 RY  2015-09-26 1305 OH3P          599 15 DX  JA2HOL        599  25 DX  0
QSO: 14134 RY  2015-09-26 1306 OH3P          599 15 DX  OK7V          599  15 DX  0
QSO: 14134 RY  2015-09-26 1307 OH3P          599 15 DX  PD1RO         599  14 DX  0
QSO: 14134 RY  2015-09-26 1309 OH3P          599 15 DX  OM3R          599  15 DX  0
QSO: 14134 RY  2015-09-26 1309 OH3P          599 15 DX  DC0LGST       599  14 DX  0
QSO: 14134 RY  2015-09-26 1310 OH3P          599 15 DX  VK4BRT        599  30 DX  0
QSO: 14134 RY  2015-09-26 1311 OH3P          599 15 DX  UY7MM         599  16 DX  0
QSO: 28090 RY  2015-09-26 1318 OH3P          599 15 DX  LT1F          599  13 DX  0
QSO: 28085 RY  2015-09-26 1321 OH3P          599 15 DX  PJ6A          599  08 DX  0
QSO: 21103 RY  2015-09-26 1329 OH3P          599 15 DX  VE2FU         599  05 QC  0
QSO: 21103 RY  2015-09-26 1333 OH3P          599 15 DX  KA2KON        599  05 NH  0
QSO: 21103 RY  2015-09-26 1335 OH3P          599 15 DX  N2ESP         599  05 FL  0
QSO: 21103 RY  2015-09-26 1336 OH3P          599 15 DX  VA2AM         599  05 QC  0
QSO: 21103 RY  2015-09-26 1337 OH3P          599 15 DX  K1SD          599  05 RI  0
QSO: 21103 RY  2015-09-26 1338 OH3P          599 15 DX  VE2SG         599  05 QC  0
QSO: 21103 RY  2015-09-26 1341 OH3P          599 15 DX  VE2OCH        599  05 QC  0
QSO: 28083 RY  2015-09-26 1427 OH3P          599 15 DX  CW4MAX        599  13 DX  0
QSO: 21116 RY  2015-09-26 1649 OH3P          599 15 DX  K1SFA         599  05 MA  0
QSO: 21120 RY  2015-09-26 1654 OH3P          599 15 DX  PA2W          599  14 DX  0
QSO: 21120 RY  2015-09-26 1655 OH3P          599 15 DX  VE3AJ         599  04 ON  0
QSO: 21120 RY  2015-09-26 1657 OH3P          599 15 DX  N2WQ/VE3      599  04 ON  0
QSO: 21120 RY  2015-09-26 1702 OH3P          599 15 DX  K9PY          599  04 IL  0
QSO: 21120 RY  2015-09-26 1702 OH3P          599 15 DX  WD5K          599  04 TX  0
QSO: 21120 RY  2015-09-26 1704 OH3P          599 15 DX  VE3FH         599  04 ON  0
QSO: 21120 RY  2015-09-26 1706 OH3P          599 15 DX  W4TTM         599  04 TN  0
QSO: 21120 RY  2015-09-26 1709 OH3P          599 15 DX  NS9I          599  04 WI  0
QSO: 21120 RY  2015-09-26 1710 OH3P          599 15 DX  W0JW          599  04 IA  0
QSO: 21120 RY  2015-09-26 1711 OH3P          599 15 DX  N9UA          599  04 WI  0
QSO: 14137 RY  2015-09-26 1721 OH3P          599 15 DX  W0TY          599  04 MO  0
QSO: 14137 RY  2015-09-26 1722 OH3P          599 15 DX  6Y4K          599  08 DX  0
QSO: 14137 RY  2015-09-26 1723 OH3P          599 15 DX  TA7I          599  20 DX  0
QSO: 14137 RY  2015-09-26 1724 OH3P          599 15 DX  YU7KG         599  15 DX  0
QSO: 14137 RY  2015-09-26 1725 OH3P          599 15 DX  LZ5XQ         599  20 DX  0
QSO: 14137 RY  2015-09-26 1726 OH3P          599 15 DX  HB9TOC        599  14 DX  0
QSO: 14137 RY  2015-09-26 1726 OH3P          599 15 DX  VA7RY         599  03 BC  0
QSO: 14137 RY  2015-09-26 1728 OH3P          599 15 DX  IK1RKU        599  15 DX  0
QSO: 14137 RY  2015-09-26 1729 OH3P          599 15 DX  K7RF          599  03 OR  0
QSO: 14137 RY  2015-09-26 1731 OH3P          599 15 DX  NT0F          599  04 IA  0
QSO: 14137 RY  2015-09-26 1734 OH3P          599 15 DX  IQ3MF         599  15 DX  0
QSO: 14137 RY  2015-09-26 1738 OH3P          599 15 DX  W9OA/9        599  04 WI  0
QSO: 14137 RY  2015-09-26 1739 OH3P          599 15 DX  AC9KW         599  04 IL  0
QSO: 14137 RY  2015-09-26 1742 OH3P          599 15 DX  LN7TTT        599  14 DX  0
QSO: 14137 RY  2015-09-26 1743 OH3P          599 15 DX  YO9GKB        599  20 DX  0
QSO: 14137 RY  2015-09-26 1744 OH3P          599 15 DX  TF3VS/P       599  40 DX  0
QSO: 14137 RY  2015-09-26 1756 OH3P          599 15 DX  WX1S          599  05 NH  0
QSO: 14133 RY  2015-09-26 1758 OH3P          599 15 DX  9M2TO         599  28 DX  0
QSO: 14133 RY  2015-09-26 1759 OH3P          599 15 DX  Z39A          599  15 DX  0
QSO: 14132 RY  2015-09-26 1800 OH3P          599 15 DX  IQ5PO         599  15 DX  0
QSO: 14132 RY  2015-09-26 1803 OH3P          599 15 DX  GM4UQG        599  14 DX  0
QSO: 14132 RY  2015-09-26 1804 OH3P          599 15 DX  LZ1BY         599  20 DX  0
QSO: 14132 RY  2015-09-26 1806 OH3P          599 15 DX  K2YG          599  05 NJ  0
QSO: 14132 RY  2015-09-26 1808 OH3P          599 15 DX  VE3AJ         599  04 ON  0
QSO: 14132 RY  2015-09-26 1809 OH3P          599 15 DX  PD1B          599  14 DX  0
QSO: 14132 RY  2015-09-26 1811 OH3P          599 15 DX  W2VUF         599  05 NY  0
QSO: 14132 RY  2015-09-26 1812 OH3P          599 15 DX  KA2F          599  05 NJ  0
QSO: 14132 RY  2015-09-26 1813 OH3P          599 15 DX  N1EN          599  05 CT  0
QSO: 14132 RY  2015-09-26 1814 OH3P          599 15 DX  YT2AAA        599  15 DX  0
QSO: 14132 RY  2015-09-26 1814 OH3P          599 15 DX  VE5RI         599  04 SK  0
QSO: 14132 RY  2015-09-26 1816 OH3P          599 15 DX  IN3FOX        599  15 DX  0
QSO: 14132 RY  2015-09-26 1817 OH3P          599 15 DX  IK0YUO        599  15 DX  0
QSO: 14132 RY  2015-09-26 1821 OH3P          599 15 DX  VC7X          599  03 BC  0
QSO: 21111 RY  2015-09-26 1824 OH3P          599 15 DX  W8QR          599  04 CO  0
QSO: 21097 RY  2015-09-26 1826 OH3P          599 15 DX  LT1F          599  13 DX  0
QSO: 21095 RY  2015-09-26 1836 OH3P          599 15 DX  PP1CZ         599  11 DX  0
QSO:  7048 RY  2015-09-26 1842 OH3P          599 15 DX  RM9I          599  18 DX  0
QSO:  7049 RY  2015-09-26 1843 OH3P          599 15 DX  PA7LV         599  14 DX  0
QSO:  7051 RY  2015-09-26 1844 OH3P          599 15 DX  SZ1A          599  20 DX  0
QSO:  7052 RY  2015-09-26 1845 OH3P          599 15 DX  YO3VU         599  20 DX  0
QSO:  7054 RY  2015-09-26 1847 OH3P          599 15 DX  JH4UYB        599  25 DX  0
QSO:  3591 RY  2015-09-26 1909 OH3P          599 15 DX  HA1TNX        599  15 DX  0
QSO:  3592 RY  2015-09-26 1911 OH3P          599 15 DX  DL6ZXG        599  14 DX  0
QSO:  3592 RY  2015-09-26 1913 OH3P          599 15 DX  5Q2J          599  14 DX  0
QSO:  3592 RY  2015-09-26 1914 OH3P          599 15 DX  SP6CES        599  15 DX  0
QSO:  3592 RY  2015-09-26 1914 OH3P          599 15 DX  DO9ST         599  14 DX  0
QSO:  3592 RY  2015-09-26 1916 OH3P          599 15 DX  LX1NO         599  14 DX  0
QSO:  3592 RY  2015-09-26 1917 OH3P          599 15 DX  DL1DTL        599  14 DX  0
QSO:  3599 RY  2015-09-26 1923 OH3P          599 15 DX  DL0WRTC       599  14 DX  0
QSO:  3597 RY  2015-09-26 1926 OH3P          599 15 DX  DO2MRC        599  14 DX  0
QSO:  3596 RY  2015-09-26 1927 OH3P          599 15 DX  SM7MX         599  14 DX  0
QSO:  3596 RY  2015-09-26 1928 OH3P          599 15 DX  LZ9R          599  20 DX  0
QSO:  3596 RY  2015-09-26 1928 OH3P          599 15 DX  RA1ALC        599  16 DX  0
QSO:  3596 RY  2015-09-26 1929 OH3P          599 15 DX  LY2FN         599  15 DX  0
QSO:  3596 RY  2015-09-26 1930 OH3P          599 15 DX  IK6VXO        599  15 DX  0
QSO:  3596 RY  2015-09-26 1930 OH3P          599 15 DX  EU8F          599  16 DX  0
QSO:  3596 RY  2015-09-26 1931 OH3P          599 15 DX  UA4UT         599  16 DX  0
QSO:  3596 RY  2015-09-26 1931 OH3P          599 15 DX  RK2M          599  16 DX  0
QSO:  3596 RY  2015-09-26 1932 OH3P          599 15 DX  UA9CTT        599  17 DX  0
QSO:  3596 RY  2015-09-26 1933 OH3P          599 15 DX  OM3RWB        599  15 DX  0
QSO:  3596 RY  2015-09-26 1933 OH3P          599 15 DX  YO8BGE        599  20 DX  0
QSO: 14133 RY  2015-09-26 1937 OH3P          599 15 DX  HI3TT         599  08 DX  0
QSO: 14134 RY  2015-09-26 1939 OH3P          599 15 DX  VE2FK         599  05 QC  0
QSO: 14134 RY  2015-09-26 1940 OH3P          599 15 DX  6Y4K          599  08 DX  0
QSO: 14134 RY  2015-09-26 1946 OH3P          599 15 DX  EC1CTV        599  14 DX  0
QSO: 14134 RY  2015-09-26 1947 OH3P          599 15 DX  WA2HIP        599  05 ME  0
QSO: 14103 RY  2015-09-26 2008 OH3P          599 15 DX  IS0/S50P      599  15 DX  0
QSO:  7045 RY  2015-09-26 2011 OH3P          599 15 DX  DL1T          599  14 DX  0
QSO:  7047 RY  2015-09-26 2014 OH3P          599 15 DX  F6FTB         599  14 DX  0
QSO:  7047 RY  2015-09-26 2014 OH3P          599 15 DX  OZ1JTE        599  14 DX  0
QSO:  7047 RY  2015-09-26 2015 OH3P          599 15 DX  G3KNU         599  14 DX  0
QSO:  7047 RY  2015-09-26 2016 OH3P          599 15 DX  DL4MCF        599  14 DX  0
QSO:  7047 RY  2015-09-26 2018 OH3P          599 15 DX  IQ2UL         599  15 DX  0
QSO:  7047 RY  2015-09-26 2019 OH3P          599 15 DX  S53NW         599  15 DX  0
QSO:  7047 RY  2015-09-26 2021 OH3P          599 15 DX  DF6QV         599  14 DX  0
QSO:  7047 RY  2015-09-26 2021 OH3P          599 15 DX  UT5EPP        599  16 DX  0
QSO:  7047 RY  2015-09-26 2025 OH3P          599 15 DX  SP1DPA        599  15 DX  0
QSO:  7047 RY  2015-09-26 2026 OH3P          599 15 DX  PA9CC         599  14 DX  0
QSO:  7047 RY  2015-09-26 2029 OH3P          599 15 DX  ON6AT         599  14 DX  0
QSO:  7047 RY  2015-09-26 2030 OH3P          599 15 DX  SV2FLQ        599  20 DX  0
QSO:  7047 RY  2015-09-26 2031 OH3P          599 15 DX  IK8NBE        599  15 DX  0
